,neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Feature Intersection,Feature Union,Feature Mean,Feature Std,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,R Fischer SEM,NC Normalized R Fischer SEM,Participant
0,2235,abstract,0.26517760227296316,0.37803417486576163,0.266102498359946,0.37935269621176587,0.7014646291360473,1,1,1.0,0.0,10.0,10.0,2.4933190199993858,0.0198363567395423,0.7101611494935341,A5,0.027891497256909925,0.03976180137730143,p2
1,5057,abstract,0.16743498341546376,0.24176749180961032,0.16839353631247497,0.24315159281974508,0.6925454789733156,1,1,1.0,0.0,64.0,100.0,8.662840715044092,0.1187770283854935,0.7426244119267785,PSL,0.03704806470251923,0.05349549715845697,p2
2,27343,abstract,0.1961360778152113,0.27342930240274393,0.1962767639716643,0.2736254301016618,0.7173191610836038,1,1,1.0,0.0,10.0,10.0,4.6932425356974745,-0.0138053608887932,0.6972833690376007,A5,0.01305318263562752,0.01819717546079348,p2
3,27534,abstract,0.15244700082269133,0.24258277676864914,0.15273995665429488,0.2430489455926827,0.6284329120697626,1,1,1.0,0.0,64.0,100.0,8.02288843417331,0.0695270322894666,0.6867277557334585,PFcm,0.021288188233057725,0.033875037134742735,p2
4,38432,abstract,0.10570372953359589,0.14608103599685232,0.10583200063273163,0.1462583048135051,0.7235965216995964,1,1,1.0,0.0,460.0,100.0,8.221559089744224,0.1053765259239644,0.7300542441756287,PSL,0.01724787725068358,0.023836318629851146,p2
5,51730,abstract,0.26859775660420304,0.38415054673929283,0.2709691346791302,0.3875421096306807,0.6991992042809437,1,1,1.0,0.0,10.0,10.0,2.627191126303776,0.0026340386216093,0.6851409259290601,A5,0.04520228995690656,0.06464865760737326,p2
6,51731,abstract,0.2852440653350754,0.41191540820275413,0.28583402479309133,0.4127673571843613,0.6924821447676262,1,1,1.0,0.0,10.0,10.0,2.116935660379649,0.0041749911279365,0.708377796373445,A5,0.021622633073535458,0.03122482397115277,p2
7,51733,abstract,0.23762878512715452,0.3563676144804974,0.2387821609724406,0.3580973114882235,0.6668080248357108,1,1,1.0,0.0,10.0,10.0,2.392812532963396,0.0244679363036852,0.6980173424962339,STSdp,0.03472861340282063,0.052081876806112405,p2
8,61248,abstract,0.1759611521960635,0.267894331667347,0.17654717057609412,0.26878652292833716,0.6568304416928094,1,1,1.0,0.0,64.0,100.0,8.153125138860323,0.1269110254479415,0.7349932919475404,PFcm,0.02891981461873691,0.04402934575353058,p2
9,61249,abstract,0.20127695359825468,0.31672454550116413,0.20171996867500094,0.31742166330985616,0.6354952795962411,1,1,1.0,0.0,28.0,10.0,7.230886655677258,0.0609425892412636,0.7099064283358776,PFcm,0.02399501168706461,0.037757969976283265,p2
10,61250,abstract,0.18782331760362564,0.2840473625951328,0.18828957754207828,0.28475249286059184,0.6612394351689151,1,1,1.0,0.0,46.0,10.0,8.215296193886577,0.0648022712272659,0.7383408348738113,PSL,0.024991968129195963,0.03779564073157812,p2
11,61251,abstract,0.1512846124162514,0.24146861870469602,0.1515769233021762,0.24193518238707767,0.6265187303749183,1,1,1.0,0.0,64.0,100.0,8.917217496526778,0.0765165863448757,0.7063821314066067,PFcm,0.02140486229379729,0.034164760375142,p2
12,61252,abstract,0.15664277093558338,0.23460278374640764,0.1576809917395202,0.23615771979160294,0.667693573086095,1,1,1.0,0.0,64.0,100.0,8.852160108183407,0.0574753850402285,0.7336196066648166,PSL,0.04068305535079167,0.06093072779292102,p2
13,125238,abstract,0.25034361335083344,0.34146748210258265,0.25062294035793353,0.3418484827940765,0.7331404203098494,1,1,1.0,0.0,10.0,10.0,3.132497027322143,-0.0427129702445314,0.710426961309295,A5,0.016178522937368822,0.022067427315672,p2
14,125242,abstract,0.14040904217115122,0.18989819955177342,0.1411811695235415,0.19094247413534948,0.7393911185180585,1,1,1.0,0.0,46.0,10.0,4.826256681692154,0.1292601815107165,0.7243370353573205,A5,0.03606258175841845,0.04877334992973367,p2
15,125243,abstract,0.14948639908758293,0.21079098322306053,0.14976975198246803,0.21119053954173897,0.7091688496437979,1,1,1.0,0.0,46.0,10.0,5.572897344447617,0.041313860427432,0.6913211233139793,A5,0.022192133348116233,0.03129315868747326,p2
