neuroid_id,parc_lang,parc_glasser,parc_name_glasser,tstat_langloc_SN,top10_tstat_langloc_SN_parc_lang_int,ncsnr,nc,visfAtlas_name,corr_SentPC1,corr_SentPC2
109297,0,39,5L,-0.2259001907507483,0,0.3946142428134149,31.84116382648788,,-0.2986545901778917,0.095359894332969
50481,0,39,5L,-0.6641495950221625,0,0.3013176262810617,21.406937525804565,,-0.2863241659209436,0.0621434002581977
109299,0,39,5L,0.6396267946801016,0,0.3386398370051202,25.596944140732305,,-0.2831353184557182,0.0926019363075758
19763,0,39,5L,1.0523441274914611,0,0.337109784153319,25.424837161625213,,-0.2756910224873947,0.1035347796482618
19761,0,39,5L,-0.2243023475848316,0,0.401595757083877,32.60717366726807,,-0.2622541936318628,0.0327979061379102
19762,0,39,5L,-0.1518396270865102,0,0.3368544309173794,25.396112486389946,,-0.2612366108314095,0.1274649861626708
64876,0,0,Unknown,0.8325038910253274,0,0.304471465614541,21.75938850128416,,-0.253170093297453,-0.0509668959735424
39918,0,122,PeEc,-0.617590755899742,0,0.2684299515891732,17.774241922225986,,-0.2477919337451993,0.0209319317178009
19764,0,39,5L,-0.2383672660259575,0,0.3421965796422481,25.99694130882355,,-0.2445401044979446,0.1209525711298854
56465,0,46,7PL,-0.8379601985619982,0,0.2802143849378881,19.065059285693337,,-0.2403578028731039,-0.0570060820503442
152034,0,39,5L,-0.8079005780681039,0,0.2994095831119431,21.19396162582764,,-0.235473555917316,0.0342573160521191
59483,0,84,46,-0.6294597710388709,0,0.2609384940117753,16.96191501131644,,-0.2337803455721079,0.0304799180065563
125844,0,141,TPOJ3,-0.301565112616927,0,0.2631510716571285,17.201096299009418,hMT,-0.2306841809691381,0.0085213155491348
161292,4,131,TGd,1.598190654037796,0,0.3516423280856435,27.058250982744603,,-0.2268320851890432,0.1267842045583625
59484,0,84,46,-0.7791014089688458,0,0.2631223191776766,17.197984056248078,,-0.2198665352755675,0.0515323963570602
120290,6,151,PGs,0.2712338038382521,0,0.3045475822725878,21.767900843254058,,-0.213537919186893,-0.0038303492427905
46872,0,29,7Pm,-1.1430387465525709,0,0.3040183452225763,21.70872049692446,,-0.2051940717398622,0.0070023979586155
124415,0,0,Unknown,-0.9052169401761556,0,0.2611263885232551,16.982201569305467,,-0.2000873251362341,-0.1338490588367115
86107,0,159,LO3,0.0815270204815433,0,0.3102532166194932,22.40670654417188,LOS-bodies,-0.1978660182324336,0.1370177860855734
18475,0,142,DVT,-0.2856294843596083,0,0.2611231710836154,16.981854149968743,,-0.188059382791625,-0.0633043612977208
