neuroid_id,parc_lang,parc_glasser,parc_name_glasser,tstat_langloc_SN,top10_tstat_langloc_SN_parc_lang_int,ncsnr,nc,visfAtlas_name,corr_SentPC1,corr_SentPC2
61448,5,140,TPOJ2,7.446541001249784,5,0.4415514737967304,36.90466045490589,MTG-bodies,0.1276963954940289,0.5001380950843928
5491,4,128,STSda,3.743427502329476,0,0.4170337506563742,34.28624618010392,,-0.012805645161158,0.4999228358854091
685,4,129,STSdp,5.692113754632012,4,0.4495238407936343,37.741836013969696,,0.1382825336851855,0.4987156275346276
89739,4,128,STSda,4.9782319464817615,4,0.4259089366979924,35.24135053901061,,0.0544341264600338,0.4937226176675505
13575,4,129,STSdp,2.9452101658983096,0,0.4074565642327013,33.247113311598774,,0.0655980591005784,0.4881615868881473
129148,4,129,STSdp,4.973001382298342,4,0.4402873356034628,36.77124167932773,,0.1228157995563627,0.486312088533523
13574,4,129,STSdp,4.194969465585384,0,0.4595547824329389,38.784447456286856,,0.0928457892581795,0.4750694969696087
160935,4,129,STSdp,5.863269169826827,4,0.4966323824354309,42.526462119421865,,0.1023061274882695,0.4738439572135128
129147,0,130,STSvp,2.9483064660382787,0,0.4462555250939329,37.39952549623749,,0.0817311961258428,0.4673368323790356
160937,4,128,STSda,5.42862559200134,4,0.4191025494671683,34.509578026331894,,0.108696465164084,0.4619926293566715
63762,4,176,STSva,2.145662539203837,0,0.4526649183830042,38.06962724684742,,0.0400731949675309,0.4587927530354451
3491,4,130,STSvp,1.3851862479213102,0,0.4156607465350712,34.13779922114069,,0.0492953250415084,0.456848948148111
129150,4,176,STSva,1.4301945765990514,0,0.443362936787921,37.09552743188735,,0.0180881149197565,0.4442582983765891
160941,4,128,STSda,4.208894971836358,0,0.4809584731102966,40.96683892202747,,0.0975901985366137,0.4364397829093119
86409,5,140,TPOJ2,2.9570210144702305,0,0.4275133286626872,35.41315623060617,MTG-bodies,0.0810270777270217,0.4347141024433159
5498,4,125,A5,5.787014117507412,4,0.4400662920338267,36.747893880511086,,0.0970208581958664,0.4334393135130103
143395,4,125,A5,4.879277754716703,0,0.4243364376553499,35.07270260278532,,0.1168401976682908,0.4329374923529432
93836,4,130,STSvp,1.103477050025492,0,0.4010657688033598,32.5491612459836,,-0.0047880498396181,0.4322548027449979
9919,4,129,STSdp,5.171969531243122,4,0.5081745400280256,43.65321314035023,,0.1027073810665729,0.4230011835354056
39993,4,129,STSdp,5.126654422229701,4,0.5503338904109998,47.605634414086126,,0.0789931606679564,0.4042070243501374
