,neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Feature Intersection,Feature Union,Feature Mean,Feature Std,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,R Fischer SEM,NC Normalized R Fischer SEM,Participant
0,5837,abstract,0.04101007673970403,0.05780400088400461,0.04138023178927781,0.05832573711358027,0.7094677896431256,1,1,1.0,0.0,80200.0,100000.0,0.86560662514645,0.1382343235322748,0.3840282651482836,STSdp,0.0475266738563683,0.06698919182825062,p3
1,5838,abstract,-0.10389404771609323,-0.17062986898614282,-0.1052313092111642,-0.17282611370583748,0.6088854684904591,1,1,1.0,0.0,80200.0,100000.0,2.5096170810565366,0.110058351889364,0.3973700490732607,STSvp,0.05822876290974229,0.09563171716694484,p3
2,16232,abstract,0.12130456941117254,0.19566781859803117,0.12411536491446035,0.20020171396011985,0.6199515601508991,2,8,3.6,2.3323807579381204,6220.0,10000.0,3.977590844418789,0.1250940964056921,0.4321800075138263,STSvp,0.06712978171905173,0.1082823014474099,p3
3,21144,abstract,-0.04478369168422832,-0.059983673284161064,-0.044926423900765816,-0.06017485007914879,0.7465980196323462,1,3,1.6,0.4898979485566356,62200.0,100000.0,6.2602820988685846,0.0372980624452822,0.3840894541651808,PHT,0.03150646948815829,0.042200044280419194,p3
4,28979,abstract,0.05412957137055772,0.08480317019455093,0.05418147192472633,0.08488448123058745,0.6382965547912481,1,1,1.0,0.0,100000.0,100000.0,0.2142306722555762,0.0422914474816851,0.3777035679497801,STSvp,0.014261183105042749,0.022342566316540437,p3
5,38765,abstract,0.09993441626733807,0.14340286901904703,0.10070395959268226,0.14450714044835725,0.6968787790017269,1,2,1.2,0.4000000000000001,64.0,100.0,1.6068162378281288,0.0978834908013959,0.4731937483970074,STSdp,0.04178056798493206,0.05995385315762144,p3
6,38766,abstract,-0.0730982461214438,-0.09892480901969045,-0.07399892696499867,-0.10014371214204897,0.7389273413395622,1,50,11.2,19.405153954555473,40240.0,1000.0,0.9909581629411458,0.1317242330098032,0.4574400744066934,STSdp,0.058176269743130254,0.07873070393858425,p3
7,63743,abstract,0.036475647205781274,0.05215370065932447,0.03684175127348322,0.052677164488475176,0.6993875169864836,1,2,1.6,0.4898979485566356,22060.0,100.0,0.4971975902434631,0.0853460886649442,0.3995926621390577,STSdp,0.04213041833493549,0.060239019587405226,p3
8,71731,abstract,-0.20217801347802608,-0.34625079828526106,-0.2022860139795931,-0.34643576033548346,0.5839062739473032,1,1,1.0,0.0,80020.0,100000.0,1.1873983470013891,0.1027174821313839,0.351766085574651,STSvp,0.011440106874066769,0.019592368475046088,p3
9,102947,abstract,0.14706247998246846,0.2427127027486819,0.1503745392334783,0.24817894303357443,0.6059117562328209,2,31,10.6,7.735631842325486,460.0,100.0,6.48709003528763,0.1053759587508948,0.4745989471907423,STSvp,0.07936148010481073,0.130978610809981,p3
10,106787,abstract,-0.0623795539370098,-0.0982924992093017,-0.06481166764178826,-0.10212482116923857,0.6346318838040761,1,2,1.2,0.4000000000000001,100000.0,100000.0,5.478319159599248,0.1351556037985157,0.3453451969261517,PGi,0.08906442756905569,0.1403402978041231,p3
11,111788,abstract,-0.09817460179890866,-0.1386096805555285,-0.10034720465344683,-0.1416771112567846,0.7082809902269336,1,2,1.2,0.4,82000.0,100000.0,2.3184176047172285,0.0189691404895432,0.4808641760799202,PHT,0.07071903512075009,0.09984601605372985,p3
12,129127,abstract,-0.0579046267162888,-0.10130791870789532,-0.05890495897166256,-0.10305806519109134,0.5715705885069778,1,5,1.8,1.6000000000000003,60220.0,100000.0,0.0955332284666644,0.0352020373803172,0.347283240614438,STSvp,0.07567837510187539,0.13240425001495942,p3
13,139203,abstract,0.013460498801148352,0.02194977774727615,0.013685986323110438,0.022317475933277223,0.6132407788419966,2,10,3.8,3.124099870362662,42220.0,10000.0,8.40685770313983,0.0967547935475984,0.3857051197749426,STSvp,0.05010545617393439,0.08170600831299939,p3
14,139205,abstract,-0.046782788360497,-0.08176522607825354,-0.04739228573589506,-0.08283048303364282,0.5721599585100329,1,7,2.6,1.854723699099141,2440.0,1000.0,7.514176597003855,0.0602501117485202,0.3717759318875555,STSvp,0.04419426795911624,0.0772411059211535,p3
15,157021,abstract,-0.08890472738759755,-0.12107829694309796,-0.0893412252293645,-0.12167275819227392,0.7342746770660251,1,3,1.8,0.7483314773547883,62200.0,100000.0,6.980238459331213,-0.0291414390449111,0.4014880258052382,PHT,0.03436405855547884,0.04680000499648017,p3
16,157022,abstract,-0.029280937653447074,-0.04037043091666111,-0.03018814745140442,-0.04162122591881649,0.7253065421544129,1,24,6.8,7.884161337770809,280.0,100.0,6.739955095059065,-0.0062035457572323,0.4751118998390774,PHT,0.07678810460912355,0.10586986349390445,p3
