,neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Feature Intersection,Feature Union,Feature Mean,Feature Std,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,R Fischer SEM,NC Normalized R Fischer SEM,Participant
0,1233,langfroi12345,0.21761173222218427,0.36846268479640365,0.2191733225490673,0.37110678747652903,0.5905936780068435,6,59,24.8,9.620810776644555,64.0,100.0,8.60548068427545,0.2648371848910753,0.3534067006114125,STSdp,0.04115493268348841,0.06968400478376188,p7
1,1671,langfroi12345,0.19258452858919586,0.29175361135884054,0.19570419408287026,0.2964797110132555,0.6600930411528916,2,9,3.4,2.33238075793812,280.0,100.0,9.38073766372115,0.2211305727525642,0.4273773573549524,PGi,0.06478536645634542,0.09814581038938683,p7
2,2235,langfroi12345,0.40467648537997397,0.6291401018907298,0.4059094114596851,0.631056900290036,0.6432215720533722,7,56,27.8,12.073110618229256,100.0,100.0,10.740798651806124,0.14876639812136,0.4750152166096211,A5,0.02473486932265262,0.03845466383176622,p7
3,5125,langfroi12345,0.2677904131127772,0.45821189207004415,0.2687206945364421,0.45980368173249037,0.5844248430633084,3,53,21.4,11.42978564978364,82.0,100.0,9.772269714352197,0.0363702448328895,0.4833214694046689,PHT,0.02929088570957339,0.05011916597529106,p7
4,5519,langfroi12345,0.47025853261535583,0.6526773579588208,0.4811827478578958,0.6678392050020223,0.720506888864721,10,83,34.0,18.286607121059937,82.0,100.0,8.667701134527375,0.0843603454182365,0.5874078951647311,STGa,0.06623100163518075,0.09192278749692284,p7
5,7738,langfroi12345,0.19639831729938872,0.34163883850727444,0.19990032179496048,0.34773064603783777,0.5748711655779934,2,34,14.6,6.499230723708768,64.0,100.0,9.888645825499564,0.2714083386133488,0.3584115867369852,PGi,0.0674924374164419,0.11740445765545206,p7
6,7740,langfroi12345,0.21804237588129666,0.36077940399468034,0.21987012591872687,0.36380365359978606,0.6043648098174464,1,26,7.8,8.930845424706442,46.0,10.0,11.718786984326783,0.323187648704986,-0.1069822373447291,PGi,0.04506833254589318,0.07457140424755448,p7
7,12126,langfroi12345,0.16474485140343215,0.25542048653937205,0.16640897087752185,0.25800053806821016,0.6449946659937843,1,36,14.4,8.5463442476886,64.0,100.0,7.5905893229314065,0.4030694063892746,0.2070888633763554,8C,0.04728402710470586,0.07330917540512115,p7
8,12131,langfroi12345,0.25156797703415557,0.4273404836157033,0.2575691528853685,0.43753472781464614,0.5886827639301883,3,27,12.6,5.6780278266313555,82.0,100.0,7.492404505228717,0.3351537489240474,-0.1560482464870745,8C,0.08101337276257292,0.13761804782886472,p7
9,14518,langfroi12345,0.19386121703739487,0.33775694697276154,0.19732544274377822,0.3437925342660514,0.5739666312563775,1,31,9.6,7.83836717690617,46.0,10.0,8.331155945737244,0.4050296884096683,0.0881131534978525,55b,0.06283482118684108,0.10947469376277075,p7
