,neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Feature Intersection,Feature Union,Feature Mean,Feature Std,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,R Fischer SEM,NC Normalized R Fischer SEM,Participant
0,2235,abstract,0.5838768493664412,0.8323681980737474,0.5940563070278573,0.8468799171806017,0.7014646291360473,8,33,18.0,5.621387729022079,280.0,100.0,2.4933190199993858,0.0198363567395423,0.7101611494935341,A5,0.050549974518618424,0.07206346894622163,p2
1,5057,abstract,0.5380596500243391,0.7769304202548566,0.5395893862004052,0.7791392804994343,0.6925454789733156,6,74,26.8,19.650954175306605,460.0,100.0,8.662840715044092,0.1187770283854935,0.7426244119267785,PSL,0.022068317434912554,0.03186551368096198,p2
2,27343,abstract,0.5632627680909684,0.7852331272457392,0.5711913359129936,0.7962861818024419,0.7173191610836038,10,66,28.4,13.484806264830059,442.0,100.0,4.6932425356974745,-0.0138053608887932,0.6972833690376007,A5,0.046722825612258045,0.06513533744404254,p2
3,27534,abstract,0.4872127171682264,0.7752819876406166,0.4926439841381213,0.7839245441738302,0.6284329120697626,7,44,19.8,9.453041838477178,82.0,100.0,8.02288843417331,0.0695270322894666,0.6867277557334585,PFcm,0.044319529854229545,0.07052388409808431,p2
4,38432,abstract,0.4930837320716499,0.6814346355804558,0.4961297132608903,0.685644137834676,0.7235965216995964,7,42,17.8,8.23164625090267,280.0,100.0,8.221559089744224,0.1053765259239644,0.7300542441756287,PSL,0.03343679168567104,0.0462091658582522,p2
5,51730,abstract,0.5576623588438986,0.7975729311897579,0.5659250365398921,0.8093902754392995,0.6991992042809437,7,46,19.4,9.951884243699782,460.0,100.0,2.627191126303776,0.0026340386216093,0.6851409259290601,A5,0.04791362662705312,0.06852643185760984,p2
6,51731,abstract,0.5773708161377364,0.8337699686559901,0.5844562231079791,0.8440018670865558,0.6924821447676262,6,47,20.4,11.84229707446997,460.0,100.0,2.116935660379649,0.0041749911279365,0.708377796373445,A5,0.0432125701716396,0.06240243231995576,p2
7,51733,abstract,0.5399393417593005,0.8097373181618976,0.5513110635185334,0.8267912847245147,0.6668080248357108,8,27,16.4,2.939387691339814,820.0,1000.0,2.392812532963396,0.0244679363036852,0.6980173424962339,STSdp,0.05785243718138122,0.0867602593649574,p2
8,61248,abstract,0.5025756101044256,0.765152736845095,0.5045479033321791,0.7681554801751246,0.6568304416928094,6,106,35.8,29.42379989056478,244.0,100.0,8.153125138860323,0.1269110254479415,0.7349932919475404,PFcm,0.026402658176234328,0.04019706837610686,p2
9,61249,abstract,0.5119881811341369,0.8056522173688311,0.51924287377874,0.8170680262308769,0.6354952795962411,7,46,21.6,9.58331884056875,460.0,100.0,7.230886655677258,0.0609425892412636,0.7099064283358776,PFcm,0.04875412171500637,0.0767183066190233,p2
10,61250,abstract,0.5141536027041314,0.7775604045345385,0.5178061167742617,0.7830841435553324,0.6612394351689151,8,56,24.8,10.703270528207721,262.0,100.0,8.215296193886577,0.0648022712272659,0.7383408348738113,PSL,0.03502544047991951,0.05296937632125976,p2
