,neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Feature Intersection,Feature Union,Feature Mean,Feature Std,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,Participant
0,456,langfroi12345,0.26911376215007543,0.4176755267850682,0.2739725075927438,0.42521649773381265,0.6443129771607585,1,1,1.0,0.0,10.0,10.0,5.8930451928062455,0.6117897444301008,0.1693952136296169,IFJa,p5
1,543,langfroi12345,0.18301414183425196,0.2963287002142841,0.19518674856984505,0.31603806636504156,0.6176051853968549,1,1,1.0,0.0,46.0,10.0,9.439669202465971,0.4340690902568997,-0.0004105454351595,PSL,p5
2,558,langfroi12345,0.11349474106865269,0.17758509920946536,0.11615459711313791,0.18174697309979018,0.6391005865575651,1,1,1.0,0.0,22222.0,1000.0,8.5892324110662,0.3820459435024373,0.2586662958677536,STSdp,p5
3,1233,langfroi12345,0.3144899306021066,0.507703948775266,0.32834519791645345,0.530071513655207,0.6194356600155475,1,1,1.0,0.0,8.2,10.0,7.697222888714471,0.6182523865804587,0.1274570620526089,STSdp,p5
4,1671,langfroi12345,0.1534889720336105,0.26621665127885014,0.15748712495660733,0.2731511878019554,0.5765566176881912,1,1,1.0,0.0,82.0,100.0,9.819223781642329,0.349690337096128,0.2960945124175979,PGi,p5
5,1805,langfroi12345,0.04280871541924802,0.06956070803412355,0.04294125268484712,0.06977607039540186,0.6154151766000983,1,1,1.0,0.0,60400.0,100000.0,6.065446288921539,0.2460036721301127,0.4779664064997316,55b,p5
6,2313,langfroi12345,0.13947691499116419,0.2090070347370142,0.14201598385827588,0.21281184541082143,0.6673311985247904,1,1,1.0,0.0,46.0,10.0,5.974199687961089,0.5557073928489746,0.3891428954910137,STSdp,p5
7,2314,langfroi12345,0.29907561821310247,0.4870422247032041,0.3039592555713098,0.49499518863184566,0.6140650708372452,1,1,1.0,0.0,8.2,10.0,6.42749878554753,0.5898672420232047,0.2246129177507053,STSdp,p5
8,2459,langfroi12345,0.32982399561348774,0.535906266498669,0.3341992647567574,0.5430153130892154,0.6154509029505945,1,1,1.0,0.0,10.0,10.0,6.624072989462344,0.44725238393942,-0.1338569673595807,STSva,p5
9,3149,langfroi12345,0.05643801413682582,0.07196321065133075,0.05716560285843006,0.07289094741246838,0.7842620364768587,1,1,1.0,0.0,80200.0,100000.0,6.463727290976874,0.4842100775038668,0.57319731037761,TPOJ1,p5
10,3755,langfroi12345,0.11340799915877064,0.18586101908389846,0.11692526229739299,0.19162535772120545,0.6101763549869367,1,1,1.0,0.0,40042.0,100.0,7.704925306904542,0.1602807028844989,0.0397238281575347,TPOJ1,p5
11,3968,langfroi12345,-0.1443640394716043,-0.21488960396494425,-0.14771282518241857,-0.21987435804770797,0.6718056006802217,1,1,1.0,0.0,100000.0,100000.0,6.8683824765856585,0.3310651612936763,0.4698409106262823,55b,p5
12,4200,langfroi12345,0.07128781154401088,0.12319857070541901,0.07492716118118979,0.12948804241014264,0.5786415470230388,1,1,1.0,0.0,80200.0,100000.0,5.665524670141626,0.2821671157463158,0.2216159478580132,PGi,p5
13,4430,langfroi12345,0.140758583547353,0.2116572323363759,0.14278198796137645,0.21469980471367847,0.6650308236273856,1,1,1.0,0.0,262.0,100.0,5.70633586620407,0.5519812339923432,0.3373803907672328,IFJa,p5
14,4936,langfroi12345,0.1284519027976676,0.19986141009327396,0.13059559916793176,0.20319683891948367,0.6427048760324465,1,1,1.0,0.0,20080.0,100.0,4.787194411340416,0.5269582592893637,0.3683907240933344,45,p5
15,5134,langfroi12345,0.007092072106852332,0.011410667701221601,0.006960571313632899,0.01119909175680555,0.6215299833937913,1,1,1.0,0.0,100000.0,100000.0,5.427190993436958,0.1196022106361283,0.3739008909355118,STSvp,p5
16,5137,langfroi12345,0.1779673569921706,0.290234343043824,0.18646401264892348,0.3040909362656684,0.6131850391161268,1,1,1.0,0.0,226.0,10.0,6.354967524260229,0.5218928514079554,0.0119675499896135,STSdp,p5
17,5141,langfroi12345,0.3175509883524497,0.4577207418372696,0.3256943847623327,0.469458703873368,0.6937657818997124,1,1,1.0,0.0,10.0,10.0,7.682763450430085,0.5080341448347306,-0.1575144278144136,STSdp,p5
18,5142,langfroi12345,0.2735257646350907,0.393770897572435,0.2775508925875958,0.39956551896328035,0.6946317422677867,1,1,1.0,0.0,10.0,10.0,5.98441486652459,0.3125289532483857,-0.1478482541054389,STSdp,p5
19,5149,langfroi12345,-0.1164559106464114,-0.18427630046898316,-0.11679929858840389,-0.1848196671321675,0.6319635805040101,1,1,1.0,0.0,100000.0,100000.0,5.35914657951517,0.1758806678143521,0.2761436267640793,STSdp,p5
