,neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Num Features,Average Num Features Agree Direction,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,R Fischer SEM,NC Normalized R Fischer SEM,Participant
21,28913,ghost_additional,0.22525067768521642,0.3801989739866787,0.22632841443601454,0.3820180779782494,0.5924547226503265,10,5.4,820.0,1000.0,0.6669805727918094,-0.0407642994420126,-0.0472157940898331,PFm,0.03441201366827468,0.058083786579223605,p4
22,29342,ghost_additional,0.2795069946548643,0.4737890443902256,0.2854710600569054,0.48389866204399157,0.5899397589798524,10,6.6,100.0,100.0,6.311461808083412,0.1110885210827174,-0.1132296658103828,STV,0.06489895365779691,0.11000945888106066,p4
23,30147,ghost_additional,0.0009270076943211913,0.0015860620464460836,0.000749760164128308,0.0012828007227403565,0.584471267311612,10,6.6,82000.0,100000.0,1.4929716165506235,0.0373734525178534,-0.0534644756039822,PoI1,0.053742805193148564,0.09195115003744997,p4
24,33521,ghost_additional,0.029995987248028343,0.05236924782549133,0.03110993315778151,0.05431405827395858,0.5727786533803805,10,8.0,44200.0,10000.0,0.3283977617500418,-0.0581603399090165,-0.0485913779060128,PF,0.0743329119814751,0.12977598159914464,p4
25,34317,ghost_additional,0.011731530964191555,0.020362764346928127,0.011631176539583649,0.02018857621191832,0.5761266380299364,10,6.8,100000.0,100000.0,-0.2907676645981147,-0.0975877592553021,-0.0073622616102711,V4,0.05142754316428194,0.08926430366097686,p4
26,34469,ghost_additional,0.040834454034103594,0.06935132816828352,0.04101537606124032,0.06965859768305041,0.5888056525033999,10,6.4,46000.0,10000.0,2.28080122593427,0.0078146274911339,-0.1126826974490521,55b,0.04097612850631633,0.06959194147016061,p4
27,34601,ghost_additional,-0.0006705915771817838,-0.0011414520581876889,-0.0008419615011793592,-0.00143315055115202,0.5874899189778485,10,3.8,82000.0,100000.0,-0.1581459484212133,-0.0947211699019947,0.0747407440042629,4,0.05617364404602095,0.09561635396868656,p4
28,34939,ghost_additional,-0.0655988280205898,-0.11269246552398636,-0.06589962488232087,-0.11320920554805679,0.5821048258690128,10,3.8,100000.0,100000.0,0.5240328583448906,0.0539980338313368,-0.0153694867797324,a47r,0.03921280716338377,0.06736382421300792,p4
29,35331,ghost_additional,-0.05418017863586162,-0.09505327803318066,-0.05461629127021122,-0.0958183905988889,0.5699980027721792,10,6.0,100000.0,100000.0,-3.446158757068854,-0.0320789360713907,0.0435175351939189,PGi,0.03837601276109439,0.06732657408351093,p4
30,36484,ghost_additional,0.08196355937043291,0.1436104547234372,0.08445135727047318,0.14796938923566477,0.5707353237497721,10,5.0,100000.0,100000.0,-0.2216307159213592,-0.0867716536395124,-0.1201747489987339,2,0.0727105590290606,0.12739803548753037,p4
31,38064,ghost_additional,0.339420683586371,0.5330458106603253,0.3410496840781275,0.5356040869519156,0.636757060647197,10,8.2,1000.0,1000.0,1.9361294388883088,0.0645579161330228,0.1148190485291676,A5,0.032086214305928784,0.05039004086317708,p4
32,38293,ghost_additional,0.11513821809721533,0.1757188589634694,0.11659199908904148,0.17793755525118493,0.6552410980608045,10,5.2,62200.0,100000.0,2.304159436322561,-0.0841835998802715,-0.0016856037699736,PFm,0.05401124515004917,0.0824295748693057,p4
33,40037,ghost_additional,0.12830974639088227,0.21899061625419375,0.12999563522034102,0.22186798016522918,0.5859143582752719,10,4.0,64000.0,100000.0,3.2717502243188945,-0.078060226766842,-0.1056906809929887,STSva,0.055881747523744696,0.09537528264069364,p4
34,40038,ghost_additional,0.06709894544339452,0.11644260236406771,0.06781911653341786,0.1176923775328955,0.576240517483489,10,4.6,64000.0,100000.0,2.5105545845970942,-0.0363665080841232,-0.0325707358896617,STSva,0.04494394757773133,0.07799511872925373,p4
35,41475,ghost_additional,0.1488819608036277,0.2545069877065675,0.14953287583662223,0.25561969755674785,0.5849818197340828,10,6.0,46000.0,10000.0,0.9260725099731774,0.0107775943138479,-0.1098048325721514,IFSa,0.035098859112498076,0.05999991440495208,p4
36,41487,ghost_additional,0.0015623934460056942,0.0026956530128653387,0.0030797028793588814,0.005313520974308779,0.5795973882947759,10,6.0,100000.0,100000.0,0.2304113712771698,0.0425079068209987,-0.0804231135406387,47l,0.07351272337962896,0.1268341177242181,p4
37,42145,ghost_additional,0.06694182640578651,0.11594036207201573,0.06725062933780251,0.11647519545898978,0.5773815538389121,10,6.0,100000.0,100000.0,3.64765910109863,-0.066179507685836,-0.0610627488133361,STV,0.03704588967967899,0.0641618864221885,p4
38,42147,ghost_additional,0.12070749523564281,0.19568306785719292,0.12179809412506207,0.19745107518819247,0.616852017690839,10,6.0,64000.0,100000.0,2.426713125517356,-0.0814106751249507,-0.1327002560850429,STV,0.04369979657887277,0.07084324169427414,p4
39,42503,ghost_additional,0.09362673861353275,0.16404697148001265,0.09423131038683942,0.16510626468964415,0.5707312836612785,10,3.8,46000.0,10000.0,0.2089066549363912,-0.0031606612695672,-0.0747364537019595,p10p,0.03751794453451347,0.06573661828003086,p4
40,44343,ghost_additional,-0.07891902262784985,-0.13133788989364198,-0.07985264564258289,-0.1328916353992016,0.6008854161716686,10,5.4,82000.0,100000.0,-0.4719285906568941,-0.0973227456611579,-0.0069769939485846,4,0.06082049007126241,0.10121811652337796,p4
41,44345,ghost_additional,0.0025889474413176017,0.004341639020704016,0.0039347264259081815,0.0065984969466294065,0.5963064706604264,10,5.8,80200.0,100000.0,-0.3575207779921117,-0.1245549105650505,-0.0135187631042364,4,0.1140141166324171,0.19120053570128664,p4
42,45117,ghost_additional,-0.14580810991931537,-0.2435826760436649,-0.15327640168034665,-0.2560589813303427,0.5985980295789904,10,4.8,82000.0,100000.0,1.1705461311879128,-0.1226932915914287,0.0586686546713654,Unknown,0.1133147670615463,0.18930026739520597,p4
43,47131,ghost_additional,0.034292514304570934,0.05989859019856486,0.035081871788471254,0.06127735758868339,0.5725095397218976,10,6.4,100000.0,100000.0,-0.27986947565193,-0.1030164111877225,0.009772385998145,3a,0.05270594369113923,0.09206124969854945,p4
44,50686,ghost_additional,0.01572000103597454,0.026071051142830294,0.01772379236828981,0.02939426633758762,0.6029676728357629,10,4.8,28000.0,10000.0,1.845581769865127,0.0442565094347928,0.0323336055276367,SCEF,0.11146911792860756,0.18486748618606233,p4
45,51597,ghost_additional,0.3478243099177345,0.6053343787092554,0.3534630924863433,0.615147807056609,0.5745986386224992,10,5.2,1000.0,1000.0,3.2245424719142672,0.1335328405652099,-0.130307390563465,PSL,0.060965072290067424,0.10610027276817195,p4
46,52980,ghost_additional,-0.010662693319224592,-0.018623651558331032,-0.0111223447949692,-0.01942648707711183,0.5725350523138834,10,6.4,80200.0,100000.0,0.9247017562947212,-0.0791597957297187,-0.0759749822262111,STSda,0.0726587949377884,0.12690715554294893,p4
47,54162,ghost_additional,-0.02588963293241054,-0.04338964395393339,-0.027003052758905636,-0.045255676198152406,0.5966776994044353,10,4.8,82000.0,100000.0,-1.8786195533157453,0.1360392845310609,-0.0868733103443001,LIPd,0.0641160656505922,0.10745510635739977,p4
48,57303,ghost_additional,-0.010458752693746043,-0.01662217316627739,-0.00987242031690429,-0.01569031077443726,0.6292048933147004,10,5.8,62200.0,100000.0,-0.2080039538184676,-0.1068377599773843,0.054152242893158,TPOJ3,0.08326216717336324,0.13232917934686053,p4
49,61636,ghost_additional,0.036048731390747005,0.06320933267336713,0.0361782326753737,0.06343640556791282,0.5703071028613457,10,6.8,62200.0,100000.0,2.4732014208368844,-0.0881327176922601,-0.0552861367610339,IP1,0.07227970278206527,0.12673821248135161,p4
50,61638,ghost_additional,0.061972915813427766,0.1069265487646859,0.06391456763275306,0.11027662718552636,0.5795839904064617,10,6.6,44200.0,10000.0,3.2668244045741965,-0.0324536962373753,-0.0774739971486852,IP1,0.08135361038897919,0.14036552378185255,p4
51,62576,ghost_additional,0.19839079532021126,0.34462332281597674,0.19953365778423662,0.346608581553603,0.5756743150728331,10,5.6,820.0,1000.0,5.530432296998598,0.0582044952560495,0.0451321693099784,STSda,0.03723822027950635,0.06468626322992203,p4
52,62577,ghost_additional,0.23609350496339482,0.38533979790230105,0.23704549894177518,0.3868935940022411,0.6126891285266463,10,5.4,820.0,1000.0,6.390849048592966,0.0815569103505766,0.1239609523769881,STSda,0.030483945886439268,0.04975434436015703,p4
53,62592,ghost_additional,0.18829602754455127,0.3279517895338668,0.18859815601848873,0.32847800123885607,0.574157646196062,10,6.8,6400.0,10000.0,2.274540533397748,0.0386113797364631,-0.1120373755151319,STSva,0.01926414936042012,0.03355202092674359,p4
54,62822,ghost_additional,-0.11797092036534022,-0.19631123983449192,-0.11852478310237016,-0.19723290324330275,0.6009381860396804,10,5.4,100000.0,100000.0,2.107069440469924,-0.0575349570306223,-0.0674947991984649,TE1p,0.03540101823770948,0.05890958348147296,p4
55,62823,ghost_additional,-0.11213880901244773,-0.1961833652714176,-0.11259120347432992,-0.196974815338917,0.5716020257747382,10,5.6,100000.0,100000.0,2.124539666635588,-0.0336872182150033,-0.0688672393632427,TE1p,0.032724610430150486,0.057250690085984546,p4
56,63604,ghost_additional,0.16247664672144355,0.26951985962383906,0.16410118765673495,0.2722146841027291,0.6028373825520963,10,5.8,20440.0,1000.0,1.6945860339746388,-0.0316646588542008,-0.0547756671433986,PFm,0.04854302683248335,0.08052424789414638,p4
57,63924,ghost_additional,0.005648480705349091,0.009558903524542478,0.005883774276002062,0.00995708998549417,0.5909130362961212,10,4.6,100000.0,100000.0,-1.1166908274615968,-0.0613226806860269,-0.1119447065296851,4,0.04060844868256205,0.068721531237656,p4
58,64521,ghost_additional,0.20858980684696138,0.3641314997104849,0.21489800088608899,0.37514360135942865,0.5728419733332815,10,6.6,640.0,1000.0,6.46818392987434,0.1269545213947624,-0.0871240114467691,STV,0.07611418474069523,0.13287117265133036,p4
59,64523,ghost_additional,0.3122391081912627,0.5275666008517912,0.31783261717984385,0.5370175262692827,0.5918477547424951,10,6.6,100.0,100.0,6.693300270445278,0.1027447937541942,-0.1268389642238535,STV,0.05926133342661144,0.1001293541316132,p4
60,65475,ghost_additional,0.056836309228920044,0.09615741027098697,0.05941529215895793,0.10052061265076678,0.5910757066849682,10,5.8,44200.0,10000.0,-0.963627292866428,-0.0603510811978881,-0.025544194729835,6mp,0.10127279993578289,0.17133642744982464,p4
61,65476,ghost_additional,0.020680605813477172,0.03261929270649822,0.021779690853663738,0.03435286748465174,0.6339992102084208,10,6.2,44200.0,10000.0,-0.7408436312029666,-0.0549390166046086,-0.0206072488002858,6mp,0.09212679633789543,0.14531058533591815,p4
62,65554,ghost_additional,0.013616841032086869,0.02338419624988744,0.013627541600477303,0.02340257233216949,0.5823095601223589,10,6.4,62200.0,100000.0,4.179454723400653,0.0771993676751145,-0.0788783002596215,9m,0.01751936166843124,0.030085993547401064,p4
63,66643,ghost_additional,0.07471514626877414,0.12211397885654483,0.0753027920797338,0.12307442358185558,0.6118476112922898,10,4.4,82000.0,100000.0,0.4766092592820209,0.0364871774086436,-0.0333011452572278,8C,0.04213883522459261,0.06887145499447277,p4
64,66646,ghost_additional,0.03537089501292662,0.0594129650057394,0.0356717681077688,0.059918345563638606,0.5953396705501859,10,5.6,100000.0,100000.0,1.9813489790617609,0.0507913410980853,-0.0592697861850102,8C,0.04144370653080787,0.06961354766180368,p4
65,68359,ghost_additional,0.16091779821098928,0.2814171511870719,0.16208645304920932,0.28346092458534855,0.5718123345794914,10,7.8,24400.0,10000.0,1.5056699525732364,-0.0710389764717246,-0.0155156594796843,PF,0.041478382457311364,0.07253845352569109,p4
66,68839,ghost_additional,0.075680834919433,0.1294256779771879,0.07677290615345356,0.13129328501420015,0.5847435849072564,10,6.4,62200.0,100000.0,1.2846695068720209,-0.1385217130844527,-0.0443533642061742,PGs,0.06866964397483855,0.11743548069147254,p4
67,71770,ghost_additional,0.0674858176587986,0.1153692139732758,0.07082920181093724,0.12108483860411486,0.5849551655472929,10,4.0,64000.0,100000.0,-1.6885766935321087,0.0983995905205512,0.1369410706325128,STSva,0.10002985336481013,0.17100430811859005,p4
68,73782,ghost_additional,0.11296177631610646,0.19805562489067807,0.11543679404269887,0.20239506782829655,0.5703537901458675,10,7.8,42400.0,10000.0,0.4236693991651739,-0.0822142068147839,-0.075673990043485,PF,0.06894452773401642,0.12088028329992147,p4
69,76026,ghost_additional,0.08743984585546397,0.1505303031466199,0.08929926652495378,0.15373135129940435,0.5808786937092367,10,5.2,46000.0,10000.0,3.023944652958931,-0.0750214735678315,-0.1141363728787878,55b,0.06412160975113175,0.11038726406313727,p4
70,76350,ghost_additional,-0.0881769962488952,-0.15420066192092008,-0.08835538403823523,-0.1545126198732776,0.5718327998755005,10,5.6,100000.0,100000.0,-0.0246998758458517,-0.0588826981653712,0.0178672235540015,4,0.022467853929229856,0.03929094996670628,p4
71,76351,ghost_additional,-0.03639202837243659,-0.062122449633077496,-0.03683335496701625,-0.0628758093761216,0.5858112258512649,10,5.0,82000.0,100000.0,-0.1198320445798719,-0.0854124527861605,0.0509028159535908,4,0.05071566857539384,0.08657339828491158,p4
72,78148,ghost_additional,0.016580394511335077,0.02838085124533736,0.016332752501612393,0.027956959580079876,0.5842106132760567,10,6.2,82000.0,100000.0,-3.629999487281863,0.0070525585118632,0.0764750642444545,PGi,0.053003732330204806,0.09072709588923367,p4
73,82199,ghost_additional,0.06672332611877099,0.1151934463211341,0.068142031071133,0.11764274737193203,0.5792284912872645,10,3.0,62200.0,100000.0,-1.948078617635757,-0.0317576817562216,-0.0748850282740297,5m,0.06740491462812202,0.11637016417877312,p4
74,82809,ghost_additional,0.01959873319940767,0.034318421570511494,0.019948198327576265,0.034930353549515375,0.5710849247288259,10,3.8,100000.0,100000.0,-2.4437743791827047,0.0413371596368985,0.0855336828493728,SFL,0.06293816362550955,0.11020806345990507,p4
75,83847,ghost_additional,0.08615167040921763,0.14589285455893394,0.08670977863562832,0.14683797845400315,0.5905132960052979,10,4.0,100000.0,100000.0,0.3390156518437487,-0.0149137367769073,-0.0745955457093902,OFC,0.04284566919313568,0.0725566544952974,p4
76,84918,ghost_additional,0.3164895512204812,0.5311641017590905,0.31761910842309254,0.5330598364985055,0.5958413796646692,10,7.6,1000.0,1000.0,2.76243177899263,0.126645798240158,0.1185981904584887,A5,0.02827191705720522,0.047448730521395206,p4
77,85517,ghost_additional,0.1063993297869004,0.18314124324082656,0.10719297225399631,0.1845073107565127,0.5809686988254618,10,6.4,8200.0,10000.0,1.3358188717755444,0.0637589028208214,-0.0886706023075708,PFm,0.03911748450569612,0.0673314837525318,p4
78,85807,ghost_additional,0.03255772779763451,0.05666269523188935,0.031202399300885038,0.05430391374603917,0.5745884071414813,10,5.0,64000.0,100000.0,-1.7468683544108128,0.1375241973903983,-0.0978908258523632,PF,0.09078711146268673,0.15800372986002859,p4
79,85946,ghost_additional,0.03807673396117057,0.06302896281471801,0.03865953784198474,0.06399368642177868,0.6041148745078064,10,6.8,28000.0,10000.0,2.694212668601923,0.1140152641531156,0.028180703576844,TPOJ1,0.08383653993594507,0.13877582472083583,p4
80,86513,ghost_additional,0.23639340251795993,0.404041606349355,0.24150998693336018,0.4127868292032937,0.5850719302248346,10,6.8,2620.0,1000.0,1.6842504631318835,-0.0002215386368173,-0.0915055393475347,PHT,0.06874803417527164,0.11750355917579702,p4
81,86514,ghost_additional,0.20405651009329406,0.31981000465504156,0.21196395583215485,0.3322030435117698,0.6380554301714128,10,6.4,4600.0,1000.0,0.7429604398706042,0.0064582390603479,-0.0737162571542097,PHT,0.08714308012226227,0.13657603399574766,p4
82,92468,ghost_additional,-0.059250210794051864,-0.10403549830161261,-0.06208406331701951,-0.10901136683252792,0.569519171449323,10,6.4,82000.0,100000.0,1.070435002391713,0.1134467114870105,-0.1135385901173177,TA2,0.08744838779354859,0.15354775076492738,p4
83,93460,ghost_additional,0.17326348393063698,0.2993168899243511,0.17364970147254039,0.2999840901378885,0.5788630370121356,10,3.6,6400.0,10000.0,-2.6326356658172543,0.0296482127947471,0.1126754138175734,TGv,0.02262983653701134,0.03909359397659539,p4
84,94284,ghost_additional,-0.037260865984012584,-0.06416877534417745,-0.03761659717370611,-0.06478139757373472,0.5806697382669244,10,5.8,82000.0,100000.0,0.909729532455742,-0.1016779615554994,0.026389313104875,TPOJ3,0.06990246424748048,0.1203824818839577,p4
85,99235,ghost_additional,-0.04851909629607354,-0.08343358987849918,-0.04883520698255623,-0.08397717480455111,0.5815295298539815,10,5.6,82000.0,100000.0,3.95692352954353,0.1012972389995552,-0.0506660950851526,9p,0.046429819320425135,0.07984086265074686,p4
86,100785,ghost_additional,0.13392004335627597,0.2345398372241533,0.13465269834297305,0.23582296689626855,0.5709906041602926,10,2.8,100000.0,100000.0,-1.4025725421956263,0.1156048258358108,0.0413600921110486,PBelt,0.03492231437303864,0.061160926499650416,p4
87,101211,ghost_additional,0.19740624078798913,0.31804771380796903,0.19949320363935458,0.32141008857904735,0.6206812129678729,10,5.8,2800.0,1000.0,2.345271136452248,-0.0889868239429622,-0.1146407422630775,IP0,0.04866003056416254,0.0783977822229996,p4
88,104686,ghost_additional,0.026285903666283778,0.04579331069329403,0.02667837059265099,0.0464770368502543,0.5740118647969491,10,4.2,100000.0,100000.0,-1.0320008838062893,0.0648611446314648,0.0737952658240102,7m,0.05487556809796529,0.09560005892452583,p4
89,109223,ghost_additional,0.16883469416428815,0.2851951480684407,0.1718644535073681,0.29031301006202254,0.5919970774670102,10,3.0,28000.0,10000.0,-1.293880505394005,0.0511349372876662,-0.0927191373384675,5m,0.06616944271301334,0.11177325907778778,p4
90,111624,ghost_additional,-0.03282844126521993,-0.05738740448422987,-0.03280954214557095,-0.05735436692953973,0.5720495910255224,10,5.8,82000.0,100000.0,0.3895195014812419,-0.0199621652430259,-0.0659615414336916,MT,0.09104672998095803,0.15915880617576722,p4
91,111814,ghost_additional,0.1963893127708018,0.32216629460129914,0.19771012656119047,0.3243330198609594,0.609589879704349,10,6.2,10000.0,10000.0,0.6407460528780262,0.108855275801199,-0.1338250047818258,STSvp,0.04148421171413294,0.0680526581810262,p4
92,116758,ghost_additional,0.012994496428233243,0.022707682029253568,0.015575190218042247,0.027217404612002376,0.5722511179913853,10,7.8,64000.0,100000.0,1.1364906402763897,-0.1231618357256625,0.0672129138321299,9-46d,0.08606393378541674,0.1503953964956908,p4
93,119601,ghost_additional,-0.00471346650155047,-0.007917751575828932,-0.004421898766662696,-0.007427971730865748,0.5953036611984134,10,3.2,82000.0,100000.0,1.191194041256055,-0.0929487014643784,-0.0278002827336289,6a,0.06761365568093192,0.11357843078743712,p4
94,119626,ghost_additional,0.21628913789581006,0.37776132259073897,0.21969766844930533,0.38371451572149884,0.5725550101648033,10,6.8,10000.0,10000.0,-0.4664709231381165,0.1006513416216558,-0.1362398118486228,6ma,0.06401195922429714,0.11180053983960782,p4
95,120162,ghost_additional,-0.05060571699666087,-0.08357752540345743,-0.05096234203039079,-0.08416650703606701,0.6054943210195526,10,6.4,100000.0,100000.0,0.3519053698565135,-0.0670432690398616,0.0376891833630402,TPOJ3,0.08346606584653718,0.1378478095483936,p4
96,120163,ghost_additional,-0.023209071027010975,-0.03865648621326665,-0.022982268373996407,-0.03827872901569566,0.6003926714644274,10,6.2,82000.0,100000.0,-0.284934509191218,-0.0573267500925084,0.0420911874988671,TPOJ3,0.08480037739116406,0.14124152645688712,p4
97,120185,ghost_additional,0.294175570216736,0.4910617734258959,0.29931667052186367,0.4996437159418444,0.5990602122507278,10,5.6,280.0,100.0,6.095605636518499,-0.0055844905128247,-0.1157252856041039,TPOJ1,0.06139486296531421,0.10248529565107939,p4
98,120186,ghost_additional,0.26411652071540426,0.45871106951938195,0.269437119237456,0.4679517540169771,0.5757796972114372,10,5.8,640.0,1000.0,6.157975223127733,-0.0024697788875867,-0.1223701647169316,TPOJ1,0.06486372825848652,0.11265372602165118,p4
99,120189,ghost_additional,0.09341978262921566,0.16142535687057338,0.09438107873346803,0.1630864350953337,0.5787181421820686,10,6.4,64000.0,100000.0,3.9222221337253234,0.0207708284162521,-0.1382388396401933,TPOJ1,0.053992448625985054,0.09329662350381036,p4
100,124280,ghost_additional,0.0032065684512181452,0.0055653353637771675,0.003286325894307036,0.005703762759075224,0.5761680548648666,10,4.0,44200.0,10000.0,-1.783392131917435,0.0274112847281611,0.05152416671832,SFL,0.031698063447946186,0.055015308780665725,p4
101,124336,ghost_additional,0.04494809531732955,0.07636889590166258,0.04782448690768831,0.08125601844569248,0.5885654727182066,10,4.6,46000.0,10000.0,1.6856713299927275,0.0786533875139722,0.018659611396042,SCEF,0.12314555861666027,0.2092300080871715,p4
102,128950,ghost_additional,0.19625880316999086,0.34386991853972737,0.19847845166043537,0.3477590197329863,0.5707355967728158,10,5.4,820.0,1000.0,1.5678278238440444,-0.0436884790195223,-0.0724578507149387,PFm,0.053886015882396776,0.09441502542874748,p4
103,129353,ghost_additional,0.009740944893507322,0.016827749371033696,0.009798160861392612,0.016926591524245808,0.5788620140893478,10,5.2,100000.0,100000.0,-1.3627623393198718,-0.029496008512879,-0.1350636468487122,4,0.049974394400294476,0.08633213647455003,p4
104,130112,ghost_additional,0.34017964160662206,0.5970471530729928,0.3453554897723893,0.6061312516907545,0.5697701427026701,10,6.6,100.0,100.0,6.454409849668741,0.075076291239846,-0.0928364375516944,STV,0.0547687390602099,0.0961242700440878,p4
105,135210,ghost_additional,-0.014231280691800702,-0.024935750872667334,-0.014187643961869414,-0.024859291511768678,0.5707179528890765,10,5.2,100000.0,100000.0,-0.1603652348325929,-0.113706600196983,0.079606598396011,LO3,0.05603482574533622,0.09818304376387303,p4
106,136619,ghost_additional,-0.002013029026964391,-0.0032142797466319837,-0.0019688828325334514,-0.0031437898447232034,0.6262768600255475,10,6.2,82000.0,100000.0,2.150922979501317,0.0636159796374722,-0.0669810139255994,Unknown,0.03347469160749494,0.053450308871589816,p4
107,136783,ghost_additional,0.07244264490852108,0.12635018836680167,0.07297758351065793,0.12728319672437913,0.573348135407729,10,8.8,6400.0,10000.0,4.206157391719215,0.1294343650563686,-0.0990632904768911,STSva,0.040799449797448276,0.07115999386382287,p4
