,neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Feature Intersection,Feature Union,Feature Mean,Feature Std,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,R Fischer SEM,NC Normalized R Fischer SEM,Participant
0,332,abstract,0.4842294901625242,0.6893339106788616,0.48920161760833947,0.6964120753223805,0.7024599873313226,8,47,25.0,1.4142135623730951,100.0,100.0,7.144392617290764,0.1320336362124828,0.6338671193170432,STGa,0.04319525043092587,0.061491403368078776,p1
1,3147,abstract,0.5181578573573071,0.750323597515169,0.5271628412337079,0.7633633532609705,0.6905791835326514,9,93,41.4,11.672189169131899,28.0,10.0,5.518357933701782,0.0975752289990849,0.5732007357896969,TPOJ1,0.053342010632162484,0.07724242477059898,p1
2,5144,abstract,0.3701768758138006,0.5720540308515876,0.3714504055459467,0.5740220841371471,0.6471012454238584,5,66,26.4,14.66424222385869,82.0,100.0,3.381042099364614,-0.0378554243142756,0.5636829633281412,STSdp,0.026876593945431237,0.041533831275238506,p1
3,42273,abstract,0.3951262301060283,0.5584571181303947,0.399154215370052,0.5641501267717465,0.7075319076043542,8,53,27.6,1.9595917942265426,82.0,100.0,9.43604408047418,0.1257267278588625,0.5956802544971911,A5,0.04445040324780125,0.06282459175347542,p1
4,42276,abstract,0.49120156687889666,0.7253884304572443,0.4950380192083033,0.7310539623313282,0.6771566050057769,9,44,22.4,4.176122603564219,64.0,100.0,7.354565887406748,0.1323730661343968,0.6199938053994178,STGa,0.03732698201802037,0.055123115896804895,p1
5,55518,abstract,0.5490116127692908,0.7515711988834315,0.5600384497223239,0.7666664225106333,0.7304851670539365,9,103,44.0,13.754999091239519,28.0,10.0,8.326826462035768,0.1185835673676641,0.6294186438033226,TPOJ1,0.055876489599460566,0.076492298707189,p1
6,55520,abstract,0.48702342280351046,0.6875905608543837,0.49371072083067635,0.6970318377741481,0.7083044045839528,11,101,44.8,18.475930287809597,46.0,10.0,6.12949245526644,0.1364854173034497,0.575953594662377,TPOJ1,0.04926682374032798,0.0695560036355648,p1
7,61517,abstract,0.28906246782272993,0.4793655914201819,0.2941332932752799,0.4877747745990262,0.6030104642395074,5,62,23.4,16.119553343687908,82.0,100.0,5.860868772950156,0.0769070397469977,0.5697542790924273,STSdp,0.06273767729482949,0.10404077709323291,p1
8,61518,abstract,0.32909608884454744,0.5080069345249623,0.3307543073423148,0.5105666322071225,0.6478181034128707,6,85,35.6,16.81190054693401,82.0,100.0,3.567775060255902,-0.0030509022459359,0.5821447209564974,STSdp,0.03328207852309989,0.051375653671549816,p1
9,61519,abstract,0.3286238677280098,0.53468192563892,0.32916695977093985,0.5355655543945568,0.6146156284136958,8,75,29.6,14.44437606821423,82.0,100.0,4.872266316759002,0.0234617169908289,0.5833642906682605,STSdp,0.019197721689920566,0.031235329533466798,p1
10,61521,abstract,0.3980502895590238,0.6836097981313959,0.40715513783296586,0.6992464240900453,0.5822770396899942,6,58,22.0,16.198765385053267,280.0,100.0,5.752661632643991,-0.0085972112873083,0.5880839351241902,STSdp,0.06736028280528106,0.11568425030316126,p1
11,86683,abstract,0.39083044301210046,0.5547352336388106,0.39541466347352644,0.561241964765286,0.7045350994715635,3,15,8.0,1.7888543819998317,100.0,100.0,3.953478417193797,0.1272427864931665,0.5756603882262931,STSdp,0.048968143911970574,0.06950419354365614,p1
12,93217,abstract,0.4822399768400361,0.6729702750017651,0.48373481965412496,0.6750563417486029,0.7165843645007519,7,106,39.2,23.335809392433767,64.0,100.0,7.783395999510189,0.1249626135511561,0.6228414675463857,TPOJ1,0.02395740663087903,0.033432778913017845,p1
13,96813,abstract,0.3133304786213152,0.48791618240031626,0.3157791651802715,0.4917292611757931,0.6421809522280606,5,60,23.0,13.870832707519762,280.0,100.0,3.897067970521621,-0.0009248300428535,0.565887514853656,STSdp,0.041925442652011535,0.06528602647984234,p1
14,111909,abstract,0.3530274724727656,0.5490636634090555,0.35375704967288535,0.5501983749017096,0.6429627309169759,3,59,20.0,17.933209417167916,100.0,100.0,5.528367578773518,0.0522151690968588,0.5753427791139496,STSdp,0.02133951284655805,0.033189346474443736,p1
15,157268,abstract,0.3719537725791332,0.5218496210750367,0.3739316063294741,0.5246245137344336,0.712760453505532,3,21,9.6,2.1540659228538015,82.0,100.0,4.687906187531674,0.1211594017126508,0.6020508100047698,STSdp,0.03342306866242695,0.04689242858248383,p1
16,157269,abstract,0.3849696346034257,0.5462337643576618,0.39084812231461014,0.5545747559127967,0.7047708503631718,3,17,8.2,3.3105890714493698,100.0,100.0,4.719470893633677,0.1248725233368806,0.58901864922194,STSdp,0.054999328842626816,0.07803859767225815,p1
17,161196,abstract,0.5326211570539986,0.8016997384649424,0.5383312009934497,0.8102944791586868,0.6643648881236222,10,47,26.0,5.0990195135927845,64.0,100.0,6.609675797140559,0.135550870761588,0.6359900810992998,STGa,0.04216827306662452,0.06347155579778026,p1
