,neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Feature Intersection,Feature Union,Feature Mean,Feature Std,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,Participant
0,288,langfroi12345all,0.04333195813860023,0.1742905646474486,0.044323647242681855,0.1782793540151541,0.24861907026494082,1,10,3.4,2.576819745345025,82.0,100.0,5.462852458208452,0.2368237516144713,-0.0178959963594581,TPOJ1,p5
1,456,langfroi12345all,0.34785926680997736,0.5398917593478567,0.35191448831609934,0.5461856283988757,0.6443129771607585,8,59,28.4,10.744300814850634,46.0,10.0,5.8930451928062455,0.6117897444301008,0.1693952136296169,IFJa,p5
2,532,langfroi12345all,0.23457897620435725,0.4642366765597389,0.23514216850226669,0.4653512458398851,0.5053003953559261,3,33,13.8,7.984985911070852,46.0,10.0,5.452349081062066,0.4803358068542502,0.0368055397537249,A5,p5
3,543,langfroi12345all,0.14628953842162135,0.23686578720614204,0.15707794543037648,0.25433391614003825,0.6176051853968549,1,57,15.6,19.59183503401353,46.0,10.0,9.439669202465971,0.4340690902568997,-0.0004105454351595,PSL,p5
4,549,langfroi12345all,0.15410007753231886,0.2890174404535013,0.15964683014454675,0.2994204737840891,0.5331860848622778,1,1,1.0,0.0,20062.0,100.0,5.544550311998516,0.3906049812434062,0.1624016400536508,A5,p5
5,558,langfroi12345all,0.11349474106865269,0.17758509920946536,0.11615459711313791,0.18174697309979018,0.6391005865575651,1,1,1.0,0.0,22222.0,1000.0,8.5892324110662,0.3820459435024373,0.2586662958677536,STSdp,p5
6,607,langfroi12345all,0.22028488716608333,0.4183595378890579,0.2217728620070202,0.42118546242184507,0.5265444365810044,7,42,18.2,6.968500556073739,64.0,100.0,6.923846502558999,0.4718636421431359,-0.0827021379056293,STSva,p5
7,1000,langfroi12345all,0.14050858738331531,0.2532293891560181,0.14387053613236836,0.2592884083515782,0.554866825890995,1,74,24.8,20.855694665965938,20044.0,100.0,5.041139866068615,0.3719007437965032,0.1809420916388441,55b,p5
8,1166,langfroi12345all,0.10862927900597034,0.3222148468920766,0.10864896657268394,0.32227324391314077,0.33713306526298864,1,6,2.4,1.7435595774162693,40222.0,1000.0,4.152015200234223,0.2946595908752741,0.1463735063932927,47l,p5
9,1233,langfroi12345all,0.3917196506671603,0.632381498116089,0.39645918340871245,0.6400328702399237,0.6194356600155475,10,108,38.4,27.82516846310189,44.2,10.0,7.697222888714471,0.6182523865804587,0.1274570620526089,STSdp,p5
10,1351,langfroi12345all,0.1599720789237943,0.3519550121782753,0.1623396108708958,0.357163825746745,0.4545242243709371,1,26,8.2,7.678541528180986,28.0,10.0,7.620651139105895,0.4883686061633408,-0.0675656981422151,STSda,p5
11,1634,langfroi12345all,0.1996656053896751,0.361678055423489,0.20919841225514166,0.37894596214733745,0.5520534143435563,1,151,48.6,43.158313220050665,20026.0,10.0,4.4892788409663735,0.4425837378955317,0.2012630949960908,45,p5
12,1671,langfroi12345all,0.2538791518180332,0.4403368967231838,0.260045800339249,0.45103254799493936,0.5765566176881912,1,112,41.6,25.491959516678982,28.0,10.0,9.819223781642329,0.349690337096128,0.2960945124175979,PGi,p5
13,1805,langfroi12345all,0.35179918316060566,0.5716452836021098,0.35589123628988245,0.5782945397219923,0.6154151766000983,3,56,19.6,16.463292501805345,262.0,100.0,6.065446288921539,0.2460036721301127,0.4779664064997316,55b,p5
14,2028,langfroi12345all,0.059889031010958535,0.20971044073636183,0.06066364845669522,0.21242288011307825,0.2855796344744143,1,35,12.0,11.933147112141038,20060.02,100.0,4.737781482582814,0.3045843510484481,0.1237000286957482,8C,p5
