neuroid,participant,dataset,NC Normalized R,R,R Fischer,NC Normalized R Fischer,feature_indices,Unnamed: 0,neuroid_id,betas_mean,r2,parc_lang_SN220,parc_lang,parc_speech_NQ17,parc_glasser,parc_name_glasser,r2_langloc,tstat_langloc_SN,tstat_langloc_run1_SN,tstat_langloc_run2_SN,betas_langloc_S,betas_langloc_N,betas_langloc_S_run1,betas_langloc_N_run1,betas_langloc_S_run2,betas_langloc_N_run2,tstat_langloc_NS,tstat_langloc_run1_NS,tstat_langloc_run2_NS,tstat_langloc_N0,tstat_langloc_run1_N0,tstat_langloc_run2_N0,r2_speechloc,tstat_speechloc_SN,tstat_speechloc_NQ,tstat_speechloc_run1_SN,tstat_speechloc_run2_SN,tstat_speechloc_run1_NQ,tstat_speechloc_run2_NQ,betas_speechloc_S,betas_speechloc_N,betas_speechloc_Q,betas_speechloc_S_run1,betas_speechloc_N_run1,betas_speechloc_Q_run1,betas_speechloc_S_run2,betas_speechloc_N_run2,betas_speechloc_Q_run2,tstat_speechloc_NS,tstat_speechloc_run1_NS,tstat_speechloc_run2_NS,tstat_speechloc_N0,tstat_speechloc_run1_N0,tstat_speechloc_run2_N0,top10_tstat_langloc_SN_parc_lang,top10_tstat_langloc_SN_parc_lang_int,top10_tstat_langloc_SN_parc_lang_froi,top10_tstat_langloc_SN_parc_lang_netw,top10_tstat_langloc_SN_parc_lang_SN220,top10_tstat_langloc_SN_parc_lang_SN220_int,top10_tstat_langloc_SN_parc_lang_SN220_froi,top10_tstat_langloc_SN_parc_lang_SN220_netw,top10_tstat_speechloc_SN_parc_lang,top10_tstat_speechloc_SN_parc_lang_int,top10_tstat_speechloc_SN_parc_lang_froi,top10_tstat_speechloc_SN_parc_lang_netw,top10_tstat_speechloc_SN_parc_lang_SN220,top10_tstat_speechloc_SN_parc_lang_SN220_int,top10_tstat_speechloc_SN_parc_lang_SN220_froi,top10_tstat_speechloc_SN_parc_lang_SN220_netw,top10_tstat_speechloc_NQ_parc_speech_NQ17,top10_tstat_speechloc_NQ_parc_speech_NQ17_int,top10_tstat_speechloc_NQ_parc_speech_NQ17_froi,top10_tstat_speechloc_NQ_parc_speech_NQ17_netw,ncsnr,nc,corr_SentPC1,corr_SentPC2,corr_freq,corr_conc,2PC_model_coef_0_avg,2PC_model_coef_1_avg,quadrant16,R2_test_PC2_avg
120,p1,langfroi12345,0.1982437490031669,0.1134640443358671,0.1172236888796129,0.2048125790993796,"[    -3      5     -8    -10    -44    -46    -79    114   -375   -383
    424  -1469  -1535   2031  -5948   6272 -32768]",120,120,0.2703659889753907,7.079633712768555,2,2,0,81,IFSp,31.21417617797852,8.882072307180763,5.486308912903508,6.866361868227157,1.379185039550066,-0.5481803584843874,1.2370448112487793,-0.4996654726564884,1.5213252678513527,-0.5966952443122864,-8.882072307180763,-5.486308912903508,-6.866361868227157,-3.6377643974162814,-1.8267619310230268,-4.03843908713044,6.098488807678223,2.6520947496678677,-1.8926127917873008,0.5353566005017992,3.420496884085525,-0.199234457274734,-3.7757599175796983,1.121045988984406,-0.0644402522593736,0.4782521612942219,0.6784863024950027,0.3870435506105423,0.4709641262888908,1.5636056754738092,-0.5159240551292896,0.4855401962995529,-2.6520947496678677,-0.5353566005017992,-3.420496884085525,-0.3601534967844332,6.834369361653919,-5.08367815316048,1,2,lang_LH_IFG,lang,1,2,lang_LH_IFG,lang,1,2,lang_LH_IFG,lang,0,0,,,0,0,,,0.4029747664073157,32.758010290338405,0.2826315033446396,0.3147024479101503,-0.1520161834986131,-0.2112063054511369,0.1510393334672561,0.1790506617735194,2.0,2.0324096948558856
133,p1,langfroi12345,0.6039681905351959,0.3965804101602572,0.4058562018933935,0.6180946652810861,"[   -3    -8    -9   -10   -21   -32   -39   -44    49    60    64   -69
    71    77   -79    80    86    94   101   104  -124  -126  -131   134
   156   157  -319   326  -368  -389   488   539   585  -607   861 -1108
 -1469 -1566 -1596  1617 -1619 -1913  1916 -3863  4024 -4409 -4630  4971
  5047  5948  6272 -6277  6537 -7142 10042 32768]",133,133,0.4045610101598625,17.350627899169922,5,5,1,139,TPOJ1,45.53838348388672,10.080612241249938,10.327861037703546,5.229255961775918,1.5942684169858694,-1.3466022051870823,1.8495144844055176,-1.5079586505889893,1.3390223495662212,-1.185245759785175,-10.080612241249938,-10.327861037703546,-5.229255961775918,-7.323978062794438,-9.170828920730612,-3.567109868820993,22.135578155517575,4.708108918665001,-0.4277200289896158,2.100851514256984,4.963346977068047,0.5940099854038372,-1.1183502362407882,1.3044427391141653,-0.5396096557378769,-0.3836599476635456,0.9654973857104778,-0.2394672408699989,-0.5358809381723404,1.6433880925178528,-0.8397520706057549,-0.2314389571547508,-4.708108918665001,-2.100851514256984,-4.963346977068047,-2.066722031293497,-0.8939947640672474,-1.9454500265972807,1,5,lang_LH_PostTemp,lang,1,5,lang_LH_PostTemp,lang,0,0,,,0,0,,,0,0,,,0.5026433648785915,43.11559493370101,0.2664879238041487,0.5372189473451634,-0.0457874347106301,-0.3703959971747892,0.1749440433987372,0.389780427460159,2.0,22.15505028534113
287,p1,langfroi12345,0.6228871998387624,0.4396794901606874,0.4497833592374194,0.6372011964148661,"[    -3     -5     -8     -9    -16    -21     32     39    -44     46
     49    -52     64    -71    -79    -88     94    101    102    122
   -124   -131   -152    156    157   -159    307   -314   -319    376
   -383    389    413   -424   -462   -467    487    507    539   -583
   -669   -715   -750    798    884  -1169   1299   1333  -1543   1614
  -1701   1749   1770   3608  -3863   4894  -5190   5336   5643   7866
  10042 -16642 -22270  23386 -32768]",287,287,1.0978135951779162,22.785438537597656,5,5,0,150,PGi,47.170677185058594,10.449765613673168,9.306302116694363,6.348881453582754,2.3656698763370514,-0.727716684807092,2.4734798967838287,-0.5037440611049533,2.257859855890274,-0.9516893085092306,-10.449765613673168,-9.306302116694363,-6.348881453582754,-3.098306399113795,-1.8404949403499469,-2.480648499574851,40.70537567138672,7.168534778111186,0.2644167164676907,4.3207296139727545,6.260656528962205,0.9150012285201996,-0.2363836738787933,2.6837555915117264,0.3081960808485746,0.2228560196235776,2.284759372472763,0.4111125022172928,0.0999260563403368,3.0827518105506897,0.2052796594798565,0.3457859829068184,-7.168534778111186,-4.3207296139727545,-6.260656528962205,1.3133952863751053,1.38082121127203,0.5111932951392348,1,5,lang_LH_PostTemp,lang,1,5,lang_LH_PostTemp,lang,1,5,lang_LH_PostTemp,lang,1,5,lang_LH_PostTemp,lang,0,0,,,0.5753413773426123,49.82572219105773,0.1543204107818596,0.0305752127750761,-0.0278497643530944,-0.0244974542887403,0.0748622835141191,-0.0037313701696911,15.0,-7.856064176464335
408,p1,langfroi12345,0.3615424641052683,0.2422444747905721,0.2476214592694179,0.369567448863407,[    -3    -10    -40    -44     64   -105  -1273 -32768],408,408,0.510656976364553,21.03092384338379,5,5,0,149,PFm,32.497310638427734,8.536910238495931,6.186141088435065,6.244635632332352,1.1438224855810404,-1.8299692887812853,0.9922831058502196,-1.4452811852097511,1.295361865311861,-2.2146573923528194,-8.536910238495931,-6.186141088435065,-6.244635632332352,-7.26427295018338,-5.285150214504762,-5.626846502872014,23.226362228393555,5.837929117133994,-4.255510643711619,6.157636608920325,3.021663467839415,-5.833040726481156,-1.9944428402532637,0.3268308481201529,-2.780185913667083,-0.0728501286357641,0.1981436964124441,-3.3002325892448425,-0.2569439373910427,0.4555179998278618,-2.260139238089323,0.1112436801195144,-5.837929117133994,-6.157636608920325,-3.021663467839415,-5.990472281511359,-11.347535829148612,-2.626877936009328,1,5,lang_LH_PostTemp,lang,1,5,lang_LH_PostTemp,lang,1,5,lang_LH_PostTemp,lang,1,5,lang_LH_PostTemp,lang,0,0,,,0.521116511381795,44.89408590504654,0.14425660090619,0.0157627621213198,-0.1697267639322285,-0.0389430748797819,0.0928024424814741,-0.0334784607084187,15.0,-8.702743725502312
457,p1,langfroi12345,0.5939825673901387,0.3995621495228368,0.4036677795465423,0.600085929946244,"[     0      1     -3      5    -10    -40    -44    -46    -52    -69
    -71     72     78    -79     82     94    102   -159   -160   -229
    246   -253   -319   -375    389    429    437   -445    450   -462
    494    507    546   -607   -669   -786   -955  -1035   1128   1169
   1333  -1345  -1364  -1469  -1677   1745   1916  -2745  -3863   4024
  -4630  -4839   5361  -5423   8039   8071  10042  23386 -28911  31547
 -32768]",457,457,0.5750677617740196,17.10957145690918,0,3,0,73,8C,47.87612915039063,5.239034448205793,5.195074889562081,2.7292961642028586,2.635029546916485,0.8461956800892949,2.9959173500537872,0.9146191868931056,2.2741417437791824,0.7777721732854843,-5.239034448205793,-5.195074889562081,-2.7292961642028586,2.9871192478392548,2.5174761951628724,1.6948529490666655,14.847230911254885,2.5724023617717826,0.3961915574176902,0.8177269092762518,4.587628054010214,1.436710371118814,-1.5371453905582249,0.8817341895774007,-0.4616934470832348,-0.6325518433004618,0.762105405330658,-0.0482104942202568,-1.034059301018715,1.0013629738241434,-0.8751763999462128,-0.2310443855822086,-2.5724023617717826,-0.8177269092762518,-4.587628054010214,-1.7673579323582078,-0.1153747653323427,-5.062814229312571,1,3,lang_LH_MFG,lang,0,0,,,0,0,,,0,0,,,0,0,,,0.5248788439072173,45.25028129219657,0.5784569559891445,0.0996671627719884,-0.4088994032812607,-0.099657228404164,0.3583640371710954,0.0538835864263286,0.0,10.157892902718029
1150,p1,langfroi12345,0.4665218706942039,0.3090282433930237,0.313586530889348,0.4734032508120808,[   -40    -44    -71     82    389  -5948 -32768],1150,1150,0.4206931204472979,15.11497974395752,2,2,0,74,44,41.97661209106445,5.645478128381121,5.117282266720733,3.740970810967652,2.9706293269991875,0.5230777496472001,3.590322881937027,0.9875524882227182,2.350935772061348,0.0586030110716819,-5.645478128381121,-5.117282266720733,-3.740970810967652,1.9222545956109456,4.750350358835462,0.1271310378369927,7.5632405281066895,2.195443989916983,-2.4826026249446915,0.8220486154280874,2.756231466327274,-1.4805594101534827,-1.8332520029678605,0.7412340687587857,-0.4621013682335615,0.4430548679083586,0.5736236572265625,-0.2610723078250885,0.4012741148471832,0.908844480291009,-0.6631304286420345,0.4848356209695339,-2.195443989916983,-0.8220486154280874,-2.756231466327274,-1.7852135753755434,-0.8249614474038468,-1.5393024978392154,1,2,lang_LH_IFG,lang,0,0,,,0,0,,,0,0,,,0,0,,,0.5105063166133663,43.87855627277872,0.5260531773412807,0.0220624638823611,-0.4338172988188788,-0.0532318317494064,0.3698489665674286,-0.0160800885457572,15.0,5.144810872862466
1152,p1,langfroi12345,0.4400493429235546,0.290885655190619,0.2950427840017208,0.4463382120002203,"[    -3      5    -10    -44    -46    -69    -71     78    -79     80
    -81   -119   -199   -229   -319    389    424   -462    488    539
    861  -1126   1169  -1273   1333  -1364  -1469  -1566   1916  -4630
  -5948   6272  10042 -32768]",1152,1152,0.8643869842837254,18.361143112182617,2,2,0,74,44,41.711891174316406,5.794822528556848,8.581199029771701,2.8632805575398748,2.9058431405574083,0.4097055029124021,3.5750306844711304,0.6732736714184284,2.2366555966436863,0.1461373344063758,-5.794822528556848,-8.581199029771701,-2.8632805575398748,1.2894357656073745,2.742711076121047,0.2461140721047931,14.042713165283203,2.29195153655982,-1.5938587063600973,0.6069708431603803,4.157409095279215,-0.2803289225093962,-2.2255170965857105,1.6603902652859688,0.0425155311822891,0.6850721538066864,1.3076637983322144,0.5025417059659958,0.6721397340297699,2.013116732239723,-0.4175106436014175,0.6980045735836029,-2.29195153655982,-0.6069708431603803,-4.157409095279215,0.1434323680339295,1.2735235164000367,-1.2407855950429154,1,2,lang_LH_IFG,lang,0,0,,,0,0,,,0,0,,,0,0,,,0.5086168491734624,43.6960174310011,0.4454069742893741,0.3258100363075893,-0.2271698528759285,-0.2011206037278639,0.317591825217805,0.2531544463302272,1.0,11.967398552026864
1166,p1,langfroi12345,0.3134572576388668,0.1797108455928026,0.1813220962352434,0.3162676512246425,[   -44    -71     82    389 -32768],1166,1166,2.168748661714296,17.86077880859375,1,1,0,76,47l,26.72163772583008,4.933843089439459,4.868341171049465,2.5043503233438877,4.012584246695042,-0.0481706662103533,4.663298219442368,-0.0606412123888731,3.361870273947716,-0.0357001200318336,-4.933843089439459,-4.868341171049465,-2.5043503233438877,-0.0689197242460812,-0.0699275904813026,-0.0308223056161256,32.388328552246094,1.6047053453622249,1.6071189064403542,0.4797749099116323,4.91373226682651,2.0859604442899045,-0.3477034620058846,4.505544990301132,2.161569740623236,0.4339594151824713,4.370054364204407,2.920685447752476,-0.8285875171422958,4.641035616397858,1.4024540334939957,1.6965063475072384,-1.6047053453622249,-0.4797749099116323,-4.91373226682651,3.038229733004727,2.176351483954479,3.333798745284,1,1,lang_LH_IFGorb,lang,0,0,,,0,0,,,0,0,,,0,0,,,0.4039941722160212,32.86941054753958,0.5444540409041256,0.0746817060200873,-0.3421245667730577,-0.0279275102606142,0.7708953711644858,0.0702485225713523,0.0,9.115329881503463
1231,p1,langfroi12345,0.537478136713319,0.3238409905139684,0.3572161115193153,0.5928707472104193,"[    -1     -3     -8    -32     39    -40    -44     60     64    -79
     86    -88    114    119    121   -129    156    157   -319    450
    861  -1273  -1364   3608  -4630  -4839   6272  10042 -32768]",1231,1231,0.7862998587902015,14.031554222106934,5,5,1,129,STSdp,34.56224822998047,10.815037383148894,13.433315476247495,5.577462902972039,1.6388818882405758,-1.4318552389740944,1.8556971549987795,-1.3698868602514267,1.4220666214823725,-1.493823617696762,-10.815037383148894,-13.433315476247495,-5.577462902972039,-7.056963590038345,-8.965520393805178,-3.8316788240573927,33.40376281738281,6.091711145776257,-1.4587309574231653,2.6355327229308267,8.226483412336144,-0.0287705976899089,-2.7329311101716605,2.560891021043062,-0.79559385497123,-0.0368323093280196,2.049517072737217,-0.4573254231363535,-0.4318470545113086,3.0722649693489075,-1.1338622868061066,0.3581824358552694,-6.091711145776257,-2.6355327229308267,-8.226483412336144,-2.3292228541535542,-0.6989749947488944,-5.662532746795539,1,5,lang_LH_PostTemp,lang,1,5,lang_LH_PostTemp,lang,1,5,lang_LH_PostTemp,lang,1,5,lang_LH_PostTemp,lang,0,0,,,0.4358637610171034,36.302959614125,0.2359598532550288,0.2340137049369689,-0.2074817068103079,-0.3235417045185625,0.1492922095956159,0.1644312553325036,2.0,-0.3306782465388712
1234,p1,langfroi12345,0.6502760083569017,0.3906509156012199,0.4012147749937702,0.6678605679836439,[   -40    -44    -71     82    424  -1469 -32768],1234,1234,1.5174910593777895,29.1383056640625,5,5,1,129,STSdp,60.26995086669922,9.64684834612576,11.660663759010912,5.218874279741844,4.84307587146759,0.8628520630300045,5.455560624599457,1.068302996456623,4.230591118335724,0.6574011296033859,-9.64684834612576,-11.660663759010912,-5.218874279741844,3.2512592818949044,4.032892636872998,1.4027947913638483,41.76165771484375,6.373542458187505,0.3753111626908965,3.028865306535101,6.731217639428253,2.06171336673037,-1.255125008155767,3.770670279860497,0.0807684948667883,-0.1292415638454258,3.4493456184864044,0.4019510988146066,-0.936869747005403,4.091994941234589,-0.2404141090810299,0.6783866193145514,-6.373542458187505,-3.028865306535101,-6.731217639428253,0.366947230938312,2.1468982266583403,-0.6875541964976217,1,5,lang_LH_PostTemp,lang,1,5,lang_LH_PostTemp,lang,1,5,lang_LH_PostTemp,lang,1,5,lang_LH_PostTemp,lang,0,0,,,0.4338551588514734,36.08961347050531,0.5364585797196392,-0.0854492049236991,-0.4997820731942963,-0.0566704746690048,0.4249999088898348,-0.1220282970325019,15.0,13.503693367217895
