,neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Feature Intersection,Feature Union,Feature Mean,Feature Std,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,Participant
0,133,langfroi12345,0.1815492508042845,0.2577686321497065,0.1846238940272971,0.26213409537488236,0.7043108747958307,2,8,4.2,2.227105745132009,20620.0,1000.0,10.794844473994832,0.3623478044840283,0.2654794719047283,TPOJ1,p2
1,363,langfroi12345,-0.12885808294836118,-0.17847056466929737,-0.13284051316104672,-0.18398629602701813,0.7220130848307271,1,7,3.0,1.4142135623730951,22600.0,1000.0,13.903907731458183,0.5201085932004523,0.4729140936339381,55b,p2
2,456,langfroi12345,-0.0020544811977990574,-0.003480336022759078,-0.0020796754501011946,-0.0035230156364481906,0.5903111608661117,1,3,2.0,0.6324555320336759,62200.0,100000.0,8.480507568762249,0.4484230820759361,0.3660376009477797,IFJa,p2
3,546,langfroi12345,-0.05758936589958848,-0.08526885340297485,-0.058289902439685376,-0.0863060925982301,0.6753857194188483,1,1,1.0,0.0,82000.0,100000.0,10.741697054626924,0.5768280863160281,0.3171368240801276,PSL,p2
4,558,langfroi12345,-0.1509621820323956,-0.23328201764397402,-0.15471030545852912,-0.23907399669101406,0.6471230982869336,1,3,1.4,0.4898979485566356,62200.0,100000.0,12.842497003333326,-0.0226174529152868,0.6168785806439652,STSdp,p2
5,770,langfroi12345,-0.14682906322783235,-0.25424330343433843,-0.14790906292634418,-0.2561133874968627,0.5775139846141624,1,2,1.2,0.4000000000000001,80200.0,100000.0,8.221960971255388,0.3194273584853805,0.0440830361760652,TPOJ1,p2
6,1152,langfroi12345,-0.013802619127042582,-0.02406825469527345,-0.01417910713069221,-0.024724753949375223,0.5734781894988487,1,66,16.4,19.99599959991998,40222.0,1000.0,5.2983365764429,0.4551117560445722,0.4338475916289444,44,p2
7,1164,langfroi12345,-0.03238090970014192,-0.056010351151637994,-0.03418461897014361,-0.05913028788361364,0.5781236688282209,1,2,1.4,0.4898979485566356,82000.0,100000.0,11.028244835960546,0.3320964155473871,0.5424292071741315,45,p2
8,1206,langfroi12345,0.06688089966334357,0.09438773983136538,0.06788504719569538,0.09580487411803044,0.7085761326930176,1,4,1.6,0.8,640.0,1000.0,10.83680157104228,0.5501956518515965,0.4989255043595806,PSL,p2
9,1231,langfroi12345,0.15066325595855207,0.21875422132716857,0.15396345944794498,0.22354592345752713,0.6887330221308976,1,23,8.6,6.6513156593263565,280.0,100.0,10.431356173403035,0.5395061655367632,0.2980602996791995,STSdp,p2
10,1233,langfroi12345,-0.10786739327289777,-0.16863413209645436,-0.10908008597106637,-0.17052999121059828,0.6396533841156214,1,5,2.2,1.469693845669907,44200.0,10000.0,8.351442076542122,0.1221563655660678,0.5196390120455932,STSdp,p2
11,1673,langfroi12345,0.06622266917544425,0.09995861893759657,0.06628843980805582,0.10005789523805929,0.6625008416411453,2,40,12.4,11.146299834474219,2440.0,1000.0,9.505183813397712,0.3008083712388866,0.1393041479107648,TPOJ1,p2
12,1674,langfroi12345,0.1020580889985127,0.13955560156565167,0.10356043273803014,0.1416099265719704,0.7313077214639867,1,5,3.4,1.2,20440.0,1000.0,13.599494897613052,0.5148534830534562,0.3688026015347951,TPOJ1,p2
13,1675,langfroi12345,0.09912464679140506,0.14987685794997962,0.09956004310691666,0.1505351789008648,0.6613739315544448,2,3,2.4,0.4898979485566356,6400.0,10000.0,9.136560969258134,0.3976155540583491,0.0668793918228127,TPOJ1,p2
14,1750,langfroi12345,0.06512052746341633,0.10128293826673683,0.06645524630130836,0.10335884660052012,0.6429565391548588,1,1,1.0,0.0,60040.0,100000.0,9.415004539934635,0.2569821725003843,0.4637862580934306,STGa,p2
15,2027,langfroi12345,0.0034308910326560304,0.004908829464406629,0.00353366443676044,0.005055874972242107,0.6989224330429558,1,5,2.2,1.6,20800.0,1000.0,9.569057795496782,0.2172080663322818,0.6284004557417386,8C,p2
16,2313,langfroi12345,-0.11785630278905201,-0.15790108766911787,-0.11941201973312494,-0.1599854004446007,0.7463932296401922,1,86,18.4,33.8088745745847,40402.0,1000.0,15.61426956706476,0.3508390885783967,0.680418318615859,STSdp,p2
