,neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Feature Intersection,Feature Union,Feature Mean,Feature Std,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,Participant
0,1,langfroi12345,0.1292441856865372,0.1921962146039539,0.1295585258240507,0.1926636629785733,0.6724595796689451,7,52,23.6,7.144228439796701,280.0,100.0,,,,lang_LH_IFGorb,S3T_865
1,2,langfroi12345,0.03163348336654155,0.0470267899842735,0.031716080373369294,0.04714957987903186,0.6726694162438109,1,6,2.6,1.9595917942265426,24400.0,10000.0,,,,lang_LH_IFG,S3T_865
2,3,langfroi12345,0.14442156596092437,0.2011595773770287,0.1445376216508002,0.20132122715123166,0.7179452643720682,4,86,25.0,28.649607327151973,280.0,100.0,,,,lang_LH_MFG,S3T_865
3,4,langfroi12345,0.19228001757286114,0.28420904431383753,0.19295405765634083,0.28520534278714293,0.6765443303786496,8,110,42.6,21.9508541975022,640.0,1000.0,,,,lang_LH_AntTemp,S3T_865
4,5,langfroi12345,0.21576034697658217,0.2835752569988682,0.21660115455439227,0.28468033598258885,0.7608574501880582,13,61,30.6,2.870540018881465,460.0,100.0,,,,lang_LH_PostTemp,S3T_865
