,neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Feature Intersection,Feature Union,Feature Mean,Feature Std,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,R Fischer SEM,NC Normalized R Fischer SEM,Participant
0,133,langfroi12345,0.28464856896110363,0.40415188682642317,0.28711270734326844,0.4076505384451123,0.7043108747958307,4,30,13.4,1.8547236990991407,100.0,100.0,10.794844473994832,0.3623478044840283,0.2654794719047283,TPOJ1,0.041735892934531504,0.05925777157229061,p2
1,363,langfroi12345,0.37694670743645203,0.522077390778625,0.38881803550971955,0.5385193754499287,0.7220130848307271,6,121,46.8,22.675096471680117,64.0,100.0,13.903907731458183,0.5201085932004523,0.4729140936339381,55b,0.08348536464452716,0.11562860341249902,p2
2,456,langfroi12345,0.1858540011517509,0.31484073734784834,0.18932980076108452,0.3207288178039825,0.5903111608661117,8,126,45.4,25.326665789242767,64.0,100.0,8.480507568762249,0.4484230820759361,0.3660376009477797,IFJa,0.06716629460003432,0.11378117008915622,p2
3,546,langfroi12345,0.3420962541734903,0.5065198216921957,0.3468689960971601,0.5135865123053412,0.6753857194188483,8,60,31.6,3.4985711369071804,44.001999999999995,10.0,10.741697054626924,0.5768280863160281,0.3171368240801276,PSL,0.05651876304610254,0.08368368092641262,p2
4,558,langfroi12345,0.38882482843945365,0.6008514136935492,0.3964292845046883,0.6126025875975022,0.6471230982869336,4,41,15.2,9.346657156438338,100.0,100.0,12.842497003333326,-0.0226174529152868,0.6168785806439652,STSdp,0.061308193662038546,0.09473961573050599,p2
5,770,langfroi12345,0.14655260300910794,0.2537645960331504,0.1472298534783894,0.25493729572064616,0.5775139846141624,3,59,23.4,12.531560158256434,64.0,100.0,8.221960971255388,0.3194273584853805,0.0440830361760652,TPOJ1,0.03516947807426718,0.060898054438913614,p2
6,1152,langfroi12345,0.2977546158084473,0.5192082650408191,0.30276676232304145,0.5279481728635982,0.5734781894988487,4,64,26.4,10.403845442911962,82.0,100.0,5.2983365764429,0.4551117560445722,0.4338475916289444,44,0.06026986542993673,0.10509530533777646,p2
7,1164,langfroi12345,0.3157656862907411,0.5461905528461684,0.31994099257726405,0.5534127208902232,0.5781236688282209,10,101,42.4,14.44437606821423,82.0,100.0,11.028244835960546,0.3320964155473871,0.5424292071741315,45,0.052488871169998286,0.09079176999686968,p2
8,1206,langfroi12345,0.3472348673537732,0.4900459546020423,0.35288747992930847,0.498023379066019,0.7085761326930176,8,147,54.6,35.12605870290603,82.0,100.0,10.83680157104228,0.5501956518515965,0.4989255043595806,PSL,0.06016259936038343,0.08490633057555748,p2
9,1231,langfroi12345,0.19386569921657207,0.2814816380035961,0.19638811428253694,0.2851440369084151,0.6887330221308976,6,53,22.0,9.939818911831342,64.0,100.0,10.431356173403035,0.5395061655367632,0.2980602996791995,STSdp,0.05446738181431576,0.07908344752484357,p2
