,neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Feature Intersection,Feature Union,Feature Mean,Feature Std,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,R Fischer SEM,NC Normalized R Fischer SEM,Participant
0,1226,abstract,0.47510836497184367,0.6906751658629903,0.48339107807144965,0.7027159225947833,0.6878897468076784,4,63,26.2,10.533755265810955,100.0,100.0,8.194914073414717,0.0939742120591077,0.3985097016133222,TPOJ1,0.0567580092157034,0.08251032884136288,p8
1,5134,abstract,0.38430579687791,0.6249208139261214,0.3862692633663634,0.6281136126974363,0.6149671899443934,5,18,10.6,2.5768197453450252,1000.0,1000.0,2.462867408638188,0.085132621733357,0.4065945723742594,STSvp,0.03260932195895888,0.05302611666470773,p8
2,5527,abstract,0.49586395852993925,0.8020075369971359,0.5008451737861344,0.8100641261283913,0.618278427141153,6,16,10.2,1.469693845669907,820.0,1000.0,-1.0377587022587234,-0.0268359066919804,0.5000536149367895,TGd,0.04244104626334555,0.06864390604664629,p8
3,12815,abstract,0.30897196876525546,0.474502591056538,0.3111730466211984,0.4778828884664807,0.6511491709187333,6,58,22.6,9.046546302318914,280.0,100.0,1.949806592226468,0.0493568502920965,0.3655917426207239,STSvp,0.03986053717570648,0.06121567676952671,p8
4,21115,abstract,0.4694074282620176,0.7823535768440621,0.4726629402415103,0.7877794846765074,0.5999939696774459,8,55,21.6,11.757550765359255,820.0,1000.0,7.840704662706588,0.0964236319118001,0.3660983913594158,TPOJ2,0.0364109491077646,0.06068552510175888,p8
5,51835,abstract,0.4793482622099809,0.7390815844691176,0.4829807407974259,0.7446823099574745,0.648572867032395,8,46,22.8,5.775811631277461,280.0,100.0,9.28519527006462,0.1037311394013965,0.4069867887117794,TPOJ1,0.0376776338688124,0.058093139235395226,p8
6,53060,abstract,0.45685327598383074,0.6828325684967924,0.4602772644249307,0.6879502089836746,0.6690560718121001,6,16,10.0,1.6733200530681511,1000.0,1000.0,2.3390138809791003,0.1027523990801522,0.4831505098610848,TGd,0.037802000424579985,0.05650049677031616,p8
7,61486,abstract,0.31524562788424915,0.5005250244673396,0.31741623385870077,0.5039713612675133,0.6298299035492473,7,24,12.6,1.624807680927192,820.0,1000.0,1.807941436354122,0.0778406501634052,0.3816938140413606,STSvp,0.03869563082592187,0.06143822420603153,p8
8,61487,abstract,0.3735531613175881,0.5571779037991397,0.37613178850738826,0.5610240875316629,0.6704378597401315,5,56,23.6,10.669582934679312,460.0,100.0,2.4270459514323544,0.0847348844507347,0.35550816905696,STSvp,0.03885600924155724,0.057956168013271546,p8
9,96794,abstract,0.31590499795208815,0.502337029798259,0.3181718575818115,0.5059416816421577,0.6288706171610664,4,35,14.4,9.002221947941521,820.0,1000.0,1.6138506603203906,0.04551260132336,0.3992838749081139,STSvp,0.04000601347767657,0.06361565063776899,p8
10,96795,abstract,0.3347004066561712,0.5037434233026988,0.3378275652373093,0.5084499773956885,0.6644263551110425,6,38,14.8,9.173875952943773,820.0,1000.0,1.5122371535383183,0.043943445375286,0.4056588837226125,STSvp,0.043860697753684896,0.06601288075990704,p8
11,96796,abstract,0.3432818859186325,0.5167204265027261,0.3460511198756917,0.5208887785483002,0.6643474271803758,5,35,14.0,8.94427190999916,820.0,1000.0,1.288983792200808,0.0403383249959594,0.3713300378222888,STSvp,0.0400243109499987,0.060246053965874354,p8
12,96797,abstract,0.382966399622717,0.5651543258855423,0.3848110069610099,0.5678764650022466,0.6776315460784019,7,31,13.6,7.002856560004639,820.0,1000.0,2.0351274892252262,0.0466420218897366,0.3596082431594861,STSvp,0.03129077850632872,0.04617668508412148,p8
13,113917,abstract,0.38845331057078647,0.6314595203839084,0.3966576253717769,0.6447962394910247,0.6151673987504671,4,21,11.0,2.898275349237888,820.0,1000.0,2.8188537431669305,-0.0678304296838318,0.3617314490977478,TGd,0.06326530265563313,0.10284241782665679,p8
14,113937,abstract,0.5564045095614518,0.8486618351453599,0.5585279482381745,0.8519006323391973,0.655625699800852,7,23,13.6,2.33238075793812,820.0,1000.0,1.8236368807602208,0.0199303738564755,0.5480018987664356,TGd,0.025062325161945287,0.03822657526933132,p8
15,113939,abstract,0.5339636828161232,0.7450444746075251,0.5364320985328666,0.7484886779306701,0.7166869911992902,8,23,12.2,4.019950248448357,460.0,100.0,0.0327900199471305,0.0719574911910747,0.5119557953786258,TGd,0.02809021244925225,0.03919453372838068,p8
16,125943,abstract,0.5485494445574404,0.8410595880045942,0.5539529490898637,0.849344473425429,0.6522123430741318,8,65,29.0,12.116104984688768,100.0,100.0,6.002327764757422,0.0471803529480337,0.4244779434343555,TPOJ2,0.039977081701846884,0.06129458009552421,p8
17,135424,abstract,0.41154006635443413,0.6882022791097473,0.414463019531322,0.693090218833052,0.597992885008749,7,59,24.6,14.880860190190619,460.0,100.0,3.933923712385324,0.0905459846133099,0.436830966989025,STSdp,0.037663743156162555,0.06298359746472822,p8
18,161298,abstract,0.3997798954559979,0.6438673831882136,0.4070731829226632,0.6556136214792735,0.6209040959279891,3,18,9.4,1.3564659966250536,1000.0,1000.0,3.792962947503303,0.0151250131934636,0.4023563293339589,TGd,0.05900494064699102,0.09503068353705024,p8
19,161300,abstract,0.4069208512144387,0.7073815300029891,0.41025956260060686,0.7131854664725445,0.575249471402963,4,37,16.8,6.368673331236264,640.0,1000.0,2.96460235006994,0.0843467792785603,0.4418699100771167,TGd,0.0395344050971243,0.06872566957898237,p8
20,1359,concrete,0.15546117803165807,0.2726468280676602,0.16037797798975234,0.28126988065088854,0.5701925055701683,3,34,11.6,6.6211781428987395,460.0,100.0,0.4069279653047836,0.1285496452089591,-0.2445929407295438,STGa,0.0780640093611808,0.136908164520893,p8
21,4828,concrete,0.27313253012361,0.4932518373022395,0.27844715001636383,0.5028495444134264,0.5537384951619518,3,37,15.6,6.216108107168021,280.0,100.0,-0.4324367339060935,0.0779191279685221,-0.2552423735616558,47m,0.06071748596007481,0.10965010829221251,p8
22,23914,concrete,0.11227619432099586,0.20666532723909245,0.11268315391102988,0.20741441245128814,0.543275429027835,1,13,4.8,3.9698866482558417,20800.0,1000.0,-1.1514877598479052,0.0671877356515439,-0.2932954475789673,47l,0.02849729839596439,0.05245460566283832,p8
23,27121,concrete,0.20007433173156036,0.35939595765021765,0.20075453856535624,0.36061782146611326,0.5566961104395137,4,41,15.2,6.337191807101944,280.0,100.0,-0.9270792550359086,0.0992382295899411,-0.2596723879514218,47m,0.02902002100077769,0.052129016992531654,p8
24,33625,concrete,0.2839624040094929,0.5145578826865524,0.2855963186727889,0.5175186396662264,0.5518570671328558,3,26,11.0,5.761944116355173,820.0,1000.0,3.1086772357356383,0.0053643408366924,-0.371540260184263,PGi,0.03509990197862045,0.0636032481399217,p8
25,37759,concrete,0.18965474342927063,0.35421801320437407,0.1926771684405688,0.35986299399000105,0.5354181220587589,3,16,7.2,3.0594117081556713,1000.0,1000.0,1.0801915505288784,0.0694486630967262,-0.2827595617987688,s32,0.06443153719742628,0.12033873069084372,p8
26,37882,concrete,-0.00021284883672461897,-0.00040175911920852723,-0.00017017709350634905,-0.00032121481258097945,0.5297921728421126,1,5,2.6,1.3564659966250536,22600.0,1000.0,0.994608354445818,0.0090477931107782,-0.2423513847785239,IFSp,0.04661293992514687,0.08798344391365395,p8
27,49051,concrete,0.14536869805811947,0.26496639979577147,0.14792192730879392,0.2696202212266684,0.5486306874009894,2,16,8.2,3.7629775444453557,2620.0,1000.0,0.1245949993437839,0.1104183512390111,-0.3468266006985288,PGi,0.0570048592627439,0.10390388392743978,p8
28,53028,concrete,0.0764409895709657,0.12929407666212178,0.07814430958717006,0.13217511195472217,0.5912180321355742,2,25,9.4,6.151422599691879,640.0,1000.0,1.5321880901434388,0.1073532102538629,-0.2748953843183008,STGa,0.059894754142455625,0.10130738726981343,p8
29,60562,concrete,0.418463044614304,0.7694120305088488,0.42837367997265824,0.7876343375269808,0.5438737997605191,6,59,21.6,16.280049139974977,100.0,100.0,-0.6693220131572041,0.1380447051719443,-0.2740955733026007,47m,0.06870206549369035,0.1263198659761539,p8
30,60563,concrete,0.37621069026980064,0.7040951088421603,0.3814377504292097,0.7138777853770143,0.5343179998629095,4,58,20.0,15.798734126505199,460.0,100.0,0.1564061843677215,0.1320954008437922,-0.2764219865502223,47m,0.053330121559544474,0.09980970428326846,p8
31,84160,concrete,0.2662818986895526,0.49258623761102815,0.2704965373723176,0.5003827608514363,0.5405792495969461,4,17,8.8,3.1874754901018454,1000.0,1000.0,0.6720164717239533,0.0707770514541562,-0.2985525223869656,s32,0.060510052474022746,0.11193558117360002,p8
32,89902,concrete,0.3165524225567111,0.5872189712361287,0.3220923006944997,0.5974956941705833,0.5390704968035188,4,11,6.6,2.244994432064365,1000.0,1000.0,2.57947684097399,0.1302310829924076,-0.3407443943636262,TE1a,0.05948952375734945,0.11035574031615437,p8
33,93393,concrete,0.3314640552088199,0.5494416081654238,0.33233638963465334,0.550887607580009,0.6032743976481373,4,20,11.6,2.5768197453450252,1000.0,1000.0,1.4104086322985177,0.1334178635367046,-0.2576416417317355,v23ab,0.023825388906722533,0.03949345272997779,p8
34,114073,concrete,0.011282488761903473,0.019177027173245553,0.011092924888019362,0.018854822415301,0.5883335649460836,1,17,6.2,5.192301994298868,22420.0,1000.0,6.258642224958187,0.0649071808802746,-0.2554817707095069,TF,0.075488679900194,0.12830932042286586,p8
35,122046,concrete,0.053655396006695485,0.09673329814548151,0.05432607436425922,0.09794243896542512,0.5546734892260238,1,44,14.4,8.522910301065007,2260.0,100.0,0.9567890307138897,0.1207408898567655,-0.3213725880299295,PGi,0.06697545741997114,0.12074753656142259,p8
36,127613,concrete,0.3078289891403341,0.49579414603905225,0.31201302891987714,0.5025330254255752,0.6208806449200941,3,57,18.8,16.509391266791155,640.0,1000.0,2.364773941532388,0.1236301171433452,-0.3936145124949823,STGa,0.05512953013178873,0.08879247659408641,p8
37,142001,concrete,0.45426218676591895,0.6664243072531388,0.4599499996168944,0.6747686001514384,0.6816410833486737,6,13,9.4,1.0198039027185568,1000.0,1000.0,4.8492558174785785,0.1280479000698425,-0.4826969989379991,PGi,0.04759921559588909,0.06983032091030976,p8
38,156994,concrete,0.36615924530827365,0.6691104727114899,0.37423646708943326,0.6838705907569516,0.5472328714635973,5,40,17.6,8.138795979750322,640.0,1000.0,1.4092086607924372,0.1138208334301723,-0.242039126767443,TPOJ2,0.06468080641502488,0.11819612780576091,p8
39,161618,concrete,-0.02503726549178273,-0.04586624666541311,-0.026214210315293546,-0.04802231445182714,0.5458756125048895,1,10,2.8,3.124099870362662,80020.0,100000.0,2.85694916170692,0.0475487700965713,-0.2610045606804673,TF,0.08119262365909789,0.1487383238949343,p8
40,21677,easy_to_process,0.010111000420936156,0.01987515879240843,0.010020197903068842,0.019696668594976884,0.50872551643704,1,32,7.8,11.702991070662236,820.0,1000.0,-1.1964291949747907,-0.3000209817968246,0.0492800862388886,31a,0.0800801847123351,0.1574133439839868,p8
41,26117,easy_to_process,0.3018434944831115,0.5824367419959152,0.30851314919337974,0.5953064974509353,0.5182425364319279,3,5,3.6,0.4898979485566356,1000.0,1000.0,-0.8909212185183362,-0.2995743864056014,-0.0112946707021925,7Pm,0.07003411965443179,0.13513772940487084,p8
42,35578,easy_to_process,0.2441903467322734,0.47462713456583855,0.2496188722350989,0.4851784341516019,0.5144888038389221,2,7,3.4,1.2,640.0,1000.0,-0.9717548012609888,-0.2969568778871799,0.058679157334805,7m,0.06709688998363131,0.13041467468869977,p8
43,35579,easy_to_process,0.24144026207048666,0.4534299101564152,0.24653526208570706,0.4629984277654371,0.532475376375589,2,6,3.6,1.019803902718557,460.0,100.0,-0.0505238371246719,-0.3001076096959886,0.0072321113892063,7m,0.06896574288106874,0.12951912133571186,p8
44,42663,easy_to_process,0.05284727518898534,0.09594903164128236,0.05327614742654047,0.09672768817076455,0.5507848728120737,1,6,2.8,1.8330302779823358,22600.0,1000.0,-2.2089607207365547,-0.3251454823866255,0.0141789483423373,7Pm,0.052458977267761546,0.09524404147108886,p8
45,42665,easy_to_process,0.1356265303456554,0.24422519363866163,0.13783015943628182,0.24819330916881954,0.5553339044386995,1,5,3.6,1.3564659966250538,20800.0,1000.0,-1.5648026312958738,-0.3113914231263124,0.0123773474955937,7Pm,0.07120444168995854,0.1282191508943219,p8
46,42667,easy_to_process,0.2396325819797281,0.4618561484260435,0.24702227483960518,0.47609868195014915,0.518846794172537,2,6,3.8,0.9797958971132712,1000.0,1000.0,-1.3713874885091597,-0.3211505164848862,-0.0021274465028537,7Pm,0.08195391713849623,0.15795398190557833,p8
47,44566,easy_to_process,0.1481245775740641,0.2817636016806579,0.15090322043677196,0.28704915545980264,0.5257051538613703,3,24,7.8,7.11055553385247,820.0,1000.0,0.1930256170382825,-0.3075768710164285,0.0394361369543842,PGs,0.06810735188232428,0.12955427844309161,p8
