,neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Feature Intersection,Feature Union,Feature Mean,Feature Std,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,Participant
0,43,langfroi12345all,-0.06153268131914693,-0.18852477696876266,-0.06176680000286235,-0.18924207339865085,0.32639042097550125,1,1,1.0,0.0,100000.0,100000.0,8.56487591053271,0.0470184677589497,0.0777105245826053,55b,p7
1,120,langfroi12345all,0.0824209344186482,0.29177426596621026,0.08360107533411217,0.2959520243448909,0.2824818499524327,1,1,1.0,0.0,80020.0,100000.0,7.2385265730885715,0.2918902428271571,0.1239516576934888,IFSp,p7
2,458,langfroi12345all,0.1147506338545912,0.3030701066874792,0.11551923807434543,0.3051000820789575,0.37862735823338767,1,1,1.0,0.0,40060.0,100.0,8.901425389093243,0.3116543888051628,0.2056894264262845,8C,p7
3,526,langfroi12345all,-0.11819040360927277,-1.0374699340660818,-0.11999905544273336,-1.0533461967837567,0.11392176267321556,1,1,1.0,0.0,100000.0,100000.0,9.217458212823727,0.0833229905253783,0.1979374379252969,45,p7
4,532,langfroi12345all,0.08666044507349048,0.1768043021644572,0.08829313777183113,0.180135315442018,0.49014896138037384,1,1,1.0,0.0,40240.0,1000.0,10.157101431790176,0.1079395369381991,0.082325813854966,A5,p7
5,557,langfroi12345all,0.0378870316857614,0.08965803056077429,0.03853699498731052,0.09119614075206631,0.4225726513151529,1,1,1.0,0.0,80020.0,100000.0,9.1538169056451,0.060709382392072,0.4206524821320629,PHT,p7
6,558,langfroi12345all,0.12280835535907375,1.4971385649340243,0.12433014272841492,1.5156904505252666,0.08202871680383549,1,1,1.0,0.0,20260.0,100.0,7.850812573129528,0.2854803096710769,0.1187557186319407,STSdp,p7
7,1000,langfroi12345all,0.07608399648605628,0.3005858470479829,0.07837887088221077,0.30965223151903587,0.25311902484188115,1,1,1.0,0.0,20080.0,100.0,8.356378400342406,-0.0063874444972606,0.1169477554761987,55b,p7
8,1160,langfroi12345all,0.09944464186061,0.532232963865002,0.10061465660754897,0.5384949444491539,0.1868441990861611,1,1,1.0,0.0,22060.0,100.0,7.375780526204961,0.01731058493885,0.3310404063313265,45,p7
9,1167,langfroi12345all,-0.06479279339337243,-0.268037626111219,-0.06789059893817022,-0.28085276188319674,0.2417302165125408,1,1,1.0,0.0,60220.0,100000.0,6.370599818911476,0.1894201078366049,-0.0159173031706588,47l,p7
10,1225,langfroi12345all,0.13296330254960514,0.36373196124759005,0.13497006308982254,0.36922161841653134,0.36555298053419577,1,1,1.0,0.0,46.0,10.0,7.8775338526755,0.0553288806880274,-0.2786524945997665,TPOJ1,p7
11,1229,langfroi12345all,0.048707998703855684,0.08812255591185543,0.049789296410926116,0.09007884071485088,0.5527302085129697,1,1,1.0,0.0,42040.0,10000.0,8.760802870272832,0.3816066385871501,0.154593380919155,TPOJ1,p7
12,1231,langfroi12345all,0.021950654691619043,0.049682614589014275,0.022128196048333458,0.05008445767402352,0.4418176231907234,1,1,1.0,0.0,80020.0,100000.0,11.186563856247384,0.1056446720254663,0.2583034497156018,STSdp,p7
13,1233,langfroi12345all,0.0775484009290538,0.13130584328428116,0.07796209591637673,0.13200631638910526,0.5905936780068435,1,1,1.0,0.0,40420.0,1000.0,8.60548068427545,0.2648371848910753,0.3534067006114125,STSdp,p7
14,1234,langfroi12345all,-0.17477951675582243,-0.781640854696235,-0.17772306853212932,-0.7948048705316232,0.22360591274844005,1,1,1.0,0.0,100000.0,100000.0,9.880120068278533,0.1302826890483024,0.4398264085568418,STSdp,p7
15,1354,langfroi12345all,0.09876723487263275,0.24272745107492583,0.10082329556827939,0.247780365359235,0.4069059121052814,1,1,1.0,0.0,20260.0,100.0,10.045989700703728,-0.1450630698281445,-0.1163135229732882,STSva,p7
16,1538,langfroi12345all,0.05524896717085008,0.13053102952279175,0.05633540064905079,0.13309783371261538,0.4232630921002824,1,1,1.0,0.0,60220.0,100000.0,7.764691930405472,0.0985232394518564,-0.015759594506673,8Av,p7
17,1669,langfroi12345all,-0.028876736476752873,-0.07280751890047739,-0.02902136134157232,-0.07317216459329307,0.39661750479679553,1,1,1.0,0.0,80200.0,100000.0,9.5724478813662,0.061950116899237,0.2294669760666654,PGi,p7
18,1670,langfroi12345all,-0.05493865305324262,-0.10066493202325509,-0.05608503462763373,-0.10276546446890779,0.5457576133916325,1,1,1.0,0.0,80200.0,100000.0,8.887519220632756,0.2853514050498402,0.462818555610713,PGi,p7
19,1671,langfroi12345all,-0.06106454844576191,-0.09250900197206906,-0.06121162545340015,-0.09273181451283052,0.6600930411528916,1,1,1.0,0.0,100000.0,100000.0,9.38073766372115,0.2211305727525642,0.4273773573549524,PGi,p7
20,2029,langfroi12345all,0.2118369571144373,0.38906851864695235,0.21715641586751863,0.39883845664670786,0.5444721095686025,1,1,1.0,0.0,10.0,10.0,8.580228156571977,0.3841955090504447,0.0624870125063302,8C,p7
21,2219,langfroi12345all,0.22907301643694514,0.467838179026933,0.2307803033216745,0.47132498860255234,0.48964156134798403,1,1,1.0,0.0,10.0,10.0,9.386471893982025,0.3079359403722299,-0.0650744311484589,IFSp,p7
22,2232,langfroi12345all,0.09047294865634724,0.18782601475628047,0.09123153139185697,0.18940086750718296,0.48168486550568224,1,1,1.0,0.0,80020.0,100000.0,6.132904230482498,0.3166733935189285,0.0450087568852139,FOP5,p7
23,2235,langfroi12345all,0.07143930289247435,0.11106484296603564,0.0719169906702992,0.11180749184253384,0.6432215720533722,1,1,1.0,0.0,20080.0,100.0,10.740798651806124,0.14876639812136,0.4750152166096211,A5,p7
24,2236,langfroi12345all,-0.09478563963095228,-0.19255251926614492,-0.10230194841628429,-0.2078215431165186,0.4922586315266026,1,1,1.0,0.0,60220.0,100000.0,8.802747209483258,0.172018987412735,0.2381891548522624,STSda,p7
25,2467,langfroi12345all,0.03518696877662838,0.1026526688518024,0.03537814644646416,0.10321040083940536,0.34277695037259187,1,1,1.0,0.0,100000.0,100000.0,9.02633771647001,-0.0281427507324806,0.2939233123388092,TGd,p7
26,2920,langfroi12345all,0.04021856765686297,0.0962279596106839,0.040748140943153835,0.09749503001554946,0.41795095541439314,1,1,1.0,0.0,60220.0,100000.0,8.066190079064494,0.0614137409074026,0.0131931993286325,55b,p7
27,2921,langfroi12345all,0.17083179490419503,0.3269186798298293,0.17485403057254958,0.334615982169832,0.5225513421047643,1,1,1.0,0.0,64.0,100.0,8.79566934150208,0.3117011795807072,0.0403427631803714,55b,p7
