,neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Num Features,Average Num Features Agree Direction,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,R Fischer SEM,NC Normalized R Fischer SEM,Participant
10,46199,ghost_additional,-0.1063464573161336,-0.18460641607437123,-0.10791937747502964,-0.18733684227410582,0.5760712957738721,10,2.4,100000.0,100000.0,-0.3187995757776974,0.1293165658891709,-0.1331303487154145,Unknown,0.06791545103721008,0.11789417652892265,p6
11,51242,ghost_additional,-0.05596640588723217,-0.09731064233171027,-0.056742195196379894,-0.09865953288114719,0.5751313992610919,10,5.8,82000.0,100000.0,1.9285348161960567,0.0398347990542339,0.0661634843091999,45,0.04963733416799215,0.08630607584938749,p6
12,51865,ghost_additional,-0.014875101985090561,-0.025790147148815126,-0.014526415571982459,-0.025185601787589103,0.5767746069558183,10,4.0,100000.0,100000.0,0.7920566940779292,-0.1255856880026228,-0.0183770061990995,PHT,0.06177385242921092,0.1071022400851688,p6
13,55558,ghost_additional,0.09543642213134204,0.16504578631917657,0.09586168153377961,0.16578122118667757,0.578242100327122,10,3.6,100000.0,100000.0,-0.3847990773557367,-0.1221784089921461,0.0395573795069536,LIPv,0.03451487920256069,0.05968932248799422,p6
14,59438,ghost_additional,0.0520061955380139,0.09035702752106842,0.05370836222245727,0.09331441981559366,0.5755633730413242,10,4.0,100000.0,100000.0,-2.134625390112449,-0.0898248988063336,-0.0789192389283512,8C,0.07326423565937658,0.1272913446042307,p6
15,62854,ghost_additional,-0.12824913637094054,-0.21046419360079355,-0.12868761526459851,-0.21118376263163502,0.6093632088990979,10,6.0,100000.0,100000.0,0.8745216755598162,-0.1267767819540221,-0.0005983120290432,TE1p,0.027776064907752057,0.04558211671153154,p6
16,75670,ghost_additional,0.07281928459024474,0.12328240201106197,0.07308062836402064,0.12372485469873977,0.5906705531557599,10,5.6,82000.0,100000.0,2.419772580277704,0.050233995511225,0.0561255025797867,V4,0.028641910081773886,0.048490499363392184,p6
17,76298,ghost_additional,-0.023762164032407395,-0.04095798912282737,-0.024035567772609037,-0.04142924533510025,0.5801594399849059,10,6.4,82000.0,100000.0,-0.7150949360232168,0.0899407439582528,-0.1331782453314355,3b,0.08170231376638896,0.14082734526997376,p6
18,83576,ghost_additional,0.06472740792985537,0.11356734530288763,0.06491610375233196,0.11389842118424587,0.5699473537681573,10,4.2,100000.0,100000.0,-0.7288496055335322,0.1254369814532253,-0.0521189026119431,p32pr,0.03156979669831475,0.05539072423021844,p6
19,88590,ghost_additional,0.08007917688690652,0.1362275704833198,0.08057930378633378,0.13707836684625632,0.5878338474568312,10,3.0,64000.0,100000.0,0.7401728747202297,0.0622537262738352,0.0407298968271787,Unknown,0.0434319553030819,0.07388474734992427,p6
20,91280,ghost_additional,0.005229613301839275,0.008675965837985607,0.004473891933988264,0.007422218688420048,0.6027701583312701,10,5.0,80200.0,100000.0,3.3009081325666707,-0.0578944466831967,-0.0406254747731021,V2,0.09539267417745075,0.15825712812581688,p6
21,91282,ghost_additional,-0.07792032914300547,-0.12929176345845633,-0.07926474797534325,-0.13152253280416454,0.6026704799957547,10,5.4,82000.0,100000.0,4.126666441528741,-0.0498784384781251,-0.0630930096649829,V2,0.0670567203034133,0.11126597789207404,p6
22,94999,ghost_additional,-0.00675326585879753,-0.011567237869779787,-0.0067201850997358,-0.011510575949905654,0.5838270064836227,10,6.0,100000.0,100000.0,0.8708207408559039,-0.1207234039704854,0.0787407458017774,a9-46v,0.0433025730778011,0.07417021240351925,p6
23,104215,ghost_additional,0.011739415086839353,0.020352393498225818,0.011791379730451274,0.02044248358082035,0.576807592083099,10,5.8,100000.0,100000.0,0.6156974634410737,-0.037169119699936,0.120464673585576,RI,0.02984157896494881,0.05173575967885253,p6
24,104790,ghost_additional,-0.18599589507089684,-0.3238189472158195,-0.18883731967166018,-0.3287658688802014,0.574382372217812,10,4.4,100000.0,100000.0,-0.9128994745992096,0.029046551683937,0.134114958793423,Unknown,0.060673391046125486,0.1056324044414049,p6
25,111735,ghost_additional,-0.03535483420872665,-0.06086035134493368,-0.03740117898814701,-0.06438296048837165,0.580917353045642,10,4.8,82000.0,100000.0,1.6938119541125314,0.1375640990826085,-0.0057130668620161,TPOJ2,0.07498283478195747,0.1290765965052281,p6
26,114485,ghost_additional,0.05258823008520173,0.0917598513859329,0.052825040153095415,0.09217305518840756,0.5731071845792427,10,5.8,100000.0,100000.0,2.283068141300725,0.0265174513857075,-0.0678976846976672,V1,0.036413226350186526,0.0635365029962414,p6
27,114589,ghost_additional,0.02628451583635661,0.0445959202012494,0.026910633255603916,0.04565822938127025,0.5893928349889778,10,6.2,26200.0,10000.0,0.1353923257447301,-0.0157890413675659,-0.1331850351649667,V2,0.06836804323407915,0.11599741153174639,p6
28,118369,ghost_additional,0.30102316807697094,0.49870155668029953,0.3054959305956441,0.5061115299556896,0.6036138529039053,10,6.8,1000.0,1000.0,4.756058427279756,0.0435973475799441,0.0790859463811959,TF,0.056907588331996994,0.09427813503322069,p6
29,118370,ghost_additional,0.34165527354992975,0.5550504389565081,0.34607253930921134,0.5622266937621243,0.6155391466624904,10,6.6,1000.0,1000.0,6.487045514906222,0.0997531011949534,0.0124033903678924,TF,0.05195347119257793,0.0844031959206403,p6
30,124634,ghost_additional,-0.08112350937627089,-0.14042650568052958,-0.08160306598933635,-0.14125662829192231,0.5776937123311103,10,3.8,100000.0,100000.0,1.1681827556983342,0.0729639111633783,0.0153879135853348,p32pr,0.08062346578507411,0.13956091967790718,p6
31,143213,ghost_additional,-0.20533467503116798,-0.3539249139819408,-0.20661064564668422,-0.35612423949903393,0.5801645120740081,10,5.2,100000.0,100000.0,-0.0328314117806201,0.1117987150399658,0.0271004451793376,Unknown,0.03870161838973199,0.06670800709850219,p6
32,144766,ghost_additional,-0.04640549952847581,-0.0797574569418107,-0.04717256541390826,-0.08107581844961798,0.581832737750556,10,5.8,82000.0,100000.0,-0.7568548584767486,0.093240780305783,-0.1238020146910532,3b,0.05588437388583985,0.09604886466494889,p6
33,145619,ghost_additional,-0.1933298656985681,-0.3367360052747192,-0.193830049851239,-0.33760721062555066,0.5741288803994805,10,3.8,100000.0,100000.0,-4.3443148583385005,0.0940372999342658,0.0888831159994978,9m,0.025457332496666263,0.044340797625357184,p6
34,145961,ghost_additional,-0.1315201468749286,-0.2308268992067639,-0.1345539124179966,-0.23615136629310812,0.569778250831672,10,3.6,100000.0,100000.0,0.948102468587294,-0.139274779134746,-0.0522144604504106,p10p,0.07165152416836773,0.12575335064787432,p6
35,161281,ghost_additional,0.16411310674035837,0.2699371729070449,0.16492121600757734,0.27126637040580526,0.6079677910714137,10,7.0,1000.0,1000.0,1.975311452300228,0.0791584250843391,0.1094699682233978,TGd,0.03435012208341265,0.056499904415788005,p6
36,161359,ghost_additional,0.035336320061796024,0.05963858008449562,0.03555642292596369,0.06001005686160582,0.5925077359610459,10,5.0,46000.0,10000.0,-0.8578522164981609,0.0454836934851263,-0.0730818073724354,TGd,0.037099630250682615,0.06261459217997739,p6
37,161360,ghost_additional,0.1378090857031538,0.23441393318839365,0.1399836637779939,0.2381129011987216,0.5878877753925978,10,5.0,46000.0,10000.0,-0.9971080026666128,0.0866302998050716,-0.0552656955020388,TGd,0.05970026646339632,0.10155044714703897,p6
38,162644,ghost_additional,0.17765269606696749,0.31084424261860305,0.18546803595984349,0.32451897688152825,0.5715167653432855,10,4.8,42400.0,10000.0,1.8973653176727627,-0.0087286986730277,0.0837672249563477,V1,0.1142056747707477,0.19982908935689622,p6
39,151,abstract,0.5452777824356367,0.7384441853556721,0.5475562019579878,0.7415297422998148,0.7384143490452204,10,4.6,1000.0,1000.0,5.080941612981242,0.0687729862596472,0.6801258189020384,STSva,0.026433207404323977,0.03579725588824549,p6
40,10957,abstract,0.5308898021251762,0.710211977997149,0.5318368698539159,0.7114789430852575,0.7475089389823096,10,4.0,1000.0,1000.0,6.258268301615334,0.0591335988629589,0.669800444565329,STSva,0.01759801274905748,0.023542210442347566,p6
41,40098,abstract,0.5280606678886821,0.7326511579235077,0.5299203539548982,0.7352313560572469,0.7207532018175207,10,5.0,1000.0,1000.0,5.69676691903619,0.1098568352499368,0.6888167893644054,STSda,0.024712398912263178,0.03428690826477914,p6
42,40124,abstract,0.5019340512095486,0.7070336411311627,0.5087888152820799,0.7166893893108643,0.7099153732013639,10,4.2,1000.0,1000.0,9.148378655956234,0.0767364777386157,0.6697294632488342,STSva,0.049135209261735535,0.06921276974206134,p6
43,40125,abstract,0.5534754832284714,0.785160370148685,0.5545218998992782,0.7866448169317439,0.7049202994334269,10,3.6,1000.0,1000.0,7.654963131395776,0.0683008445501909,0.6822795271463332,STSva,0.017831094792792768,0.02529519267231252,p6
44,41673,abstract,0.5148391250351855,0.7505730571447267,0.515743661486334,0.7518917616806163,0.6859280654087127,10,6.0,1000.0,1000.0,4.601672815608275,0.1153915504533238,0.6672080030873736,STSva,0.01774689465764956,0.02587282187830441,p6
45,41675,abstract,0.5252632564946154,0.7096146757190128,0.5270369050986603,0.7120108210108008,0.7402091225951543,10,4.8,1000.0,1000.0,4.109589141021488,0.0791873437899392,0.6751175098681803,STSva,0.024304672154445317,0.03283487248743133,p6
46,41676,abstract,0.5097855580131971,0.6735356506778734,0.5120551652607207,0.6765342868106852,0.7568798437025991,10,4.4,1000.0,1000.0,4.417165449883996,0.0765434695292147,0.6686406170447851,STSva,0.028031335455227957,0.03703538373819123,p6
47,41677,abstract,0.5358388977644268,0.7201822910749291,0.537807981674494,0.7228287942824928,0.7440323157136297,10,4.2,1000.0,1000.0,5.255083936899464,0.0633712353392975,0.6853104334365258,STSva,0.025042453628845274,0.03365774993902799,p6
48,61514,abstract,0.4223894717419906,0.6288065061509708,0.42747846054226213,0.6363824271466882,0.6717320314121856,10,5.2,1000.0,1000.0,6.563446678648498,0.1338302275562359,0.6705946459938712,STSdp,0.049199791332100284,0.07324318185135123,p6
49,89999,abstract,0.5395410317244511,0.7360050421970027,0.5461064250428925,0.7449611035570352,0.7330670318696471,10,4.4,1000.0,1000.0,6.588050540442898,0.1332992069507388,0.7086435084057041,STSda,0.04440411703512748,0.06057306508775497,p6
50,90000,abstract,0.4959786741887264,0.67016626242543,0.4984924200215997,0.6735628351757802,0.7400830241643421,10,4.8,1000.0,1000.0,7.740222063082995,0.1078340285730895,0.6838720307922528,STSda,0.030218325180638994,0.040830993542595756,p6
51,90067,abstract,0.5393661733878972,0.7693480069783928,0.5432351536944837,0.7748666924925663,0.7010691761017915,10,4.6,1000.0,1000.0,8.612256727231236,0.0724403564000528,0.6738006509030474,STSva,0.03469687955554901,0.04949137793858905,p6
52,90069,abstract,0.5575230399992521,0.8037976775273962,0.55953398495167,0.8066969171397915,0.6936111606023517,10,3.8,1000.0,1000.0,8.1570447287382,0.0777265630160212,0.6650672543039553,STSva,0.024445696743073952,0.035244093710724914,p6
53,143452,abstract,0.5530776979179379,0.7747167651026085,0.5535843967773467,0.7754265172815882,0.7139095509888504,10,5.0,1000.0,1000.0,4.9721439691897205,0.0818491741739772,0.6849140197070513,STSva,0.012466093686747892,0.017461727006566667,p6
54,161249,abstract,0.5441211904638681,0.7695727397874152,0.5451648881024025,0.7710488838253121,0.707043223249013,10,5.2,1000.0,1000.0,5.001916559943876,0.1012676381752875,0.6869819293558981,STSva,0.018108592849613303,0.025611719699964723,p6
55,161250,abstract,0.5407320013692278,0.7457466027845648,0.5427348644050425,0.7485088367581774,0.7250881188733183,10,4.8,1000.0,1000.0,5.377196161833648,0.0972733285369313,0.6829707414505835,STSva,0.02506634681104647,0.03457006970407395,p6
56,161329,abstract,0.5190490044551499,0.7029972443955814,0.5228059198019567,0.7080855908013413,0.7383371821057629,10,5.2,1000.0,1000.0,6.630613551322685,0.0955748914455389,0.6902261925207546,STSva,0.035442511121045905,0.0480031508368069,p6
57,161330,abstract,0.5375336217267173,0.7411773557839805,0.5405895879600204,0.7453910698301621,0.7252429091794649,10,4.2,1000.0,1000.0,6.07041574380836,0.080974345699129,0.6816849202799913,STSva,0.030934570947025786,0.042654082591479535,p6
58,161331,abstract,0.5404055430859372,0.7535285665220859,0.5425041121380665,0.756454761025141,0.717166630563432,10,4.6,1000.0,1000.0,6.3968105501655605,0.0745466308035,0.6824657268006583,STSva,0.025597828061072914,0.03569299932564115,p6
59,9214,concrete,0.09946271867793594,0.180329109120914,0.10777854583557589,0.19540597131484247,0.5515621918325141,10,5.8,46000.0,10000.0,-3.0171003580152065,0.1106752011781405,-0.2491094798738065,IFSp,0.11420167751318636,0.20705131570705002,p6
60,9915,concrete,0.19044227315126325,0.3553845737706064,0.195550949711304,0.36491788174776923,0.5358765889320506,10,5.8,28000.0,10000.0,-1.7802703943295808,0.1339232130628799,-0.2480587394319408,PeEc,0.07145176104635276,0.13333622427646838,p6
61,13829,concrete,0.41841190477583706,0.7685339233618856,0.4284020691280932,0.7868837363500768,0.5444286739426285,10,6.2,820.0,1000.0,1.7798798937321545,0.0767942017538437,-0.2828041027178784,STV,0.06929423607734642,0.12727881427613527,p6
62,13830,concrete,0.44443092431453124,0.7459570227493201,0.4632406863305576,0.7775283498205392,0.5957862326659573,10,6.4,1000.0,1000.0,3.006035658611732,0.069962149952427,-0.325533562408718,STV,0.08642538842989467,0.14506107004716784,p6
63,15574,concrete,0.4750621765348061,0.6263018796269189,0.4801237247015609,0.6329748106394102,0.7585194807618898,10,5.2,1000.0,1000.0,8.759583935587967,0.1319465648376748,-0.2928021458492749,STSda,0.04371402654208584,0.057630723601426265,p6
64,28778,concrete,0.01811384648765374,0.030540928195131885,0.018069380304180035,0.030465955796668224,0.5931007195302277,10,4.2,26200.0,10000.0,2.5772513170678484,0.102383361523842,-0.220075975067109,PreS,0.04534433995277665,0.07645301794388676,p6
65,34417,concrete,0.2723160836293337,0.49191454312327243,0.2728568590156464,0.49289140528119185,0.553584128455198,10,3.6,1000.0,1000.0,2.922254914196037,0.0888778318330103,-0.3046153726759691,PreS,0.020880941726534374,0.03771954550937651,p6
66,44548,concrete,0.44575342497458603,0.7396936593080519,0.452494031054964,0.750879178696564,0.6026189617355475,10,5.0,820.0,1000.0,2.96681067875892,0.1370445139567313,-0.3265928875686174,STV,0.05496509919826431,0.09121037121029908,p6
67,51851,concrete,0.10850674277694212,0.1846569655372749,0.11109107243743148,0.1890549822949519,0.5876125087468684,10,6.4,28000.0,10000.0,-0.0093939091290592,0.0393440111355128,-0.2489069683750475,TPOJ2,0.08064108611657429,0.13723514206419463,p6
68,53142,concrete,0.1334168603629441,0.2504612183332037,0.13503769818305816,0.25350398979433647,0.5326847056435363,10,6.6,8200.0,10000.0,0.0923549596238749,0.0583658749908985,-0.2085112100832109,PeEc,0.053878406361595604,0.1011450221693621,p6
69,63321,concrete,0.10573167845454827,0.20006217597323075,0.10680228255366474,0.202087939574129,0.5284940940995047,10,4.0,10000.0,10000.0,3.290973796862161,0.1070623666686108,-0.241049818689394,PHA1,0.060709641584363774,0.11487288554814652,p6
70,64517,concrete,0.3409531629203954,0.6385903036556579,0.34856934825707264,0.6528550843815139,0.5339153459872215,10,4.2,640.0,1000.0,5.620797113921084,0.1369627656421531,-0.3282987368884289,STV,0.0667770209720111,0.1250704282502667,p6
71,64525,concrete,0.5050095122468097,0.7920450368066926,0.5122167353524484,0.8033486759492159,0.6376020160202871,10,5.8,100.0,100.0,2.956636702375223,0.0173135284433852,-0.4413051351012903,STV,0.04905642388607401,0.07693894099060242,p6
72,69761,concrete,0.45624929292077,0.5965368045349737,0.4594627291935914,0.6007383080452455,0.7648300816517701,10,4.6,1000.0,1000.0,9.05413320950444,0.1323005166461701,-0.312988901043036,STSda,0.03634861653357885,0.047525087474433965,p6
73,98619,concrete,0.5103574132244081,0.8346726922545209,0.5142361816461906,0.8410162898928635,0.6114461608248977,10,5.6,280.0,100.0,0.6441154216597212,0.0464573108870952,-0.3678897223649854,STV,0.03642377890114945,0.05956988731765098,p6
74,98621,concrete,0.5051557360107762,0.7433586225039671,0.5149195805196873,0.7577265440914838,0.6795585881672884,10,6.2,280.0,100.0,1.8869425643826323,0.0247197202596432,-0.4209559077011328,STV,0.057943460431034044,0.08526632057921985,p6
75,114087,concrete,0.17699735562993096,0.3195424064787297,0.17811587464938206,0.32156172624707086,0.5539088147341494,10,5.8,10000.0,10000.0,-0.6592942417662578,0.0331040230050794,-0.2165049717233619,PeEc,0.03887093378512224,0.070175690928079,p6
76,139368,concrete,0.04221081757629205,0.08132099966176903,0.042150417898216636,0.08120463702104395,0.519064174713243,10,3.8,64000.0,100000.0,3.335550952493356,0.1350603953079056,-0.2153181896851122,ProS,0.0678017683457592,0.13062309373058983,p6
77,154725,concrete,0.1681900893295952,0.33093399764686304,0.17011781673393675,0.33472703051125496,0.5082285003218964,10,5.4,10000.0,10000.0,4.415374169723538,0.1287400761958966,-0.2188750701628044,IFSa,0.0571509089240716,0.11245120824171403,p6
78,156048,concrete,0.2780813617577637,0.5422712118182681,0.2795057392622041,0.5450488122677812,0.5128086383662893,10,5.8,820.0,1000.0,4.773914328900206,-0.0102321643313306,-0.2053376037045455,PSL,0.03382469507933461,0.0659596827134068,p6
