,neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Feature Intersection,Feature Union,Feature Mean,Feature Std,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,R Fischer SEM,NC Normalized R Fischer SEM,Participant
0,2235,abstract,0.5908713403940917,0.8423394649589576,0.5992897442633995,0.854340645802069,0.7014646291360473,15,64,39.2,3.867815921162743,100.0,100.0,2.4933190199993858,0.0198363567395423,0.7101611494935341,A5,0.04560752352202235,0.06501756699863036,p2
1,5057,abstract,0.5512944296091348,0.7960407602781804,0.5519908332301052,0.797046331236499,0.6925454789733156,14,79,41.8,12.63962024745997,46.0,10.0,8.662840715044092,0.1187770283854935,0.7426244119267785,PSL,0.01463145298103774,0.02112706446763405,p2
2,27343,abstract,0.4410510764100676,0.6148603025517994,0.44404497289538936,0.6190340325282845,0.7173191610836038,6,36,21.0,2.0,62.001999999999995,100.0,4.6932425356974745,-0.0138053608887932,0.6972833690376007,A5,0.03618705005327655,0.05044762780156507,p2
3,27534,abstract,0.47963092076120023,0.7632173801679505,0.49063474880649627,0.7807273288577075,0.6284329120697626,6,49,20.6,10.650821564555477,82.0,100.0,8.02288843417331,0.0695270322894666,0.6867277557334585,PFcm,0.06217634410164319,0.09893871391436762,p2
4,38432,abstract,0.47710701547879975,0.6593550427220991,0.4864246548848237,0.67223188655233,0.7235965216995964,7,70,25.4,20.742227459942676,82.0,100.0,8.221559089744224,0.1053765259239644,0.7300542441756287,PSL,0.05810733309427335,0.08030349974290894,p2
5,51730,abstract,0.533778813904641,0.7634145042450083,0.5412795863977159,0.7741421659001567,0.6991992042809437,8,76,27.4,21.247117451550928,82.0,100.0,2.627191126303776,0.0026340386216093,0.6851409259290601,A5,0.04787324590118602,0.06846867903749813,p2
6,51731,abstract,0.5239015342042508,0.7565560183216776,0.535645289304379,0.773514946705411,0.6924821447676262,12,112,45.4,21.60185177247543,64.0,100.0,2.116935660379649,0.0041749911279365,0.708377796373445,A5,0.060300300385148664,0.08707849125176134,p2
7,51733,abstract,0.4830842539267962,0.7244727656746772,0.4863342487287267,0.7293467244167473,0.6668080248357108,2,59,26.0,14.212670403551895,100.0,100.0,2.392812532963396,0.0244679363036852,0.6980173424962339,STSdp,0.0353650829061139,0.05303637867109833,p2
8,61248,abstract,0.5245609533639375,0.7986246070021028,0.5256239449535459,0.8002429722941694,0.6568304416928094,14,99,48.8,15.419468213917108,28.0,10.0,8.153125138860323,0.1269110254479415,0.7349932919475404,PFcm,0.018857215046310438,0.028709410906277242,p2
9,61249,abstract,0.4930471973838337,0.7758471435021341,0.49616414515701884,0.7807518971222798,0.6354952795962411,7,67,33.6,9.134549797335389,64.0,100.0,7.230886655677258,0.0609425892412636,0.7099064283358776,PFcm,0.03356420412831368,0.05281581973297825,p2
10,61250,abstract,0.5390226382688372,0.8151701329354966,0.5419256198301411,0.8195603453259029,0.6612394351689151,7,57,28.2,10.166612021711067,64.0,100.0,8.215296193886577,0.0648022712272659,0.7383408348738113,PSL,0.030017779607002026,0.04539623321064316,p2
11,61251,abstract,0.47059381089935187,0.7511248875476418,0.471924104651054,0.7532481979727046,0.6265187303749183,3,31,13.4,7.578918128598566,100.0,100.0,8.917217496526778,0.0765165863448757,0.7063821314066067,PFcm,0.023110532860318223,0.036887217795529476,p2
12,61252,abstract,0.47868445677222626,0.7169223668871572,0.48046163230232847,0.7195840302634992,0.667693573086095,2,74,29.2,21.79357703544785,82.0,100.0,8.852160108183407,0.0574753850402285,0.7336196066648166,PSL,0.02625642920257193,0.03932407059306279,p2
13,125238,abstract,0.5573737649840099,0.7602551292267385,0.5630053317840402,0.7679365592011631,0.7331404203098494,7,57,30.6,10.537551897855593,82.0,100.0,3.132497027322143,-0.0427129702445314,0.710426961309295,A5,0.04007329488232825,0.0546597810899472,p2
14,125242,abstract,0.5168414935726673,0.6990096048334454,0.5303515147413635,0.7172814244838817,0.7393911185180585,11,63,33.2,10.225458424931373,100.0,100.0,4.826256681692154,0.1292601815107165,0.7243370353573205,A5,0.06595246292057755,0.08919834343258583,p2
15,125243,abstract,0.40275988186228506,0.5679322802525573,0.40704079855180775,0.5739688069438705,0.7091688496437979,2,35,14.2,9.80612053770501,100.0,100.0,5.572897344447617,0.041313860427432,0.6913211233139793,A5,0.04538495097462952,0.06399738369420135,p2
