,neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Feature Intersection,Feature Union,Feature Mean,Feature Std,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,Participant
0,288,langfroi12345all,0.05292020525603924,0.2128565809519151,0.05383774303419367,0.2165471175514473,0.24861907026494082,1,9,3.4,2.4979991993593593,82.0,100.0,5.462852458208452,0.2368237516144713,-0.0178959963594581,TPOJ1,p5
1,456,langfroi12345all,0.4082528372272307,0.6336250420195558,0.412721979427798,0.6405613328579944,0.6443129771607585,7,38,18.4,6.151422599691879,82.0,100.0,5.8930451928062455,0.6117897444301008,0.1693952136296169,IFJa,p5
2,532,langfroi12345all,0.2793442520465372,0.552828089219624,0.28859366060990865,0.5711328612886352,0.5053003953559261,5,35,12.2,8.97552226892675,100.0,100.0,5.452349081062066,0.4803358068542502,0.0368055397537249,A5,p5
3,543,langfroi12345all,0.1573592224969401,0.2547893479809851,0.16371038983560332,0.26507288751212127,0.6176051853968549,2,172,46.6,52.97395586512301,44.2,10.0,9.439669202465971,0.4340690902568997,-0.0004105454351595,PSL,p5
4,549,langfroi12345all,0.11847921162231256,0.22220987191163435,0.11938640039165488,0.22391132060862473,0.5331860848622778,2,4,2.6,0.8,20026.0,10.0,5.544550311998516,0.3906049812434062,0.1624016400536508,A5,p5
5,558,langfroi12345all,0.09654514593036997,0.1510640859373925,0.0978046802593573,0.1530348779464746,0.6391005865575651,1,41,15.8,11.01635148313633,82.0,100.0,8.5892324110662,0.3820459435024373,0.2586662958677536,STSdp,p5
6,607,langfroi12345all,0.23846963396122317,0.4528955533357661,0.23942443396876464,0.4547088855850654,0.5265444365810044,5,24,11.8,4.445222154178574,460.0,100.0,6.923846502558999,0.4718636421431359,-0.0827021379056293,STSva,p5
7,1000,langfroi12345all,0.04247555040680394,0.07655089189842532,0.04610002070354528,0.08308303641962864,0.554866825890995,1,113,29.8,38.529988320787226,20026.0,10.0,5.041139866068615,0.3719007437965032,0.1809420916388441,55b,p5
8,1166,langfroi12345all,0.1501440353828027,0.4453554126044542,0.15282599396911906,0.45331060556134867,0.33713306526298864,1,8,3.6,2.0591260281974,262.0,100.0,4.152015200234223,0.2946595908752741,0.1463735063932927,47l,p5
9,1233,langfroi12345all,0.3841019421053602,0.620083677610229,0.39327058307087365,0.6348852810007786,0.6194356600155475,12,120,45.6,24.556872765073322,28.0,10.0,7.697222888714471,0.6182523865804587,0.1274570620526089,STSdp,p5
10,1351,langfroi12345all,0.23409512819276093,0.5150333373688702,0.23885655707116782,0.5255089701802935,0.4545242243709371,1,51,13.6,18.821264569629744,46.0,10.0,7.620651139105895,0.4883686061633408,-0.0675656981422151,STSda,p5
11,1634,langfroi12345all,0.2566507877837867,0.4649020930138957,0.26055399422488845,0.47197243501285435,0.5520534143435563,3,18,8.6,4.6303347611160905,260.002,100.0,4.4892788409663735,0.4425837378955317,0.2012630949960908,45,p5
12,1671,langfroi12345all,0.185342328653289,0.32146422912714595,0.1867850835655643,0.32396659380047205,0.5765566176881912,3,17,8.6,3.3823069050575527,28.0,10.0,9.819223781642329,0.349690337096128,0.2960945124175979,PGi,p5
13,1805,langfroi12345all,0.48029280430359106,0.7804370489479969,0.4844444695578653,0.7871831699604984,0.6154151766000983,5,11,7.0,2.0976176963403033,820.0,1000.0,6.065446288921539,0.2460036721301127,0.4779664064997316,55b,p5
14,2028,langfroi12345all,0.16654219472865978,0.5831725187097704,0.17014517735513923,0.595788903744055,0.2855796344744143,2,7,4.4,1.4966629547095764,424.0,100.0,4.737781482582814,0.3045843510484481,0.1237000286957482,8C,p5
15,2313,langfroi12345all,0.4746188830250633,0.7112193826307851,0.4806941204729529,0.7203231641733229,0.6673311985247904,7,43,21.2,5.946427498927402,82.0,100.0,5.974199687961089,0.5557073928489746,0.3891428954910137,STSdp,p5
16,2314,langfroi12345all,0.4258116476790704,0.6934308233791882,0.43168697980714155,0.7029987542176259,0.6140650708372452,8,109,41.6,23.23445717033217,44.001999999999995,10.0,6.42749878554753,0.5898672420232047,0.2246129177507053,STSdp,p5
17,2459,langfroi12345all,0.44719039892173995,0.726606130201158,0.47008843252937715,0.7638114271596311,0.6154509029505945,6,41,16.8,9.173875952943773,62.001999999999995,100.0,6.624072989462344,0.44725238393942,-0.1338569673595807,STSva,p5
18,3080,langfroi12345all,0.21196743896830142,0.5822579606304267,0.21301634611226578,0.5851392264394961,0.3640438659504087,2,42,14.0,12.915107432770352,440.00200000000007,100.0,4.1852894640778135,0.4446782361185396,0.1724834517520979,45,p5
19,3149,langfroi12345all,0.464667939147581,0.592490669617274,0.4664061116127357,0.5947069855733071,0.7842620364768587,8,109,42.4,24.581293700698502,44.2,10.0,6.463727290976874,0.4842100775038668,0.57319731037761,TPOJ1,p5
20,3743,langfroi12345all,0.33201056950783275,0.7491707422753405,0.33482148889780705,0.7555134878360763,0.4431707630485787,5,18,9.6,2.5768197453450252,422.00200000000007,100.0,5.2332487883565,0.1407350749022797,0.2608939726989656,PGi,p5
21,3744,langfroi12345all,0.3084329911916248,0.6315937276797672,0.30960345435467423,0.6339905438874177,0.4883408078238668,5,50,20.8,12.023310692151309,100.0,100.0,6.590457522952306,0.4248980991957122,0.1699475255427193,PGi,p5
22,3755,langfroi12345all,0.07731032690308867,0.12670161056100546,0.07817352539125415,0.12811628105931402,0.6101763549869367,2,10,4.6,2.65329983228432,20080.0,100.0,7.704925306904542,0.1602807028844989,0.0397238281575347,TPOJ1,p5
23,3968,langfroi12345all,0.3680673862489851,0.5478778174464559,0.3716234411713678,0.5531710971076884,0.6718056006802217,5,23,11.0,3.794733192202055,64.0,100.0,6.8683824765856585,0.3310651612936763,0.4698409106262823,55b,p5
24,3969,langfroi12345all,0.27151125311157276,1.5262402406506697,0.27346895038214597,1.5372450012973047,0.17789548845588135,2,9,4.4,1.2,820.0,1000.0,6.172135157138137,-0.039551306234216,0.2166014016705756,55b,p5
25,4200,langfroi12345all,0.31410043809478727,0.5428238599712599,0.32058581598774294,0.5540317967782888,0.5786415470230388,6,32,14.2,3.1874754901018454,82.0,100.0,5.665524670141626,0.2821671157463158,0.2216159478580132,PGi,p5
26,4430,langfroi12345all,0.397359549815817,0.5975054624512504,0.413884657286558,0.6223540963545715,0.6650308236273856,4,29,13.4,5.885575587824865,46.0,10.0,5.70633586620407,0.5519812339923432,0.3373803907672328,IFJa,p5
27,4431,langfroi12345all,0.30033341982674716,0.6143909035176256,0.31222086635960394,0.6387090064448739,0.4888311628756581,3,31,14.0,7.127411872482185,100.0,100.0,4.718913382480259,0.4654987510165831,0.166887573612799,IFJa,p5
28,4450,langfroi12345all,0.339390153649627,0.6366722693850667,0.3426974453570072,0.6428765180770601,0.533068848714628,3,26,11.8,6.43117407632541,442.0,100.0,5.023641520600313,0.2067207373144635,0.3761894669438301,8C,p5
29,4908,langfroi12345all,0.024264955545367606,0.05843629396950247,0.02458502377269578,0.05920710111099824,0.4152377554612093,1,2,1.2,0.4,100000.0,100000.0,2.2735305760773032,0.0050698071138336,-0.0263027717152574,IFSa,p5
30,4909,langfroi12345all,0.03656302458447441,0.10532970261139307,0.03577133042634694,0.10304901300263043,0.34712928716196284,1,2,1.2,0.4000000000000001,20080.0,100.0,2.9264859422164937,0.1698837259877147,-0.0863083240829377,IFSa,p5
31,4918,langfroi12345all,0.2166367368882079,0.42227825493487076,0.21806210258353148,0.42505664306567,0.5130189261618987,3,12,7.0,2.0,820.0,1000.0,2.141695147680489,0.0845536652320713,0.18539099477465,45,p5
32,4921,langfroi12345all,0.18262662815337422,0.7216513349063024,0.1886101320813207,0.74529522320825,0.25306767869706226,1,1,1.0,0.0,226.0,10.0,2.11551164001096,0.388070364758602,0.0074314055784373,45,p5
33,4936,langfroi12345all,0.44651603889453123,0.6947450619185735,0.47152768979276843,0.7336612921059644,0.6427048760324465,5,24,14.4,4.17612260356422,100.0,100.0,4.787194411340416,0.5269582592893637,0.3683907240933344,45,p5
34,4937,langfroi12345all,0.3895181729318842,1.7950072043110155,0.39405766349137455,1.8159264292007153,0.21700089670748393,3,9,5.0,1.7888543819998317,28.0,10.0,3.847157872600993,0.3900894696665271,0.2582721610851509,45,p5
35,5036,langfroi12345all,0.43962956781973006,0.915108833519075,0.44219370895995586,0.920446209299888,0.48041233098922564,5,11,7.4,1.3564659966250536,820.0,1000.0,7.061986599360051,0.1821392777244841,0.5170722135088659,PSL,p5
36,5038,langfroi12345all,0.20052203927632561,0.3941692043612592,0.2042795590997444,0.4015554178892776,0.5087207144994148,2,32,8.6,10.725670142233536,46.0,10.0,6.628038286940022,0.4284601592464001,0.0786332738369837,PSL,p5
37,5132,langfroi12345all,-0.004804939879777863,-0.014841384630312008,-0.0048253730707315725,-0.014904498187142326,0.32375280335800105,2,24,7.0,6.870225614927067,260.002,100.0,7.6981670706240815,0.1722540375521786,0.2597710535361576,STSvp,p5
38,5134,langfroi12345all,0.24492915550288746,0.3940745612391548,0.24808215960382252,0.3991475330750724,0.6215299833937913,2,30,13.0,6.324555320336759,100.0,100.0,5.427190993436958,0.1196022106361283,0.3739008909355118,STSvp,p5
39,5135,langfroi12345all,0.2683666253116518,0.6464955487680284,0.27258686973028917,0.6566621230512268,0.41510978045101043,5,29,13.6,6.740919818541086,280.0,100.0,5.481890834005174,0.2713251597203882,0.1552452024094506,STSvp,p5
40,5136,langfroi12345all,0.2558170732069019,0.5048195498427378,0.2611453346460182,0.51533413554814,0.5067495371100316,7,65,28.6,10.96540012949824,82.0,100.0,5.79020632369862,0.5139409387869163,0.0079277687331448,STSvp,p5
41,5137,langfroi12345all,0.20706272767800993,0.337683919973781,0.20815583400984203,0.33946658957936654,0.6131850391161268,8,96,40.0,18.471599822430107,64.0,100.0,6.354967524260229,0.5218928514079554,0.0119675499896135,STSdp,p5
42,5139,langfroi12345all,0.32994467495713947,0.6126538255670656,0.336869369631746,0.6255118620964707,0.5385499301367234,8,81,30.8,15.171025014810304,100.0,100.0,7.428376994390546,0.5057653828889084,0.2703597606921133,STSdp,p5
43,5141,langfroi12345all,0.423165104106196,0.6099538419831821,0.4335855846084703,0.6249740127297709,0.6937657818997124,8,59,25.2,10.476640682967036,80.002,100.0,7.682763450430085,0.5080341448347306,-0.1575144278144136,STSdp,p5
44,5142,langfroi12345all,0.5647367033923231,0.8130015791512909,0.5691590829927694,0.8193680886718729,0.6946317422677867,11,42,21.8,5.635601121442148,100.0,100.0,5.98441486652459,0.3125289532483857,-0.1478482541054389,STSdp,p5
45,5146,langfroi12345all,0.3942129929379988,0.7654512705130121,0.3991103839047496,0.7749606327229176,0.5150073010837043,4,39,17.8,9.88736567544662,100.0,100.0,5.670988432220764,0.3365498576980831,0.1539706565060978,STSdp,p5
46,5147,langfroi12345all,0.2859159262167399,0.5629100356261769,0.2882125885680223,0.5674316945036249,0.5079247270812807,8,84,32.6,12.126005112979296,62.2,100.0,5.381234716218361,0.3325136208373556,0.1054454214755566,STSdp,p5
47,5149,langfroi12345all,-0.010021285093414652,-0.01585737754922898,-0.010452569680033023,-0.016539829196639436,0.6319635805040101,1,5,3.4,1.624807680927192,40420.0,1000.0,5.35914657951517,0.1758806678143521,0.2761436267640793,STSdp,p5
48,5492,langfroi12345all,0.3168189373498539,0.5939155739933666,0.3208778381054187,0.6015244763910202,0.5334410330741595,4,22,10.2,5.418486873657627,280.0,100.0,6.034769810220924,0.3027998928266562,0.3650259979850402,STSda,p5
49,5493,langfroi12345all,0.3331722034024186,0.5636037698479626,0.3400841007930327,0.5752961360969175,0.5911461583947442,7,32,17.0,2.8284271247461903,460.0,100.0,7.475315278099741,0.5473783586982863,-0.0519875704770238,STSda,p5
50,5494,langfroi12345all,0.07589199347602224,0.1663225556840766,0.07729452995695744,0.16939631144229103,0.4562940556311328,1,3,2.4,0.8,40600.0,1000.0,8.903614965042525,0.3012878313202409,0.0648493982167868,STSda,p5
51,5495,langfroi12345all,0.13597139494226834,0.28810030127389047,0.13656610789416618,0.2893603970512854,0.4719585309041499,1,23,8.6,7.310266752998827,244.0,100.0,10.95436619663946,0.2699607421409851,0.1938137056632493,STSva,p5
52,5504,langfroi12345all,0.09317719989926214,0.15124043827150574,0.09355509336402902,0.15185381550642021,0.6160865504237107,1,40,11.8,14.496896219536099,100.0,100.0,8.73795569612758,0.384652842329119,-0.050814919854647,STSva,p5
53,5989,langfroi12345all,-0.0012451225369673109,-0.002820469377582427,-0.0010309264499468425,-0.002335269337985784,0.4414593354084103,1,67,15.4,25.397637685422637,42040.0,10000.0,6.661262949308189,0.1434431715295932,-0.1258329486500921,STV,p5
54,5990,langfroi12345all,0.2874408746600561,0.4801738587671568,0.2888305046587925,0.48249525442649377,0.59861833253076,4,54,23.8,9.516301802696255,262.0,100.0,7.909580152586493,0.2678629850003383,-0.1197370105743442,PGi,p5
55,6404,langfroi12345all,0.18194717139774755,0.28417629999272076,0.19522998219337198,0.30492221209680226,0.6402615960669773,2,45,14.6,14.164744967700619,46.0,10.0,5.220753806681384,0.5970089967696218,0.175098031683295,IFJp,p5
56,6694,langfroi12345all,0.2997780529443731,0.4477786626590556,0.30049440598854427,0.44884867964315495,0.6694781997074031,7,65,26.4,13.35065541462291,100.0,100.0,4.332514027863764,0.3789540931750314,-0.2073453007724796,IFSa,p5
57,6705,langfroi12345all,0.29555503040187286,0.6494470852495724,0.3042109054306419,0.6684673428309604,0.45508716124008114,3,46,18.8,12.12270596855339,280.0,100.0,3.5393624270789927,0.2666214330568508,0.265487519070976,47l,p5
