,neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Feature Intersection,Feature Union,Feature Mean,Feature Std,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,Participant
0,456,langfroi12345,0.4082528372272307,0.6336250420195558,0.412721979427798,0.6405613328579944,0.6443129771607585,7,38,18.4,6.151422599691879,82.0,100.0,5.8930451928062455,0.6117897444301008,0.1693952136296169,IFJa,p5
1,543,langfroi12345,0.1573592224969401,0.2547893479809851,0.16371038983560332,0.26507288751212127,0.6176051853968549,2,172,46.6,52.97395586512301,44.2,10.0,9.439669202465971,0.4340690902568997,-0.0004105454351595,PSL,p5
2,558,langfroi12345,0.09654514593036997,0.1510640859373925,0.0978046802593573,0.1530348779464746,0.6391005865575651,1,41,15.8,11.01635148313633,82.0,100.0,8.5892324110662,0.3820459435024373,0.2586662958677536,STSdp,p5
3,1233,langfroi12345,0.3841019421053602,0.620083677610229,0.39327058307087365,0.6348852810007786,0.6194356600155475,12,120,45.6,24.556872765073322,28.0,10.0,7.697222888714471,0.6182523865804587,0.1274570620526089,STSdp,p5
4,1671,langfroi12345,0.185342328653289,0.32146422912714595,0.1867850835655643,0.32396659380047205,0.5765566176881912,3,17,8.6,3.3823069050575527,28.0,10.0,9.819223781642329,0.349690337096128,0.2960945124175979,PGi,p5
5,1805,langfroi12345,0.48029280430359106,0.7804370489479969,0.4844444695578653,0.7871831699604984,0.6154151766000983,5,11,7.0,2.0976176963403033,820.0,1000.0,6.065446288921539,0.2460036721301127,0.4779664064997316,55b,p5
6,2313,langfroi12345,0.4746188830250633,0.7112193826307851,0.4806941204729529,0.7203231641733229,0.6673311985247904,7,43,21.2,5.946427498927402,82.0,100.0,5.974199687961089,0.5557073928489746,0.3891428954910137,STSdp,p5
7,2314,langfroi12345,0.4258116476790704,0.6934308233791882,0.43168697980714155,0.7029987542176259,0.6140650708372452,8,109,41.6,23.23445717033217,44.001999999999995,10.0,6.42749878554753,0.5898672420232047,0.2246129177507053,STSdp,p5
8,2459,langfroi12345,0.44719039892173995,0.726606130201158,0.47008843252937715,0.7638114271596311,0.6154509029505945,6,41,16.8,9.173875952943773,62.001999999999995,100.0,6.624072989462344,0.44725238393942,-0.1338569673595807,STSva,p5
9,3149,langfroi12345,0.464667939147581,0.592490669617274,0.4664061116127357,0.5947069855733071,0.7842620364768587,8,109,42.4,24.581293700698502,44.2,10.0,6.463727290976874,0.4842100775038668,0.57319731037761,TPOJ1,p5
10,3755,langfroi12345,0.07731032690308867,0.12670161056100546,0.07817352539125415,0.12811628105931402,0.6101763549869367,2,10,4.6,2.65329983228432,20080.0,100.0,7.704925306904542,0.1602807028844989,0.0397238281575347,TPOJ1,p5
11,3968,langfroi12345,0.3680673862489851,0.5478778174464559,0.3716234411713678,0.5531710971076884,0.6718056006802217,5,23,11.0,3.794733192202055,64.0,100.0,6.8683824765856585,0.3310651612936763,0.4698409106262823,55b,p5
12,4200,langfroi12345,0.31410043809478727,0.5428238599712599,0.32058581598774294,0.5540317967782888,0.5786415470230388,6,32,14.2,3.1874754901018454,82.0,100.0,5.665524670141626,0.2821671157463158,0.2216159478580132,PGi,p5
13,4430,langfroi12345,0.397359549815817,0.5975054624512504,0.413884657286558,0.6223540963545715,0.6650308236273856,4,29,13.4,5.885575587824865,46.0,10.0,5.70633586620407,0.5519812339923432,0.3373803907672328,IFJa,p5
14,4936,langfroi12345,0.44651603889453123,0.6947450619185735,0.47152768979276843,0.7336612921059644,0.6427048760324465,5,24,14.4,4.17612260356422,100.0,100.0,4.787194411340416,0.5269582592893637,0.3683907240933344,45,p5
15,5134,langfroi12345,0.24492915550288746,0.3940745612391548,0.24808215960382252,0.3991475330750724,0.6215299833937913,2,30,13.0,6.324555320336759,100.0,100.0,5.427190993436958,0.1196022106361283,0.3739008909355118,STSvp,p5
16,5137,langfroi12345,0.20706272767800993,0.337683919973781,0.20815583400984203,0.33946658957936654,0.6131850391161268,8,96,40.0,18.471599822430107,64.0,100.0,6.354967524260229,0.5218928514079554,0.0119675499896135,STSdp,p5
