,neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Feature Intersection,Feature Union,Feature Mean,Feature Std,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,R Fischer SEM,NC Normalized R Fischer SEM,Participant
0,1226,abstract,0.5211020148394583,0.7575371158790495,0.5285632812700595,0.7683837180638138,0.6878897468076784,6,50,24.8,6.20966987850401,100.0,100.0,8.194914073414717,0.0939742120591077,0.3985097016133222,TPOJ1,0.04924624951665757,0.07159032351506459,p8
1,5134,abstract,0.30724355367686823,0.4996096681266034,0.31012066246889847,0.5042881433998784,0.6149671899443934,6,47,22.0,5.0990195135927845,64.0,100.0,2.462867408638188,0.085132621733357,0.4065945723742594,STSvp,0.04451901517199536,0.07239250467333203,p8
2,5527,abstract,0.44306302632440336,0.7166076105438045,0.44374550490357395,0.717711447503354,0.618278427141153,6,41,19.0,9.186947262284681,100.0,100.0,-1.0377587022587234,-0.0268359066919804,0.5000536149367895,TGd,0.01743905799165546,0.028205832883886343,p8
3,12815,abstract,0.28876722962887624,0.443473235512905,0.28916694241293334,0.4440870929850617,0.6511491709187333,3,28,11.6,6.770524351924302,460.0,100.0,1.949806592226468,0.0493568502920965,0.3655917426207239,STSvp,0.017736020920906648,0.02723803041303449,p8
4,21115,abstract,0.5425588997377752,0.9042739213353301,0.5473718689946164,0.9122956173857566,0.5999939696774459,7,43,20.0,8.555699854482976,100.0,100.0,7.840704662706588,0.0964236319118001,0.3660983913594158,TPOJ2,0.03819669336766407,0.06366179544804165,p8
5,51835,abstract,0.5541696833949171,0.8544447533406255,0.5566572780043247,0.8582802431303694,0.648572867032395,8,39,19.0,5.585696017507576,82.0,100.0,9.28519527006462,0.1037311394013965,0.4069867887117794,TPOJ1,0.027289535729534298,0.04207628335486818,p8
6,53060,abstract,0.3148358934788225,0.47056727641094037,0.31765572117642366,0.47478191224850746,0.6690560718121001,5,42,18.2,8.818163074019441,262.0,100.0,2.3390138809791003,0.1027523990801522,0.4831505098610848,TGd,0.04329218729842188,0.06470636636054652,p8
7,61486,abstract,0.27131105070610245,0.4307687665784009,0.27501424217497056,0.4366484357525695,0.6298299035492473,7,52,22.8,9.47417542586161,46.0,10.0,1.807941436354122,0.0778406501634052,0.3816938140413606,STSvp,0.055227676315580065,0.08768665318105484,p8
8,61487,abstract,0.37875395922209537,0.5649352191549926,0.38192236783756306,0.5696610987714805,0.6704378597401315,4,31,12.8,5.455272678794342,460.0,100.0,2.4270459514323544,0.0847348844507347,0.35550816905696,STSvp,0.040949976327499804,0.06107945088806952,p8
9,96794,abstract,0.40210398100026995,0.6394065329614264,0.4100169482493493,0.651989355299034,0.6288706171610664,7,55,23.0,9.959919678390985,280.0,100.0,1.6138506603203906,0.04551260132336,0.3992838749081139,STSvp,0.061427661228592945,0.0976793310934101,p8
10,96795,abstract,0.3962464610554041,0.5963737862101831,0.40035589010274475,0.6025587140290892,0.6644263551110425,10,45,23.0,5.761944116355173,100.0,100.0,1.5122371535383183,0.043943445375286,0.4056588837226125,STSvp,0.045460425273349925,0.06842056297684389,p8
11,96796,abstract,0.37618426307406205,0.5662462857283331,0.3812964681680299,0.5739413634614782,0.6643474271803758,9,65,27.2,9.15204895091804,82.0,100.0,1.288983792200808,0.0403383249959594,0.3713300378222888,STSvp,0.052078914542156796,0.07839108335707748,p8
12,96797,abstract,0.4057475822001356,0.5987731600576792,0.41042657022444606,0.6056780747585794,0.6776315460784019,3,29,15.0,5.727128425310541,280.0,100.0,2.0351274892252262,0.0466420218897366,0.3596082431594861,STSvp,0.04729038544356651,0.06978775666104395,p8
13,113917,abstract,0.41634541023598404,0.6768001865535594,0.42281968592441815,0.6873245994232673,0.6151673987504671,6,31,14.0,4.8166378315169185,262.0,100.0,2.8188537431669305,-0.0678304296838318,0.3617314490977478,TGd,0.05463978208961923,0.08882099766763321,p8
14,113937,abstract,0.4905239114351769,0.7481767593676923,0.4959129488043359,0.7563964453421682,0.655625699800852,8,38,20.4,8.114185110040317,280.0,100.0,1.8236368807602208,0.0199303738564755,0.5480018987664356,TGd,0.04412348982836323,0.06729981732224019,p8
15,113939,abstract,0.3703317513469363,0.516727324333361,0.37827331402099706,0.5278082603229644,0.7166869911992902,5,80,26.2,20.932271735289508,622.0,1000.0,0.0327900199471305,0.0719574911910747,0.5119557953786258,TGd,0.06750188763543136,0.09418600932392396,p8
16,125943,abstract,0.5706653627285648,0.874968664405822,0.5802059662515991,0.8895967278338548,0.6522123430741318,11,60,26.4,12.467557900406959,80.002,100.0,6.002327764757422,0.0471803529480337,0.4244779434343555,TPOJ2,0.050105277344202226,0.07682356501877359,p8
17,135424,abstract,0.32325135197943783,0.5405605318777471,0.33149334869257463,0.5543432990640427,0.597992885008749,10,85,35.8,15.892136420255145,44.001999999999995,10.0,3.933923712385324,0.0905459846133099,0.436830966989025,STSdp,0.07842510690047166,0.13114722410003968,p8
18,161298,abstract,0.41158181479948086,0.6628750196668296,0.4149247571306716,0.6682590110966082,0.6209040959279891,5,13,8.4,1.3564659966250536,280.0,100.0,3.792962947503303,0.0151250131934636,0.4023563293339589,TGd,0.039850811221950444,0.06418191067396702,p8
19,161300,abstract,0.41222341942641477,0.7165993884723655,0.4155371893315006,0.7223599672643876,0.575249471402963,5,22,11.4,4.715930449020639,622.0,1000.0,2.96460235006994,0.0843467792785603,0.4418699100771167,TGd,0.03978472488840723,0.06916081955082402,p8
20,1359,concrete,0.09028854009147624,0.15834746898539387,0.09164182773241424,0.16072085626726415,0.5701925055701683,2,42,12.2,14.958609561052125,460.0,100.0,0.4069279653047836,0.1285496452089591,-0.2445929407295438,STGa,0.08199790301283448,0.14380740225766395,p8
21,4828,concrete,0.343264183454951,0.6199030525312432,0.3551969674724196,0.6414525458782402,0.5537384951619518,5,25,12.8,4.534313619501853,64.0,100.0,-0.4324367339060935,0.0779191279685221,-0.2552423735616558,47m,0.08685054805906717,0.15684397746930345,p8
22,23914,concrete,0.09523792248690183,0.17530320238727798,0.0960689759517034,0.1768329116662135,0.543275429027835,1,29,9.0,9.528903399657276,40240.0,1000.0,-1.1514877598479052,0.0671877356515439,-0.2932954475789673,47l,0.0505800674292458,0.09310207074845327,p8
23,27121,concrete,0.2722391008704166,0.48902641093626964,0.2802808696721781,0.5034719381295754,0.5566961104395137,3,21,10.4,3.006659275674582,80.002,100.0,-0.9270792550359086,0.0992382295899411,-0.2596723879514218,47m,0.08459324239469651,0.1519558710908,p8
24,33625,concrete,0.3850916644666042,0.6978105154425721,0.38560881783818574,0.6987476301456027,0.5518570671328558,3,6,4.4,0.48989794855663565,1000.0,1000.0,3.1086772357356383,0.0053643408366924,-0.371540260184263,PGi,0.016695496097379248,0.030253297623096167,p8
25,37759,concrete,0.21264962462124246,0.3971655344865324,0.21742917012516072,0.40609228781632306,0.5354181220587589,3,18,7.4,5.571355310873647,820.0,1000.0,1.0801915505288784,0.0694486630967262,-0.2827595617987688,s32,0.07369008178074082,0.13763090703279143,p8
26,37882,concrete,-0.012030519979153127,-0.022707998713183016,-0.012101505920125223,-0.022841986991249275,0.5297921728421126,1,28,9.2,7.678541528180988,24040.0,10000.0,0.994608354445818,0.0090477931107782,-0.2423513847785239,IFSp,0.031380999913565244,0.05923266050764653,p8
27,49051,concrete,0.04624870515856167,0.0842984291995298,0.047288461916347856,0.08619361439726599,0.5486306874009894,3,44,15.4,10.892199043352083,640.0,1000.0,0.1245949993437839,0.1104183512390111,-0.3468266006985288,PGi,0.09369837180415758,0.17078587464370953,p8
28,53028,concrete,0.21462293916301833,0.3630182563744984,0.21738621775727174,0.36769213038384146,0.5912180321355742,3,18,8.2,4.166533331199932,640.0,1000.0,1.5321880901434388,0.1073532102538629,-0.2748953843183008,STGa,0.05497042520411555,0.09297826219128258,p8
29,60562,concrete,0.34270157634489873,0.6301123100539107,0.35036005686602856,0.6441936659208454,0.5438737997605191,2,21,9.8,3.54400902933387,82.0,100.0,-0.6693220131572041,0.1380447051719443,-0.2740955733026007,47m,0.07282565923974432,0.13390176043010574,p8
30,60563,concrete,0.4321661365738739,0.8088182256348377,0.43437300462081097,0.8129484777459461,0.5343179998629095,3,14,8.6,2.33238075793812,100.0,100.0,0.1564061843677215,0.1320954008437922,-0.2764219865502223,47m,0.031931790023272066,0.05976177113903113,p8
31,84160,concrete,0.2620930023290951,0.48483733425674524,0.2683333383398729,0.49638112920527605,0.5405792495969461,4,12,6.2,2.039607805437114,1000.0,1000.0,0.6720164717239533,0.0707770514541562,-0.2985525223869656,s32,0.06837698103584433,0.12648835686317214,p8
32,89902,concrete,0.24338713278184493,0.45149407030256195,0.2444673315472333,0.4534978875617025,0.5390704968035188,2,43,15.6,12.175385004179539,280.0,100.0,2.57947684097399,0.1302310829924076,-0.3407443943636262,TE1a,0.031780524650570324,0.0589543015969463,p8
33,93393,concrete,0.2587391832983615,0.428891370671547,0.2594409121927747,0.4300545708622876,0.6032743976481373,6,45,17.8,12.188519188154071,280.0,100.0,1.4104086322985177,0.1334178635367046,-0.2576416417317355,v23ab,0.025044771029908097,0.04151472551718593,p8
