,neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Feature Intersection,Feature Union,Feature Mean,Feature Std,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,Participant
0,120,langfroi12345all,0.11322389834536258,0.1978241672603834,0.11457724856592512,0.2001887332602027,0.5723461390656741,1,1,1.0,0.0,262.0,100.0,8.882072307180763,0.2826315033446396,0.3147024479101503,IFSp,p1
1,133,langfroi12345all,0.026505466252332327,0.04036623615685877,0.026607052643596422,0.040520946140869284,0.6566246639725088,1,1,1.0,0.0,80200.0,100000.0,10.080612241249938,0.2664879238041487,0.5372189473451634,TPOJ1,p1
2,287,langfroi12345all,-0.15209676557614232,-0.2154731583673192,-0.15600460547190548,-0.22100933529747466,0.7058733752668231,1,1,1.0,0.0,100000.0,100000.0,10.449765613673168,0.1543204107818596,0.0305752127750761,PGi,p1
3,408,langfroi12345all,0.11709830330733077,0.1747656335892872,0.11870911665693985,0.17716972321046354,0.6700304911348925,1,1,1.0,0.0,262.0,100.0,8.536910238495931,0.14425660090619,0.0157627621213198,PFm,p1
4,457,langfroi12345all,0.32638598355166437,0.48520007388510844,0.3284313404651656,0.48824066807592825,0.6726832931788671,1,1,1.0,0.0,10.0,10.0,5.239034448205793,0.5784569559891445,0.0996671627719884,8C,p1
5,973,langfroi12345all,-0.09702903035754537,-0.1745144635709154,-0.10042988904883354,-0.18063117965066636,0.5559942045612558,1,1,1.0,0.0,60040.0,100000.0,8.34071020864622,0.0430901498915239,-0.064254212157442,TE1m,p1
6,1001,langfroi12345all,0.3508533540717216,0.7646429840492359,0.35776648849919684,0.7797093349232185,0.458845973075887,1,1,1.0,0.0,10.0,10.0,6.628303417163069,0.5463779253339809,-0.014095615785361,PEF,p1
7,1150,langfroi12345all,0.2496648673305608,0.3769044527284228,0.25664144050843657,0.3874365773466838,0.6624089090039378,1,1,1.0,0.0,10.0,10.0,5.645478128381121,0.5260531773412807,0.0220624638823611,44,p1
8,1152,langfroi12345all,0.16199711011809687,0.24506784913910126,0.16450025097644808,0.24885457932089977,0.6610296319455059,1,1,1.0,0.0,46.0,10.0,5.794822528556848,0.4454069742893741,0.3258100363075893,44,p1
9,1163,langfroi12345all,-0.034781255307601275,-0.061262440504392064,-0.03492747026826788,-0.06151997822836065,0.5677419152948652,1,1,1.0,0.0,60400.0,100000.0,5.12552300410833,0.3005818828222139,0.2406237450587402,FOP5,p1
10,1166,langfroi12345all,0.17731941568424317,0.3092860510625474,0.17863963200817315,0.31158881351978296,0.5733185026452537,1,1,1.0,0.0,64.0,100.0,4.933843089439459,0.5444540409041256,0.0746817060200873,47l,p1
11,1167,langfroi12345all,0.0877300580904069,0.17103316795991713,0.08866675695301551,0.17285929890504093,0.5129417827948266,1,1,1.0,0.0,60202.0,100000.0,7.090729563264692,0.3715251046771883,0.2908817058827345,47l,p1
12,1230,langfroi12345all,-0.06479226320643357,-0.11587230754701625,-0.0670663223904744,-0.11993915862017233,0.5591695252995934,1,1,1.0,0.0,80200.0,100000.0,9.66770486169938,0.1754602506633019,0.2243910842367634,STSvp,p1
13,1231,langfroi12345all,0.13621577104342286,0.2260769975264421,0.13842040204973152,0.22973601846610314,0.602519374079581,1,1,1.0,0.0,280.0,100.0,10.815037383148894,0.2359598532550288,0.2340137049369689,STSdp,p1
14,1234,langfroi12345all,0.31218412517038685,0.519660491453758,0.317322010966752,0.5282129963465522,0.6007463147661025,1,1,1.0,0.0,10.0,10.0,9.64684834612576,0.5364585797196392,-0.0854492049236991,STSdp,p1
15,1235,langfroi12345all,0.31577150105053364,0.4798239251307273,0.3199177041373852,0.486124200592267,0.6580986993604001,1,1,1.0,0.0,10.0,10.0,11.353217262115338,0.403516388576928,-0.0332807127134638,STSdp,p1
16,1351,langfroi12345all,0.19996267602509246,0.31010648182081846,0.20384486159780038,0.3161270599289896,0.6448194015519876,1,1,1.0,0.0,10.0,10.0,8.293245761920925,0.2900857538339706,-0.3611462435321343,STSda,p1
17,1352,langfroi12345all,0.15197687903910195,0.2736733206124363,0.15448685336431345,0.27819317266214094,0.5553222312609882,1,1,1.0,0.0,262.0,100.0,8.2819729967521,0.1898730375460092,-0.3257559183787453,STSda,p1
18,1354,langfroi12345all,0.06342874287914693,0.12641716351332416,0.06442278087577344,0.12839833889618524,0.5017415445527035,1,1,1.0,0.0,40240.0,1000.0,7.8698870790373725,0.059741768898863,-0.2101389269734632,STSva,p1
19,1355,langfroi12345all,-0.26187430570978826,-0.4907610542620026,-0.26623783223336295,-0.49893844635553203,0.5336085727168999,1,1,1.0,0.0,60220.0,100000.0,6.287341358771521,0.0087597215532555,-0.2811558140438202,STSva,p1
20,1538,langfroi12345all,-0.1255180274293739,-0.26662885392313757,-0.1263851021881621,-0.2684707180277297,0.4707593554955519,1,1,1.0,0.0,100000.0,100000.0,5.351114284429582,0.0747798309418414,0.1755041017021245,8Av,p1
21,1669,langfroi12345all,0.22354986272321625,0.364922793750047,0.22549140751324115,0.36809217144652967,0.6125949558424575,1,1,1.0,0.0,10.0,10.0,7.824918565155047,0.4031677889560615,-0.0826448905161828,PGi,p1
22,1914,langfroi12345all,0.2266791118609041,0.29405493496363994,0.22854448363971328,0.29647475111960464,0.7708733468082523,1,1,1.0,0.0,10.0,10.0,10.888339234252864,0.2741792653926064,-0.2063077116608027,STV,p1
23,2026,langfroi12345all,0.06279224391155219,0.09565989989991111,0.06410214545266553,0.09765544970823048,0.6564113487182369,1,1,1.0,0.0,82000.0,100000.0,7.771548940571384,0.1539598182003729,0.08081750124913,8C,p1
24,2027,langfroi12345all,0.11474002275706137,0.2105839050564246,0.11550126752866542,0.21198102781146871,0.5448660605202355,1,1,1.0,0.0,280.0,100.0,6.042090561786702,0.4213048211462538,0.1442416524266313,8C,p1
25,2219,langfroi12345all,-0.0928950318886255,-0.1267595999645314,-0.09304492073755032,-0.1269641302837807,0.732844154719788,1,1,1.0,0.0,100000.0,100000.0,5.9552567659585165,0.3453022026117221,0.4236480618501456,IFSp,p1
26,2222,langfroi12345all,0.05331716796517207,0.08705320934198059,0.054070481146324165,0.08828317583423208,0.6124664256284963,1,1,1.0,0.0,80200.0,100000.0,5.583471236945169,0.2771520154924233,0.3901850710959459,45,p1
27,2311,langfroi12345all,0.20487140988939231,0.4299406410870119,0.21272157241870995,0.44641489638849224,0.47651091874315316,1,1,1.0,0.0,28.0,10.0,8.192710854129666,0.3498964131892125,0.0001602261357234,STSvp,p1
28,2313,langfroi12345all,0.22233727766972367,0.41747078989707487,0.22677891376016898,0.42581061193028336,0.5325816393634144,1,1,1.0,0.0,10.0,10.0,8.951717653965625,0.4711531348691442,0.0122911438672568,STSdp,p1
29,2920,langfroi12345all,-0.1816230965523686,-0.27724153689119024,-0.18471180950464075,-0.2819563531351515,0.6551078117261006,1,1,1.0,0.0,100000.0,100000.0,7.438081792240797,0.2523531413780796,0.3050777177430575,55b,p1
30,3072,langfroi12345all,-0.036190650057497456,-0.05115670553389424,-0.03626178308302462,-0.05125725446669448,0.7074468474815894,1,1,1.0,0.0,100000.0,100000.0,6.07607705580124,0.2962013998012658,0.4932147139150812,44,p1
31,3073,langfroi12345all,0.11319315424357415,0.1920189157195946,0.1148383775702919,0.19480984421190542,0.5894896022060151,1,1,1.0,0.0,64.0,100.0,6.704758211380327,0.2982543727054603,0.350830419945292,44,p1
32,3074,langfroi12345all,0.07837322537039124,0.1352682457343526,0.07900191249202711,0.13635332809070017,0.5793911567708581,1,1,1.0,0.0,42040.0,10000.0,8.445348662206072,0.2443284041738677,0.2524556578806941,44,p1
33,3086,langfroi12345all,0.0973358550301207,0.16711428665480793,0.09789117422224479,0.16806770480302088,0.5824508303780042,1,1,1.0,0.0,622.0,1000.0,6.994650880766749,0.3953664354004704,0.1425679585812947,47l,p1
34,3145,langfroi12345all,0.09323722417916415,0.14287425892769443,0.09402556575929709,0.1440822927364546,0.652582381731544,1,1,1.0,0.0,60400.0,100000.0,7.893719662223365,0.3647678201921831,0.405623430062097,TPOJ1,p1
35,3150,langfroi12345all,-0.04334276651244396,-0.07748183158072483,-0.0438563194649898,-0.07839988611620347,0.5593926424840265,1,1,1.0,0.0,100000.0,100000.0,7.984539327662113,0.2811773418495937,0.3650564872297428,TPOJ1,p1
36,3151,langfroi12345all,0.14898112859387935,0.23582072563950945,0.14942643724462298,0.23652560021082633,0.6317558738311295,1,1,1.0,0.0,100.0,100.0,10.887453965377876,0.3643446572818922,0.4852081315649174,TPOJ1,p1
