,neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Feature Intersection,Feature Union,Feature Mean,Feature Std,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,R Fischer SEM,NC Normalized R Fischer SEM,Participant
0,15214,abstract,0.3484303812050666,0.6038552842432298,0.35902070476946263,0.6222090880191479,0.5770097410702142,9,123,49.2,26.033824152436768,28.0,10.0,6.708095186205728,0.1386107134447166,0.4720438817265659,STSvp,0.08323047933219552,0.14424449607700385,p5
1,22335,abstract,0.29003064960095765,0.4650679751014015,0.29702534128718,0.47628405555167713,0.6236306628890552,4,41,18.6,8.187795796183488,80.2,100.0,1.8944072009005737,0.0889918388964717,0.4856185745849308,TGd,0.06944498468772081,0.11135594963532955,p5
2,22336,abstract,0.2507343527285659,0.4007003949589358,0.25231903594479527,0.4032328887465553,0.6257402185846647,4,58,18.0,15.658863304850707,82.0,100.0,3.2362914046500744,0.0127688224260787,0.4863948427033866,TGd,0.037448899920514755,0.059847359668232354,p5
3,30981,abstract,0.3523568756199682,0.6107284346564237,0.360585996152232,0.6249916951431838,0.5769452601600136,3,148,35.4,52.955075299729295,80.2,100.0,5.013940280612946,-0.0316089974295425,0.4819791800021202,45,0.07289655321266891,0.12634916732386592,p5
4,38353,abstract,0.4046735620140806,0.5859732602946615,0.41505735704590124,0.6010091479833554,0.6906007311845377,4,65,20.6,18.488915598271305,262.0,100.0,5.489243270181207,0.0168849218788844,0.579930305493191,PSL,0.06853271094699254,0.09923637183158396,p5
5,53055,abstract,0.2879700803745791,0.44122248747008536,0.288317525801372,0.44175483699497436,0.6526641060970477,5,85,30.0,25.13961017995307,64.0,100.0,2.955714799965125,0.0542276221085749,0.5020944329584115,TGd,0.016307139315906383,0.024985500448957733,p5
6,69830,abstract,0.34065289907627044,0.556239108449483,0.34587268065458837,0.5647622904311943,0.6124216976146116,7,123,38.2,37.722142038860945,64.0,100.0,2.16309615435566,0.1296208954993637,0.5233212773471266,STGa,0.057562243099110955,0.09399118829936373,p5
7,82938,abstract,0.40485049156822833,0.6570692744011827,0.40610157627984395,0.6590997753905514,0.6161458271461363,11,177,71.0,22.47665455533808,28.0,10.0,6.842086305663927,0.1184118260000686,0.472751598668838,SCEF,0.024953836378059313,0.04049988700506254,p5
8,85647,abstract,0.3844997696091965,0.5378312423034171,0.3868427668216635,0.5411085839329722,0.7149078360759884,4,63,22.2,14.770240350109406,62.001999999999995,100.0,1.923863639686765,0.0180508170951807,0.4929879939563639,PSL,0.03622264921867757,0.05066757893926263,p5
9,111291,abstract,0.33416679312619557,0.4665339279086368,0.34104918453769145,0.47614251010368835,0.7162754370816881,4,79,26.6,22.204504047602594,442.0,100.0,4.433606433316595,0.1057899443841401,0.5002268358626217,PSL,0.06484063989296618,0.09052472908626544,p5
10,113930,abstract,0.23927241628674598,0.38444191537648076,0.24573648227981473,0.39482780920436444,0.6223889922419841,4,42,15.6,8.912911982062877,280.0,100.0,2.3695711902198853,0.0835466852730435,0.4748718169759915,TGd,0.0714546893395002,0.11480712260367018,p5
11,113931,abstract,0.3186014728270944,0.5183752532479211,0.3215741881866058,0.5232119605727394,0.6146155142068833,5,41,19.2,7.984985911070852,80.002,100.0,2.431727882405585,0.0785755318064206,0.5031060367257343,TGd,0.04647492530877845,0.07561625802555759,p5
12,121102,abstract,0.43508481338691424,0.7067476443904361,0.4385317510218399,0.7123468171928159,0.615615512609414,7,34,16.8,7.166589146867567,280.0,100.0,5.368492466601486,0.0760592471130306,0.4802503877844164,55b,0.0386475583915078,0.0627787273060942,p5
13,134560,abstract,0.23562316490690752,0.3622209379302129,0.2546811878637029,0.3915186300872356,0.650495706441751,3,32,12.6,7.1442284397967,442.0,100.0,4.53585452220381,-0.0335525196632138,0.495611167475372,45,0.12139416177592449,0.1866179293326278,p5
14,156019,abstract,0.22972159950966745,0.38128697258310174,0.23340976357775325,0.38740850801952476,0.6024900298936898,3,38,13.8,10.814804667676619,620.2,1000.0,6.035016813866335,0.1325912570013064,0.4784246074373581,PSL,0.0620097492286413,0.10292244875750559,p5
15,156020,abstract,0.44542906104474583,0.653970697992931,0.45389752866015687,0.6664039453082079,0.6811147080622879,4,158,53.8,36.983239447079264,28.0,10.0,4.112145137597492,0.060814844722061,0.5271959744444146,PSL,0.05813006362393325,0.08534548283255873,p5
16,156022,abstract,0.349482622537223,0.5309100905006504,0.3535053521656617,0.5370211461393798,0.6582708236109422,4,40,16.6,8.42852300228219,82.0,100.0,6.398006840076575,0.0379294692310368,0.5688214777426943,PSL,0.04823822116766807,0.07328020540703518,p5
17,156023,abstract,0.44240049310809937,0.6094762570426188,0.4463255802582685,0.6148836819033922,0.7258699383217544,4,77,29.8,17.92651667223725,244.0,100.0,3.1843752609579616,-0.0377001712559131,0.5053554986589004,PSL,0.04086543980913765,0.056298570379730115,p5
18,156024,abstract,0.46247837175006945,0.6447132802101969,0.4786114808742049,0.6672034772415759,0.7173396080801793,6,47,21.2,7.934733769950949,64.0,100.0,2.21429629369462,-0.057520513089617,0.4691858819414308,PSL,0.07675613371897416,0.10700110917393382,p5
19,161299,abstract,0.2935131496437848,0.5065939195671477,0.2991963317138064,0.5164029025171795,0.5793854570828112,3,30,11.2,7.6262703859750465,80.002,100.0,1.4119028051088087,-0.0336314844933121,0.4739766892162935,TGd,0.06239349006213024,0.1076890855636585,p5
20,5140,concrete,0.3746908783466442,0.4582895098273889,0.3790295877373834,0.46359624429805246,0.8175855443162304,12,108,49.8,3.31058907144937,64.0,100.0,1.9783686605957167,-0.0555990465071307,-0.5453832318023328,STSdp,0.04965107567159299,0.06072890600471364,p5
21,5557,concrete,0.45258495753853145,0.6807045850644443,0.4547800016749561,0.6840060129691838,0.664877198521711,10,98,43.2,19.38452991434149,26.002,10.0,0.6293089160791526,0.0252824251655402,-0.4647487475140024,PeEc,0.030740385353818622,0.046234681264700976,p5
22,7736,concrete,0.42306009538539263,0.6004422016088174,0.4260101832626796,0.6046292125779423,0.7045808809771376,10,58,28.4,10.307278981380101,100.0,100.0,2.1766956911379034,0.0503777735122857,-0.4895961918495825,PGi,0.037318468205229105,0.05296548517392998,p5
23,11418,concrete,0.2531725107788815,0.39917065342871366,0.25696442147969417,0.4051492625104426,0.6342463019368596,6,50,23.2,6.305553108173779,82.0,100.0,2.3494125077773167,0.1108752871254779,-0.4542653717441819,PGi,0.059634761257044644,0.09402461011586852,p5
24,31297,concrete,0.44255219805795837,0.5866406791689436,0.44392031026574225,0.5884542285723261,0.7543837544387373,13,98,45.0,2.5298221281347035,28.0,10.0,-0.8590592024529018,-0.0192188304037153,-0.5238178586126101,STSdp,0.024343123452181814,0.03226888610597552,p5
25,61500,concrete,0.3990836573963923,0.4856010462985318,0.4075308218539177,0.49587947244504726,0.8218344265079046,12,124,47.6,26.971095639591653,64.0,100.0,3.99656935126428,0.1148936565602178,-0.5086615452544807,STSdp,0.0637296312783438,0.07754558488032727,p5
26,61502,concrete,0.41636258788351127,0.5000540303865507,0.42161456023155164,0.5063616814977285,0.8326352005635382,9,126,48.2,27.52017441805193,64.0,100.0,4.9046862063247705,0.0757851446057295,-0.5519710168566011,STSdp,0.05056986960676635,0.06073472460993723,p5
