,neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Num Features,Average Num Features Agree Direction,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,R Fischer SEM,NC Normalized R Fischer SEM,Participant
80,15287,ghost_additional,0.3112957511201946,0.5323536885435031,0.3186184015384901,0.5448763135586742,0.5847536286860084,10,4.0,4600.0,1000.0,1.6288299923080505,-0.1140323876187627,-0.1236138090783478,PGp,0.07370500723950679,0.12604454871896778,p1
81,15589,ghost_additional,0.15817808897907784,0.2602578498841187,0.15899735242493682,0.26160582256658116,0.6077745168858789,10,6.0,28000.0,10000.0,3.655442571285597,-0.0554890124242264,-0.0798694965446326,TE1a,0.03935586100096189,0.06475404925269627,p1
82,15962,ghost_additional,0.02436514112524353,0.040304414307654045,0.024692797192874684,0.0408464175668324,0.6045278549207561,10,7.6,44200.0,10000.0,1.1607894363039666,0.0755406388182831,-0.0550812466097174,9a,0.05911807794988088,0.09779214881277937,p1
83,16198,ghost_additional,0.20631826141947746,0.32511029538475267,0.20832370812390355,0.3282704197768866,0.6346100518758089,10,5.6,10000.0,10000.0,0.2406541776286092,0.0207406990160984,-0.0320164012609618,Unknown,0.0513504340960676,0.08091651549527727,p1
84,16423,ghost_additional,-0.03190674916308699,-0.05523367341504617,-0.0323829592317754,-0.05605803917153389,0.5776684256237663,10,6.8,100000.0,100000.0,-0.3103639110545546,-0.1302366178307596,-0.0576936113344197,4,0.05534691652392699,0.09581087362384987,p1
85,16964,ghost_additional,0.31280809303793966,0.5105923099842892,0.3249887918214212,0.5304746955986739,0.6126376894465267,10,8.0,1000.0,1000.0,1.900617923973316,-0.0093946517018985,-0.1397313478592022,TPOJ3,0.08919443708128993,0.14559084205522937,p1
86,17706,ghost_additional,0.08027181473624675,0.137220872614508,0.08068809397946695,0.13793248230208852,0.5849825409706645,10,5.0,10000.0,10000.0,-3.072319134197252,0.0502778781632935,-0.0575832614534413,i6-8,0.03552906453210605,0.060735256257652574,p1
87,17757,ghost_additional,-0.060686261688985985,-0.10490210358878543,-0.06111311431656578,-0.10563995985656816,0.5785037631549808,10,5.4,100000.0,100000.0,-0.4737260075624568,-0.0957670764397552,-0.0056403651247246,3a,0.04481344053582656,0.07746438898068338,p1
88,17988,ghost_additional,0.15452433193841497,0.268217617019237,0.15546524631761627,0.26985082137898203,0.5761155201350261,10,6.4,4420.0,1000.0,3.4163564289392574,0.027010990370506,-0.0358747785226243,9m,0.03964390888985142,0.06881242998029274,p1
89,17990,ghost_additional,0.21829401028715836,0.37182727272336297,0.22443290348092176,0.38228384874564764,0.5870844510364027,10,5.8,1000.0,1000.0,4.643802347383481,0.0996933852931351,0.0015416971491992,9m,0.07745561266644013,0.13193265897215428,p1
90,17993,ghost_additional,0.1943650746834545,0.32910070054869806,0.1976560173364457,0.33467295438251504,0.5905945334038986,10,5.6,8200.0,10000.0,1.9912618296500213,-0.0030946502646175,0.0514657387971359,9m,0.06072887361700893,0.10282667749563708,p1
91,18534,ghost_additional,0.3041915403872423,0.4479195733144115,0.30757077097232716,0.45289546291303534,0.679120892477094,10,8.0,820.0,1000.0,5.012079887123438,0.0204299088835011,0.072702861243715,PCV,0.0486004485034538,0.07156376580638482,p1
92,18755,ghost_additional,-0.0019251823115402022,-0.0031403621238142595,-0.0020460168866333287,-0.0033374677800396494,0.6130446858153704,10,4.2,64000.0,100000.0,0.0589623376107995,0.1251355375073045,0.0602616063334035,PoI1,0.05389880991836267,0.08791987136578047,p1
93,19855,ghost_additional,0.11673255452296427,0.1906852644690311,0.11848298006051237,0.1935446241217409,0.6121739655552808,10,5.2,46000.0,10000.0,3.162192969008198,0.0193167690395861,0.0433744330711251,8BL,0.06104923820522502,0.099725309536562,p1
94,19858,ghost_additional,0.19421251757352448,0.3374455136691566,0.19738558191782055,0.34295873362502743,0.5755374118380997,10,6.0,6400.0,10000.0,2.268298057894752,0.0701563145040081,0.0583359709728495,8BL,0.06526479594597265,0.11339800785067265,p1
95,20138,ghost_additional,-0.10379827297973385,-0.181034318537929,-0.10790836806751561,-0.188202725506395,0.5733624089511337,10,5.4,100000.0,100000.0,-1.0375003459875567,-0.0434430082576676,-0.0307074738691726,33pr,0.08338600279726588,0.14543332715133173,p1
96,20223,ghost_additional,0.1950491431848404,0.29619340401987154,0.19686773838932922,0.29895504601099426,0.6585195366867609,10,6.2,4600.0,1000.0,3.146252519335091,0.0477536350362112,0.1243572831951311,47s,0.04573983806320503,0.06945858932802199,p1
97,21072,ghost_additional,0.30492963920451704,0.5334153685808568,0.3098979422387981,0.5421064528623522,0.5716551437499402,10,4.6,460.0,100.0,-2.074355735910381,-0.0094404056012343,-0.0452402833785169,FST,0.05862304640783128,0.10254967010928329,p1
98,21093,ghost_additional,0.0009850363239039261,0.0014696329309133603,0.001634906827293891,0.0024392124981175095,0.6702601058971489,10,6.6,80020.0,100000.0,4.636062250774249,-0.0330114089619748,0.0276774870827846,PGi,0.05800784563114892,0.08654527566354993,p1
99,21095,ghost_additional,0.13776469550898518,0.22209935294589528,0.1404641197918643,0.22645126897444545,0.620284092149271,10,6.8,2440.0,1000.0,4.125856352067203,-0.0354762534145251,-0.0072564090033619,PGi,0.0719836336156689,0.11604945947629763,p1
100,21097,ghost_additional,0.25331184965036924,0.4101586377601536,0.2577450501491478,0.4173368075931336,0.6175948190039025,10,6.8,820.0,1000.0,5.554069561636903,-0.005271904447298,0.1064266943531264,PGi,0.06068415250706499,0.09825884324117289,p1
101,21098,ghost_additional,0.36707230126098855,0.5755807350101007,0.3742010711798036,0.586758866989806,0.6377425075815766,10,7.0,460.0,100.0,4.744280938964404,0.0883600994777155,-0.0028932230552732,PGi,0.06296285288804404,0.09872770301419836,p1
102,21099,ghost_additional,0.43407340315641385,0.6552643598186634,0.4365104070116695,0.658943188697553,0.6624401230619936,10,7.8,100.0,100.0,5.86600199559456,0.0779603857581666,0.0323730972511148,PGi,0.03292416654857855,0.04970134718952913,p1
103,21101,ghost_additional,0.3151129739425139,0.5002761649796841,0.3373046349997068,0.5355078437941743,0.6298780473687178,10,7.2,1000.0,1000.0,1.5336718823278988,0.0138354425794816,-0.0513555768615887,TPOJ2,0.11352226097854762,0.18022895297396196,p1
104,21102,ghost_additional,0.2292471760241841,0.35338344045099923,0.2458854191062085,0.3790312136770718,0.6487207655559964,10,6.2,6400.0,10000.0,-0.5332980507290561,-0.117307920407641,-0.068648614404994,TPOJ2,0.12468091049625277,0.1921950353930678,p1
105,21104,ghost_additional,0.18941170817222797,0.3267392607029462,0.19894589804552887,0.3431859428044099,0.5797029342746507,10,5.0,6400.0,10000.0,-0.9264981759053866,-0.1386401023984266,-0.1100436073513299,TPOJ2,0.1058972210532873,0.18267497849703052,p1
106,21484,ghost_additional,0.01379595720210695,0.02353996395699041,0.014041913097388828,0.023959637113780175,0.5860653494335581,10,4.4,82000.0,100000.0,-0.222155664157759,-0.0365181500835815,0.0291429499045084,V1,0.06841620953475883,0.11673819242322417,p1
107,21716,ghost_additional,0.18844104863831573,0.32358091894672847,0.1927769224813637,0.3310262502729376,0.5823614360565526,10,5.8,26200.0,10000.0,3.0516733757775985,-0.0864519927802382,0.0458399808593603,31pd,0.06727480414187303,0.11552070583076872,p1
