,neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Feature Intersection,Feature Union,Feature Mean,Feature Std,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,R Fischer SEM,NC Normalized R Fischer SEM,Participant
0,151,abstract,0.06367818965372987,0.08623639252956909,0.06417556901518362,0.08690997012471857,0.7384143490452204,1,1,1.0,0.0,60220.0,100000.0,5.080941612981242,0.0687729862596472,0.6801258189020384,STSva,0.05179508143475532,0.0701436551195505,p6
1,10957,abstract,-0.048650178363661555,-0.06508307235749712,-0.04909113765520253,-0.06567297739882186,0.7475089389823096,1,1,1.0,0.0,60400.0,100000.0,6.258268301615334,0.0591335988629589,0.669800444565329,STSva,0.05782201568724237,0.07735294211459694,p6
2,40098,abstract,0.07434123380035836,0.10314381346193446,0.07458983814353887,0.10348873644327344,0.7207532018175207,1,1,1.0,0.0,40420.0,1000.0,5.69676691903619,0.1098568352499368,0.6888167893644054,STSda,0.030729416727821188,0.04263514424955856,p6
3,40124,abstract,0.08854636252650037,0.12472805332725856,0.08981774399819868,0.12651894491756885,0.7099153732013639,1,1,1.0,0.0,40060.0,100.0,9.148378655956234,0.0767364777386157,0.6697294632488342,STSva,0.06023533198634769,0.08484860908803314,p6
4,40125,abstract,0.07577679574005032,0.10749696923319588,0.07755950779595387,0.11002592471559068,0.7049202994334269,1,1,1.0,0.0,40240.0,1000.0,7.654963131395776,0.0683008445501909,0.6822795271463332,STSva,0.07830888157089376,0.11108898641993115,p6
5,41673,abstract,0.04297058050670223,0.06264589929134633,0.043296099151579816,0.06312046602989146,0.6859280654087127,1,1,1.0,0.0,80020.0,100000.0,4.601672815608275,0.1153915504533238,0.6672080030873736,STSva,0.049043685242332984,0.07149975006943349,p6
6,41675,abstract,0.014428988329274145,0.019493124157517108,0.014439954448275673,0.019507939050588247,0.7402091225951543,1,1,1.0,0.0,100000.0,100000.0,4.109589141021488,0.0791873437899392,0.6751175098681803,STSva,0.036792349294637136,0.049705344302761495,p6
7,41676,abstract,-0.016885579948068486,-0.02230945914144774,-0.01690233424248981,-0.022331595144355895,0.7568798437025991,1,1,1.0,0.0,100000.0,100000.0,4.417165449883996,0.0765434695292147,0.6686406170447851,STSva,0.020319398632650733,0.026846267345751695,p6
8,41677,abstract,0.04768269235072562,0.06408685663739126,0.04790126279704429,0.06438062135930261,0.7440323157136297,1,1,1.0,0.0,80020.0,100000.0,5.255083936899464,0.0633712353392975,0.6853104334365258,STSva,0.04725118269596122,0.06350689573293711,p6
9,61514,abstract,-0.09803129021109273,-0.1459380908261901,-0.09852671864338025,-0.1466756296201136,0.6717320314121856,1,1,1.0,0.0,100000.0,100000.0,6.563446678648498,0.1338302275562359,0.6705946459938712,STSdp,0.03325939845666917,0.04951289636545658,p6
