,neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Feature Intersection,Feature Union,Feature Mean,Feature Std,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,R Fischer SEM,NC Normalized R Fischer SEM,Participant
0,685,langfroi12345,0.34697104194563544,0.5647831335081995,0.36374663478907276,0.5920896540738517,0.6143438452037239,8,79,33.2,16.436544649043483,10.0,10.0,5.692113754632012,0.1382825336851855,0.4987156275346276,STSdp,0.09243166181625817,0.15045590924021826,p4
1,2316,langfroi12345,0.18997525157608633,0.2802555141770602,0.19215998653801955,0.28347848145841664,0.6778644557054586,1,17,7.6,4.454211490264017,46.0,10.0,7.977233880452915,0.3399099505958625,-0.0543579945885962,STSdp,0.048303177332495256,0.07125787010358255,p4
2,5146,langfroi12345,0.1571674176403709,0.2697248039036149,0.157377025173669,0.2700845244593405,0.5826954561306644,4,114,39.8,34.248503616946536,28.0,10.0,6.7970433750207135,0.1832087426257498,-0.047381871079445,STSdp,0.017978733197516972,0.030854424911604932,p4
3,5498,langfroi12345,0.14998844395346958,0.24742385707436867,0.1522853829595258,0.25121293237485853,0.6062004114194504,1,39,14.4,10.725670142233538,64.0,100.0,5.787014117507412,0.0970208581958664,0.4334393135130103,A5,0.06086883853885228,0.10041042102944911,p4
4,6816,langfroi12345,0.30995948973352627,0.49807608850692986,0.33740392622135673,0.5421767469151855,0.6223135317792188,3,22,7.6,7.227724399837061,80.2,100.0,7.008822599902304,0.2491237865017398,-0.4063746009789358,TPOJ1,0.13151146681501713,0.21132670285831756,p4
5,9919,langfroi12345,0.25755431834564835,0.38981695795155463,0.25910275972573116,0.3921605750659069,0.6607057827834583,3,59,18.2,17.359723500102184,64.0,100.0,5.171969531243122,0.1027073810665729,0.4230011835354056,STSdp,0.03696641805329032,0.05594989330584655,p4
6,9952,langfroi12345,0.20997746417488483,0.3419468164258033,0.21376885493505288,0.34812106948367383,0.6140646851743577,2,13,7.0,2.1908902300206643,44.019999999999996,10.0,7.4296456668433635,0.1774857336808427,0.3270205521419986,STGa,0.06605957592557166,0.107577552529038,p4
7,12819,langfroi12345,0.1221912511514605,0.20816240831191615,0.1288950976227959,0.21958293812298063,0.5869996035420855,1,69,25.2,17.6,226.0,10.0,7.451831822085042,0.3281819952057223,0.1968247681621285,STSdp,0.13203149911435244,0.2249260447837531,p4
8,12825,langfroi12345,0.07343671935975533,0.11649573069870155,0.07522253843610482,0.11932864997952966,0.630381207270919,1,94,24.0,33.214454684670045,244.0,100.0,5.96861739431429,0.3578834264768843,-0.0972722546289065,STSdp,0.06895720077375872,0.10938968354131627,p4
9,15199,langfroi12345,0.32298157550074647,0.48191817976083423,0.3363724355973158,0.5018985731104102,0.6702000237074173,3,13,7.6,2.727636339397171,82.0,100.0,5.65550357199718,0.2201913098896285,-0.4424930462560033,TPOJ1,0.09525252944749668,0.14212552384074542,p4
10,15200,langfroi12345,0.26464172996153806,0.3764032158347798,0.27261701083380385,0.3877465567657159,0.7030804170326248,4,13,7.2,2.925747767665559,82.0,100.0,6.220567563688928,0.1629359926083664,-0.3855694318869687,TPOJ1,0.08547856768408296,0.12157722731753533,p4
11,16769,langfroi12345,0.047238131964708295,0.07474735825439215,0.048124718363707214,0.07615025012232109,0.6319705882305559,1,20,7.0,5.621387729022079,64.0,100.0,2.47057524903316,0.4616832256174075,0.0192807642091171,IFJa,0.09867306809990167,0.1561355384847494,p4
12,17658,langfroi12345,0.13167539382333565,0.22604278844934003,0.1324944782366864,0.2274488835396467,0.5825241969745313,3,90,43.8,20.70169075220669,28.0,10.0,5.709486048612743,0.4008558159174281,0.1235477450972047,55b,0.04313578638874588,0.07404977615141338,p4
13,20612,langfroi12345,0.18972048363911692,0.3200526075878862,0.19355464834758918,0.32652072525936665,0.5927790592583122,1,37,11.8,12.687001221722964,22042.0,100.0,9.253009295251188,0.0991688917882433,0.36709728222682,A5,0.06681549589184466,0.11271568191940604,p4
14,20879,langfroi12345,0.11992285091583299,0.2064245662140366,0.12190124783112771,0.20983000330896964,0.5809524181898384,1,10,4.4,3.1368774282716245,20440.0,1000.0,5.6038976786844925,0.2171340588096924,-0.1420245923268301,STV,0.07134166203823786,0.12280121367000742,p4
15,21197,langfroi12345,0.19821446714186317,0.30667842586315697,0.2022180787017097,0.3128728339134156,0.6463267397567395,1,18,5.0,6.603029607687671,20060.2,100.0,7.993682121929899,0.2927116292249435,0.0549350348543059,STSdp,0.06675980416849336,0.10329110659048396,p4
16,21198,langfroi12345,0.17410950262209499,0.29403973346153234,0.1783725972716127,0.30123933598515934,0.5921291676210583,1,24,6.0,8.579044235810887,20060.2,100.0,7.226435304365847,0.3115162662851606,0.0572826407332102,STSdp,0.07297530196455732,0.12324220111929857,p4
17,21199,langfroi12345,0.17179530552797753,0.25471414601787157,0.172856025256275,0.2562868334607982,0.6744631510019228,1,27,9.2,7.547184905645283,62.2,100.0,7.464239571951346,0.3422385075545823,0.0330234141565225,STSdp,0.03951225860162866,0.05858327255229992,p4
18,21200,langfroi12345,0.2301036754687345,0.3564011323977786,0.23319150997812024,0.3611837927075725,0.6456311570074257,1,26,8.8,8.034923770640267,46.0,10.0,6.687102218790218,0.4254329483006647,-0.0491237737688734,STSdp,0.05322675390767137,0.08244142701288375,p4
19,21201,langfroi12345,0.18738802690938366,0.2700306618932339,0.1917741367329595,0.2763511518323768,0.6939509224455188,2,56,15.0,19.235384061671343,46.0,10.0,5.869560459795116,0.4826470711442462,-0.1765736736869727,STSdp,0.06658065013386433,0.09594432110448198,p4
20,21216,langfroi12345,0.12101474821891549,0.2103288993115406,0.12256003417310181,0.21301467355516945,0.5753595849882123,1,9,3.2,2.7129319932501073,10.0,10.0,5.108493673339765,0.4489659887309862,0.1092629478299575,STSdp,0.059523957710412675,0.10345522915314286,p4
21,22232,langfroi12345,0.20285698185040762,0.33910913604692255,0.2047949205382287,0.3423487224202599,0.5982055930877023,3,59,15.6,20.742227459942676,82.0,100.0,5.991364432523765,0.1511449181205583,0.3831420869239844,STSdp,0.0482294613643042,0.08062355471362724,p4
22,25046,langfroi12345,-0.007811464912635496,-0.013074333003076135,-0.00825197353665484,-0.013811628312671607,0.5974656535670012,1,11,4.0,3.1622776601683795,260.002,100.0,2.49618342947162,0.3685641461544207,0.0925663214234809,IFSp,0.05661929974993084,0.09476578178494643,p4
23,25176,langfroi12345,-0.002585897031989032,-0.004330821056744742,-0.0026186412859545787,-0.004385660635740782,0.5970916364604358,1,116,32.0,39.1509897703749,40024.0,100.0,6.634197456384314,0.003277235566856,-0.102798226283703,TPOJ1,0.043297386107705796,0.0725138043540068,p4
24,25177,langfroi12345,-0.11748494205573908,-0.1914029994008606,-0.1188654196138712,-0.19365203268639186,0.61380930509708,1,146,41.2,49.68057970676268,40022.2,100.0,6.041915458944746,0.0115335053755073,-0.1511973188069909,TPOJ1,0.05379761050364057,0.08764547890835891,p4
25,27272,langfroi12345,0.2564306872150925,0.4453756849845741,0.26313387201822447,0.45701795586757854,0.5757626557991691,3,13,5.8,3.1874754901018454,82.0,100.0,2.567544753497877,0.199516235154207,-0.3450600195890955,IFSp,0.07892052174180886,0.13707127571909944,p4
26,27654,langfroi12345,0.31096215191533855,0.5276349162758038,0.31394245030630225,0.5326918323098205,0.5893509741739558,6,109,42.4,29.58783533819262,46.0,10.0,6.82462502197146,0.1664063518654205,0.4077582744172895,TPOJ2,0.04611141618859099,0.07824101122972016,p4
27,27695,langfroi12345,0.20967594770792167,0.33454836006002536,0.2121840100666457,0.338550097780597,0.6267433134937537,1,24,7.2,8.109253973085318,82.0,100.0,7.286946381868636,0.3211649680091157,0.0085192075459613,STSdp,0.05314221942371558,0.08479104328608879,p4
