,neuroid_id,parc_lang,parc_glasser,parc_name_glasser,tstat_langloc_SN,top10_tstat_langloc_SN_parc_lang_int,ncsnr,nc,corr_SentPC1,corr_SentPC2
36230,36230,3,80,IFJp,8.82311387986035,3,0.4725695565525327,40.11853980590213,0.6181243639026788,0.194504983360074
36233,36233,3,73,8C,9.331832666397188,3,0.4538542769240104,38.19343543088237,0.4374724806790168,0.5282724690271722
37901,37901,2,81,IFSp,5.034089290565114,2,0.6702653306409269,57.40633257094738,0.2526047950210612,-0.4123625710331954
37936,37936,2,75,45,8.137860410429502,2,0.5834502933137813,50.52548696757911,0.5516669046956442,0.416578752500956
37938,37938,2,75,45,5.758016833584015,2,0.4624846563567286,39.08664711121855,0.426931702002606,0.4091765614811434
37939,37939,2,75,45,5.645225412012071,2,0.4048146454204116,32.959007333524774,0.4879105320478173,0.3753095089861903
37990,37990,1,75,45,10.491057515142076,1,0.4924730533320047,42.11586622886609,0.3527251512142228,0.6519156977203246
37991,37991,1,75,45,9.318625614941922,1,0.4260554423479765,35.257050093620606,0.3334698138755882,0.6266682353666961
37992,37992,1,75,45,6.8145324969338645,1,0.4073932792631345,33.240219103778976,0.4965151812635753,0.2590271841048295
37993,37993,1,75,45,8.195428968931843,1,0.4291531209666555,35.588475437647986,0.3064505008381923,0.5071682488876105
37999,37999,1,75,45,9.447460320935406,1,0.4812740151129352,40.99856504926328,0.589325068998266,0.344057807836569
38431,38431,5,105,PFcm,10.720829358450413,5,0.5468577700747302,47.28964020640271,0.2795050875127507,0.6736909473175545
38432,38432,5,25,PSL,8.221559089744224,5,0.6052660111905688,52.35919262157546,0.1053765259239644,0.7300542441756287
38703,38703,5,137,PHT,9.11658380785509,5,0.5863236870499486,50.77108233365583,0.5071152645700281,-0.2224945874955444
38722,38722,5,139,TPOJ1,12.55440598745737,5,0.5791046083595849,50.15169940192202,0.5005190442105498,0.3678760612984304
38723,38723,5,129,STSdp,13.88839854625776,5,0.6612857806139003,56.74547131683904,0.5292941546557154,0.403942085864313
38724,38724,5,139,TPOJ1,9.632508677179226,5,0.6576350999526304,56.47351507932392,0.515425046403228,0.4622554246867006
38725,38725,5,129,STSdp,9.806302733344356,5,0.7005758088425268,59.55378754453516,0.5289298863948089,0.4968743042277312
38726,38726,5,129,STSdp,13.829880581301952,5,0.6561660436906387,56.3635404715399,0.5053231535016386,0.5433820003498993
38727,38727,5,129,STSdp,21.452648978817784,5,0.6097199130771894,52.72482563309991,0.410391697942597,0.6418830663695145
38728,38728,5,129,STSdp,17.512458645403537,5,0.5839259654809094,50.56622922791048,0.2069722526252395,0.6819337750312289
38729,38729,5,129,STSdp,11.621254476592894,5,0.6195560788511024,53.52186239118767,0.0489710659745024,0.659694911415291
38730,38730,5,129,STSdp,18.772763555093302,5,0.5548755928961696,48.015782450208405,0.3545360183979985,0.6478446041487036
38731,38731,5,129,STSdp,16.633419414430307,5,0.6852274319164229,58.48227644278463,0.3428927213461432,0.710716429194272
38732,38732,5,129,STSdp,13.038684770167418,5,0.6394234049492136,55.08821091151199,0.2767532961542283,0.692993341343759
38733,38733,5,129,STSdp,10.143142470140129,5,0.5814343038333003,50.352436855789904,0.0628857973243481,0.6241959725523074
38734,38734,5,129,STSdp,11.888272349703774,5,0.5415140108704487,46.80036860186679,0.1490146823164764,0.6425229360486695
38735,38735,5,129,STSdp,11.650329039971169,5,0.5500412589300409,47.57910228425072,0.2047778624482019,0.6457641411937679
38736,38736,5,129,STSdp,11.464897914456133,5,0.5241632633827455,45.18269287488744,0.0990084027254236,0.6036172287166286
38737,38737,5,129,STSdp,12.233847233224948,5,0.6271620215161754,54.12836890184908,0.0830047408238403,0.6419214064212846
38738,38738,5,129,STSdp,10.385532185961344,5,0.5750460494366334,49.80005051183448,0.0320795183778401,0.599297147652725
38739,38739,5,129,STSdp,8.501838565150983,5,0.5673750849296745,49.12866201305429,0.0030734662996241,0.552122582110212
40018,40018,4,125,A5,6.842405392666684,4,0.5968364895735135,51.659093410982656,0.1736028209858646,0.5116493845084585
40090,40090,4,123,STGa,5.700219408541796,4,0.5170019881501442,44.50219814726536,0.3376997684521841,0.4922141334964266
40091,40091,4,123,STGa,6.784086004410221,4,0.455391623190333,38.35321430087698,0.4989479897221769,0.4666460309648945
40092,40092,4,123,STGa,9.49714354161843,4,0.4670882450657206,39.55930097188608,0.2397196847341577,0.4751733316347638
41545,41545,5,139,TPOJ1,12.363495260792774,5,0.5670830615714414,49.10292884383052,0.343520233851793,0.2971378315610608
41546,41546,5,139,TPOJ1,13.809378672404002,5,0.5290600164888567,45.64371037705816,0.3308305938314343,0.3329690347764344
41547,41547,5,139,TPOJ1,10.775546807421575,5,0.5754464456702003,49.83485220746888,0.2967694107197914,0.3002479678247826
41548,41548,5,139,TPOJ1,12.067939786854351,5,0.5262268284572237,45.37739922327912,0.2889919299192597,0.3310917238658178
41549,41549,5,139,TPOJ1,9.699921414763894,5,0.58623176396211,50.76324462776305,0.3141544695696346,0.2654816667375686
42830,42830,3,79,IFJa,8.870776421515483,3,0.4846048897383953,41.3326533309941,0.5147076101066408,0.3535255126716647
42831,42831,3,79,IFJa,8.870776421515483,3,0.4846048897383953,41.3326533309941,0.5147076101066408,0.3535255126716647
42832,42832,3,79,IFJa,8.96571885277274,3,0.4000358567864098,32.43636117332508,0.394081242890381,0.3675328963724705
42833,42833,3,79,IFJa,9.452909925725775,3,0.4182999069161304,34.42298017237403,0.3637938723173532,0.3468619727557754
42835,42835,3,12,55b,18.14200397052902,3,0.5605288006720168,48.522005232091,0.5428154431756169,0.4717849207085592
42836,42836,3,12,55b,18.48015019640023,3,0.7155950513395595,60.57138113155536,0.6006406955526973,0.3573463603255035
42837,42837,3,12,55b,12.67336004662542,3,0.742995907809598,62.35122272066241,0.585738893154904,0.4015705260096953
43458,43458,5,25,PSL,8.733319864801505,5,0.4853478567085348,41.40696957395852,0.552579012981194,0.2794476754027252
43459,43459,5,25,PSL,9.189435992464947,5,0.4425675702843172,37.011768882686816,0.514999384826258,0.2764282564020976
43460,43460,5,25,PSL,9.8227252079727,5,0.5158891174018658,44.39578285744199,0.5485289359891846,0.2903500692766347
43461,43461,5,25,PSL,9.346106480244623,5,0.5329540437500468,46.00781918294942,0.5170969852935285,0.3042310371603188
43462,43462,5,28,STV,10.175341834860696,5,0.5702935949885167,49.38513962114988,0.5320080816178046,0.299614762542098
43463,43463,5,28,STV,9.954213926398426,5,0.5822873374369302,50.425734620292175,0.5157560810270779,0.2918752381402715
43464,43464,5,28,STV,10.175341834860696,5,0.5702935949885167,49.38513962114988,0.5320080816178046,0.299614762542098
43532,43532,5,130,STSvp,12.086507651251628,5,0.4841240584995204,41.28451785327313,0.0240882846848379,0.6008989156262977
43533,43533,5,130,STSvp,11.58623045300434,5,0.4666676967494155,39.51623454599959,0.0100791676374461,0.5941704383435058
43534,43534,5,130,STSvp,11.789992132970967,5,0.4492561719931219,37.71384876453798,-0.0426224764582267,0.6066110497848627
43535,43535,5,130,STSvp,8.6813380724591,5,0.4584186031513981,38.6669700351322,-0.0556824265216415,0.6049247298713006
43536,43536,5,130,STSvp,11.470020698375016,5,0.5024012642658376,43.09196462998762,-0.0303204062508867,0.5994501436870552
43537,43537,5,129,STSdp,10.31531855294426,5,0.4827827701478208,41.150078456606,0.3357774584135166,0.559006541828228
43538,43538,5,129,STSdp,10.997245171900673,5,0.5867495438631947,50.80737595100948,0.3540029646471234,0.5639373066453428
43539,43539,5,129,STSdp,10.51775560261983,5,0.5636640103801747,48.80069073471019,0.3613212641655518,0.6163814782278497
45230,45230,3,80,IFJp,9.86755291633773,3,0.5385121096187256,46.523660285148615,0.6964329620430656,0.2338403097229834
45231,45231,3,80,IFJp,10.348275754919651,3,0.53716007591053,46.39859794923867,0.6940024518478499,0.2435016735366552
45697,45697,2,74,44,4.823716593363757,2,0.4201538435206232,34.622907666736985,0.4616747211689863,0.427503787007419
45701,45701,2,74,44,4.932485003859781,2,0.4885310774038061,41.72452879663405,0.4793701968538113,0.4493426619217873
45703,45703,2,74,44,5.165381085134589,2,0.4260460491209218,35.256043581245386,0.4961095524762373,0.3831706812160437
45723,45723,1,75,45,7.822560866461022,1,0.4328633788121095,35.98410825050196,0.2423939284963875,0.5491784368317247
45724,45724,1,75,45,7.094354404250913,1,0.4074048731922032,33.24148216243052,0.22956374642878,0.5302328435372006
45730,45730,1,75,45,11.596081238958352,1,0.4664529692931555,39.494236596159794,0.2406241997684141,0.6301146827848442
45731,45731,1,75,45,12.374526060562102,1,0.4319096532141723,35.88255101598492,0.2832524701064401,0.5461564249091279
45732,45732,1,75,45,12.862802872662373,1,0.4117102763537052,33.70968796068162,0.3857219803364646,0.4316842985115866
45734,45734,1,75,45,12.862802872662373,1,0.4117102763537052,33.70968796068162,0.3857219803364646,0.4316842985115866
45928,45928,5,139,TPOJ1,8.609412478699838,5,0.6767461147971696,57.87621854810855,0.3778576683903518,-0.2059745176554527
45929,45929,5,139,TPOJ1,8.316661074758741,5,0.6101705087120484,52.76165183233304,0.3942132044409411,-0.0115725187525222
45932,45932,5,129,STSdp,10.724676779077557,5,0.500682348565971,42.92395257205138,0.5250456552860823,0.1958366836475855
45933,45933,5,130,STSvp,11.129081394267809,5,0.4470932854164525,37.48738876806609,0.5265830402548919,0.1432973272709332
45934,45934,5,129,STSdp,8.510212495315159,5,0.4423378446695884,36.98756342965583,0.5109015727150861,0.2564654304109115
45935,45935,5,130,STSvp,12.255902548155092,5,0.4578141110985421,38.60440246410152,0.4858510317956255,0.3910111841426116
45936,45936,5,129,STSdp,10.403537400921444,5,0.5394286808994776,46.60828903358454,0.5015009369047384,0.4406855050770469
46302,46302,4,176,STSva,5.229652221015491,4,0.4578933748652408,38.61260917493588,-0.2016706894580936,0.4419095310761048
46303,46303,4,176,STSva,5.231422124334324,4,0.4464932768130081,37.42446893727264,-0.2354632636313213,0.4425169138223191
46304,46304,4,176,STSva,5.018818644058867,4,0.4384825287980103,36.58044757264936,-0.240709341292115,0.4734601362263325
47494,47494,2,79,IFJa,6.855510707992847,2,0.4132193471530635,33.873397521257026,0.3092841317947905,0.0174446846221272
47725,47725,5,139,TPOJ1,10.110420481741883,5,0.5442727216165771,47.05348365020765,0.275889953305115,0.0203973114474148
47726,47726,5,139,TPOJ1,10.32969008614823,5,0.4525169521228931,38.054212539961895,0.2476492688782321,-0.1116401834184031
47727,47727,5,139,TPOJ1,12.566847006340549,5,0.5358149251564839,46.27390461262063,0.3012633203851748,0.043495111356668
47728,47728,5,139,TPOJ1,13.77687206640027,5,0.5455059037346953,47.16626452708715,0.3164647011608901,0.0357058770851788
47729,47729,5,139,TPOJ1,10.42595063268124,5,0.5248318751635223,45.24584726057472,0.3385857282164018,0.1269995682149156
47731,47731,5,139,TPOJ1,9.505183813397712,5,0.5106325826466015,43.89073651752259,0.3008083712388866,0.1393041479107648
47736,47736,5,139,TPOJ1,8.362949837662242,5,0.4833649279296428,41.20845874273189,0.3749900223609013,0.0230816561570907
48108,48108,4,123,STGa,5.476491743839842,4,0.4820786513329292,41.07940682064353,0.3602842091131337,0.4357237771121119
48109,48109,4,128,STSda,8.268986291785309,4,0.5135144402866082,44.16811511184032,0.323322288017415,0.5225768680740921
48110,48110,4,128,STSda,9.817031439758772,4,0.5034596174549832,43.19520472317871,0.2601751274839954,0.5366496126034634
48111,48111,4,128,STSda,6.5992499973534855,4,0.5516677833934077,47.7264134007841,0.1023752896136488,0.5946853320234782
48112,48112,4,128,STSda,9.145887335347698,4,0.4997142461249979,42.82914492844822,0.1666627398532187,0.5519615287754089
49765,49765,3,80,IFJp,9.022192615041345,3,0.5827130667790842,50.46227501712367,0.666821667137115,0.1861229719539854
49766,49766,3,80,IFJp,9.022192615041345,3,0.5827130667790842,50.46227501712367,0.666821667137115,0.1861229719539854
49768,49768,3,79,IFJa,8.416277526926132,3,0.5020329734630361,43.05600169013483,0.5252764519744269,0.1740275193620904
49814,49814,3,73,8C,8.737861266131132,3,0.5995683067695899,51.88714178659996,0.0889412982061356,0.6205146527597352
49815,49815,3,73,8C,9.586373820819002,3,0.5340532317453628,46.11019516773241,0.1252960121712601,0.5969771056868338
49816,49816,3,73,8C,9.438254832888685,3,0.5790627830356986,50.14808809769241,0.2119275053954378,0.6018298055879958
49817,49817,3,73,8C,8.38284171931742,3,0.4363637547132113,36.35599824434111,0.3634139455768552,0.3682119941316287
49819,49819,3,73,8C,11.526080491126992,3,0.430391624659977,35.720702925839404,0.3282070021334731,0.3849325884641553
49824,49824,3,73,8C,8.946150361074626,3,0.4689616037648757,39.75086830107794,0.3881009983454918,0.5398220482072651
49826,49826,3,80,IFJp,9.3975743248552,3,0.4774630241914516,40.614502777872666,0.4833654683786887,0.4950544460990635
49829,49829,3,73,8C,8.712011324519139,3,0.4691315688697696,39.76822645120631,0.4917482697923103,0.5133108439073026
49830,49830,3,73,8C,8.46351977799217,3,0.4659521331433273,39.44290516872398,0.4897172249467438,0.5110689428723177
49831,49831,3,73,8C,8.715159725979124,3,0.4886649911042396,41.73785787799486,0.5247411108613241,0.4932216659223367
49832,49832,3,73,8C,8.232774287870772,3,0.4654037225605831,39.3866611984154,0.4900294312519713,0.5082487212904618
51285,51285,1,75,45,7.802293593305905,1,0.4521024215108562,38.011013901592726,0.4775602090399805,0.3541648415945257
51653,51653,5,25,PSL,13.030132867303283,5,0.5563369628237896,48.14710010610813,0.5103633035499565,0.534792306696588
51654,51654,5,25,PSL,14.438912267114077,5,0.5259923845518283,45.35530967813195,0.4668049107465504,0.5290548960846077
51655,51655,5,25,PSL,11.115957737455997,5,0.548279172552689,47.4190690301278,0.5326518141699578,0.5122691094267237
51670,51670,5,28,STV,8.65967211279889,5,0.6056629808026308,52.39190085958737,0.6565134726961189,0.0661421274483161
51671,51671,5,28,STV,10.711284639696604,5,0.5822316981363964,50.42095708466364,0.6548557796300405,0.1161550167032071
51672,51672,5,28,STV,8.87555488643186,5,0.5929948389651319,51.336509602467,0.6552219296007127,0.0691850295356811
51877,51877,5,130,STSvp,11.226991675902658,5,0.4267759341844548,35.33422577176442,0.3909557627548127,0.3971154399159778
51892,51892,5,139,TPOJ1,11.70354000790279,5,0.6204022527477225,53.5897593789175,0.5528334754559213,0.3300948014828004
51893,51893,5,139,TPOJ1,11.669488907828349,5,0.6134737528802271,53.03069745074011,0.5476206797926276,0.3292376092158791
51894,51894,5,139,TPOJ1,12.895283381496736,5,0.6281095048966512,54.20332529171643,0.523178297359174,0.3641389222770362
51895,51895,5,129,STSdp,15.050611745229904,5,0.7161236432418864,60.60664532758228,0.3925820085431863,0.6497995415515921
51896,51896,5,129,STSdp,12.984135655509474,5,0.6861227890642632,58.54567353468386,0.4340594582857301,0.6175352526779134
51897,51897,5,129,STSdp,16.370499179830926,5,0.6343444042500793,54.6932876625685,0.3839635978845709,0.6666368377409775
51898,51898,5,129,STSdp,18.264533891039225,5,0.6056358897300649,52.38966944224016,0.3326070500530972,0.6941392744808157
51899,51899,5,129,STSdp,16.217803328816295,5,0.6198091158892739,53.54217717554607,0.3101648777292921,0.6890225789985059
51900,51900,5,129,STSdp,10.947771710856788,5,0.6177219542840339,53.374328702714,0.2209662827591618,0.5456956713593653
51901,51901,5,129,STSdp,13.51877982766,5,0.697042346718431,59.30996370562869,0.1748126309293546,0.5387908802815186
51902,51902,5,129,STSdp,9.863255758353326,5,0.5879686632125769,50.91112502936424,0.0587196999406549,0.5696425647020993
51904,51904,5,129,STSdp,11.095193875732418,5,0.4704745437485153,39.9052506138648,0.2714137650485801,0.4635158468463587
51905,51905,5,129,STSdp,11.095193875732418,5,0.4704745437485153,39.9052506138648,0.2714137650485801,0.4635158468463587
51906,51906,5,129,STSdp,11.699022898537562,5,0.5193502385075824,44.726157125950586,0.2249623451510368,0.5137747779857589
51907,51907,5,129,STSdp,9.044824586218503,5,0.4419864344218904,36.95052479450378,0.3038056270007082,0.4567487113488399
51908,51908,5,129,STSdp,8.671173975468715,5,0.4973106619579361,42.59319237490527,0.2132067285579042,0.5440833775976499
51909,51909,5,129,STSdp,8.746087619022918,5,0.4605547033604178,38.88770381276838,0.2630221825983053,0.5072503311468488
53029,53029,4,123,STGa,8.937450607925326,4,0.432725461925215,35.96942826832091,0.3012499268809586,0.4983382247284846
53031,53031,4,123,STGa,6.086971473560555,4,0.4465935408268781,37.434986039863546,0.1995191403930253,0.6122743912166595
53033,53033,4,123,STGa,7.545928219554714,4,0.4603386449735747,38.86540317033542,0.2666588291108099,0.5417223713871551
53034,53034,4,123,STGa,5.4190281697641804,4,0.5857516130071359,50.72228457621111,0.1775479561887364,0.657082655994935
53035,53035,4,123,STGa,9.389979591526904,4,0.5370261426634416,46.3861945131548,0.1915260015140125,0.6377548310830434
53036,53036,4,123,STGa,5.19324751339612,4,0.5050976166607608,43.354676762770666,-0.0409466284629801,0.5399698553886498
53038,53038,4,128,STSda,5.678444445619064,4,0.4828108585823412,41.15289628254308,-0.1302047618966582,0.4520686243628138
53040,53040,4,128,STSda,7.808315875306301,4,0.5140219836058649,44.21684293108515,-0.1650763203022257,0.485702544907684
54832,54832,3,80,IFJp,8.548179819544252,3,0.520398343302687,44.82586042484896,0.6127291826769585,0.1814610007721053
55300,55300,2,74,44,5.904820053929702,2,0.4132330835402372,33.874886725544954,0.4104928153360537,0.3965072984171385
55302,55302,2,74,44,5.005903548476945,2,0.4171865834001397,34.302759022807635,0.4591296442615085,0.4624101047790934
55303,55303,2,74,44,5.563358361977702,2,0.4372694676326899,36.45200466807939,0.4113549313936144,0.5134589276602299
55328,55328,1,75,45,7.268020885733701,1,0.4592257147543654,38.75043930671179,0.2449979125476113,0.5505201414281108
55331,55331,1,75,45,9.440482482731998,1,0.4599216780407515,38.82234917926471,0.2752865118532422,0.6391689695022185
55332,55332,1,75,45,9.74133149137135,1,0.4590596210803185,38.73326893556845,0.3401443349558928,0.6341351369131747
55333,55333,1,75,45,10.49571327943667,1,0.4871010857726761,41.58204252533594,0.2552624226310104,0.6518391158067441
55334,55334,1,75,45,10.37954008233123,1,0.4793053684018866,40.80041071808777,0.3011438459127019,0.6330307704532903
55533,55533,5,139,TPOJ1,12.146975573482226,5,0.5035080100787939,43.19992154931157,0.4578893436926824,0.4171851996695235
55534,55534,5,139,TPOJ1,11.138456969871855,5,0.4964274380874249,42.50628677761786,0.4634781986129313,0.3994548357532032
55535,55535,5,139,TPOJ1,13.2094709032269,5,0.5200441979188157,44.79218934572546,0.4702635486903109,0.3841412900575823
55536,55536,5,139,TPOJ1,13.111302912946329,5,0.5182764290574845,44.62384383183982,0.4769934583551263,0.3525028882354805
57708,57708,4,123,STGa,8.17299623051634,4,0.5552204310983236,48.04679810854975,0.3682250118499461,0.5230257824069294
57709,57709,4,123,STGa,6.359578743542662,4,0.5117861874747546,44.00191350160405,0.3362560088917259,0.5104559543539163
57710,57710,4,123,STGa,9.334644488696991,4,0.495535519306071,42.418415693044906,0.3973790336636642,0.5007908291081109
57712,57712,4,123,STGa,7.302454609963453,4,0.4496746204972289,37.75759768832204,0.5105584534859943,0.3984952298118117
59368,59368,3,79,IFJa,9.50658689412737,3,0.5522645601958542,47.78036344306928,0.5308844125940329,0.3262176612023049
59369,59369,3,79,IFJa,9.615195361972086,3,0.5622082120014522,48.671469310045374,0.5561491305230999,0.308823146399064
59370,59370,3,79,IFJa,9.128113611543029,3,0.5575901768748657,48.25945896262254,0.5272415433935453,0.3022707893663983
59371,59371,3,79,IFJa,9.191343515568242,3,0.5376959107345088,46.44819464406467,0.5209826552523904,0.2420688109857524
59372,59372,3,79,IFJa,9.283161887609518,3,0.4998148030595385,42.8389987164879,0.4546187312542267,0.2260284997830829
59373,59373,3,79,IFJa,8.259586159823716,3,0.4720788799729655,40.0686360379711,0.431174005868455,0.1961755143686972
59374,59374,3,79,IFJa,9.283161887609518,3,0.4998148030595385,42.8389987164879,0.4546187312542267,0.2260284997830829
59380,59380,3,12,55b,12.705496569088854,3,0.6144404203630934,53.10912503261663,0.5837061292548658,0.4169173221506955
59382,59382,3,12,55b,13.3701280293412,3,0.6094469714488171,52.702504025003584,0.5780378099907142,0.4333522845487042
59383,59383,3,12,55b,14.93865930560673,3,0.6861550275431333,58.54795415859119,0.6449443017757139,0.2817969998754684
59384,59384,3,11,PEF,12.697294787699317,3,0.6115982781831816,52.87814098611603,0.6216653005273776,0.3061968910003356
59385,59385,3,11,PEF,11.443734223064476,3,0.7123505135157217,60.35411329084605,0.6488214687726743,0.260863445891966
59387,59387,3,11,PEF,8.871088290295226,3,0.6810172151131053,58.18267495216548,0.6291450582095849,0.2602933697691532
60889,60889,1,75,45,6.223438756369964,1,0.5445330111355069,47.07730726499539,0.5975075562638148,0.3502363241906006
60890,60890,1,75,45,6.223438756369964,1,0.5445330111355069,47.07730726499539,0.5975075562638148,0.3502363241906006
60891,60891,1,75,45,6.892302296816927,1,0.5351749460582231,46.21448593105183,0.5339370930081018,0.4339973836195548
60892,60892,1,75,45,8.48709157661397,1,0.5576017053452179,48.26049147628224,0.5850982211102116,0.4432875439523435
60933,60933,4,125,A5,5.780522070640427,4,0.614586772654477,53.12098679093469,0.1837938018545607,0.7039465132414425
60934,60934,4,125,A5,6.883002006555362,4,0.4956938655275693,42.4340238854675,0.2452427592834482,0.6552629205359268
61251,61251,5,105,PFcm,8.917217496526778,5,0.4640977727006994,39.25257195105996,0.0765165863448757,0.7063821314066067
61252,61252,5,25,PSL,8.852160108183407,5,0.5178322217964386,44.58147075404764,0.0574753850402285,0.7336196066648166
61270,61270,5,28,STV,8.654220237248843,5,0.507490891035288,43.58699858506728,0.553470949671439,0.3682169365838713
61271,61271,5,28,STV,8.3443706158491,5,0.4897193379415194,41.84271665834565,0.5226781111634278,0.4106520485840858
61272,61272,5,28,STV,12.130639449744551,5,0.4961235572911377,42.47636109611209,0.6051534703250036,0.3159073990438451
61273,61273,5,28,STV,12.130639449744551,5,0.4961235572911377,42.47636109611209,0.6051534703250036,0.3159073990438451
61274,61274,5,28,STV,11.143742699578256,5,0.5334565754260294,46.054645939230696,0.658635800088249,0.1861937557318205
61458,61458,5,137,PHT,9.671022602375963,5,0.5447481534651573,47.09699108670706,0.5361521485772743,0.043426224486366
61459,61459,5,137,PHT,9.429694666261296,5,0.4993997147277243,42.79831419884131,0.5683950245630218,0.0473152104270429
61460,61460,5,137,PHT,9.671022602375963,5,0.5447481534651573,47.09699108670706,0.5361521485772743,0.043426224486366
61461,61461,5,137,PHT,8.529456953774892,5,0.6197577034069622,53.538050350538704,0.5642596205021602,0.0293164922252155
61472,61472,5,137,PHT,8.665982492069077,5,0.4765031503469745,40.51746557931634,0.434540157243478,-0.3001198699797263
61479,61479,5,130,STSvp,10.041750695616,5,0.4705504687271986,39.9129903155208,0.1224567179874255,0.5051854860564686
61480,61480,5,130,STSvp,9.112488288925649,5,0.407762631665562,33.28045103400562,-0.0557147387923608,0.5559383951711858
61481,61481,5,130,STSvp,9.863808027035857,5,0.4605582903698329,38.88807399984482,0.0351391813704636,0.5158326766422527
61482,61482,5,130,STSvp,8.749439553861176,5,0.4720805076858899,40.068801634605485,-0.0279438158700634,0.5286488846602815
61483,61483,5,130,STSvp,9.276356783995904,5,0.4294371470727591,35.61881351335612,-0.0192365225318257,0.4724372547868439
61493,61493,5,129,STSdp,8.849953563902064,5,0.488368807044036,41.7083739635221,0.3810452889524952,0.3822582198646262
61495,61495,5,129,STSdp,10.057770420852911,5,0.7275090162427137,61.3572583830288,0.3930814624388885,0.6615179662443802
61496,61496,5,129,STSdp,8.789966320477395,5,0.7016975358046411,59.63083684458309,0.3736865337992629,0.6294843231126775
61497,61497,5,129,STSdp,13.863226543196726,5,0.7950848856457213,65.47533469944324,0.395223969921352,0.6896647459631826
61498,61498,5,129,STSdp,14.188851940629611,5,0.8000952504764044,65.75878633327575,0.3812180602297814,0.6610248985299848
61499,61499,5,129,STSdp,14.222275965231892,5,0.7248861612291896,61.18584750636937,0.3854276808080477,0.6990186660477832
61501,61501,5,129,STSdp,9.340612048346614,5,0.4019574052350612,32.6467462476194,0.1044157054706573,0.485634669119594
62632,62632,4,123,STGa,5.911665192622465,4,0.4623538258385949,39.07317557086178,0.0690638139639828,0.4742167004385376
66568,66568,3,80,IFJp,10.795460682012893,3,0.6194943977748667,53.51690896250943,0.7190551189724588,0.1748436745235932
66569,66569,3,80,IFJp,9.57993616355222,3,0.6357104466161033,54.79987609499594,0.709112971876929,0.1413466828060324
66570,66570,3,80,IFJp,8.27636483357877,3,0.5957123722445389,51.564929647983845,0.7080866238668162,0.174838874718967
66576,66576,3,79,IFJa,8.590526595306876,3,0.5011517603985949,42.9698754726586,0.623067957885798,0.32218820775741
66577,66577,3,79,IFJa,8.889220282361348,3,0.4694233077117273,39.79801241526818,0.5720990359991536,0.3871622264392836
66578,66578,3,79,IFJa,8.914127124042928,3,0.5192816494293614,44.71962689564023,0.5818880626438152,0.3625893553363769
66579,66579,3,79,IFJa,8.858977184385385,3,0.4516612541923412,37.96501677827679,0.5230825055394716,0.4200973052345248
66580,66580,3,12,55b,13.984640225019728,3,0.698257072238955,59.39397648699435,0.6596021078514778,0.2778386833725598
66581,66581,3,12,55b,15.883162945316805,3,0.6891868071854558,58.76178746090216,0.6706330931191941,0.224947365447567
66582,66582,3,12,55b,14.747815636302066,3,0.65607256689825,56.35653226931232,0.6691947600942029,0.199555277686367
66584,66584,3,12,55b,9.758261249359451,3,0.6157515639145262,53.21527913203114,0.6058683251546584,0.1407761735207408
66586,66586,3,12,55b,8.622245953660142,3,0.6440939328280824,55.4480563274481,0.6103824130154116,0.1211171059130846
67979,67979,2,74,44,5.082359363718591,2,0.4061203134670828,33.10146868930458,0.4784986340128093,0.3912923391021718
67983,67983,2,74,44,5.352032224873159,2,0.4567834229792861,38.49761808738181,0.4891465187218923,0.4320658731802365
67985,67985,2,74,44,6.059578103642044,2,0.4517772283098809,37.97711076755734,0.5173044825172235,0.3443336551746702
67986,67986,2,74,44,5.7677668760870935,2,0.4174192895889951,34.327897483251604,0.4980843290625201,0.3664947772053771
67987,67987,2,74,44,5.478447400079234,2,0.4721800472579255,40.07892771591242,0.5456050674830325,0.3070791840802185
67988,67988,2,74,44,5.5225430391815,2,0.4594657287606458,38.775245352664726,0.535214572854126,0.320201851550117
67989,67989,2,74,44,5.129021059372654,2,0.4805189161823635,40.92262157173575,0.5531913098172342,0.2963923778093607
67990,67990,2,74,44,5.403325653852738,2,0.4595911501344542,38.78820512480678,0.5396294019032328,0.3500976683784726
67991,67991,2,74,44,5.403325653852738,2,0.4595911501344542,38.78820512480678,0.5396294019032328,0.3500976683784726
67992,67992,2,74,44,5.591512889316993,2,0.4395360498728594,36.69186442487716,0.5214966337368394,0.3175154174210716
67993,67993,2,74,44,5.323580253387659,2,0.4192265233626223,34.52294807339144,0.4880866104578026,0.287086510876097
67994,67994,2,74,44,5.947372009592687,2,0.4333307342439718,36.03383864061556,0.5157480599932857,0.3129341149151176
68070,68070,1,75,45,9.4680952107855,1,0.4496372867427253,37.75369527570968,0.2655919373777051,0.5799468480277638
68071,68071,1,75,45,8.274242451882003,1,0.4196683694604427,34.57058700031203,0.2558950219214518,0.5504365898085947
68072,68072,1,75,45,9.590214191460252,1,0.4285164037934336,35.520433999986075,0.2556310598489079,0.5573970939054802
68447,68447,5,25,PSL,10.523293318450555,5,0.5398930518122336,46.65111787705873,0.4376852295415155,0.5368076681495353
68451,68451,5,25,PSL,9.3817776097681,5,0.4955674396242459,42.42156235960879,0.3496155853999038,0.6867706574088905
68463,68463,5,25,PSL,11.768855875849606,5,0.6339985737286671,54.66626019346239,0.5994626568637029,0.4489365086231601
68464,68464,5,25,PSL,11.145355276337966,5,0.6563138130308387,56.37461657488589,0.5821127704325932,0.5011800351837669
