neuroid_id,parc_lang,parc_glasser,parc_name_glasser,tstat_langloc_SN,top10_tstat_langloc_SN_parc_lang_int,ncsnr,nc,visfAtlas_name,corr_SentPC1,corr_SentPC2
86291,6,150,PGi,2.62188565310345,0,0.5299997875554056,45.731786692257934,,0.0027458997102245,0.0022664191354038
57342,5,28,STV,1.4939836120921022,0,0.4033363607911136,32.79753524150433,,0.0033133481972598,-0.00529089716835
156803,6,150,PGi,3.185367174832848,6,0.4242057774475029,35.058678131327824,,-0.0011000469217553,0.0092708495981593
69813,4,132,TE1a,2.7466592600854165,0,0.4544393128185481,38.25427295480605,,-0.0057427893936176,0.0065180987684141
86303,6,150,PGi,2.1920712602073933,0,0.4184659200977289,34.44089664227674,,0.0078077692930136,0.006649278994609
131702,0,100,OP4,-0.4865537731745631,0,0.4079856379210594,33.30473628281517,,-0.0092592502496387,-0.0055676338132705
156802,6,150,PGi,2.555857162647083,0,0.4786341313169842,40.732729385676606,,0.0146842316754422,0.0008392160345038
94279,6,150,PGi,2.454998691680577,0,0.4333524204810526,36.03614565725252,,-0.0049902442934814,-0.0120226361337836
86290,6,150,PGi,2.2279261761610325,0,0.4060005803815459,33.08841076816218,,-0.0189471651356664,-0.0019833122881773
130091,6,150,PGi,0.971272555553119,0,0.5650401074005789,48.92254584952004,,-0.0056772986428941,0.0181542408107645
14089,0,9,3b,-0.4174464415509755,0,0.4033595910076538,32.800074099359044,,0.0050407254347644,0.0202052401533894
38614,6,150,PGi,2.100896866691624,0,0.5567158091496685,48.181090907610425,,0.0188108207913443,-0.0072603255853679
131703,0,100,OP4,-0.3727921594486005,0,0.4071512434674467,33.213848686469234,,0.0135644207788806,-0.0127532089125892
34201,0,138,PH,-0.5817286728609106,0,0.402977425860775,32.75830102858312,,0.0260362971307582,0.0009486843639438
101793,4,132,TE1a,2.624634635818168,0,0.4025055114636595,32.70670083562259,,0.0055196862863031,0.0229149320708545
15591,4,132,TE1a,3.1431927468886216,0,0.4608345221937379,38.916576904745526,,-0.0187544193517606,-0.010657877817334
74589,0,37,5mv,-1.6029515184879468,0,0.430895458370974,35.774447593081376,,0.0043794100259776,0.0259698812001428
125058,2,82,IFSa,-0.6029420193503875,0,0.4160788611044136,34.18302417169908,,0.0082795797761537,-0.0226749390048572
102980,0,1,V1,-0.5638488812832485,0,0.4050262842274972,32.98210922150358,,0.0096301257817734,-0.0225566650650617
86293,6,150,PGi,2.558164334796676,0,0.5135883799722907,44.1752161544161,,0.0269302514133149,0.0061819616560087
