,neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Feature Intersection,Feature Union,Feature Mean,Feature Std,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,R Fischer SEM,NC Normalized R Fischer SEM,Participant
0,15214,abstract,0.1703321080757621,0.29519797665778924,0.17089274751362551,0.29616960572738443,0.5770097410702142,1,1,1.0,0.0,10.0,10.0,6.708095186205728,0.1386107134447166,0.4720438817265659,STSvp,0.02998172067121785,0.051960510433686914,p5
1,22335,abstract,0.11093177309985842,0.17788056248862372,0.11192273557150006,0.1794695838928165,0.6236306628890552,1,1,1.0,0.0,82.0,100.0,1.8944072009005737,0.0889918388964717,0.4856185745849308,TGd,0.06720060454634497,0.10775705645233812,p5
2,22336,abstract,0.14923372755768574,0.2384915067393801,0.15058726106990167,0.24065459850176904,0.6257402185846647,1,1,1.0,0.0,64.0,100.0,3.2362914046500744,0.0127688224260787,0.4863948427033866,TGd,0.05277260472884662,0.08433628391061508,p5
3,30981,abstract,0.18100572912722213,0.3137312005596872,0.1818094701592006,0.31512429811586706,0.5769452601600136,1,1,1.0,0.0,10.0,10.0,5.013940280612946,-0.0316089974295425,0.4819791800021202,45,0.03193804319752455,0.05535714634117395,p5
4,38353,abstract,0.20255689741945862,0.29330536194484963,0.20384071695668018,0.2951643514872144,0.6906007311845377,1,1,1.0,0.0,10.0,10.0,5.489243270181207,0.0168849218788844,0.579930305493191,PSL,0.03781674601423632,0.054759203555101915,p5
5,53055,abstract,0.12603345712163008,0.19310615666504813,0.12703069694188981,0.19463410926875918,0.6526641060970477,1,1,1.0,0.0,100.0,100.0,2.955714799965125,0.0542276221085749,0.5020944329584115,TGd,0.05549764642812918,0.08503247828351844,p5
6,69830,abstract,0.16008782004565802,0.2614012871673254,0.16597775929177166,0.2710187440096532,0.6124216976146116,1,1,1.0,0.0,2062.0,100.0,2.16309615435566,0.1296208954993637,0.5233212773471266,STGa,0.09754748393575885,0.15928156091743195,p5
7,82938,abstract,0.09686154734577121,0.15720555601977285,0.10027733476453793,0.16274935306955238,0.6161458271461363,1,1,1.0,0.0,40240.0,1000.0,6.842086305663927,0.1184118260000686,0.472751598668838,SCEF,0.08282327664676131,0.1344215492465186,p5
8,85647,abstract,0.1868427722810418,0.26135225109098126,0.18973100739967969,0.26539226152713896,0.7149078360759884,1,1,1.0,0.0,28.0,10.0,1.923863639686765,0.0180508170951807,0.4929879939563639,PSL,0.05801038624227581,0.08114386682440813,p5
9,111291,abstract,0.15154246321646242,0.21157009632200982,0.1536402625202626,0.21449885695681145,0.7162754370816881,1,1,1.0,0.0,64.0,100.0,4.433606433316595,0.1057899443841401,0.5002268358626217,PSL,0.05488147622956158,0.07662063137773435,p5
10,113930,abstract,0.09014063559718688,0.14483006081531133,0.09086373006870582,0.14599186553957902,0.6223889922419841,1,1,1.0,0.0,460.0,100.0,2.3695711902198853,0.0835466852730435,0.4748718169759915,TGd,0.059062492515212145,0.09489642852206602,p5
11,113931,abstract,0.12808398508662133,0.20839692804029591,0.12933368701891435,0.21043023488564241,0.6146155142068833,1,1,1.0,0.0,82.0,100.0,2.431727882405585,0.0785755318064206,0.5031060367257343,TGd,0.06269956564550844,0.10201429055434384,p5
12,121102,abstract,0.12272771719733569,0.19935773982875904,0.1230286969213127,0.19984664843780503,0.615615512609414,1,1,1.0,0.0,100.0,100.0,5.368492466601486,0.0760592471130306,0.4802503877844164,55b,0.026687774662873046,0.04335136804748694,p5
13,134560,abstract,0.1921153147697287,0.29533679141498187,0.19434878659430926,0.29877028344646317,0.650495706441751,1,1,1.0,0.0,46.0,10.0,4.53585452220381,-0.0335525196632138,0.495611167475372,45,0.050886395548708746,0.07822710441404795,p5
14,156019,abstract,0.10278472573468755,0.17059987823005812,0.10358392454378976,0.1719263712331759,0.6024900298936898,1,1,1.0,0.0,20260.0,100.0,6.035016813866335,0.1325912570013064,0.4784246074373581,PSL,0.05011426332451835,0.0831785769689186,p5
15,156020,abstract,0.14433248578612073,0.21190628256543467,0.14479252899699097,0.21258170948754448,0.6811147080622879,1,1,1.0,0.0,82.0,100.0,4.112145137597492,0.060814844722061,0.5271959744444146,PSL,0.028772867556835613,0.042243791267834924,p5
16,156022,abstract,0.20328460393941042,0.30881606270242,0.208325229730032,0.3164734365519418,0.6582708236109422,1,1,1.0,0.0,28.0,10.0,6.398006840076575,0.0379294692310368,0.5688214777426943,PSL,0.07455438731432942,0.11325792461127412,p5
17,156023,abstract,0.22043125374858125,0.3036787199897391,0.22501438691719086,0.30999270673398427,0.7258699383217544,1,1,1.0,0.0,28.0,10.0,3.1843752609579616,-0.0377001712559131,0.5053554986589004,PSL,0.06617172601468604,0.0911619596310576,p5
18,156024,abstract,0.21380816326235488,0.29805709994819757,0.21653314706623872,0.3018558359627566,0.7173396080801793,1,1,1.0,0.0,10.0,10.0,2.21429629369462,-0.057520513089617,0.4691858819414308,PSL,0.05316997179863675,0.07412105953682928,p5
19,161299,abstract,0.1269455247444184,0.21910374724209578,0.12761784140981497,0.22026414341217168,0.5793854570828112,1,1,1.0,0.0,82.0,100.0,1.4119028051088087,-0.0336314844933121,0.4739766892162935,TGd,0.04436445942405623,0.07657157921676182,p5
20,5140,concrete,0.17856194300861739,0.2184015412820853,0.18145687212623132,0.22194236846248153,0.8175855443162304,1,1,1.0,0.0,46.0,10.0,1.9783686605957167,-0.0555990465071307,-0.5453832318023328,STSdp,0.06975355824857069,0.08531652587731052,p5
21,5557,concrete,0.29027437098734205,0.43658343470454175,0.2926989175442916,0.4402300427734307,0.664877198521711,1,1,1.0,0.0,10.0,10.0,0.6293089160791526,0.0252824251655402,-0.4647487475140024,PeEc,0.04323595805561403,0.06502848669159497,p5
22,7736,concrete,0.17937264899219732,0.2545806362832852,0.18193552126236898,0.25821807854061324,0.7045808809771376,1,1,1.0,0.0,28.0,10.0,2.1766956911379034,0.0503777735122857,-0.4895961918495825,PGi,0.06066216996234555,0.08609681528431075,p5
23,11418,concrete,0.16550795277395042,0.2609521762579028,0.17380528192752176,0.2740343639320492,0.6342463019368596,1,1,1.0,0.0,64.0,100.0,2.3494125077773167,0.1108752871254779,-0.4542653717441819,PGi,0.11785183189979365,0.18581398352642822,p5
24,31297,concrete,0.18389852717243946,0.24377318054689587,0.18605643717110354,0.24663367427567395,0.7543837544387373,1,1,1.0,0.0,28.0,10.0,-0.8590592024529018,-0.0192188304037153,-0.5238178586126101,STSdp,0.054745026132811514,0.07256920076909915,p5
