neuroid_id,parc_lang,parc_glasser,parc_name_glasser,tstat_langloc_SN,top10_tstat_langloc_SN_parc_lang_int,ncsnr,nc,visfAtlas_name,corr_SentPC1,corr_SentPC2
108002,3,79,IFJa,-0.471270473408915,0,0.618825916670417,53.46318908586961,,0.7389113856601033,-0.0887485190630073
49763,3,79,IFJa,-0.2429591869466877,0,0.599866895091282,51.91199993270167,,0.7359543901413077,-0.0454347908960704
19042,3,80,IFJp,-0.1029466277662988,0,0.5642060488090286,48.84872276944819,,0.7321936063865162,-0.0647726408971283
108003,3,79,IFJa,-0.6592547597146992,0,0.624853583771811,53.94519301073682,,0.7275488854707339,-0.0837540726335161
80158,3,79,IFJa,0.0874275683330645,0,0.5682822535955097,49.208520418067536,,0.7256359655262555,-0.1218531604412495
49762,3,80,IFJp,0.1347016649641108,0,0.5693919588899399,49.30604046574809,,0.7203575791195695,-0.0048178996711149
49761,3,80,IFJp,0.0745287072272319,0,0.5458852874305256,47.20091571038191,,0.7179481138133332,-0.0504720724127377
8633,3,79,IFJa,-0.994637792012346,0,0.6288306075270516,54.26028402587136,,0.710162879471463,-0.1011877859244249
80160,3,79,IFJa,-0.2855288520313463,0,0.6009250676005466,51.99998795650125,,0.7085604789408279,-0.1240738747052107
108000,3,80,IFJp,0.1647319200258439,0,0.5340798032427648,46.11266777946352,,0.7047385278647607,-0.0952968759890059
149461,3,79,IFJa,0.2251466368414777,0,0.5911831034841072,51.18361156423411,,0.7044749486413748,0.0126395947704971
19044,3,79,IFJa,-0.0115102980463091,0,0.5904045056355935,51.117752251267,,0.7028212629392557,-0.0362766143857869
49760,3,80,IFJp,0.2920106547516676,0,0.5597303989257477,48.45080116621768,,0.7008077277325742,-0.0311234092032718
108008,3,80,IFJp,2.527254915438216,0,0.4850650625542393,41.37869150685825,,0.7002440372756916,-0.1308621969200778
111541,5,125,A5,0.0916818498725613,0,0.4493099403873245,37.719471428682894,,0.6953794895030436,0.0209977224008669
80172,3,80,IFJp,2.856794266443497,0,0.5149220624632525,44.3031660596497,,0.6948690896634018,-0.0687343298230212
86058,5,125,A5,0.818878825028203,0,0.5668106836903685,49.07891532029674,,0.6916887164277199,0.0472948184902605
2020,3,80,IFJp,0.4764335011710279,0,0.5735371563588736,49.66868427883856,,0.6903235169940488,0.0228165420000047
6402,3,80,IFJp,2.7872080258685954,0,0.490373942928027,41.90774315191851,,0.6882153603065927,-0.1372435064526572
149446,3,80,IFJp,1.8378087890499053,0,0.4764715099390412,40.5142648645067,,0.6881482173751734,-0.0841297413735821
