neuroid_id,parc_lang,parc_glasser,parc_name_glasser,tstat_langloc_SN,top10_tstat_langloc_SN_parc_lang_int,ncsnr,nc,visfAtlas_name,corr_SentPC1,corr_SentPC2
96660,5,25,PSL,2.656014492605866,0,0.5230864261533626,45.08084238522007,,0.3985215222362989,0.1708734444865274
15021,1,76,47l,-1.3253542077483478,0,0.633805977698052,54.65120077390099,,0.6013480205965218,-0.2625056096984416
26399,3,80,IFJp,3.1466438494101774,0,0.4015948410157589,32.607073414672364,,0.5137529587296144,-0.1324578472179381
103906,3,79,IFJa,-2.093424514991656,0,0.5043267294131499,43.27967202723645,,0.634678348126316,-0.0526730138134654
15209,5,137,PHT,-0.3623151079378117,0,0.4101018128465127,33.534965680363946,,0.2941704084384626,0.0125447907482106
129829,2,81,IFSp,3.110271889856246,0,0.4848436256596095,41.35654133138285,,0.4852119418907923,-0.337202270955361
55294,2,74,44,5.636730603799093,2,0.4294544186562891,35.62065809235215,,0.3769512848999448,0.1337699458844145
108011,3,80,IFJp,1.0076130805100372,0,0.4089446343640768,33.40912005533988,,0.6403822682922127,-0.1104458392406726
38442,5,25,PSL,2.6832144695377216,0,0.4416180654308348,36.9116835933306,,0.5126690372553436,0.1283933950989048
116710,3,12,55b,6.185764911681316,3,0.5160485419561055,44.41103834951003,,0.3224908517234699,0.0943485935450594
61454,5,140,TPOJ2,-0.5152527353992422,0,0.5777643168400349,50.0358447207072,MTG-bodies,0.5220670528969598,-0.3383929373996081
73344,2,79,IFJa,-0.1782726491999784,0,0.4155418496622762,34.124935818386014,,0.519832392058079,-0.00828929686531
149429,3,80,IFJp,0.7800383563883705,0,0.5556775574074027,48.08788588946698,,0.6787463291082402,-0.1675090829461121
54142,5,28,STV,7.557660468003719,5,0.4012249112138434,32.566583384114736,,0.1371863966194295,0.0507057356808363
86603,5,129,STSdp,3.561452761407597,0,0.4674201804545409,39.59327701408682,,0.1863110382094888,0.2598426210230342
