neuroid_id,parc_lang,parc_glasser,parc_name_glasser,tstat_langloc_SN,top10_tstat_langloc_SN_parc_lang_int,ncsnr,nc,visfAtlas_name,corr_SentPC1,corr_SentPC2
144577,0,97,i6-8,-2.157848255412601,0,0.34079747469614,25.839611818988573,,-0.3887612175736926,0.0199506502712048
138592,0,149,PFm,-2.918312630304765,0,0.3900343154507243,31.336615934628377,,-0.3880590399385227,-0.0437931077302668
144549,3,97,i6-8,-1.3237873011281664,0,0.4068918044902769,33.18557642862473,,-0.3847173303997649,0.0417941082201116
42663,0,29,7Pm,-2.2089607207365547,0,0.3809942420839437,30.336397611861216,,-0.3251454823866255,0.0141789483423373
42667,0,29,7Pm,-1.3713874885091597,0,0.3504126968567608,26.9201995823119,,-0.3211505164848862,-0.0021274465028537
99554,0,29,7Pm,-1.0873862419331135,0,0.3531531991650142,27.22782267100185,,-0.3171058819054254,0.0836191750676498
147734,0,29,7Pm,-1.100635296918611,0,0.3417126634412282,25.942527585264447,,-0.3153700052735703,0.0430905087413325
42665,0,29,7Pm,-1.5648026312958738,0,0.3855358191708243,30.839574541913056,,-0.3113914231263124,0.0123773474955937
147736,0,29,7Pm,-0.7152290375659325,0,0.3408690515864223,25.84766120763576,,-0.3104178745124625,-0.0011622138967495
44566,6,151,PGs,0.1930256170382825,0,0.3567977425928662,27.6365908796407,,-0.3075768710164285,0.0394361369543842
73185,0,91,11l,-0.7444547718322001,0,0.3685233260053552,28.948424446809888,,-0.3072867240940547,-0.0323517548495614
78756,0,30,7m,-0.3891327233520926,0,0.3547064168415797,27.4020796835576,,-0.3071149817202778,0.0237993572278871
132092,0,29,7Pm,-1.885427393737649,0,0.3668563872457247,28.76228593717376,,-0.3068016494002346,0.0741534193055088
58888,0,29,7Pm,-0.7738014658686242,0,0.348494393221292,26.704757175885103,,-0.306239835519039,-0.0189189571092669
98652,6,151,PGs,0.954426732230762,0,0.3470265939014006,26.53985524389785,,-0.3042475890696663,-0.0074246072928606
35579,0,30,7m,-0.0505238371246719,0,0.3631950364546208,28.353002644632515,,-0.3001076096959886,0.0072321113892063
21677,0,162,31a,-1.1964291949747907,0,0.3411580884672888,25.880165107413305,,-0.3000209817968246,0.0492800862388886
26117,0,29,7Pm,-0.8909212185183362,0,0.3498546298961744,26.857532656739803,,-0.2995743864056014,-0.0112946707021925
35578,0,30,7m,-0.9717548012609888,0,0.3464037960708402,26.46987292756049,,-0.2969568778871799,0.058679157334805
122211,0,151,PGs,-0.7390757543016311,0,0.3798736309182628,30.212040141809887,,-0.2945490112431342,0.0759801146921177
