,neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Feature Intersection,Feature Union,Feature Mean,Feature Std,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,Participant
0,216,langfroi12345all,0.03985272618503085,0.12554171127590713,0.03912156696872403,0.1232384565674554,0.3174460964407695,1,1,1.0,0.0,80020.0,100000.0,4.413365122209611,-0.0426444191142536,-0.077682514794614,8Av,p8
1,287,langfroi12345all,-0.07464139223391125,-0.5075129688712099,-0.07495673393213088,-0.509657087525519,0.147072876580722,1,1,1.0,0.0,100000.0,100000.0,6.4865033513509065,-0.030983074933556,-0.2946870044291864,PGi,p8
2,288,langfroi12345all,0.10034991979717031,0.17584638715140213,0.10251797676800403,0.1796455430075314,0.5706680781037028,1,1,1.0,0.0,20080.0,100.0,9.69362835643005,0.2642774876164557,0.0640852649707057,TPOJ1,p8
3,556,langfroi12345all,0.3116815853020679,0.5153817570620793,0.3208856260965101,0.5306011185527925,0.6047586687561486,1,1,1.0,0.0,10.0,10.0,6.214249001658082,0.4995712106494925,-0.1906346497611727,TPOJ2,p8
4,742,langfroi12345all,0.10045778392557965,0.19747805234508575,0.10245824727308,0.20141052616856525,0.508703538102722,1,1,1.0,0.0,20080.0,100.0,4.376291235669793,0.2735485734911467,-0.2715736678361992,IFJa,p8
5,767,langfroi12345all,-0.1408792312420212,-0.23987887154305115,-0.14227992593519462,-0.24226387222351028,0.5872932048404169,1,1,1.0,0.0,80020.0,100000.0,10.141085966080064,0.2455099351807328,-0.0864375575365034,STV,p8
6,920,langfroi12345all,-0.16525869728795795,-0.5013493570974592,-0.16796382734920143,-0.5095559764120619,0.32962782329016266,1,1,1.0,0.0,62020.0,100000.0,5.583009274345339,0.1907119529054999,-0.0356793022812676,PFm,p8
7,1000,langfroi12345all,0.32740232161591826,0.5072998107296776,0.33554068197533876,0.5199099493799075,0.645382305869575,1,1,1.0,0.0,8.2,10.0,6.773392040264391,0.5312960336738708,-0.2764001050518936,55b,p8
8,1002,langfroi12345all,0.17195991350781575,0.28343547874172237,0.1748718831693233,0.28823517594006537,0.6066986189280574,1,1,1.0,0.0,46.0,10.0,7.23228198967437,0.5191615415128992,0.1845848537166575,55b,p8
9,1126,langfroi12345all,0.019652258622806958,0.07509946835850395,0.019789646280188065,0.07562448384025461,0.2616830591794944,1,1,1.0,0.0,80020.0,100000.0,3.847456058015984,0.1539997813815152,-0.1085571436878604,47l,p8
10,1127,langfroi12345all,0.2393905490000911,0.3684105988037179,0.25542211791376324,0.3930824161662604,0.6497927849454564,1,1,1.0,0.0,28.0,10.0,4.128954915267801,0.2374136280421615,-0.3659514217167918,47l,p8
11,1152,langfroi12345all,-0.09334213117604447,-0.1641061289801601,-0.09367739261719502,-0.16469555689026172,0.5687912557326193,1,1,1.0,0.0,100000.0,100000.0,4.832174773346658,0.322089417363709,0.1014491697496885,44,p8
12,1226,langfroi12345all,0.060984355358440226,0.08865425839162908,0.062127915285862055,0.09031667585420763,0.6878897468076784,1,1,1.0,0.0,62200.0,100000.0,8.194914073414717,0.0939742120591077,0.3985097016133222,TPOJ1,p8
13,1233,langfroi12345all,0.06336219695829677,0.1046891889375953,0.06327981858987866,0.10455308057977793,0.6052410721804967,1,1,1.0,0.0,80020.0,100000.0,6.241623507045561,0.3986342548508669,0.4108115333857188,STSdp,p8
14,1234,langfroi12345all,0.027035734008287127,0.04921565977659594,0.027070959748166038,0.04927978446537739,0.5493319429427567,1,1,1.0,0.0,80200.0,100000.0,5.648147740038093,0.3980786264269961,0.1107870945353556,STSdp,p8
15,1351,langfroi12345all,0.2294779131214526,0.36524464701388726,0.23358422350451466,0.37178038662381296,0.6282854930184026,1,1,1.0,0.0,10.0,10.0,6.159035570048071,0.4034548813823304,-0.1394695638383803,STSda,p8
16,1352,langfroi12345all,0.21047107765817627,0.3821154371027493,0.21650048257208962,0.393061970563709,0.5508049589778322,1,1,1.0,0.0,28.0,10.0,4.91633900376082,0.1717205461821474,-0.2236628277294035,STSda,p8
17,1357,langfroi12345all,-0.15287522737081966,-0.4047149110275934,-0.15528629259487717,-0.41109785523914466,0.37773559413133817,1,1,1.0,0.0,100000.0,100000.0,5.968458825535173,0.3363387789310558,0.0965818155039213,TE1a,p8
18,1537,langfroi12345all,-0.10967628535176488,-0.24263960663185005,-0.11180730350221202,-0.24735411172373414,0.4520131188564507,1,1,1.0,0.0,82000.0,100000.0,6.527089074636801,0.0544397840099208,-0.1654869705636473,8Av,p8
19,1538,langfroi12345all,0.2815449230981233,0.4502784420922998,0.28622756493268336,0.45776745182808215,0.62526849340127,1,1,1.0,0.0,10.0,10.0,7.169620779614751,0.3896648459273469,-0.2013401921576751,8Av,p8
