neuroid_id,parc_lang,parc_glasser,parc_name_glasser,tstat_langloc_SN,top10_tstat_langloc_SN_parc_lang_int,ncsnr,nc,visfAtlas_name,corr_SentPC1,corr_SentPC2
96223,1,76,47l,1.6655047340299436,0,0.4264149396408224,35.29556445617688,,0.0052074468172563,-0.0052540501633386
113949,0,131,TGd,0.6389541134777649,0,0.4020662400278307,32.6586531339987,,-0.0045456749378238,-0.0126111992456946
156000,5,149,PFm,0.5227502148549454,0,0.4732889812158376,40.19165151855244,,0.0148281586692336,-0.0048914462203241
14286,5,25,PSL,1.018256778812917,0,0.4360331755137088,36.32093395257712,,0.0159237626445153,-0.0044468479521371
80763,0,116,PFt,-3.108383096322046,0,0.4028243109990287,32.7415611516418,,-0.0171182098096155,-0.0100609097674392
113948,4,131,TGd,3.246315431744053,0,0.4628224073436474,39.12141519955583,,0.0065439823350101,-0.021772583461795
80764,0,116,PFt,-3.009793998755367,0,0.4358036535500924,36.29658164395392,,-0.005544138312392,-0.0250520030593024
18331,5,150,PGi,0.4787530557975454,0,0.4070084211484142,33.19828541315034,,0.014912206650447,-0.0236350377903931
150157,0,116,PFt,-2.718887779579124,0,0.4253218261571876,35.17841356166206,,-0.0090749337762831,-0.0305816794851263
6852,0,145,IP1,-0.1232181767069685,0,0.4398933362450827,36.72962152536255,,0.0342395532654663,-0.0081157220291108
141961,6,141,TPOJ3,-0.4826206274572174,0,0.4063900669538923,33.13088304984283,MTG-bodies,0.0016209989167503,0.0435700828963235
83608,0,41,24dv,0.4878634336641654,0,0.4063504763797355,33.12656642614923,,0.0115935691673896,-0.0348311177797913
108362,0,148,PF,-2.5426664616226966,0,0.4049259385041479,32.971156248745864,,-0.0116719515097376,-0.0362426430070718
4496,0,116,PFt,-3.3933172866717407,0,0.4017843272803923,32.6278089161775,,-0.0437968715035633,0.0052987300165425
75406,0,138,PH,-2.169871250275301,0,0.4119002004718212,33.73030319533968,,0.0196573438473316,0.030726563171095
101197,0,149,PFm,-0.2593415553188856,0,0.4193165661400616,34.532657852467764,,0.0304443639001105,-0.0217165013379091
31450,0,5,V3,0.0471789454441178,0,0.4039626635555104,32.86596861350114,v2d,0.0209846440959872,-0.0338475754198716
160326,0,94,47s,0.3786122640572523,0,0.4045783633649807,32.93321091619421,,-0.0301737012752901,0.0251767166371743
22343,4,131,TGd,3.796417757501224,0,0.4022998870741727,32.68421155730195,,0.0061816643902621,0.0495854822759043
155999,5,25,PSL,1.0597658937136665,0,0.4091871082057773,33.43549957127328,,0.0554296263546412,0.0008972168637696
