,neuroid_id,parc_lang,parc_glasser,parc_name_glasser,tstat_langloc_SN,top10_tstat_langloc_SN_parc_lang_int,ncsnr,nc,corr_SentPC1,corr_SentPC2
24100,24100,5,139,TPOJ1,7.187809618695132,5,0.5701465512101231,49.37224801311005,0.476281517437303,0.4724075491210308
24101,24101,5,139,TPOJ1,6.321237999266245,5,0.5185928827220168,44.65401307029408,0.2707934575680023,0.4369346935376401
24103,24103,5,139,TPOJ1,8.30770022580226,5,0.8632522241443649,69.09395728478485,0.3073591942904051,0.6769899789419043
25190,25190,5,139,TPOJ1,5.709345317063103,5,0.518255315374718,44.62183043558076,0.5271707776755505,-0.0930961236308758
25191,25191,5,139,TPOJ1,8.213805214710455,5,0.4786135627011352,40.73065449265688,0.3089990684565963,-0.0399959290082351
25192,25192,5,139,TPOJ1,5.824534409828158,5,0.508877063350569,43.7211865535922,0.5258014167499486,-0.1418544974547936
25194,25194,5,139,TPOJ1,6.93177295157442,5,0.4563174162449579,38.44929472348327,0.4862062315409321,-0.1346643337145936
26404,26404,3,80,IFJp,6.39752676631073,3,0.4570724903668337,38.527580054598765,0.6472646273256806,0.1805483676014098
26405,26405,3,80,IFJp,6.731808858781972,3,0.4791547793792307,40.78523192099,0.628247241739735,0.1734890296199335
26406,26406,3,79,IFJa,5.992236714822687,3,0.4982068217594289,42.68125986883288,0.5663864015206672,0.2604058116092668
27280,27280,1,75,45,3.61465204982854,1,0.5463894781866618,47.246933116799305,0.0153608192327933,0.4605980707192521
27316,27316,1,75,45,4.272764924076367,1,0.4355333067160931,36.26789037802215,0.5213105514954478,0.2666322302890231
27672,27672,5,130,STSvp,5.355897921873333,5,0.4050621462350181,32.98602343424713,0.1012091942779423,0.2886064692411264
27677,27677,5,130,STSvp,6.102891824507651,5,0.4088076602268236,33.394215868060265,0.4678505480378511,-0.1095475673481578
27683,27683,5,129,STSdp,5.579856842405366,5,0.449673944668748,37.757527046974296,0.6277446213899545,0.2332603309340547
27685,27685,5,129,STSdp,7.81137878627544,5,0.5250848905390391,45.26972909594334,0.5375753179757208,-0.0787571977693605
27686,27686,5,129,STSdp,7.003816458149258,5,0.73145200380268,61.61325812863332,0.2694647277669438,-0.4588704645547728
27687,27687,5,129,STSdp,6.496867768058971,5,0.7001267638742797,59.52289566658388,0.3328186149480355,-0.3390481305989712
27688,27688,5,129,STSdp,6.503593917826153,5,0.5629511952933831,48.73745857997231,0.437749495934769,-0.081851592345375
27697,27697,5,129,STSdp,5.217104789946941,5,0.4183994777738856,34.433726377608195,0.4244984723335883,0.1054084294706714
27699,27699,5,129,STSdp,6.960587537424762,5,0.534831282420992,46.18255367869215,0.2670509484526762,0.3855553047665505
28325,28325,4,176,STSva,5.680708735583181,4,0.4197872714058728,34.58340348538186,0.2062079149467448,0.4274273828982691
28337,28337,4,176,STSva,6.160883593465299,4,0.5402334838039401,46.682495597766746,0.4360795865807432,-0.0935110557265292
29336,29336,5,150,PGi,7.085424802782373,5,0.4417829382748671,36.92906986439197,0.2948475573102082,-0.1142642400483482
30301,30301,3,79,IFJa,4.981008619842002,3,0.4771028024475371,40.57810088338527,0.624941289048754,0.2324049634052531
30981,30981,1,75,45,5.013940280612946,1,0.4078189393420756,33.28658332211057,-0.0316089974295425,0.4819791800021202
31009,31009,1,76,47l,3.497918314727971,1,0.4142597008784832,33.98613560636192,0.3426471051072046,0.1694430859080267
31151,31151,5,25,PSL,10.803582021711648,5,0.5142318257151695,44.23697848644934,0.0869301443749386,-0.1217532796538231
31286,31286,5,130,STSvp,8.713260415369543,5,0.4662012445218721,39.4684409464409,0.3201668934557419,0.1088454278616619
31287,31287,5,130,STSvp,8.80364625618391,5,0.4764547298069436,40.512567348121,0.3275687212361411,0.2420974520724736
31292,31292,5,129,STSdp,6.930971700502922,5,0.4769225510221004,40.5598793009894,0.6635699665893368,0.1626693432137397
31294,31294,5,129,STSdp,7.594635646653676,5,0.4510307096097282,37.89923429654014,0.6964849639279697,0.1058908928478265
31295,31295,5,129,STSdp,6.93959520175487,5,0.49243245640291,42.11184685654509,0.650144265859196,0.1226304025403439
33626,33626,5,150,PGi,8.370504600247695,5,0.4614616970550083,38.98125644928491,0.4856845152381597,-0.0343194860084249
33629,33629,5,150,PGi,9.680945651109194,5,0.4043633065922204,32.90972764164592,0.3739420862757542,0.2949294478803798
34462,34462,3,12,55b,5.012040163989714,3,0.6068965030350263,52.49338687467593,0.5832442356349983,0.0656399090073559
34463,34463,3,12,55b,6.851922830841088,3,0.5965777765902658,51.63743858047022,0.5445131667419649,0.0729369328240908
34465,34465,3,12,55b,5.671616281204758,3,0.5060525967067773,43.44747661340082,0.4101490339429949,0.3801899998490973
34467,34467,3,12,55b,7.085933663836308,3,0.4064174376890302,33.13386724496341,0.2579713823166731,0.3514659690713389
34468,34468,3,12,55b,5.894749713699009,3,0.4370905423857732,36.433045624481885,0.2652785979594628,0.4966796390964217
34470,34470,3,12,55b,4.595897895109564,3,0.4175676041782136,34.34391667791271,0.1251076055728301,0.4346728291285892
35322,35322,5,150,PGi,6.264748438213792,5,0.5302828843931369,45.75829346196309,0.1365850155816834,0.2714469468898243
35323,35323,5,150,PGi,6.7111564867951365,5,0.4550325612732903,38.31592210988439,0.2414049582921356,0.2975263025406642
35324,35324,5,150,PGi,6.976773935110652,5,0.5524296706530092,47.79528044453731,0.1935961529709299,0.3243204733461922
35325,35325,5,150,PGi,6.517881860284127,5,0.5816890878285529,50.37434085490461,0.1602686216406971,0.3127395078461313
36160,36160,3,80,IFJp,6.069052043568837,3,0.4208038775367019,34.692926895406295,0.5210446808108417,0.2274559903193871
36236,36236,3,73,8C,5.230918410509867,3,0.4551516580829087,38.32829325007543,0.5645066400344113,-0.0909120089642726
36237,36237,3,73,8C,5.620277364188694,3,0.45558386003994,38.3731735787818,0.546873375475804,-0.0426959188972985
37992,37992,1,75,45,4.944825556477412,1,0.5135577275657363,44.17227244418604,0.5050499863323272,0.3831299897560247
38353,38353,5,25,PSL,5.489243270181207,5,0.551297773759323,47.6929369912618,0.0168849218788844,0.579930305493191
38429,38429,5,25,PSL,7.16696365261335,5,0.5748607964589314,49.783940531072886,0.0467148207145586,0.1450667185015227
38430,38430,5,25,PSL,10.239588543118831,5,0.5062329939014099,43.4649921535177,0.3349896985967617,0.0673544866788548
38436,38436,5,25,PSL,8.038670288072078,5,0.4953787492062672,42.40295943532252,0.3030489993198298,0.4361434358210212
38437,38437,5,25,PSL,10.873448013480106,5,0.5018220012281095,43.035392040708246,0.2717443558545869,0.4683249482251315
38438,38438,5,25,PSL,8.180465287311456,5,0.4807560466438854,40.94647897900994,0.4584280597339691,0.3171608645507686
38439,38439,5,25,PSL,7.820765869001215,5,0.5201963268298126,44.806655530761205,0.5309476949208175,0.1462402895690975
38730,38730,5,129,STSdp,6.527905451484895,5,0.4324404958514399,35.93908975319089,0.5313631358214619,0.3088383184841236
38731,38731,5,129,STSdp,6.035386550325567,5,0.4280525635818591,35.47083988949117,0.6760771522610298,0.1957252369513296
38732,38732,5,129,STSdp,7.571102511909816,5,0.4916470138646094,42.03403808010636,0.6629020289716526,0.2391180637208384
38733,38733,5,129,STSdp,6.866344672755038,5,0.499371196702207,42.79551814533692,0.5700702885378468,-0.0810031176618451
38734,38734,5,129,STSdp,7.7762758166002595,5,0.5153790078613565,44.34694540150543,0.664748787336914,0.2246844965366866
38735,38735,5,129,STSdp,5.614421827352699,5,0.4821056095563211,41.08211381174414,0.4897811493824622,0.4501104553992976
38738,38738,5,129,STSdp,6.289494956577827,5,0.4591224712401036,38.73976663794444,0.414134515221023,0.5206765352049638
40035,40035,4,176,STSva,5.858838520762735,4,0.4230154766423756,34.9308368337055,0.5588767905467984,-0.0353865070408773
40123,40123,4,128,STSda,6.789133236960404,4,0.6430365931535449,55.36687009793189,0.1417100084476474,-0.0378202159443396
41481,41481,1,75,45,4.330729856423319,1,0.4728428186604884,40.146318076552696,0.4776994991168397,0.1599177648934263
42830,42830,3,79,IFJa,6.072662299582114,3,0.4757304554334144,40.43926277233471,0.5640955486164794,0.2785880323215139
42831,42831,3,79,IFJa,6.187822524957089,3,0.481842152705417,41.05565480388352,0.5350751207051665,0.306436665745989
42832,42832,3,79,IFJa,6.015058388146225,3,0.4925001831125483,42.11855213536577,0.5867202068857351,0.2428602890789844
42833,42833,3,79,IFJa,5.736249582483878,3,0.438906231481918,36.62527190382031,0.5239204111042418,0.2585838935721539
42834,42834,3,79,IFJa,6.00572804313651,3,0.4910257796710537,41.97243634815385,0.5871549733957324,0.2202073560877223
43435,43435,5,25,PSL,10.134056817877136,5,0.4255668463629808,35.204683506955895,0.284603545933604,-0.0997774847078113
43439,43439,5,25,PSL,6.172339986004345,5,0.4919468474524326,42.06375068784056,0.4857031821599775,0.0991725366585591
43532,43532,5,130,STSvp,7.571469729618031,5,0.4611024743922194,38.94421639306718,0.3228936294877784,0.0908004383935501
43534,43534,5,130,STSvp,8.067802826060742,5,0.4921540580315172,42.08427741293816,0.3643376784797328,0.1074935419632829
43535,43535,5,130,STSvp,7.211560611795639,5,0.4233180732031251,34.96335006873771,0.3535344329428944,0.0624903264277522
43536,43536,5,130,STSvp,8.404491941228072,5,0.4684751563220946,39.70116801928699,0.4035332316548502,0.1745467846493968
43540,43540,5,129,STSdp,5.243438323772701,5,0.5494089365576478,47.52172772715303,0.2833273964824442,-0.1895042952377686
43542,43542,5,129,STSdp,5.34836765653423,5,0.5474625878689825,47.34474989460783,0.2877078090454817,-0.1948407866921769
43544,43544,5,129,STSdp,5.479638396219534,5,0.4463064758442968,37.404871489329736,0.3075765603451156,-0.0536161832528325
43548,43548,5,129,STSdp,6.616926446750368,5,0.4250616370646867,35.15051053176586,0.3000791366929669,0.0884383730440021
43549,43549,5,129,STSdp,6.30880643106778,5,0.4555573782684501,38.37042433676391,0.3082060333088982,0.0877073133055214
43550,43550,5,129,STSdp,6.671583544708371,5,0.482199974428566,41.0915886272198,0.1918498546643034,0.1732979077601866
43551,43551,5,129,STSdp,6.284921977942697,5,0.4252778710520851,35.17370024422402,0.3021313679400095,0.1169749838104695
43897,43897,4,176,STSva,6.650168168533896,4,0.4254694248559189,35.194239157419425,0.4676094677689044,-0.0597815533065918
45935,45935,5,130,STSvp,6.0735474073413895,5,0.4198178680145474,34.58670128019561,0.2725993118524268,0.4810559603981892
45943,45943,5,129,STSdp,6.540980137626873,5,0.5207547647473015,44.859729562702405,0.6827695678286303,-0.005178555830283
47712,47712,5,150,PGi,8.40958641182372,5,0.4064558519682139,33.13805539282537,0.2849224862889957,0.3134660057923712
47713,47713,5,150,PGi,7.227561125207792,5,0.4032254361975143,32.785411532762964,0.2666930216444712,0.2920735001027053
47714,47714,5,150,PGi,8.949968905333336,5,0.4087369867757805,33.386525217712425,0.3132962835799067,0.3103262615174288
47715,47715,5,28,STV,5.262220394489134,5,0.4330480138861168,36.00375773615066,0.2199762247867718,-0.0778982081062641
47716,47716,5,150,PGi,5.793452817392328,5,0.4598821815171419,38.8182698392576,0.2758088730984368,-0.1368685502030152
47747,47747,5,139,TPOJ1,5.682939781679555,5,0.5236563638627526,45.13476981204927,0.4364343667291074,-0.0756140495313987
47748,47748,5,139,TPOJ1,5.682939781679555,5,0.5236563638627526,45.13476981204927,0.4364343667291074,-0.0756140495313987
47749,47749,5,139,TPOJ1,5.682939781679555,5,0.5236563638627526,45.13476981204927,0.4364343667291074,-0.0756140495313987
48373,48373,3,12,55b,5.612769821623189,3,0.4873738349393113,41.609241080972055,0.1678105240112645,0.5076554346443001
48374,48374,3,12,55b,5.166414256919423,3,0.4362171495686356,36.340449432178026,0.143088820786297,0.463170797706802
48375,48375,3,12,55b,6.096406625209062,3,0.4227038714979121,34.89734599256547,0.2801220490959701,0.4408249101252247
48376,48376,3,12,55b,7.076334857128116,3,0.466962852935307,39.54646249898333,0.3801792459106859,0.2198967995680999
48377,48377,3,12,55b,6.096406625209062,3,0.4227038714979121,34.89734599256547,0.2801220490959701,0.4408249101252247
48378,48378,3,12,55b,5.89129046132657,3,0.4512416695721175,37.92124829274792,0.4378110597799224,0.1721888328120193
48382,48382,3,12,55b,5.20486420679767,3,0.5453313975836713,47.15031875088905,0.2551075441447623,0.5157676070838972
48383,48383,3,12,55b,8.286858981499758,3,0.4669751174506793,39.54771830944204,0.3307480102656372,0.4551007958348203
51287,51287,1,75,45,4.429723245054407,1,0.4022842985421783,32.68250648484299,0.3833992201499819,0.2086034195766493
51651,51651,5,25,PSL,7.492207549400995,5,0.49270724392885,42.13904826280689,0.2942475351098466,0.4181386175219103
51895,51895,5,129,STSdp,6.398039858115706,5,0.5012565479238683,42.98012269346799,0.5903353747439363,0.3445052944751838
51899,51899,5,129,STSdp,5.476194384959301,5,0.5384574548097909,46.51860998226319,0.5399829755498724,0.4302481209055264
51900,51900,5,129,STSdp,6.920123464007869,5,0.4690229576934928,39.75713466674472,0.6315482337997154,0.1806471276283926
51901,51901,5,129,STSdp,6.541237324173176,5,0.4722344765102108,40.08446421590945,0.6421660710265685,0.1973877258151677
51902,51902,5,129,STSdp,7.298002860798442,5,0.4451168785987492,37.27997449868676,0.6077453591577406,0.1485112153447367
51903,51903,5,129,STSdp,7.0087955834682685,5,0.4164022475109394,34.21799150031666,0.6198432932172552,0.2630387330320157
51904,51904,5,129,STSdp,7.0087955834682685,5,0.4164022475109394,34.21799150031666,0.6198432932172552,0.2630387330320157
51905,51905,5,129,STSdp,6.555612390928557,5,0.4020349667598322,32.65523183606046,0.5833166545852695,0.3534197607043183
51906,51906,5,129,STSdp,5.528000822996667,5,0.4548270719429501,38.29457292154383,0.433718729691342,0.4806670075245973
51907,51907,5,129,STSdp,6.251056916517213,5,0.4299143721561211,35.66976882410337,0.557310780760712,0.3664363749182884
51908,51908,5,129,STSdp,5.704625829887123,5,0.4241144805891816,35.04887771083251,0.4307175434633594,0.4224028248473046
51909,51909,5,129,STSdp,5.4824647641887365,5,0.4302298192995999,35.70343718576037,0.5393946680563684,0.2863509622371462
52984,52984,4,176,STSva,6.191583342090618,4,0.4853667082654052,41.40885425548746,0.4266651775329328,-0.133752163746689
52985,52985,4,176,STSva,5.600189565418165,4,0.4314571857878054,35.83433593883418,0.4166494585962952,-0.1722591306345809
52990,52990,4,176,STSva,7.141590171733444,4,0.405379303931958,33.0206352647967,0.4563099713522273,-0.1150684280756516
52992,52992,4,176,STSva,5.560307869807765,4,0.4811905268408259,40.99017202673273,0.3768936028303672,0.3479703614344408
53038,53038,4,128,STSda,7.377417392739334,4,0.5575051564690391,48.25184374579972,0.1797551746269065,0.0584010424135096
53039,53039,4,128,STSda,7.054061293778452,4,0.5924395976597793,51.28970327235483,0.0998827208973962,-0.0558719335462953
53040,53040,4,128,STSda,7.030516094470091,4,0.6258096955098351,54.02115622202457,0.1766248506649945,0.1039396373562149
55322,55322,1,75,45,5.016325631799856,1,0.421246878043452,34.74062124196042,0.3855619308773009,0.3221426398366699
55323,55323,1,75,45,4.878568913184169,1,0.483665103109324,41.23854328405145,0.3377251700344467,0.4604028091019577
55324,55324,1,75,45,4.878568913184169,1,0.483665103109324,41.23854328405145,0.3377251700344467,0.4604028091019577
55325,55325,1,75,45,4.289802288139273,1,0.4444673280636728,37.21170823128459,0.3714378314824702,0.3291361072101528
55525,55525,5,139,TPOJ1,5.239273533087907,5,0.5927478358975847,51.31569317016851,0.558417494633976,0.3485722559289216
55526,55526,5,139,TPOJ1,6.92240190482376,5,0.6179849107290459,53.39551101575202,0.52073110534844,0.4272843954247076
55527,55527,5,139,TPOJ1,8.965113812089415,5,0.6431644205050996,55.376693750197546,0.4091477363400134,0.5660834031282884
55528,55528,5,139,TPOJ1,7.66876021932884,5,0.5088694073217583,43.72044616452523,0.4022037270543332,0.4743528642357641
55529,55529,5,139,TPOJ1,9.245474790451258,5,0.7901577823796224,65.19375893403826,0.3907147237200933,0.656742156843922
55530,55530,5,139,TPOJ1,8.010139093483632,5,0.7877621582846943,65.05582956471294,0.2968163467207508,0.6409423090475228
55531,55531,5,139,TPOJ1,6.509870101479986,5,0.7364087151481513,61.93221982825654,0.4266639277343505,0.6018526404316233
57345,57345,5,139,TPOJ1,5.824534409828158,5,0.508877063350569,43.7211865535922,0.5258014167499486,-0.1418544974547936
57346,57346,5,139,TPOJ1,5.824534409828158,5,0.508877063350569,43.7211865535922,0.5258014167499486,-0.1418544974547936
59365,59365,3,80,IFJp,5.087410785589895,3,0.4870030813662183,41.57226705499125,0.5839793665176416,0.2792200895719738
