neuroid_id,parc_lang,parc_glasser,parc_name_glasser,tstat_langloc_SN,top10_tstat_langloc_SN_parc_lang_int,ncsnr,nc,visfAtlas_name,corr_SentPC1,corr_SentPC2
24110,5,129,STSdp,3.06059066096068,0,0.5235105876767797,45.120980985432254,,0.7371602453379109,-0.0211379528927167
117697,5,129,STSdp,3.2917453473788427,0,0.5362381182881222,46.31316270914057,,0.7352769458840684,-0.0352566751390645
41551,5,139,TPOJ1,-1.936706838670572,0,0.686935029758393,58.60308949305912,,0.7217524141227604,-0.0144981389755685
55543,5,129,STSdp,3.713042473007973,0,0.5236177807091775,45.13112057013475,,0.720217399197968,0.0675184006813811
117700,5,129,STSdp,2.2644875670092763,0,0.5558815363434824,48.10621001417106,,0.7186596902109358,-0.1130186729033392
55544,5,129,STSdp,3.363001470134096,0,0.4994502226455626,42.80326597524383,,0.7186366470218158,0.0529083790614116
101124,5,129,STSdp,4.448992759622776,0,0.5483057400440523,47.42148532901333,,0.718522904358894,0.0494260759604491
157119,5,139,TPOJ1,-1.968981625165181,0,0.6872921023509556,58.62830150892666,,0.7175426348116315,-0.0169109793368272
38721,5,139,TPOJ1,-1.8807722086792007,0,0.6572904066610187,56.44773884092976,,0.7154209121597711,-0.012692517909238
41549,5,139,TPOJ1,-1.5166618422277771,0,0.6807602262498436,58.16430766979488,,0.7144079424154297,-0.0061318659174688
86559,5,139,TPOJ1,-1.4790704678611402,0,0.6743441311858048,57.702752248875,,0.7135251406082326,-0.0357097770509929
157122,5,139,TPOJ1,-1.4133363108511623,0,0.6170775537514818,53.32237608544228,,0.7133363488785787,-0.0048757647425998
86558,5,139,TPOJ1,-1.7055575184606508,0,0.7064198199604244,59.95333580233091,,0.7126004430018898,-0.0287388485096023
15220,5,129,STSdp,3.700976594010384,0,0.5197859933048986,44.76762858064115,,0.7122522166649548,-0.0435020127952801
55545,5,129,STSdp,1.9740968927026803,0,0.5236965055603855,45.13856623312697,,0.7112730142955608,-0.0948798520650643
135408,5,129,STSdp,5.400118144048993,5,0.4887842293252715,41.74972417957515,,0.7105759738156795,0.0520167160969086
10831,5,139,TPOJ1,-1.8546277942073608,0,0.6526527617551671,56.09927833012394,,0.7105754716323032,0.0176269685082109
111839,5,139,TPOJ1,-1.0673071047256582,0,0.611906945140705,52.90328474814363,,0.7096852539768239,-0.0219129482573036
15221,5,129,STSdp,5.130839157843888,0,0.488682500326616,41.73960047523797,,0.7085003942312214,0.0136674017573927
68704,5,129,STSdp,6.783541683976648,5,0.4608658651545865,38.91981041906141,,0.7084236751601595,0.0780631061106113
