,neuroid_id,parc_lang,parc_glasser,parc_name_glasser,tstat_langloc_SN,top10_tstat_langloc_SN_parc_lang_int,ncsnr,nc,corr_SentPC1,corr_SentPC2
121,121,1,75,45,6.758553058109736,1,0.4826203226290629,41.133779677926064,0.4423793006094207,-0.0437291268951709
684,684,5,130,STSvp,11.600527837938364,5,0.5703500376234626,49.39008719342799,0.3268521922016944,0.3237716059960174
744,744,2,81,IFSp,5.320196292013276,2,0.5454734730228392,47.16330146147734,0.5024865491753046,-0.0900265940150254
1669,1669,5,150,PGi,11.502779464872972,5,0.4477731812742281,37.55863500203699,0.2888934884853563,0.2637318841649302
1749,1749,4,125,A5,5.562705912411216,4,0.475055826496907,40.37092083365782,0.3416071180502034,0.2663448788158382
1913,1913,5,149,PFm,10.313544031253324,5,0.5802369912332694,50.249372482807416,0.2840460592870379,0.4784990703341819
2280,2280,5,28,STV,8.29965266981479,5,0.4496492469010912,37.75494546191157,0.4014113673990255,0.0314972395385096
2308,2308,5,137,PHT,5.9404534292898346,5,0.5201361767418775,44.80093616182443,0.3046310577956384,0.3258295353580491
2664,2664,2,81,IFSp,5.299825910571064,2,0.4190156826175182,34.50020891676272,0.4725384922640183,-0.0390638400142204
3081,3081,1,75,45,8.143312694821518,1,0.4420580424226296,36.95807341985788,0.1883639040320411,0.3078361726762594
3082,3082,1,75,45,10.15514379722432,1,0.5602502904598214,48.49717761436388,0.2195203384814866,0.2818048903625619
3084,3084,1,75,45,10.569229569673135,1,0.5912129561673993,51.18613490814092,0.1556265749094895,0.3292002620979598
3086,3086,1,76,47l,5.810720686053402,1,0.5032990616201293,43.17955299218322,0.3741040612849629,-0.2723027834632484
3087,3087,1,76,47l,6.394684178212704,1,0.5648565916127679,48.90631168570639,0.3324673930363436,-0.2969113941013686
3742,3742,5,150,PGi,7.78291851182179,5,0.6500740707167695,55.90418475832107,0.1392117764772231,0.2865952812863638
4456,4456,3,73,8C,6.154997123833931,3,0.440754178947937,36.82053401567557,0.3865618166674063,-0.1922405409579358
4936,4936,1,75,45,5.741484390011308,1,0.4007198204734822,32.5112813064783,0.0639855524602931,0.0400310098017963
5060,5060,5,25,PSL,7.129403082996349,5,0.4390607815555142,36.641617052048936,0.324479402483126,-0.0672729967482266
5127,5127,5,137,PHT,10.503109412556084,5,0.4037531237943192,32.84307682163075,0.3546879921424267,-0.1955750499954658
5948,5948,2,81,IFSp,6.66599414160367,2,0.4521833269282159,38.01944675450273,0.4688158436582182,-0.1528351713721277
6707,6707,1,76,47l,5.97324318979182,1,0.4508866680563034,37.88420028629403,0.4044510593420448,-0.2271768114213554
6831,6831,5,129,STSdp,6.94730044114835,5,0.4291129197546564,35.58418068215392,0.392683843568433,0.3010921783225284
7917,7917,4,125,A5,4.912568556762641,4,0.4042529682039634,32.897677629780084,0.3193549587846752,0.077376832957797
7918,7918,4,125,A5,6.5333357058198045,4,0.4447297139383704,37.23929026147212,0.2593193051277908,0.3717553464516775
7921,7921,4,128,STSda,4.362194682924875,4,0.4321887958661961,35.91228558848572,0.1410751284041376,0.164996576857726
8345,8345,5,150,PGi,9.178180506546092,5,0.5500454108250876,47.5794788148818,0.1405609051570557,0.3046536328813957
8346,8346,5,150,PGi,5.848328068670507,5,0.4689824606113875,39.75299856331125,0.1929493195606182,0.285648161227536
8348,8348,5,150,PGi,8.487743808629865,5,0.4602149137828159,38.85262953991305,0.2523148743335006,0.2392606816641159
8349,8349,5,28,STV,6.44381018612776,5,0.537434859578522,46.4240371284771,0.2461649365798723,0.3748260732625547
8350,8350,5,28,STV,7.64312375492518,5,0.6288185291776283,54.25933060573349,0.3308716571297486,0.3641975183478668
8351,8351,5,28,STV,9.943357543090652,5,0.5488187249685704,47.46812043947579,0.3299524847484656,-0.015774068789195
8662,8662,3,73,8C,7.065403703792692,3,0.4106857578545948,33.59842502606109,0.3418395874694668,0.2238383318406588
9214,9214,2,81,IFSp,5.915330927208658,2,0.47439024823182,40.303437253035376,0.3698771810260491,0.1016269044330068
9215,9215,2,81,IFSp,5.826445397035024,2,0.5979103095630506,51.74886748140227,0.5127177838851309,0.1729776206410546
9217,9217,2,82,IFSa,6.3146419773486855,2,0.4496203135190816,37.75192104850949,0.3386726858681357,0.0323004036545637
9218,9218,2,81,IFSp,7.275477330887275,2,0.4593800679750193,38.76639291581334,0.1607729102795352,0.3496279461674972
9249,9249,1,75,45,9.433355500065852,1,0.4023487941632397,32.689560879215136,0.1674512705523329,0.3097191194783845
9458,9458,5,137,PHT,7.451416335461598,5,0.4045931554817596,32.93482600623692,0.0763749870394251,0.1018922883216117
9484,9484,5,137,PHT,7.722718719991461,5,0.4168526259423821,34.266673615619965,0.0821519635696748,0.0940511259836948
9494,9494,5,130,STSvp,6.997989564511482,5,0.5243068573862799,45.196261676682994,0.048935988015091,0.3303194011976175
9495,9495,5,129,STSdp,6.047904357460566,5,0.4673610259857825,39.58722314729937,0.3076802016527878,0.1814595940971453
9503,9503,5,130,STSvp,6.122495527247562,5,0.472398727789441,40.101169390296434,0.1779611639705745,0.1914847470796931
10761,10761,1,75,45,5.962272604965203,1,0.5506910771210483,47.63800231284222,0.2567793309823234,0.3322309675292999
10763,10763,1,75,45,10.55016694250397,1,0.6105985636051601,52.7966078661236,0.1647344254273731,0.3666886933442109
10764,10764,1,75,45,10.925543339614643,1,0.4778483700034271,40.65342457781068,0.2503232124607225,0.2992596535032469
10766,10766,1,76,47l,6.206546627781283,1,0.6363961867294374,54.853279648839205,0.2384900370031322,-0.3167855682747659
10767,10767,1,76,47l,5.831966775990478,1,0.5359114756733717,46.282863579250034,0.2094450423998252,-0.268324954285333
10768,10768,1,76,47l,5.7891715630399725,1,0.6547908047239333,56.26030878084544,0.2778071928123546,-0.3578308463266223
12135,12135,3,73,8C,7.019745417340052,3,0.4607982929379354,38.91283914050152,0.2802067557007215,-0.044275673551751
12596,12596,2,75,45,7.043951247414118,2,0.515587951585196,44.36695402339982,0.4788498092272339,0.0333997918169714
12597,12597,2,75,45,5.685135472371056,2,0.5401012765291368,46.67031204877928,0.4765686086499924,-0.0141146301462788
12598,12598,2,75,45,5.16661558068737,2,0.4361509756754916,36.333430310862965,0.3000560200117648,-0.0466706502640153
13570,13570,5,129,STSdp,5.773958850923724,5,0.5402226622105116,46.68149843199774,0.2594129326452234,0.4007875273565259
13752,13752,2,81,IFSp,5.395065527623277,2,0.6643865473663995,56.97496953345554,0.5731512193735115,-0.1978202695333111
13753,13753,2,81,IFSp,5.903937037528368,2,0.6100550033779037,52.7522147106438,0.5158571270859612,-0.2310663198534795
13754,13754,2,81,IFSp,5.233507311882457,2,0.5354728265560925,46.24215007004931,0.5177631282677401,-0.1374198320051194
14996,14996,1,75,45,6.442261982561615,1,0.4733364237854261,40.1964705109349,0.4675060091500255,0.0943856258784439
14998,14998,1,75,45,5.91149844810673,1,0.402211785851248,32.67457478531758,0.4386319175363261,0.1025020975519779
16231,16231,5,130,STSvp,6.360700073295427,5,0.5834301659554553,50.52376227142047,0.2401143853753607,0.4277441500511311
16233,16233,5,130,STSvp,9.63154596523738,5,0.5140293223159418,44.217547229110416,0.1645651175421699,0.4029846804860459
17376,17376,4,125,A5,4.677262082329077,4,0.4198746829443664,34.59282472030047,0.2780031615507243,0.2839515259670347
17383,17383,4,125,A5,6.882168878812519,4,0.5361836016380611,46.3081068780678,0.2675137207505171,0.1497166833959886
17385,17385,4,128,STSda,6.272765723647416,4,0.4161911976877684,34.195172105529736,0.2960637440525046,0.1539176575059221
18365,18365,5,150,PGi,5.889187976104035,5,0.452131447642863,38.01403941484513,0.0998789504410217,0.3245148882980151
18366,18366,5,150,PGi,5.916049817360138,5,0.4915043163489717,42.01989284732532,0.1761023467366115,0.335400271150208
18370,18370,5,149,PFm,10.00556206724835,5,0.4181722017700588,34.40919615706384,0.2950023575159762,0.2837354131684179
18371,18371,5,149,PFm,7.360908576805324,5,0.4070938878749254,33.207598892954486,0.2460607495876595,0.228110849599054
18372,18372,5,149,PFm,8.374837195724847,5,0.4419214626109435,36.943675223513935,0.2836773058476264,0.2983229892144233
18373,18373,5,150,PGi,9.208518140227197,5,0.5201929740141291,44.80633674219081,0.2890174693340605,0.2954813318359766
18374,18374,5,149,PFm,7.604476370105147,5,0.5283690931821028,45.5788738583832,0.2798473902723422,0.4131062611358527
18375,18375,5,28,STV,6.120189830763518,5,0.5812723402384506,50.338507644714745,0.2634612521479673,0.4838856673955307
18376,18376,5,28,STV,11.224723247104784,5,0.5775018750388693,50.013127727855775,0.3155291509589055,0.4631440610501198
18378,18378,5,28,STV,11.333584107561478,5,0.5736654919371837,49.67987063132706,0.2491298237972364,0.0977371829486015
18380,18380,5,28,STV,5.733438904109739,5,0.4155478921854126,34.125589588842395,0.3921580419716768,0.0865851822442977
19110,19110,3,73,8C,4.5171697664097135,3,0.4396007325002116,36.6987009828992,0.4021474367162881,-0.0407694268345048
19113,19113,3,73,8C,6.904537677257711,3,0.4451847751489277,37.28710744905095,0.3398244537084247,0.0421388102393256
19117,19117,3,73,8C,5.264350866943079,3,0.4408564853477101,36.83133289170218,0.453730300013226,0.0403512188411218
19126,19126,3,73,8C,3.5545864406014944,3,0.4612684791915256,38.961335430817705,0.3216512343882232,-0.0967549689103311
20478,20478,2,81,IFSp,6.464235583820223,2,0.5000876608704122,42.8657295067303,0.3779575951843679,0.2372688606710687
20479,20479,2,83,p9-46v,6.212482140284119,2,0.4365673011450846,36.37758226463983,0.371587448848927,0.0466276330466651
20480,20480,2,81,IFSp,6.54875946252368,2,0.6334555976293422,54.623790023446176,0.4521922966194722,0.250931022227311
20481,20481,2,81,IFSp,7.7635702130761555,2,0.6323191151303429,54.53475760882578,0.4942439044908145,0.1624807670349814
20482,20482,2,81,IFSp,7.306439006145807,2,0.5174938826687852,44.54917736433679,0.3371264638114457,0.178315116306817
20489,20489,2,81,IFSp,8.82537781476661,2,0.4536361799717712,38.170745063072445,0.2980670616495319,0.133387647476521
20490,20490,2,81,IFSp,10.037231170212664,2,0.4394316446526632,36.68082843916372,0.2314981692434887,0.09098031088143
20567,20567,1,75,45,6.981340196770299,1,0.402551620075362,32.711743279812254,0.1874882546352677,0.1970073817440595
20945,20945,5,28,STV,7.635797245003792,5,0.4210940345330439,34.724167999239,0.3431103246359081,0.0495938753642275
20947,20947,5,28,STV,6.2492123953313765,5,0.4032337942219606,32.78632507471079,0.3865207278651486,0.030916234922804
21077,21077,5,137,PHT,7.093534889495663,5,0.4958491223335147,42.44932417857578,0.1902571397429137,-0.129281386749627
21078,21078,5,137,PHT,6.281485015298202,5,0.5112011927237842,43.94555924680376,0.1472985410043306,-0.2454925935789222
21144,21144,5,137,PHT,6.2602820988685846,5,0.6479249773926181,55.74086029189412,0.0372980624452822,0.3840894541651808
21145,21145,5,137,PHT,9.737137196516764,5,0.5052228443405831,43.36685306702382,0.1164389932689237,0.0492131653225318
21170,21170,5,130,STSvp,7.704125169526589,5,0.4002025172247175,32.45462037671551,0.1397038305485556,0.261065113798099
21171,21171,5,130,STSvp,7.584384930245396,5,0.4395580635306989,36.69419118667207,0.1774147037499636,0.2868593730364848
21203,21203,5,129,STSdp,6.3859705163283405,5,0.4285517482458207,35.524212127684976,0.3989549576331608,0.2973741850507005
22252,22252,4,176,STSva,4.682748863807615,4,0.4116164073545583,33.69949776521635,0.2120930761337623,-0.1118390043630434
23118,23118,5,129,STSdp,7.929780324399329,5,0.4665472811446728,39.50389918310053,0.229215916898164,0.3919619762541798
23975,23975,1,75,45,6.84418479715706,1,0.455786110849898,38.39416770828228,0.464541678659517,0.0796661462066082
23979,23979,1,75,45,10.533918215673102,1,0.525310614362503,45.2910270392707,0.2196907686385321,0.2819112059726114
23980,23980,1,75,45,7.97626434033157,1,0.417078366422339,34.29106693143954,0.1971759922728169,0.241320872569032
23982,23982,1,75,45,7.78477456372022,1,0.4753198296477184,40.397672263032845,0.1738462324642481,0.23754014216998
23983,23983,1,75,45,5.883224890870922,1,0.513404787488132,44.1575827987919,0.0953339552402093,0.2361532104245398
23984,23984,1,75,45,5.871908031676094,1,0.4264652157116979,35.30094966505331,0.0926686378217434,0.2131303882602938
23988,23988,1,76,47l,5.9685151583563165,1,0.4899151035675739,41.8621695724904,0.3650993396633756,-0.2617603888461794
24710,24710,5,130,STSvp,6.144396490719384,5,0.4983794694147822,42.69821345769013,0.3621896440058179,0.146809193342502
24711,24711,5,130,STSvp,6.550348294555874,5,0.4842381275160973,41.29593999498514,0.4081970687517725,0.1370916313604613
24716,24716,5,130,STSvp,10.051097407528845,5,0.5119360477981791,44.01634211227004,0.2481035648701417,0.2556120571400407
25168,25168,5,150,PGi,12.589910176643995,5,0.6828082350123074,58.31042590947867,0.1976220357302245,0.289916012649659
25170,25170,5,150,PGi,8.508323855129419,5,0.502156444359544,43.06806052737385,0.2444717074421069,0.3173376106673729
25999,25999,5,149,PFm,8.202750645084741,5,0.4074050989286586,33.24150675435427,0.3078431079669493,0.115451712448186
26000,26000,5,149,PFm,8.16879479778458,5,0.4224704369832379,34.872250404516855,0.2722783222445147,0.2608773396751496
26001,26001,5,149,PFm,10.451076884275048,5,0.5317010401543718,45.89090056323512,0.2275858865041904,0.4478760575413907
26444,26444,3,73,8C,5.4130150714801415,3,0.4683844836849198,39.69190064778127,0.3921363392799712,0.0071353084440872
27621,27621,5,157,FST,6.882829544607843,5,0.5428175297773062,46.920108622522186,0.2048581137491261,-0.3817088338024538
27663,27663,5,137,PHT,7.952115492698169,5,0.421424117778626,34.75969776813074,0.3415612133726883,-0.1125961810244074
27665,27665,5,137,PHT,7.54550143678222,5,0.4343669335146038,36.144014100233655,0.0441480310549538,0.0137625792075168
28982,28982,5,130,STSvp,5.725582832418381,5,0.5592674688527313,48.40947188980885,0.2521462108096259,0.3935957180720405
28983,28983,5,130,STSvp,8.023145191298202,5,0.6084299904568912,52.61923610565592,0.3019476274059051,0.3269474425978105
31007,31007,1,76,47l,5.689996508825412,1,0.4506907533972194,37.86374816556336,0.4483026028802425,-0.1896055415496921
31270,31270,5,140,TPOJ2,5.964114911323475,5,0.5583594503207462,48.328313124013896,0.3801743177967324,-0.2442935979919285
31299,31299,5,129,STSdp,6.86927234917689,5,0.4694205416469688,39.797730056902,0.3938969113619734,0.2388324230175524
31300,31300,5,129,STSdp,6.746149082886008,5,0.4197830002414228,34.58294311905887,0.3487487297082245,0.2735671335840815
31305,31305,5,129,STSdp,6.236311405012263,5,0.4675021306767152,39.6016630587451,0.3627361740484577,0.1589853249608713
32659,32659,5,130,STSvp,8.840863216496283,5,0.475265957291859,40.39221412203318,0.1304365915281106,0.2777094903783055
34107,34107,4,125,A5,6.103200262558255,4,0.4530631012170272,38.11109572323385,0.2135725825413379,0.3978778637277932
35324,35324,5,150,PGi,11.76040394918137,5,0.4332429616924891,36.024500735573575,0.1911641116583951,0.2492958096789701
35325,35325,5,150,PGi,13.326170574644657,5,0.6155357954503256,53.19782739329644,0.1803769661564939,0.3080065424747168
35326,35326,5,150,PGi,9.96746435213465,5,0.6191111403855163,53.48611806163894,0.1271632972858645,0.3187791879912339
35327,35327,5,150,PGi,5.992798226984913,5,0.463500917077295,39.19121766971132,0.0798479749294283,0.2766454994474904
35333,35333,5,149,PFm,7.564102976798239,5,0.4136665461332878,33.921870710114355,0.1949610856096274,0.1874271655907277
35334,35334,5,150,PGi,7.556176035533723,5,0.4663675233182462,39.48548137199373,0.2286266975379531,0.2359807558807492
35335,35335,5,150,PGi,6.8312421001790185,5,0.5839659670815963,50.5696538974748,0.2588569163449886,0.3250245238365746
35341,35341,5,28,STV,9.792366542327033,5,0.5302569859409281,45.75586904024836,0.2562535958972409,0.2439256567834484
35342,35342,5,28,STV,6.217940900060739,5,0.6270184661025373,54.11700056710712,0.3657139695130399,0.040064632949613
36238,36238,3,73,8C,7.209034736929909,3,0.4132843232700212,33.880441628333095,0.3485853097646341,0.0225519608747254
36249,36249,3,73,8C,3.909230668826256,3,0.4464628039913109,37.42127228573074,0.4961413623879943,-0.1763376104505885
36251,36251,3,73,8C,6.098034655483898,3,0.4119425352471669,33.73489795379435,0.405609874859088,-0.2242873082719493
37888,37888,2,81,IFSp,7.362030258110983,2,0.4614414143646085,38.97916549600166,0.3212382852601297,0.1949739620609781
37889,37889,2,81,IFSp,9.625853700372542,2,0.4702935374080748,39.88679604001321,0.3997725919897047,0.3418422905911181
37896,37896,2,81,IFSp,7.702007726229418,2,0.4883416730217164,41.70567228451293,0.3956146961653954,0.1549278237975966
