,neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Feature Intersection,Feature Union,Feature Mean,Feature Std,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,R Fischer SEM,NC Normalized R Fischer SEM,Participant
0,5519,abstract,0.07392819041982591,0.1026058064986889,0.07479352749710515,0.10380681802356512,0.720506888864721,1,66,18.2,21.36726468221892,460.0,100.0,8.667701134527375,0.0843603454182365,0.5874078951647311,STGa,0.05118315183031864,0.07103769946039828,p7
1,28365,abstract,0.07923763789611968,0.12314084610794229,0.07976301533885781,0.12395731949789388,0.6434716050810783,1,29,7.4,9.687104830649869,60220.0,100000.0,9.00607843142621,0.0223919530319872,0.5873304764756573,STGa,0.03823736189521232,0.05942354191432326,p7
2,28366,abstract,-0.015815328940207447,-0.021396519594916296,-0.016048947891774742,-0.021712582099455507,0.7391542755376481,1,2,1.6,0.4898979485566356,42022.0,10000.0,10.48004648439259,0.0420356690945541,0.633548175213515,STGa,0.05602967089640866,0.07580240384276156,p7
3,28367,abstract,-0.01773052827480203,-0.02624218053469497,-0.017815197183182824,-0.026367495288151133,0.6756499617613855,1,8,2.8,2.4,280.0,100.0,8.070911054396825,0.0843222206726696,0.5099480060433296,STGa,0.055461060524039055,0.08208549346980626,p7
4,40093,abstract,0.06034067831184329,0.09316681167790025,0.06138544563151567,0.09477994634662398,0.647662802076509,1,2,1.2,0.4,80020.0,100000.0,10.727128401222735,0.0673835546379028,0.5545143314608073,STGa,0.08044469633124256,0.12420768349413336,p7
5,62635,abstract,0.005359561030726342,0.007411304409082375,0.0054096784221914955,0.007480607705044108,0.7231602879728336,1,2,1.4,0.4898979485566356,82000.0,100000.0,9.226470540562982,0.0990338104795178,0.6195332249774052,STGa,0.02387858830887079,0.033019772664518623,p7
6,62637,abstract,0.01764088409791465,0.02644458825339738,0.0181561621145563,0.02721701637607443,0.6670886280730159,1,9,4.2,2.4819347291981715,20620.0,1000.0,8.81429403867201,0.0836788221490204,0.504759261781234,STGa,0.05878440751997767,0.08812083589220387,p7
7,89986,abstract,0.12643114094265168,0.17436013704401096,0.12804194859640958,0.17658158850894845,0.7251149436223411,2,5,2.8,1.16619037896906,6400.0,10000.0,10.486691551971637,0.0389641718669514,0.6038213471476762,STGa,0.06249623926756093,0.08618804482963546,p7
8,89987,abstract,0.08962287564205233,0.14895430827561273,0.09005023733358383,0.14966458859957615,0.6016803184787484,2,2,2.0,0.0,64000.0,100000.0,8.75058796570613,0.0166477394880213,0.5409717464389066,STGa,0.03813360811020006,0.06337852001975855,p7
9,89988,abstract,0.03506745102944869,0.05261746925956803,0.03616897238884604,0.05427026307735007,0.6664602369311402,1,2,1.4,0.4898979485566356,42040.0,10000.0,9.631164107212348,0.0850179648546918,0.5757319126214058,STGa,0.08301839193571212,0.12456615914249917,p7
