,neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Feature Intersection,Feature Union,Feature Mean,Feature Std,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,Participant
0,268,langfroi12345all,-0.16525892142187043,-0.4851865398776409,-0.16561296571607945,-0.48622598467488837,0.3406090396974884,1,3,1.4,0.8,80200.0,100000.0,2.3316003795909874,-0.0829319567320013,0.0587274762485874,47l,p4
1,290,langfroi12345all,0.17560102105888736,0.32332424518764713,0.1843390865833532,0.3394131518640536,0.5431112070082282,4,71,28.2,10.007996802557443,100.0,100.0,7.387165601518174,0.2898930809135816,0.1984137341551368,STSdp,p4
2,331,langfroi12345all,0.1717818752665942,0.4955483646860837,0.17350416512383698,0.5005167463674896,0.34665006991883285,3,19,9.4,3.878143885933063,280.0,100.0,8.28865869954548,0.0637165766218425,0.2055338838554909,STSda,p4
3,363,langfroi12345all,-0.015631747348998876,-0.028581284078906068,-0.01618000697881436,-0.029583728903460872,0.5469225002572793,1,11,4.0,3.63318042491699,20422.0,1000.0,2.953909561832273,0.3810352079215273,0.0935451028182378,55b,p4
4,556,langfroi12345all,0.15237002478650222,0.2748760650013446,0.1609993818641255,0.2904434557680797,0.5543226354966806,1,41,14.4,10.170545708072897,2260.0,100.0,5.831332845840725,0.1072619424342363,0.0702085989356627,TPOJ2,p4
5,685,langfroi12345all,0.35759837468074185,0.5820818056086455,0.36444292480062374,0.5932230421870183,0.6143438452037239,3,110,38.6,25.31876774252649,280.0,100.0,5.692113754632012,0.1382825336851855,0.4987156275346276,STSdp,p4
6,768,langfroi12345all,0.40703481558887633,0.7578386963894782,0.4090007542603256,0.7614989837725055,0.5370995404801654,8,42,19.6,6.529931086925803,640.0,1000.0,6.634231341802064,0.049622219381849,-0.0665509773031579,STV,p4
7,769,langfroi12345all,0.015180514796450818,0.03362335195329494,0.01563646360715686,0.03463323386709142,0.4514872525956828,1,21,6.0,7.238784428341543,2260.0,100.0,5.493219738464568,0.3144099318090156,-0.0155490316718671,STV,p4
8,1000,langfroi12345all,0.08557149378487536,0.19764177946947184,0.08624686787352408,0.19920166969440675,0.4329625750920387,1,31,7.0,12.0,22060.0,100.0,4.077822233239404,0.1883764965607372,0.0694360301071105,55b,p4
9,1125,langfroi12345all,-0.09447904795854424,-0.2796926824390376,-0.09763101952745133,-0.28902367594636036,0.33779592349233906,1,22,5.8,7.6262703859750465,62020.0,100000.0,2.101953058048591,0.2013205315488208,0.000696161830202,47l,p4
