,neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Feature Intersection,Feature Union,Feature Mean,Feature Std,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,Participant
0,685,langfroi12345,0.35759837468074185,0.5820818056086455,0.36444292480062374,0.5932230421870183,0.6143438452037239,3,110,38.6,25.31876774252649,280.0,100.0,5.692113754632012,0.1382825336851855,0.4987156275346276,STSdp,p4
1,2316,langfroi12345,0.19884201696017106,0.2933359542406375,0.20331637814604947,0.2999366266143231,0.6778644557054586,2,36,12.0,8.67179335547152,280.0,100.0,7.977233880452915,0.3399099505958625,-0.0543579945885962,STSdp,p4
2,5146,langfroi12345,0.12527865104588604,0.21499850346832527,0.12741820573696255,0.21867032666269862,0.5826954561306644,2,30,9.4,8.187795796183488,20440.0,1000.0,6.7970433750207135,0.1832087426257498,-0.047381871079445,STSdp,p4
3,5498,langfroi12345,0.3074455060527531,0.5071680920388245,0.3152883653061869,0.5201058253456519,0.6062004114194504,6,43,18.2,7.19444229944198,460.0,100.0,5.787014117507412,0.0970208581958664,0.4334393135130103,A5,p4
4,6816,langfroi12345,0.41819247945462157,0.671996442466859,0.43287011352351734,0.695582036093486,0.6223135317792188,5,18,10.4,1.7435595774162693,820.0,1000.0,7.008822599902304,0.2491237865017398,-0.4063746009789358,TPOJ1,p4
5,9919,langfroi12345,0.36211824407304266,0.5480779092737628,0.3644134958497794,0.5515518485619391,0.6607057827834583,3,69,25.4,15.06784656146989,460.0,100.0,5.171969531243122,0.1027073810665729,0.4230011835354056,STSdp,p4
6,9952,langfroi12345,0.1156452122214934,0.18832741079819149,0.11883670168108443,0.1935247288277812,0.6140646851743577,2,10,5.0,1.7888543819998317,442.0,100.0,7.4296456668433635,0.1774857336808427,0.3270205521419986,STGa,p4
7,12819,langfroi12345,0.1719860397391256,0.29299174769680214,0.17465285348576454,0.29753487469475376,0.5869996035420855,2,52,21.4,10.190191362285598,2080.0,100.0,7.451831822085042,0.3281819952057223,0.1968247681621285,STSdp,p4
8,12825,langfroi12345,0.2981181219747594,0.4729172103105497,0.3042293168139368,0.4826116535596343,0.630381207270919,4,44,19.4,7.1442284397967,100.0,100.0,5.96861739431429,0.3578834264768843,-0.0972722546289065,STSdp,p4
9,15199,langfroi12345,0.4921840412403101,0.734383801596489,0.5067688039336833,0.7561456072924856,0.6702000237074173,7,21,12.4,3.1368774282716245,1000.0,1000.0,5.65550357199718,0.2201913098896285,-0.4424930462560033,TPOJ1,p4
10,15200,langfroi12345,0.39006367539593106,0.554792404889057,0.3976407344545068,0.5655693499937934,0.7030804170326248,5,62,23.2,11.923086848631105,460.0,100.0,6.220567563688928,0.1629359926083664,-0.3855694318869687,TPOJ1,p4
11,16769,langfroi12345,0.06899408508949186,0.1091729368018016,0.07262261054118105,0.11491454174238695,0.6319705882305559,2,9,4.0,1.4142135623730951,442.0,100.0,2.47057524903316,0.4616832256174075,0.0192807642091171,IFJa,p4
12,17658,langfroi12345,0.12425862966929194,0.21331067501514395,0.13119758300923154,0.22522254644637135,0.5825241969745313,2,21,7.0,4.604345773288535,262.0,100.0,5.709486048612743,0.4008558159174281,0.1235477450972047,55b,p4
13,20612,langfroi12345,0.3072042359816251,0.5182440762431797,0.3154028497039977,0.5320748848628882,0.5927790592583122,6,85,30.4,19.272778730634563,100.0,100.0,9.253009295251188,0.0991688917882433,0.36709728222682,A5,p4
14,20879,langfroi12345,0.1903305701867127,0.3276181735842576,0.19340731778051137,0.33291421418494116,0.5809524181898384,1,23,10.0,4.33589667773576,640.0,1000.0,5.6038976786844925,0.2171340588096924,-0.1420245923268301,STV,p4
15,21197,langfroi12345,0.2611238727500463,0.40401217633100944,0.2619360065544062,0.4052687138597918,0.6463267397567395,2,79,26.8,20.093780132170256,100.0,100.0,7.993682121929899,0.2927116292249435,0.0549350348543059,STSdp,p4
16,21198,langfroi12345,0.18911958508655813,0.31938907155404306,0.19246135428827318,0.3250327205827524,0.5921291676210583,2,62,15.2,21.06561178793533,280.0,100.0,7.226435304365847,0.3115162662851606,0.0572826407332102,STSdp,p4
17,21199,langfroi12345,0.2127119480777055,0.31537964344192776,0.2165458022101004,0.3210639482504257,0.6744631510019228,2,30,8.4,9.687104830649869,244.0,100.0,7.464239571951346,0.3422385075545823,0.0330234141565225,STSdp,p4
18,21200,langfroi12345,0.21935337018458662,0.3397502859083112,0.22241332014157741,0.344489756616593,0.6456311570074257,2,16,8.2,2.7856776554368237,820.0,1000.0,6.687102218790218,0.4254329483006647,-0.0491237737688734,STSdp,p4
