,neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Num Features,Average Num Features Agree Direction,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,R Fischer SEM,NC Normalized R Fischer SEM,Participant
24,23692,ghost_additional,0.3476629309981745,0.5885175266503291,0.3529540617867383,0.5974742572282156,0.5907435467163926,10,6.2,1000.0,1000.0,3.887456226017292,0.0645296472572958,0.0083528341184683,8C,0.05489721338057768,0.09292901071153475,p8
25,25235,ghost_additional,-0.16103227897810016,-0.2795975759126061,-0.1625395578450695,-0.2822146382811157,0.5759430440428213,10,5.4,100000.0,100000.0,1.4407162013079502,0.1327432313587811,-0.0742387561974553,POS2,0.046753866883760195,0.08117793481031095,p8
26,25641,ghost_additional,0.09579914598859762,0.1668070436838868,0.09762369096936128,0.16998397131897955,0.5743111554098697,10,4.0,44200.0,10000.0,-0.9135915501089186,0.0946165337419356,-0.0019747858923577,4,0.08173184044520727,0.14231282062922418,p8
27,25775,ghost_additional,0.4042101598909384,0.6222009520058065,0.4140175077705589,0.6372974087326697,0.6496456789207327,10,4.8,1000.0,1000.0,2.316555398017497,0.0083184628364991,0.0642373966473721,9m,0.06655113612889269,0.10244220547953957,p8
28,25994,ghost_additional,0.30965693733919775,0.5001935059595585,0.3099903166004589,0.5007320184919671,0.6190742855510684,10,6.6,1000.0,1000.0,2.642476636177192,-0.0283967717802518,0.1050641092577744,PGi,0.01558157781196523,0.02516915687766825,p8
29,26118,ghost_additional,-0.16831817718752812,-0.29385644635445196,-0.17095024408211168,-0.2984516115180326,0.5727904875855655,10,5.0,100000.0,100000.0,-1.0340980848607602,-0.0465583495549572,-0.0449991872076896,POS2,0.06397564763592864,0.11169118381417206,p8
30,27648,ghost_additional,0.40596599756260615,0.6752362723650046,0.4143742154688388,0.6892215168197737,0.6012206603485866,10,7.8,1000.0,1000.0,7.481747900301469,0.1375073296467626,0.0419105433982872,TPOJ2,0.06347842146451455,0.10558256834971354,p8
31,27649,ghost_additional,0.32469876109224655,0.5277253837854677,0.335921066395177,0.5459647369416818,0.615279785791475,10,7.0,1000.0,1000.0,7.136654720614873,0.0445343505040273,0.0474677068393109,TPOJ2,0.08420757609121099,0.13686062509414187,p8
32,27650,ghost_additional,0.3502824206174041,0.5852784080392553,0.3617000184662117,0.6043557955964273,0.5984885411899737,10,7.8,1000.0,1000.0,6.252683513094133,0.1040510175501578,-0.0057525597646302,TPOJ2,0.08168188294539086,0.13648027877523422,p8
33,27651,ghost_additional,0.22359840725199565,0.37240875825167524,0.2347396863832534,0.39096483822379663,0.6004112478495659,10,7.4,6400.0,10000.0,7.720077714897163,0.0602760698746775,-0.0873036738635839,TPOJ2,0.10089828646150387,0.16804862804099918,p8
34,28370,ghost_additional,0.09921547250673513,0.17326269994455362,0.10043297665419236,0.17538886081898591,0.5726303038015995,10,6.6,100000.0,100000.0,3.618812099658229,0.0617620907629356,-0.0494764833364279,TGd,0.06240724677966482,0.10898348614342142,p8
35,30732,ghost_additional,-0.0680118776512012,-0.11625378873252297,-0.06963931998093012,-0.11903560189970186,0.5850293430666859,10,5.4,100000.0,100000.0,-0.3642561001255543,0.0960604513498535,-0.0647173794842385,SCEF,0.06589558933699478,0.11263638331638953,p8
36,31808,ghost_additional,0.17303914315288543,0.2872408473972807,0.17556010724182372,0.29142558761253334,0.6024183006031739,10,3.2,8200.0,10000.0,4.77681611551237,-0.1054281405432749,-0.0226044978720707,TE1a,0.059482999081282184,0.09874035868718559,p8
37,31809,ghost_additional,0.08609947345359895,0.1398022452557532,0.08755948872340256,0.1421729149548685,0.6158661707906709,10,4.8,28000.0,10000.0,6.339615426743966,-0.0396792614703005,-0.0638153828174074,TE1a,0.0560999416937709,0.09109112393971536,p8
38,37264,ghost_additional,0.22787446326851554,0.38611055592054727,0.23111138367781056,0.39159519479046206,0.590179314640149,10,5.6,2800.0,1000.0,1.873991771279777,0.1023565922463363,0.0402703226864236,SFL,0.05452562084586984,0.09238822760014188,p8
39,41100,ghost_additional,0.01095460320477149,0.018889822454615415,0.011051530876989417,0.019056961919633946,0.5799209193781975,10,5.0,82000.0,100000.0,-4.026268468760962,-0.0642817813149425,0.1261442613318478,POS2,0.049254838943896165,0.0849337164741499,p8
40,41101,ghost_additional,0.01101391653819212,0.018546241048578896,0.011087133452424684,0.018669530392154503,0.5938624710712503,10,5.0,64000.0,100000.0,-3.954179934528126,-0.061179204291136,0.1238829292765069,POS2,0.05925543723002176,0.0997797303526062,p8
41,44818,ghost_additional,0.22496251492276506,0.39256656438135484,0.22612785326274926,0.3946001159204925,0.573055719295104,10,5.8,10000.0,10000.0,0.9121836958840424,0.0392996314433468,-0.1301511479317745,3b,0.03555676049041284,0.06204764963195897,p8
42,46707,ghost_additional,0.25995967598082287,0.43122065426462103,0.2635107117870827,0.4371111062276609,0.6028460682713429,10,6.6,2800.0,1000.0,0.9608674204741368,-0.0615142255377929,-0.078494079795918,9a,0.053015726580412426,0.08794239420426954,p8
43,47146,ghost_additional,0.1007590726384783,0.15522569769150701,0.10282936176242138,0.15841510848372664,0.6491133500248472,10,5.4,100000.0,100000.0,-1.291022675523248,0.1250784647982114,-0.0442556172381461,6v,0.0630939079537812,0.09720013916115891,p8
44,48715,ghost_additional,0.3832079707569359,0.6426606662803511,0.39446563289407227,0.6615403796524931,0.5962835301169143,10,5.6,820.0,1000.0,1.9778697084665355,0.0806139555943427,0.0687831435343795,9m,0.07387603342706595,0.12389413709377643,p8
45,48716,ghost_additional,0.3715528632419084,0.6069936546440772,0.38190328751349073,0.6239028013019892,0.6121198473809019,10,5.2,1000.0,1000.0,2.211580190053814,0.0690703121524159,0.0863166568363161,9m,0.07422285275255819,0.12125542582900725,p8
46,48718,ghost_additional,0.33271739392085725,0.5253795945905179,0.3420294429372712,0.5400838469874164,0.6332895250341384,10,5.6,1000.0,1000.0,2.6310037288696355,0.1214296904948186,0.0351656764881558,9m,0.07266943652179336,0.11474915287423397,p8
47,51163,ghost_additional,0.2297704304097131,0.3962874122308823,0.23089030788880335,0.39821887637713027,0.579807541996428,10,3.6,460.0,100.0,-0.0721363027048453,-0.0407399985864948,-0.0639193728982374,44,0.03364294739604026,0.058024335592805246,p8
48,51434,ghost_additional,-0.19247969028861603,-0.33627517817984237,-0.19742619851184395,-0.344917066223406,0.572387445693885,10,6.6,82000.0,100000.0,1.543104618077181,0.064397419653301,-0.0475283570301313,PoI1,0.0758886473770581,0.13258265524160995,p8
49,51837,ghost_additional,0.3764247322777338,0.6513207972343469,0.3862958490765254,0.6684006092437199,0.5779405998950395,10,8.0,1000.0,1000.0,7.776077950029998,0.0920864914615005,0.1019482108884631,TPOJ2,0.0713260644437943,0.1234141786487191,p8
50,51838,ghost_additional,0.34871288747606854,0.5915628353927315,0.35617394699696325,0.6042199114106556,0.5894773413961379,10,7.4,1000.0,1000.0,6.724561469845709,0.0631641587516523,0.1362238654198769,TPOJ2,0.06653489696942605,0.11287099994690647,p8
51,51839,ghost_additional,0.29750546717198867,0.5043338826749016,0.3040049743211321,0.5153519043171924,0.5898978383012261,10,7.6,2800.0,1000.0,6.136100205226956,0.0474012752230714,0.1074264249981879,TPOJ2,0.06983510674179527,0.11838508671756581,p8
52,51840,ghost_additional,0.3276342462004904,0.547665458556373,0.33396106198714415,0.558241210356382,0.598237922588952,10,7.4,1000.0,1000.0,5.213264449470792,0.0371942253430882,0.1300133043626705,TPOJ2,0.06445668235808799,0.10774422671024156,p8
53,51842,ghost_additional,0.2891658370770821,0.46622362821115343,0.29301986503506255,0.4724374981342381,0.6202299059500228,10,7.0,2800.0,1000.0,6.620902510472893,0.0079012302108785,0.1044657873823066,TPOJ2,0.053975485501739584,0.08702496442680216,p8
54,53019,ghost_additional,0.07720209126900801,0.13534160836584166,0.07929572458685205,0.1390119195699512,0.5704239235898776,10,7.4,64000.0,100000.0,-0.370465780540168,0.119062209216768,0.0274049756000792,TA2,0.09566536880420745,0.16770925069578388,p8
55,54142,ghost_additional,0.20373076586468733,0.3570018927025386,0.20673864309249293,0.36227266198859076,0.5706713886652697,10,7.0,2800.0,1000.0,7.557660468003719,0.1371863966194296,0.0507057356808363,STV,0.059697785310942414,0.10460973950449523,p8
56,54222,ghost_additional,-0.027012832638769385,-0.04659769049859457,-0.027216269872973327,-0.04694862390132554,0.5797032503055943,10,4.8,100000.0,100000.0,-3.8079521574849498,-0.0934273505981456,0.1338087272259903,POS2,0.06398173370334787,0.1103698032909415,p8
57,56514,ghost_additional,-0.049487954709864376,-0.08519985711010628,-0.04964173269955901,-0.0854646056297304,0.5808455129908215,10,5.2,100000.0,100000.0,-2.3720256841092056,0.0146790590181411,-0.065981948049112,Unknown,0.03150455949985289,0.05423913724947845,p8
58,58318,ghost_additional,0.38883668448137637,0.6537989424711678,0.39429772259512386,0.6629812575305737,0.5947343429643493,10,4.8,1000.0,1000.0,3.9988017584651607,0.0456131884814403,0.0365074066264151,9m,0.05193935097498881,0.08733201905931007,p8
59,61441,ghost_additional,0.39327085644227083,0.6485887528139429,0.403672997741718,0.6657441350180477,0.6063485602179203,10,7.2,1000.0,1000.0,7.13852608291748,0.1185298151768523,0.0293808039413819,TPOJ2,0.07229098055575506,0.11922347194124423,p8
60,61444,ghost_additional,0.2683886133830882,0.43919902749264667,0.2772142994189761,0.45364163992339307,0.6110865384090172,10,8.0,4600.0,1000.0,6.383785121025725,0.0969296644937497,-0.0910699928304779,TPOJ2,0.08681367361413994,0.14206445103530188,p8
61,61445,ghost_additional,0.25177172840487944,0.42017708046663776,0.26255952657033477,0.438180632996313,0.5992038597756648,10,7.4,8200.0,10000.0,6.883363391144332,0.0651105301599331,-0.0961880229565316,TPOJ2,0.09241641431248021,0.15423200769614515,p8
62,61446,ghost_additional,0.23778174189285067,0.40907685572288244,0.24915634913022033,0.42864559353557247,0.5812642259427387,10,7.4,8200.0,10000.0,7.329921981026475,0.0615181878286481,-0.086850475952966,TPOJ2,0.0975147605053957,0.16776322394043572,p8
63,61447,ghost_additional,0.2663483086587397,0.4597806819400843,0.27560822876535507,0.4757655117397182,0.5792942572855824,10,7.0,6400.0,10000.0,4.4697942053819055,0.1077549650213939,-0.1049785540282222,TPOJ2,0.08288200458815004,0.14307410015854966,p8
64,61674,ghost_additional,-0.018203445349485214,-0.03146505152132305,-0.01811867952163792,-0.03131853194278963,0.5785290177309645,10,6.8,100000.0,100000.0,-2.1692238431913866,0.1058974474089711,-0.020731904329864,V3B,0.11272173712005129,0.1948419762281841,p8
65,62597,ghost_additional,0.07826196279354666,0.1366475356095909,0.08166949415484015,0.14259717891538778,0.5727286807216572,10,7.8,64000.0,100000.0,4.340290436504324,0.0940953624193388,-0.0859454446677518,STSva,0.10385057287082808,0.1813259513038057,p8
66,63214,ghost_additional,0.14936884431867642,0.260232560747922,0.15009492045437478,0.26149754109206674,0.5739821484651365,10,4.4,20800.0,1000.0,0.6304495975611675,0.0185641243081052,0.061682035076085,Unknown,0.033900918780044004,0.05906267097451923,p8
67,65178,ghost_additional,0.1187816470574981,0.20235899356638248,0.11909876375384867,0.202899240457264,0.5869847688214193,10,5.4,64000.0,100000.0,-0.0717592234846277,0.045025574721759,0.0624779507462509,FEF,0.026909104369330805,0.04584293460179623,p8
68,66098,ghost_additional,-0.17133658676426688,-0.29851375182755735,-0.1740654319390051,-0.3032681234807547,0.5739654729985204,10,5.4,100000.0,100000.0,-0.4353697668706878,-0.0622345934314257,-0.0220351364727268,POS2,0.06377263765724467,0.11110883956848928,p8
69,69802,ghost_additional,0.062277930837169815,0.10330078717183587,0.06342162986545014,0.10519784778898963,0.6028795379223344,10,4.6,82000.0,100000.0,5.984796776873882,-0.0751700074325367,-0.061876854191638,TE1a,0.05900249110266509,0.09786779512537719,p8
70,69807,ghost_additional,0.0886775463646963,0.14543856022595172,0.08997853917467355,0.14757229676811134,0.6097251391029164,10,5.2,28000.0,10000.0,6.369163219343991,-0.0133944102022188,-0.0752408822455033,TE1a,0.052919313721948386,0.08679208110035964,p8
71,69848,ghost_additional,0.31154805702142374,0.5312229246835256,0.31466078202630027,0.5365304553952718,0.5864732912402595,10,5.0,1000.0,1000.0,2.536286348951331,-0.0557064440473751,0.1077469584717387,TGd,0.04621350011191733,0.07879898505554471,p8
72,71027,ghost_additional,0.044130328562923524,0.06800949231851779,0.04436808319631463,0.06837589729305245,0.6488848403137927,10,4.2,64000.0,100000.0,-0.2577289695997913,-0.112988818847607,0.1292697199869367,10d,0.04156887897567322,0.06406202825692618,p8
73,72313,ghost_additional,0.11280785374674249,0.19076193224994437,0.11383515960818207,0.19249914153662992,0.591354115657294,10,3.2,82000.0,100000.0,0.4470356706318536,0.1200170633946981,0.0599463686215198,6v,0.0506717796405695,0.08568770944334679,p8
74,74020,ghost_additional,0.17228172502119307,0.3017761587632943,0.17580342282635325,0.30794491772966537,0.5708924314207557,10,6.8,40600.0,1000.0,8.94465851511338,0.094190711758045,-0.0265324014651599,PGi,0.0725390376633184,0.1270625316975977,p8
75,77111,ghost_additional,0.18697060206193844,0.3037028544146971,0.19347369615316368,0.31426605641678607,0.6156366308188719,10,5.8,6400.0,10000.0,1.9132519418039424,0.053506924803875,0.0510407928369023,9m,0.0808591421515743,0.13134231802292495,p8
76,78093,ghost_additional,0.24864086825829426,0.4186523797297698,0.2491740663407456,0.4195501591159555,0.5939076911942697,10,6.2,1000.0,1000.0,1.744596632730694,-0.0417848659862155,0.1128956253448514,PGi,0.022269979627209863,0.037497375362201296,p8
77,82876,ghost_additional,0.2739779074327374,0.4761642255036419,0.27739148814355175,0.4820969119402595,0.5753853245546728,10,6.2,2800.0,1000.0,2.3653683641173404,0.0460643742616917,0.1107496918804594,SFL,0.05325703501367174,0.09255890399166981,p8
78,82877,ghost_additional,0.2613056725991592,0.4351433474288792,0.26313144307398273,0.438183740192454,0.6005048086869065,10,5.4,2800.0,1000.0,2.305676095619733,0.0925981917203522,0.1315202645904679,SFL,0.039003808723674205,0.06495170090138305,p8
79,82878,ghost_additional,0.2544953732093108,0.44399473147237006,0.2567737697362766,0.44796964088396773,0.5731945790558286,10,6.0,2800.0,1000.0,1.8038948527410616,0.025447896749723,0.1149804844524979,SFL,0.04441503972863958,0.07748684539515438,p8
80,84348,ghost_additional,0.12465674277780496,0.21824882693491066,0.1256643050888495,0.22001286542612375,0.5711679853151371,10,3.2,42400.0,10000.0,-0.3711759664619313,0.1236890445885535,-0.1076781262562081,6r,0.04009292191370731,0.07019462390138406,p8
81,85181,ghost_additional,-0.22930095093228947,-0.40103957186665457,-0.23323651972572945,-0.4079227479614585,0.5717663966800062,10,7.4,100000.0,100000.0,2.3860930207115403,0.0442388668003383,-0.0344555138802374,Ig,0.06505623468433333,0.11378114394634946,p8
82,86389,ghost_additional,0.3086826797584067,0.5403458538097802,0.3200773236843948,0.5602920607231883,0.5712687116630922,10,7.8,4600.0,1000.0,7.352581438664433,0.1146962151463555,0.0504715301974697,TPOJ2,0.09200188753879596,0.16104835720996813,p8
83,89772,ghost_additional,0.26464943722598316,0.41737061728860614,0.2709989959714275,0.4273843142035686,0.6340873704652324,10,5.2,4600.0,1000.0,1.7115576286301204,0.0315084179467832,0.1358260791686336,STSda,0.07518739766701482,0.11857576915914525,p8
84,89972,ghost_additional,-0.06399028407360707,-0.10753088388490772,-0.06432869606038259,-0.10809955990474475,0.5950874926509211,10,5.2,80200.0,100000.0,-1.892157021436848,0.1284820870163655,-0.1004287750422034,STGa,0.08241828571257313,0.13849776164077401,p8
85,96909,ghost_additional,-0.10809527236133358,-0.18052324107884324,-0.1086765558633518,-0.18149400676986457,0.5987886751607963,10,6.8,100000.0,100000.0,-2.596688666277897,0.0868638555356546,-0.0391672475224463,V3B,0.1091401790104669,0.18226827516595706,p8
86,97499,ghost_additional,0.31443412230251466,0.5412530767272712,0.32403816531255386,0.5577850542052231,0.5809373393381245,10,5.6,1000.0,1000.0,2.031554143070268,-0.0840487869411781,0.069911590832144,TGd,0.08271871830738559,0.14238836567404833,p8
87,97998,ghost_additional,0.058242556051357953,0.10192977908173104,0.05905506935937227,0.10335175139204374,0.5713988255057134,10,5.6,46000.0,10000.0,1.306126048345646,0.0892563737961673,-0.1014436561450174,9p,0.05303834314974072,0.09282193239161705,p8
88,98610,ghost_additional,0.344101456201074,0.6040436177368993,0.3575008969741876,0.6275653045370657,0.5696632595677102,10,7.0,820.0,1000.0,4.239345489551464,0.0772911948909098,-0.1257086740444898,STV,0.08782777245889706,0.15417489364777584,p8
89,98611,ghost_additional,0.3437651797293826,0.5822699856348393,0.36213356999891155,0.613382393083416,0.5903879440987863,10,7.2,820.0,1000.0,4.742816420241223,0.0769953037057584,-0.1128734823306296,STV,0.10371147588616797,0.1756666560061303,p8
90,98612,ghost_additional,0.2796143929860844,0.4810960309746092,0.3045079768655359,0.5239271752273789,0.5812028680004672,10,6.6,1000.0,1000.0,3.229083908336115,0.0573927915034967,-0.079816814759968,STV,0.13822971925561145,0.23783385607020155,p8
91,99596,ghost_additional,0.15667035460459142,0.2717606672636832,0.1586125944287362,0.2751296798118952,0.5765012140354282,10,5.6,26200.0,10000.0,-0.3059422927319483,-0.0994970281500867,-0.0091631699697323,23d,0.051891927046670894,0.09001182613898526,p8
92,99597,ghost_additional,0.11302794428756231,0.19443312610674307,0.11369406027228565,0.19557899329981457,0.581320408465327,10,6.6,46000.0,10000.0,-0.783535448487001,-0.0649879240867699,-0.0078828008844034,23d,0.03780516389100008,0.06503326451380725,p8
93,101785,ghost_additional,0.18462835434980565,0.3175309183366614,0.18797701280534013,0.3232900694612341,0.5814500059299859,10,4.4,28000.0,10000.0,4.512427552075792,-0.0928095288800875,-0.0158364787292287,TE1a,0.05864383973442372,0.10085792266976983,p8
94,101860,ghost_additional,-0.0831122889344593,-0.1388279303440434,-0.08410798781010076,-0.1404911117570857,0.5986712380461944,10,6.2,100000.0,100000.0,2.766181589116983,0.0055753789864765,-0.0926107921492701,PeEc,0.06284671266187139,0.10497700351694872,p8
95,102442,ghost_additional,0.06680069080922463,0.11187403936151648,0.06716765719878841,0.11248861402853089,0.5971062740781252,10,7.6,64000.0,100000.0,-1.3075570651582715,-0.129876702328546,0.0398852901919305,10d,0.04227586867786641,0.07080124680172938,p8
96,103291,ghost_additional,0.20217271057281416,0.33068534251441106,0.2027413642829706,0.3316154653108181,0.6113748769013057,10,5.6,10000.0,10000.0,-1.397228452816163,0.1078069245953647,0.0111855475716407,4,0.02609091234912178,0.0426758006173905,p8
97,103293,ghost_additional,0.1939802218230135,0.31061194795411856,0.1950392948465383,0.31230779473566744,0.6245098525690548,10,5.4,10000.0,10000.0,-0.6868924219694896,0.1210653125251239,0.0320718025144063,6v,0.03637524798381456,0.05824607543688414,p8
98,104776,ghost_additional,0.08625035250598793,0.15087103412649017,0.08667785349505484,0.15161882836079366,0.5716826493922995,10,5.2,46000.0,10000.0,0.3867200000710268,-0.078600034634161,-0.0516017843107458,Unknown,0.03676245463052004,0.0643057029448045,p8
99,104777,ghost_additional,0.15222732488699112,0.23723386812916572,0.15253951896879336,0.23772039713890797,0.6416761910407689,10,5.2,28000.0,10000.0,0.5393987129019898,-0.1047156990335573,0.0046306996358991,Unknown,0.02346293404765512,0.036565068760926495,p8
100,106121,ghost_additional,0.40273076264924823,0.6752147697318415,0.4133082775039999,0.6929489358779886,0.5964483905012785,10,5.2,1000.0,1000.0,3.724726990168999,0.0515399535767195,0.122034918569913,9m,0.07299349769221952,0.12238024086354385,p8
101,106122,ghost_additional,0.35342854488935044,0.5857053907499629,0.36071090383938303,0.5977737903065004,0.6034237527450533,10,4.6,1000.0,1000.0,2.638187632228712,0.0187726881808501,0.0651946429864337,9m,0.06428512643281975,0.1065339674488754,p8
102,106169,ghost_additional,0.16882395366668926,0.29476263385835905,0.17049348550882593,0.29767759700434837,0.5727454374281832,10,5.8,10000.0,10000.0,1.9100172009826,0.0933201829331975,0.0628039028628802,9m,0.05129431651285096,0.08955866456689632,p8
103,106172,ghost_additional,0.1493587926424125,0.2273172144953979,0.1496685357383398,0.22778862924460483,0.6570500741616131,10,6.0,8200.0,10000.0,3.102769009401927,0.0338815589679345,-0.1029173511533666,9m,0.022763027940066266,0.034644281821460225,p8
104,106780,ghost_additional,0.29456633996031323,0.484198373894346,0.2955158280142445,0.48575911084686935,0.6083587963981655,10,7.6,4600.0,1000.0,4.982491218489242,0.0117025904042489,0.0946894953136751,PGi,0.0273360318500121,0.044934061957938566,p8
105,106782,ghost_additional,0.258184263238618,0.4373633759262569,0.25994250029306465,0.4403418242800232,0.5903198060236072,10,8.4,4600.0,1000.0,3.902209085072133,0.0400241040190891,0.0773325653631772,PGi,0.039423188279106736,0.06678276398120747,p8
106,106809,ghost_additional,0.249261690850794,0.40566979519857,0.25903504691639706,0.42157579078097646,0.6144447868710159,10,7.0,10000.0,10000.0,10.991336903807102,0.132972152329649,0.1229462029523154,STV,0.09085277431120736,0.1478615756085488,p8
107,110524,ghost_additional,0.05486781144726549,0.09592523032065466,0.056296307437187415,0.09842266557879491,0.5719851937165621,10,4.6,24220.0,10000.0,1.9399002136254424,0.080440219030136,-0.1238483807319232,44,0.06046774484117799,0.10571557709086749,p8
108,110861,ghost_additional,-0.2104322657840016,-0.3581281637531162,-0.2137554812571093,-0.36378384136845693,0.5875892685420515,10,4.8,100000.0,100000.0,-0.3871525580501228,0.1186961380568712,0.045119498784546,A4,0.060774000363546465,0.1034293912724805,p8
