,neuroid_id,parc_lang,parc_glasser,parc_name_glasser,tstat_langloc_SN,top10_tstat_langloc_SN_parc_lang_int,ncsnr,nc,corr_SentPC1,corr_SentPC2
120,120,2,81,IFSp,8.882072307180763,2,0.4029747664073157,32.758010290338405,0.2826315033446396,0.3147024479101503
133,133,5,139,TPOJ1,10.080612241249938,5,0.5026433648785915,43.11559493370101,0.2664879238041487,0.5372189473451634
287,287,5,150,PGi,10.449765613673168,5,0.5753413773426123,49.82572219105773,0.1543204107818596,0.0305752127750761
408,408,5,149,PFm,8.536910238495931,5,0.521116511381795,44.89408590504654,0.14425660090619,0.0157627621213198
457,457,3,73,8C,5.239034448205793,3,0.5248788439072173,45.25028129219657,0.5784569559891445,0.0996671627719884
1150,1150,2,74,44,5.645478128381121,2,0.5105063166133663,43.87855627277872,0.5260531773412807,0.0220624638823611
1152,1152,2,74,44,5.794822528556848,2,0.5086168491734624,43.6960174310011,0.4454069742893741,0.3258100363075893
1166,1166,1,76,47l,4.933843089439459,1,0.4039941722160212,32.86941054753958,0.5444540409041256,0.0746817060200873
1231,1231,5,129,STSdp,10.815037383148894,5,0.4358637610171034,36.302959614125,0.2359598532550288,0.2340137049369689
1234,1234,5,129,STSdp,9.64684834612576,5,0.4338551588514734,36.08961347050531,0.5364585797196392,-0.0854492049236991
1235,1235,5,129,STSdp,11.353217262115338,5,0.5046320610847518,43.30938980998502,0.403516388576928,-0.0332807127134638
1351,1351,4,128,STSda,8.293245761920925,4,0.4870726473363079,41.57920606178634,0.2900857538339706,-0.3611462435321343
1669,1669,5,150,PGi,7.824918565155047,5,0.4474736897551632,37.52725799236224,0.4031677889560615,-0.0826448905161828
1914,1914,5,28,STV,10.888339234252864,5,0.6987001656409241,59.4245716819356,0.2741792653926064,-0.2063077116608027
2026,2026,3,73,8C,7.771548940571384,3,0.5023564116585313,43.08758587260949,0.1539598182003729,0.08081750124913
2219,2219,2,81,IFSp,5.9552567659585165,2,0.6218546806345483,53.70605551069606,0.3453022026117221,0.4236480618501456
