neuroid_id,parc_lang,parc_glasser,parc_name_glasser,tstat_langloc_SN,top10_tstat_langloc_SN_parc_lang_int,ncsnr,nc,visfAtlas_name,corr_SentPC1,corr_SentPC2
33597,6,141,TPOJ3,7.983502262789596,6,0.6605761902820803,56.69275960169741,,0.1361767868768116,-0.4975721805379673
73961,6,141,TPOJ3,9.998632087624667,6,0.7035956644033369,59.76082764513857,,0.130870444467099,-0.4921231958877806
97789,0,127,PHA3,5.0129062786925855,0,0.7606421226485094,63.44667602664041,,0.0260245445838223,-0.4889107777648042
97790,0,127,PHA3,5.499595339039103,0,0.6336124688859923,54.63606451521367,,-0.0053287568082858,-0.4831102778463926
97788,0,127,PHA3,4.025227772863271,0,0.7792324839648694,64.55923839061575,CoS-places,0.0172180711554641,-0.4797208858924473
13367,0,127,PHA3,3.8261891339567415,0,0.7975465666462781,65.6149610267451,,0.0192566384500005,-0.4762087662682923
63139,0,127,PHA3,4.226043333980398,0,0.6643157429153786,56.96974431308382,,0.0134695694132276,-0.4650963441353614
13366,0,127,PHA3,3.384476298332215,0,0.6806536727609741,58.15668947440812,CoS-places,0.0538088638043871,-0.4592395890573213
5686,0,127,PHA3,4.343748530522367,0,0.6906941475408033,58.86762939674545,CoS-places,-0.0098254192090252,-0.454309856798204
63138,0,127,PHA3,4.081417780698471,0,0.6778999861792292,57.95926138875976,CoS-places,-0.003813749710522,-0.4527666930498256
32056,0,163,VVC,2.686853238807247,0,0.6148109972726752,53.139153888815805,,-0.0201613734980003,-0.4434322945472738
137478,0,127,PHA3,3.34648481493682,0,0.5789273347750193,50.13639135154296,,0.0034264886967194,-0.439947634512762
63135,0,127,PHA3,3.458685785305907,0,0.6233421246146801,53.82483256113593,CoS-places,0.0092029013482418,-0.4387042373087508
63136,0,127,PHA3,3.319605745468638,0,0.5419234640507972,46.83800770168077,CoS-places,0.0324375155846615,-0.435725127132699
63134,0,127,PHA3,4.051108060319417,0,0.6298004648461352,54.33677102695085,CoS-places,0.0166942322483341,-0.4344566984734351
97786,0,127,PHA3,3.7806238979349502,0,0.6072818663300344,52.525045548565984,CoS-places,0.0257412038292255,-0.4318804943831993
32057,0,127,PHA3,3.1977479487664056,0,0.5000026045364793,42.85739799493556,,0.0039531196158057,-0.4286520465081911
162339,0,135,TF,1.0514170590323428,0,0.4135146370712789,33.90540694142826,mFus-faces,0.1342823593693524,-0.4246593890760607
28665,0,127,PHA3,4.494738183208009,0,0.6717351804741357,57.51342128399406,CoS-places,-0.005306594396745,-0.4245736587015052
128331,0,127,PHA3,3.3866745763978843,0,0.6214044512644618,53.67003889873188,CoS-places,0.002621878927431,-0.4222915201575655
