,neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Feature Intersection,Feature Union,Feature Mean,Feature Std,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,R Fischer SEM,NC Normalized R Fischer SEM,Participant
0,151,abstract,0.45612201029087984,0.6177046950410047,0.4588496741459408,0.6213986425632703,0.7384143490452204,11,76,34.2,11.178550889985695,64.0,100.0,5.080941612981242,0.0687729862596472,0.6801258189020384,STSva,0.0338008044933904,0.045774847871110975,p6
1,10957,abstract,0.4100813291484016,0.5485972244113947,0.4129363397074377,0.5524165908565947,0.7475089389823096,10,133,58.2,19.415457759218555,64.0,100.0,6.258268301615334,0.0591335988629589,0.669800444565329,STSva,0.03666412966714638,0.04904841635347195,p6
2,40098,abstract,0.43217158252408855,0.5996110477682001,0.43453101828813323,0.6028846173591431,0.7207532018175207,12,53,28.6,3.826225293941798,100.0,100.0,5.69676691903619,0.1098568352499368,0.6888167893644054,STSda,0.032567875065088125,0.04518589023671603,p6
3,40124,abstract,0.353763970739127,0.4983185096328146,0.35997634465862954,0.5070693750937044,0.7099153732013639,8,98,32.2,26.308933843848557,82.0,100.0,9.148378655956234,0.0767364777386157,0.6697294632488342,STSva,0.06403283401136739,0.0901978410787349,p6
4,40125,abstract,0.44200335539508107,0.6270259996063912,0.44521875537442834,0.6315873663054798,0.7049202994334269,10,91,40.6,13.425349157470729,82.0,100.0,7.654963131395776,0.0683008445501909,0.6822795271463332,STSva,0.03795581377085,0.05384412081955454,p6
5,41673,abstract,0.3759421243036673,0.5480780613338235,0.38024500170811865,0.5543511351755935,0.6859280654087127,9,118,46.0,23.280893453645632,82.0,100.0,4.601672815608275,0.1153915504533238,0.6672080030873736,STSva,0.048918837491219835,0.07131773717710672,p6
6,41675,abstract,0.4654947170996725,0.6288691977581415,0.4664360840754362,0.6301409558965217,0.7402091225951543,9,98,43.4,17.715529910222838,100.0,100.0,4.109589141021488,0.0791873437899392,0.6751175098681803,STSva,0.01964200823639345,0.026535755419399683,p6
7,41676,abstract,0.4470222333873764,0.5906118878798217,0.44929840843371116,0.5936192014782389,0.7568798437025991,10,128,55.4,22.89628790874189,64.0,100.0,4.417165449883996,0.0765434695292147,0.6686406170447851,STSva,0.0310235460165022,0.04098873325089139,p6
8,41677,abstract,0.4579359547219827,0.6154785821134111,0.4598946433259892,0.6181111137422663,0.7440323157136297,14,86,40.0,10.13903348450926,64.0,100.0,5.255083936899464,0.0633712353392975,0.6853104334365258,STSva,0.02840616404596874,0.038178669724477365,p6
9,61514,abstract,0.4055679163907643,0.6037644438931055,0.41267253007904925,0.6143410032293468,0.6717320314121856,11,84,36.4,11.394735626595292,64.0,100.0,6.563446678648498,0.1338302275562359,0.6705946459938712,STSdp,0.06083035779941598,0.09055747672406214,p6
10,89999,abstract,0.37962010528411344,0.5178518317975824,0.38046072568325245,0.518998548758779,0.7330670318696471,11,60,30.6,4.409081537009721,64.0,100.0,6.588050540442898,0.1332992069507388,0.7086435084057041,STSda,0.021470749693410507,0.02928893097081524,p6
11,90000,abstract,0.39461233583310074,0.5332000910015111,0.3963221950732379,0.535510452385719,0.7400830241643421,10,161,52.0,47.23981371682153,80.2,100.0,7.740222063082995,0.1078340285730895,0.6838720307922528,STSda,0.030011808541049734,0.040551948310038985,p6
12,90067,abstract,0.3655784488738353,0.5214584542235747,0.368073539324979,0.5250174331891275,0.7010691761017915,7,96,33.8,23.146490014686893,100.0,100.0,8.612256727231236,0.0724403564000528,0.6738006509030474,STSva,0.039318821194618325,0.05608408204914352,p6
13,90069,abstract,0.4174679754052989,0.6018760930010956,0.4206738047161455,0.6064980332075689,0.6936111606023517,8,92,40.0,15.244671200127604,82.0,100.0,8.1570447287382,0.0777265630160212,0.6650672543039553,STSva,0.03898356072937337,0.05620376796636163,p6
14,143452,abstract,0.49203452090317495,0.6892112876507228,0.49375979748744536,0.691627947550959,0.7139095509888504,10,79,37.6,12.191800523302536,100.0,100.0,4.9721439691897205,0.0818491741739772,0.6849140197070513,STSva,0.02546732005108454,0.035673034512298155,p6
15,161249,abstract,0.4655660184803631,0.6584689636667316,0.4674939930314513,0.6611957765229933,0.707043223249013,13,78,36.4,11.99333148045196,82.0,100.0,5.001916559943876,0.1012676381752875,0.6869819293558981,STSva,0.027981885572012366,0.039575919338325154,p6
16,161250,abstract,0.46411642248984536,0.6400827849875887,0.46651227030170095,0.6433870010538765,0.7250881188733183,13,75,34.4,12.026637102698327,82.0,100.0,5.377196161833648,0.0972733285369313,0.6829707414505835,STSva,0.031182081240154147,0.04300454031519173,p6
17,161329,abstract,0.4242587095123679,0.5746137669815944,0.42655180426278827,0.5777195224629591,0.7383371821057629,11,149,52.8,37.47745989258077,64.0,100.0,6.630613551322685,0.0955748914455389,0.6902261925207546,STSva,0.03269135299396264,0.044276996724891715,p6
