neuroid,participant,dataset,NC Normalized R,R,R Fischer,NC Normalized R Fischer,feature_indices
5837,p3,abstract,0.4154977152544161,0.2947822456433194,0.2969395733028222,0.41853848425196,"[   519    749  -1371   1708  -1920  -2291  -2746   3412  -3765   4689
  -4790  -4861  -5472  -5511   5590  -5681   6810   7283  -7541   7884
  -8380   8659  -9454 -10355 -10678 -10739  10811  11038 -11087  11160
  11306  11539 -11781 -11841  12358  12851  13109  13367 -13390 -13726
  14031 -14790 -14906  15921 -16384]"
157021,p3,abstract,0.4124962527906314,0.3028855528087863,0.3106630579164794,0.4230883450288794,[ -2291  -4667   4790  -5511  -7507  -7541   9454  11160  11173 -16384]
28979,p3,abstract,0.3623931016503187,0.231314268263513,0.2368918469125782,0.3711313262376179,[  3488   4689  -4790   7283   7507   9454 -11087  11160 -14906  16384]
157024,p3,abstract,0.3551507474404451,0.2243659624615272,0.2325328838335854,0.3680782351830262,[-2291  3488 -5511 -7507 -7541  7884  9454 11114 11160 16384]
125885,p3,concrete,0.6391393949373682,0.396816622998341,0.3972793157609045,0.6398846388489569,"[   214    260   -354    399   -750   -785   -870   1037   1041  -1125
   1185   1218   1570   1723   1800   1922   2230  -2291  -2579   2818
  -2822  -3524   3788  -3964   4066  -4443   4667   5299  -5381   5408
   5473   5511   5679  -6113  -6118   6272  -6399  -6439  -6712   6810
   6889  -7085   7376  -7405   7507   7795  -7884   8087   8108  -8380
  -8728  -8800   8838   8972   9454  -9508  -9542   9668  10312 -10313
  10558 -11078 -11087 -11114 -11360  11407  11478  11480  11606  12735
 -12851  13063 -13390  13718 -13803 -14602  14906 -15063  15444  15685
  16095 -16120 -16253 -16358  16384]"
21070,p3,concrete,0.6368418863813906,0.3862571816644491,0.3868804613093144,0.6378695192737259,[  5511   6810   7507  -9454 -11087 -13390  14906 -16358  16384]
135273,p3,concrete,0.616676051984689,0.4058941449303706,0.4097059850059641,0.6224673907314385,"[   214    260    310    513   -785  -1125   1178  -2291   2542  -2579
   3114  -3268  -3412  -4443  -4608   4667  -4689   5408   5511  -6118
  -6439  -6712   6810  -7085   7795  -8425   8972  -9454  -9838  10617
 -11087  11173 -11306  11480  11781 -13390  13718  14906 -15189  16198
 -16206 -16358  16384]"
125884,p3,concrete,0.60679228993462,0.3868652170726347,0.3922752534431662,0.6152778508303364,"[     7    174    214    253    260    285   -354    513   -742   -750
   -785    827   -859   -928    940   1037   1041  -1125   1185   1218
  -1371   1570   1723  -1786   1800   1823   1922   2033   2158   2230
  -2291   2383   2542  -2579   2616  -2767  -2822   3439  -3524  -3760
  -3964  -4040   4066  -4258  -4443  -4593   4789  -5296   5299   5408
   5511   5679   5827  -5876  -6113  -6118  -6399  -6439   6571   6737
   6810   6852   6958  -7085  -7405   7507   7795  -7884  -8040   8053
   8087  -8108  -8380  -8728   8838   8972  -9450  -9508  -9542   9668
  10006 -10153  10260  10512  10558 -10994 -11087  11101  11114 -11264
  11407  11478  11480  11606  11767  12186 -12220 -12620  12735  13063
 -13109 -13390  13718  14006  14602  14906  15143 -15324 -15432  15685
  15995  16095 -16120  16198 -16290 -16358  16384]"
135276,p3,concrete,0.5829780750915137,0.4135473778096021,0.4216044142751428,0.5943360859547467,"[   260    310    513   -750   1178   1800   2230   2291  -2404  -2620
   3114  -3268   4667  -4689   4789   5511  -6399  -6712  -6810  -7085
   7507  -7541   7795   8972  -9454 -10543  10617 -11087  11114 -11136
 -11306  11480 -11767  12874 -13390  14906  15995  16198 -16206 -16358
  16384]"
61387,p3,concrete,0.567318621869812,0.3494507424549943,0.3532552894229305,0.5734951442818841,"[   100    260    310   -785  -1125   1178  -2291   2542   3114  -4443
  -4608   4667  -4689   4789  -4790   5408   5511  -6118   6272  -6439
  -6712   6717  -7085   7795  -8380  -8385  -8425   8838   9454  -9838
  10006 -10076  10617 -11087 -11306  11480 -12851  13718  14906  15143
  15995  16198 -16358  16384]"
31244,p3,concrete,0.56402342929879,0.3977524350519055,0.4091979149902863,0.5802534213137317,"[   260   -785   1041   1178  -2291  -2499   5511  -6439  -6712   6810
   7507   7541   7795  -9454  10617 -11087  11173  11480 -11767  14906
 -16358 -16384]"
96737,p3,concrete,0.52278386630304,0.3250863340754598,0.3326073283456227,0.5348786671324286,[ -1371  -2291   5511   6810   7507  11160  11480 -11767  14906  16384]
5102,p3,concrete,0.5119051037012385,0.3448143954434908,0.3527116126079053,0.5236291669216888,"[   260    310   -785   1178  -1371  -2291   3114  -3268  -4443   4667
  -4689   4789   5511   5679  -6118  -6399  -6712   6810   6958  -7085
   7376  -7507   7541   7795  -7884  -8385   8806   8972  -9454  -9838
  10006  10617 -11087  11114 -11306  11480  11767 -13390 -14001  14906
 -15189  15995  16198 -16358  16384]"
61389,p3,concrete,0.5016727503566025,0.3011877656192461,0.3076377642602355,0.5124161766420915,"[  -785  -2291   4667   5511  -6118   6717   6810   7507   7795  -9454
  10617 -11087  11160  11480 -11767 -14001  14906  15685  16198  16358
  16384]"
61388,p3,concrete,0.4880732476439847,0.3005243176035975,0.3063405301531421,0.4975191978774974,"[  -100    260    310   -785  -1125   1178  -1587  -2291   3114  -4443
   4667  -4689   4789   5511  -6118  -6158   6272  -6399  -6439  -6712
   6717  -7085   7507   7795  -7884  -8380  -8385   8806   8838  -9454
  -9542  -9838  10006 -10076  10617 -11087  11160 -11306  11480  13718
 -14001  14906  15995  16198 -16358  16384]"
125883,p3,concrete,0.4791838743369881,0.3243340649216434,0.3316302523311811,0.4899635479171768,"[   214    310   -750   -785   -859    940   1037   1041  -1257   1570
  -2291  -3488  -3524  -4608   4789   5299   5511   5679   6038  -6118
  -6399  -6439   6717   6810  -7085   7507   7795   8053  -8806   8838
   8972  -9454   9668 -11087  11160  11173  11480 -12220 -13390 -13726
  14906  16198 -16358  16384]"
54295,p3,concrete,0.4706222309234653,0.277413525324067,0.2814027565224261,0.4773898205139443,"[   100    214   -886   2230  -2383  -4790   4853   5679   6810  -6889
   7507  -9454  10076  11306 -11360 -12851 -13390  14768 -16358  16384]"
115952,p3,concrete,0.4691918011921847,0.2677769720019201,0.2686723257819822,0.4707606166494323,"[   100    214   2342  -2383  -4790   4853   5679   6810  -6889   7507
  -9454  10076  11306 -11360 -11781 -12358 -12851 -13390  15143 -16358
  16384]"
125881,p3,concrete,0.4633420178606892,0.2679967902653742,0.2773507521679846,0.4795141652160955,"[  -100    260    310   -785   1178  -1587   1723  -2254  -2291  -2620
   4667   5408   5511  -6118   6272  -6399  -6712   6717  -7085   7507
   7795  -7884  -8380  -8385   8838   9454  -9542  -9838   9942  10006
 -10076 -11038 -11087  11114  11480 -12851 -13390  13718  14906  15995
  16198 -16358  16384]"
96736,p3,concrete,0.4628550960672564,0.3125658960742338,0.3204342309953004,0.4745067156505865,"[  -859  -2291  -3488  -4443   4667   5511  -6118   6810   7507   9668
 -11087  11114  11160  11480 -13390  14906 -16358  16384]"
54293,p3,concrete,0.4088150847030971,0.2330347970198284,0.2339775115094315,0.4104688973905007,"[   100  -4790   5679   6810   7507  -9454 -11160  11306 -12851 -16358
 -16384]"
9271,p3,concrete,0.3486363571333399,0.2258113988530319,0.2331265057573191,0.3599303495363163,[  1041  -6810   7507 -16384]
20615,p3,concrete,0.1938974047454977,0.1123441462870104,0.1125638540408668,0.1942766035260588,[ -6810 -16384]
73525,p3,concrete,0.1815048315477025,0.1058673718773341,0.1069323748225227,0.1833307310362459,[-16384]
113874,p3,easy_to_process,0.5687605169381437,0.2866580628942322,0.2903989696476599,0.5761828794470327,[ 4667 -6810 16384]
113873,p3,easy_to_process,0.5414113417285921,0.2568344582798086,0.258171117493099,0.544229041748085,[ 4667 -6810 16384]
120211,p3,easy_to_process,0.4006443767565823,0.1886903613124489,0.1913110684074368,0.4062088981949315,[16384]
25188,p3,easy_to_process,0.3786686895940311,0.1814883331996944,0.1843980235621574,0.3847396508357431,[16384]
62260,p3,easy_to_process,0.3110695828866564,0.1577025203748859,0.1598038086192151,0.315214392089035,[16384]
57348,p3,easy_to_process,0.3050748584094613,0.15706072557335,0.1608536720847995,0.3124422802503512,[16384]
57345,p3,easy_to_process,0.300445930865275,0.1755092782885547,0.1780199616357616,0.3047438494865308,"[   513    621  -2291  -2768  -3760  -3991   4667   5511   6272  -6810
   6852  -7507   7541 -11767  12426  13700 -14906  15143  16384]"
89950,p3,easy_to_process,0.2930335690349389,0.1413769362962,0.1431225818527326,0.2966517882516082,[16384]
120222,p3,easy_to_process,0.2710870180223335,0.1394606673403415,0.1434101645328416,0.2787641461834199,[16384]
6789,p3,easy_to_process,0.2259724203968911,0.1147022847223479,0.1167238461437431,0.2299550535979596,[16384]
94311,p3,easy_to_process,0.2197636205720344,0.1070892031119112,0.1080992125360235,0.2218363162444716,[16384]
5394,p3,easy_to_process,0.2147494525379368,0.1038950788208881,0.1060227335470855,0.2191472805469839,[-6810 16384]
38469,p3,easy_to_process,0.2037627243605514,0.0949230419932604,0.0984223990143857,0.2112744781472174,[16384]
15142,p3,easy_to_process,0.1926929487688221,0.0957075208611252,0.0972677495514683,0.1958342386527401,[16384]
25189,p3,easy_to_process,0.1643507407567612,0.0778146286840281,0.0783150211776047,0.165407609861957,[16384]
25192,p3,easy_to_process,0.1359552975962055,0.0823985997673791,0.0844101073302295,0.1392742266811219,[16384]
57343,p3,easy_to_process,0.1299578920020448,0.0655406462321985,0.0656379211689114,0.1301507745329106,"[   513  -2291  -2768  -3760   4667   5511   6272  -6810   6852  -7507
  11087 -11767  11781  12426  12851  13700  14602 -14906  15143  16384]"
104354,p3,easy_to_process,0.1135794790528539,0.0596838070979838,0.0611769492577032,0.1164209584573826,[ 4667 -6810 16384]
3754,p3,easy_to_process,0.0670976687282818,0.0328124639129717,0.0323285840168341,0.0661081906731917,[16384]
57346,p3,easy_to_process,0.0549405994636079,0.0314595628564724,0.0314950253374874,0.0550025307108512,[16384]
68662,p3,ghost,0.4299688255947905,0.2582219461422425,0.2656217396753647,0.4422903210471091,"[   214    260    513   -785  -1041  -1125   1570   1928   2158  -2620
  -2768   3114   3967  -3991  -4608   4667   4790   5141   5511   6272
  -6439  -7507  -7541   7985  -8425  -8947  -9190  -9542  -9880 -10313
  10678 -11087  11173  11539  12851  13298  13718 -14602 -14688 -14792
  14832  14906 -15063  15143 -15596  15667  16095 -16253  16358  16384]"
69802,p3,ghost,0.3470781783383018,0.1981283065970276,0.2045447918296356,0.3583184803633815,[  4667  -4790  -6810 -16384]
102758,p3,ghost,0.2394873266296969,0.1375432662161541,0.1415541834873972,0.2464710480509501,[-16384]
32524,p3,ghost,0.2090925195128221,0.1237024282373732,0.1258506159424477,0.2127235717568296,[-16384]
16128,p3,ghost,0.1924860852201485,0.1187206044558177,0.1214481488110923,0.1969083532638267,[-16384]
71426,p3,ghost,0.1736506273917269,0.1034772735222297,0.1049736143293658,0.1761617151997682,[-16384]
101101,p3,ghost,0.1495354235004684,0.0862467661762729,0.08638674029602,0.1497781118956797,"[   260   -886  -1041   2158   2230  -4608   4667   4790   5511   6272
  -6668  -7507  -7541  -8425  -8626  -8806 -11087 -11114  12358 -14792
  15143 -15596  16384]"
86478,p3,ghost,0.1458693272191421,0.0885460100860487,0.0890453586599591,0.1466919463349369,"[   100   -886  -3991  -4667  -4790  -5511  -7795  11087  11114 -14906
 -16358  16384]"
71417,p3,ghost,0.143171415380015,0.087786833959349,0.0888774504777814,0.1449501002184851,[-16384]
71418,p3,ghost,0.1317193122933043,0.0799446119280632,0.0810204114827464,0.1334918342193076,[-16384]
71425,p3,ghost,0.129988856778419,0.0763471817672367,0.077566592073597,0.1320650270835764,[-16384]
102754,p3,ghost,0.119206276349262,0.0685579516886799,0.0696170316510736,0.1210477692113352,[-16384]
98362,p3,ghost,0.1145843992311382,0.0673317440707321,0.0678872368185311,0.1155297304959416,[-16384]
16125,p3,ghost,0.0970436239371502,0.0559924724572714,0.0568014534561085,0.0984457132605563,[-16384]
32522,p3,ghost,-0.0334859087362209,-0.0196622545387317,-0.0226514509239542,-0.0385766757768484,[-16384]
4952,p3,ghost,-0.0468844573578445,-0.0271510233623379,-0.029097134145303,-0.0502450064907415,[ 6810 16384]
27346,p3,ghost,-0.0925760286660313,-0.0570221949354895,-0.0598371851575813,-0.0971461897373439,[ 6810 16384]
63641,p3,ghost,-0.1364326088830763,-0.0783124766069257,-0.0796960741924328,-0.1388430527409886,[-16384]
162350,p3,ghost,-0.1495806863454641,-0.0885565155361209,-0.0890340739862558,-0.1503873296546412,"[  -109   -166   -214   -243   -384    513    543   -827    940  -1037
  -1041  -1178  -1185  -1218  -1261   1298   1371   1570  -1706  -1767
   1823   1854  -2116  -2144  -2158   2230  -2499   2529   2557   3259
   3268   3378   3460  -3488  -3590   3964  -3967   3991  -4040  -4151
  -4443   4588  -4608  -4661  -4689   4790  -4886  -4976   5078   5083
   5130  -5511   5590  -5827   5876  -6038   6113  -6272  -6530  -6571
   6619  -6668   6680  -6712  -6810   6889  -7333   7405   7507   7541
  -7611   7795  -7858   8040  -8100  -8108  -8211   8385  -8425   8659
   8750  -8838  -8947  -8954   8972  -8982  -9107   9190   9228  -9340
   9454  -9498  -9942  10006  10355 -10543  10576 -10689  10696 -10739
 -11038  11087  11111  11114 -11360  11547 -11604  11606 -11655  11767
  11841  11919 -12322 -12426  12462 -12506 -12625  12852 -12874 -12887
  12966 -12984 -12996 -13080 -13297  13354 -13390  14304  14384 -14622
  14632  15026 -15048 -15055 -15281 -15387 -15396  15432  15444  15596
 -15685 -15717  15758 -15921  15995 -16095  16253 -16384]"
138811,p3,ghost,-0.1551849367493159,-0.0892571403588204,-0.0924612244382863,-0.1607556460865468,[-16384]
5124,p3,hard_to_process,0.5967029835915638,0.4031724536254429,0.4051936014152667,0.5996943211832629,"[ -1041  -2116  -2818  -4667  -4790  -5511   6810  -7541  -9228  -9454
   9668 -11087  11160  11655 -11781  12966 -16384]"
115639,p3,hard_to_process,0.5906586337713118,0.4191451342350961,0.4217222732862697,0.5942903338834528,[ -4667  -4790   6810  -7507  -9454 -11087  11114 -11781 -16384]
96776,p3,hard_to_process,0.5833002203544344,0.4060528656383123,0.4065473735027731,0.5840105873305512,"[ -1041  -2116  -2818  -4667  -4790  -5511   6810  -7541  -9228  -9454
   9668 -11087  11160  11655 -11781  12966 -15596 -16384]"
12804,p3,hard_to_process,0.5711545785815111,0.3961679662440465,0.3992490968351478,0.5755966385011944,"[  -253   -260   -859   1086   1218  -1723  -2116   2291  -2818  -4667
  -4789  -4790  -5019  -5511  -6439   6810   7465  -7541  -7982   8040
   8053  -8626  -9228   9230   9340  -9454  -9596   9668  -9710  -9942
 -10019  10253  10540  10973 -11087  11160 -11655 -11781 -12690  12752
  12851  12966  13109 -13700  13779 -15596  16025  16167 -16384]"
156986,p3,hard_to_process,0.5700994564580861,0.412482273735063,0.4131487577435735,0.5710206164573977,"[   109   -253    260    354   -513   1041   1086   1218  -1318  -1723
   1823  -2116   2254   2291   2383  -2499   2542  -2818  -3259  -3336
   3769  -4667  -4790   4798   4976  -5019  -5511  -5547   5679  -6439
   6690   6810   7270  -7541  -7982   8040   8053  -8385  -8626   8655
  -9228   9230   9340  -9454   9668  -9710  -9942 -10019  10253  10540
  10973  11038 -11087  11160  11655  11767 -11781 -12342 -12690  12692
  12735  12752 -12846  12966  13297  13779  13803  13828  15396 -15596
  15685 -15953  16025  16167 -16329 -16384]"
44470,p3,hard_to_process,0.5676977794010825,0.4067672160565296,0.4094013006779794,0.5713739950136597,"[  -513  -2116  -2818  -4667  -4790   6272   6810   7507  -9454 -11087
  11114  11160 -11781  12358  13109 -13700 -15596 -16253 -16384]"
86452,p3,hard_to_process,0.5509106616195684,0.3922524832932844,0.3947729923390095,0.5544506654822342,"[  2291  -2499  -4667  -4790  -5511   6810   7507   8040  -9228  -9454
 -10543 -11087  11114  11160  11655 -11781  12966  14599  14792 -15596
 -16358 -16384]"
86451,p3,hard_to_process,0.5437926350193576,0.389603573869311,0.3933249739160372,0.5489868120575006,"[ -1708   2291  -2499  -3322  -4667  -4790  -5511   6810   7507  -9228
  -9454 -10543 -11087  11114  11160  11655 -11781  12966 -15596 -16358
 -16384]"
156990,p3,hard_to_process,0.5270209750564172,0.380362383069229,0.3830864230929774,0.5307953394344722,"[  -859  -1041   1086  -1708   2291  -2499  -3322  -4667  -4790  -5511
   6810   7507  -7541  -9228  -9454 -10543 -11087  11114  11160  11655
 -11781  12966 -15596 -16358 -16384]"
86450,p3,hard_to_process,0.499657850577715,0.3595584162518853,0.3606953467934978,0.5012377781917032,"[ -1041  -2116   2291  -2499  -2818  -4667  -4790  -5511   6810   7507
   8040  -9228  -9454 -10543 -11087  11114  11160  11655 -11781  12966
  14792 -15596 -16358 -16384]"
156989,p3,hard_to_process,0.4902385767525796,0.3585784019359198,0.3594237939509577,0.4913943735769635,"[ -1041  -2116   2291  -2499  -2818  -4667  -4790  -5511   6810   7507
  -9228  -9454 -10543 -11087  11160  11655 -11781  12966 -15596  16025
 -16384]"
38680,p3,hard_to_process,0.4832011018995258,0.3536777412896083,0.3589820513686265,0.4904479488898192,"[  -260   2291  -2499  -4667  -4790  -5511   6810   7507  -7541  -9228
  -9454   9668 -10543 -11087  11114  11160 -11781  14792 -15596 -16384]"
43522,p3,hard_to_process,0.4797316971309289,0.334062796174991,0.3493775951401569,0.5017245517166562,"[  -260   -513   -859  -1041   1086   2230   2291  -2818  -4667  -5511
   6810   7507  -7541  -9228  -9454 -10019 -10543 -11087  11114  11160
 -11781  12752 -13700 -15596 -16384]"
38677,p3,hard_to_process,0.4776683881833505,0.3480162147451402,0.3484589033953845,0.478275998878111,"[ -1041  -2116   2291  -2499  -2818  -4667  -4790  -5511   6810   7507
  -9228  -9454 -10543 -11087  11160  11655 -11781  12966 -15596  16025
 -16384]"
156985,p3,hard_to_process,0.4465383126907796,0.3150202638728764,0.3166662870412751,0.4488715353197953,"[  -260   2291  -2499  -2818  -4667  -4790  -5511   6810   7507  -9228
  -9454   9668 -10543 -11087  11114  11160  11655 -11781  12752  13109
  15143 -15596 -16358 -16384]"
156988,p3,hard_to_process,0.4445771899818123,0.3133139684855857,0.3136946295052588,0.4451173293419559,"[ -1041  -2116   2291  -2499  -2818  -4667  -4790  -5511   6810   7507
  -9107  -9228  -9454   9668 -10543 -11087  11114  11160  11655 -11781
  14792 -15596 -16358 -16384]"
38676,p3,hard_to_process,0.4203303249876747,0.2895188606649621,0.2908698444793289,0.4222917152212561,"[ -1041  -2116   2291  -2499  -2818  -4667  -4790  -5511   6810   7507
  -9228  -9454   9668  10540 -10543 -11087  11114  11160 -11781  12752
  14792  15143 -15596  16025 -16358 -16384]"
156984,p3,hard_to_process,0.3507632905109035,0.2415749400774346,0.2438779911810989,0.3541072871318987,"[  -260   -859  -1041   1086   2230   2291  -2499  -2818  -3322  -4667
  -4790  -5511   6810   7507  -9228  -9454 -10019 -10543 -11087  11114
  11160 -11781  12752 -15596 -16358 -16384]"
43524,p3,hard_to_process,0.3457433810729143,0.2374887346164384,0.2410871032873237,0.3509819965071497,"[  -260   -513   -859  -1041   1086   2230   2291  -2818  -3322  -4667
  -4790  -5511   6810   7507  -9228  -9454 -10019 -10543 -11087  11114
  11160 -11781  12752 -15596 -16384]"
86446,p3,hard_to_process,0.3137732183179527,0.2138731032138022,0.215816099590607,0.3166237881987325,"[  -260  -1041   1086   2291  -2499  -2818  -3322  -4667  -4790  -5511
   6810   7507  -9228  -9454 -10543 -11087  11114  11160 -11781  12752
  15143 -15596 -16358 -16384]"
143452,p6,abstract,0.7638518433290958,0.5453211264930805,0.5564356981595447,0.7794204425319909,"[   100   -243    513    681    886  -1041  -1178   1218   1369  -1371
   1587  -1738  -1767  -2009  -2230  -2383   2404  -2499  -2818  -2934
  -3322   3412   3488   4443   4550   4667  -4790  -5078  -5083  -5314
   5381  -5679  -5876   6272   6571  -6717  -6810   6889  -7536   7541
  -7795   7903  -8437   8502   8659   8728   8806  -8947   8954   8972
  -9107  -9190   9228   9454   9811  -9942 -10006 -10019  10153 -10399
 -10467 -10543  10973 -11173 -11306  11360 -11606 -11767  11781  12358
  12426  13390 -13700  13726  13803  14140  14615  14768 -15026  15143
 -15292 -16007  16253 -16384]"
151,p6,abstract,0.7101413735052852,0.5243785800469839,0.5309824713632424,0.7190847144964203,"[  -100   -243    513    681   -940   1041  -1178   1218   1369  -1371
   1587  -2009  -2230  -2383  -2404  -2499  -2818  -2934  -3322   3412
   3488   4443   4667  -4790   5012  -5078  -5314  -5472  -5679  -5876
  -6038   6272   6571  -6717  -6810  -7441  -7536  -7541  -7795   8502
   8626   8728  -8947  -9107  -9190   9228   9454   9508  -9668   9684
   9811  -9942  10153 -10399 -10543  10678  10973 -11114 -11136 -11173
 -11306  11360  12358  12426  13109  13390 -13700  13726  14140 -14662
  14768 -15026 -15063 -15292 -16007  16206  16253 -16384]"
41676,p6,abstract,0.6946281623878648,0.5257500549795507,0.528471436986556,0.6982236895110241,"[   100   -243    513  -1178   1218  -1371   1587   1723   1786  -2009
  -2230  -2383  -2499  -2818   3262  -3322   3488   4443   4667   5012
  -5078  -5296  -5408  -5472  -5679   6272  -6321  -6717  -6810   6969
   7085   7283  -7441  -7507  -7536   7541  -7795   7903   8728   8800
  -8947   8954  -9107  -9190   9228   9454  -9668   9811  -9942 -10076
 -10399 -10543  10678  10973 -11078 -11114 -11116 -11136 -11173  11181
  11264 -11306  11360  11655 -11767  12358  12426 -12996 -13130  13354
  13390 -13700  13726  13868  14170  14599 -14662  14768 -15063  15143
  15346  15408  15432  16253 -16384]"
161249,p6,abstract,0.6762242439962624,0.4781197691142443,0.4859546693690295,0.6873054622261494,"[   100    886  -1178   1218   1369  -1371  -2009  -2230  -2291  -2383
   2404  -2818  -3322   3488  -4790  -5078  -5314   6571  -6717  -6810
   6889   7541  -7795   8728   8806  -8947   8954   9228   9454  -9942
 -10006  10153  10483 -10543  10973 -11173 -11306  11360 -11767  12358
  13390 -13700  13726  16253 -16384]"
41675,p6,abstract,0.6739314089390263,0.4988501769000727,0.5009202586677524,0.6767280264143986,"[   100   -214   -243    513  -1178   1218   1369  -1371   1587  -2009
  -2230  -2383  -2499  -2818  -3322   3488   4443   4667  -4790  -5078
  -5314   5381  -5472  -5876   6004  -6038   6272  -6321  -6717  -6810
  -7283  -7441  -7536   7541  -7795   7903  -8437   8502   8728   8800
  -8947   8954   8972  -9107  -9190   9228   9454  -9668   9811  -9942
 -10399  10424 -10543  10973 -11114 -11136 -11173 -11306  11360 -11606
  11655 -11767  12358  12460  13109  13390 -13700  13726  13868  14140
  14170  14615 -14662  15143 -15292 -16007  16253 -16384]"
161250,p6,abstract,0.6585043121237223,0.4774736529477582,0.48810713146847,0.6731693966064672,"[   100    681  -1178   1218  -1371  -2009   2404  -2818  -2934  -3322
   3488  -4790  -5078  -5314   6272  -6717  -6810   6889   7541  -7795
   8806  -8947   9228   9454 -10543  10678  10973 -11173 -11306  11360
  12358  13390 -13700  13726  16253 -16384]"
41677,p6,abstract,0.657870416487126,0.4894768494184063,0.4903669122139877,0.6590666854888664,"[   100   -243   1041  -1178   1218  -1371   1723  -2009   2291  -2499
  -2818  -3322   3488   4667  -4790  -5314   6272  -6717  -6810  -7507
   7541  -7795   8728  -8947  -9190   9228   9454  -9668 -10543  10678
  10973 -11114 -11136 -11173 -11306  11360  11655  12358  13726 -14662
 -14906 -15063  16253 -16384]"
10957,p6,abstract,0.6563275437720135,0.4906107058698832,0.4915884362294754,0.6576355286115304,"[  -243    513    519  -1178   1218  -1371  -1708   1723  -1928  -2009
  -2230   2291  -2383  -2499  -2818  -3322   3460   3488   3524   3765
   4029   4608   4667  -4790   4854   5012  -5078  -5408   5456  -5679
   6272  -6321  -6717  -6810   6969  -7441  -7541  -7795   7985  -8597
   8626   8728   8800   8806  -8947  -9190   9228   9454   9542  -9668
   9811  -9942 -10076 -10399 -10543  10678  10973 -11078 -11116 -11136
  11160 -11173 -11306  11360 -11480  11655  12358  12426  13354  13726
  14140  14599 -14662  14768 -15063  15281  15346  15408  15432 -15986
  16253 -16358 -16384]"
