,neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Feature Intersection,Feature Union,Feature Mean,Feature Std,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,R Fischer SEM,NC Normalized R Fischer SEM,Participant
0,15214,abstract,0.39989277489296426,0.6930433689927997,0.41021928543514663,0.710939965544236,0.5770097410702142,3,130,41.8,18.465102220134067,64.0,100.0,6.708095186205728,0.1386107134447166,0.4720438817265659,STSvp,0.06992800263030235,0.12119033294065841,p5
1,22335,abstract,0.19741059290753765,0.31655049158905335,0.19798033272676457,0.31746407690987055,0.6236306628890552,1,110,31.6,19.085072700935672,100.0,100.0,1.8944072009005737,0.0889918388964717,0.4856185745849308,TGd,0.026369759179646568,0.04228425693099344,p5
2,22336,abstract,0.24557445315833917,0.39245432188104135,0.25196408971187134,0.4026656465869786,0.6257402185846647,1,150,46.4,19.561186058110074,82.0,100.0,3.2362914046500744,0.0127688224260787,0.4863948427033866,TGd,0.07468840091596884,0.11936007738946904,p5
3,30981,abstract,0.24355718736486281,0.42214955938335147,0.2507725306126792,0.4346556734743403,0.5769452601600136,1,145,43.2,22.894540834006698,64.0,100.0,5.013940280612946,-0.0316089974295425,0.4819791800021202,45,0.07969785274738228,0.13813763323972605,p5
4,38353,abstract,0.4322555245753284,0.6259123471154043,0.43452718038846083,0.6292017380913392,0.6906007311845377,3,129,39.2,21.46997904051143,100.0,100.0,5.489243270181207,0.0168849218788844,0.579930305493191,PSL,0.032094553507034884,0.04647338477615772,p5
5,53055,abstract,0.22618153457749718,0.34655120829314484,0.23584722270083855,0.36136079875943,0.6526641060970477,2,139,41.8,23.37006632425334,82.0,100.0,2.955714799965125,0.0542276221085749,0.5020944329584115,TGd,0.09818449587189718,0.15043648785750394,p5
6,69830,abstract,0.2966474605609478,0.4843843085840892,0.3040572538018934,0.49648347696725853,0.6124216976146116,2,107,34.4,13.001538370516007,100.0,100.0,2.16309615435566,0.1296208954993637,0.5233212773471266,STGa,0.07499162220953648,0.12245095577382312,p5
7,82938,abstract,0.3150940234382202,0.5113952080105328,0.31564043102583483,0.5122820233771896,0.6161458271461363,1,74,20.4,15.265647709809107,20080.0,100.0,6.842086305663927,0.1184118260000686,0.472751598668838,SCEF,0.019690553191739013,0.03195761834976908,p5
8,85647,abstract,0.44055099477213827,0.6162346704580135,0.4475306040368099,0.6259976201872843,0.7149078360759884,5,166,54.6,14.221111067704943,82.0,100.0,1.923863639686765,0.0180508170951807,0.4929879939563639,PSL,0.054071666043026045,0.07563445707885444,p5
9,111291,abstract,0.3759104979188993,0.5248127723749214,0.3806041261375252,0.531365598251164,0.7162754370816881,4,159,54.4,15.357083056361974,82.0,100.0,4.433606433316595,0.1057899443841401,0.5002268358626217,PSL,0.05316147551650985,0.07421931950243188,p5
10,113930,abstract,0.16911473968018723,0.2717187189815138,0.17000005068361337,0.2731411589900317,0.6223889922419841,1,60,17.6,12.626955294131678,262.0,100.0,2.3695711902198853,0.0835466852730435,0.4748718169759915,TGd,0.039056570344501135,0.06275266887965138,p5
11,113931,abstract,0.2683930154788812,0.43668441371061534,0.2775396826029,0.45156634706991544,0.6146155142068833,2,186,53.4,34.696397507522306,64.0,100.0,2.431727882405585,0.0785755318064206,0.5031060367257343,TGd,0.08192619249757443,0.1332966555575712,p5
12,121102,abstract,0.29669961995746086,0.4819560486704404,0.30394778044402276,0.49372989182107685,0.615615512609414,2,93,31.8,11.88949115816148,100.0,100.0,5.368492466601486,0.0760592471130306,0.4802503877844164,55b,0.0741838645479419,0.12050356598958692,p5
13,134560,abstract,0.2918417371501472,0.4486451397912191,0.29583483443355113,0.4547836849712425,0.650495706441751,5,144,44.2,25.607811308270765,64.0,100.0,4.53585452220381,-0.0335525196632138,0.495611167475372,45,0.05257105518173044,0.08081691341100027,p5
14,156019,abstract,0.3037763313846698,0.5042014246082571,0.30650160040042196,0.5087247675359948,0.6024900298936898,2,117,36.6,11.689311356961968,100.0,100.0,6.035016813866335,0.1325912570013064,0.4784246074373581,PSL,0.04633904191167276,0.07691254562311903,p5
15,156020,abstract,0.4175913142530064,0.6130998337137915,0.419363145598719,0.6157012036809052,0.6811147080622879,6,151,49.8,12.496399481450645,100.0,100.0,4.112145137597492,0.060814844722061,0.5271959744444146,PSL,0.029785353049469887,0.043730303716692044,p5
