neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Feature Intersection,Feature Union,Feature Mean,Feature Std,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,Participant,Featurizer,neuroid_id,top10_tstat_langloc_SN_parc_lang_int,fROI
141288,langfroi12345,0.3186744687117199,0.4907768127918049,0.3311902642065211,0.5100518499396639,0.6493266601144551,4,48,17.6,12.403225386970922,62.2,100.0,7.008817475900163,0.5332546901652039,0.4249503107146608,45,p6,Matryoshka,141288,1,IFGorb
100717,langfroi12345,0.3337966510646206,0.4999539583339197,0.3372754511044656,0.5051644355649691,0.6676547820063012,9,68,30.4,9.76933979345585,64.0,100.0,5.904880753680536,0.6762459612230034,0.2472228647908929,IFSa,p6,Matryoshka,100717,1,IFGorb
134552,langfroi12345,0.3543738069663004,0.5005110039721358,0.356144379549726,0.5030117279080337,0.7080240077719229,7,37,17.4,2.244994432064365,82.0,100.0,4.891328656760126,0.6564185229477983,0.2767182161439158,45,p6,Matryoshka,134552,1,IFGorb
100718,langfroi12345,0.337573484645245,0.4988345817986392,0.3397489679771737,0.5020493079766536,0.6767243029303665,7,55,24.0,9.055385138137416,44.001999999999995,10.0,5.849192379919117,0.6817403253214729,0.2080871009906424,IFSa,p6,Matryoshka,100718,1,IFGorb
100716,langfroi12345,0.3314029411766244,0.4860595970744672,0.3329283176426687,0.4882968248668338,0.6818154464417489,8,105,42.0,22.829805080201627,64.0,100.0,6.413538040606829,0.6809694468766073,0.2880002146554294,IFSa,p6,Matryoshka,100716,1,IFGorb
93093,langfroi12345,0.2624190554540274,0.4522185251647684,0.2763114268697104,0.4761588129680752,0.5802925816858421,3,70,28.4,14.150618361046984,46.0,10.0,7.9438970273191645,0.5062307030585249,0.0686067029163508,45,p6,Matryoshka,93093,1,IFGorb
68027,langfroi12345,0.2990442176533678,0.4632487353933639,0.3032003998640226,0.4696870680528569,0.6455370404830935,7,51,22.8,9.173875952943773,100.0,100.0,8.683176961016807,0.5706881400653488,0.3686309144107126,45,p6,Matryoshka,68027,1,IFGorb
103977,langfroi12345,0.3126875795293026,0.4592833947292903,0.318073956071388,0.4671950402998089,0.6808162087236056,7,35,16.8,3.370459909270543,100.0,100.0,8.463981179989808,0.3510657325789109,0.4119943410728507,45,p6,Matryoshka,103977,1,IFGorb
23974,langfroi12345,0.2676794393767722,0.4609253718196254,0.2710950126369822,0.4668067513480827,0.5807435557735442,1,30,12.6,6.406246951218788,64.0,100.0,12.993082248443937,0.5332277922096299,0.2215230118983095,45,p6,Matryoshka,23974,1,IFGorb
103921,langfroi12345,0.4368993809151022,0.7587521872074909,0.4409058292248061,0.7657100854117741,0.5758130102043795,11,119,56.4,10.480458005259122,46.0,10.0,13.415197798955475,0.6378652519359348,0.2603412723437504,IFJa,p6,Matryoshka,103921,2,IFG
141207,langfroi12345,0.4265964215176576,0.7308108578007774,0.4280870821002276,0.733364538244608,0.583730272975706,6,162,68.8,30.74020169094536,44.2,10.0,12.463327245044004,0.509570574103456,0.4807116958382836,IFSp,p6,Matryoshka,141207,2,IFG
25041,langfroi12345,0.4107816711090047,0.7096995981524822,0.4152576957474473,0.717432739893318,0.578810629424573,3,94,39.8,18.988417522268676,46.0,10.0,21.78968030848224,0.6293537352439972,0.250125510740959,IFSp,p6,Matryoshka,25041,2,IFG
16773,langfroi12345,0.4187375335076931,0.6988911093366343,0.4252710507444244,0.709795833045538,0.599145600671821,10,155,66.8,21.2452347598232,64.0,100.0,16.925652100462642,0.6271881919522224,0.2862232604496567,IFJa,p6,Matryoshka,16773,2,IFG
47499,langfroi12345,0.4071605599630135,0.7049086736712434,0.4089314911052482,0.707974650205781,0.5776075329623561,7,149,63.8,27.54922866433832,46.0,10.0,14.591750653388184,0.5340246423165329,0.4774432933924653,IFJa,p6,Matryoshka,47499,2,IFG
73376,langfroi12345,0.4488420593850185,0.6823651359105307,0.457186197700373,0.6950505537686843,0.6577740212153351,9,94,43.0,11.966620241321271,64.0,100.0,9.94222510719535,0.5106255843665999,0.4642902898081577,IFJa,p6,Matryoshka,73376,2,IFG
16779,langfroi12345,0.4005583824475307,0.6841350882839288,0.4034536760229963,0.6890801150581932,0.5854960362467062,9,228,84.8,48.25101035211595,24.4,10.0,12.36296422341451,0.5226073795456128,0.486175722101522,IFJa,p6,Matryoshka,16779,2,IFG
7638,langfroi12345,0.4093890969269057,0.668453785734948,0.4194429682958545,0.6848698271691581,0.6124418855325845,5,29,12.6,6.651315659326356,28.0,10.0,11.266675129509926,0.4590034977520549,0.466808922672026,IFJa,p6,Matryoshka,7638,2,IFG
141212,langfroi12345,0.3900331515552834,0.6694191057351964,0.3987317439447539,0.6843486159968104,0.5826441883921517,4,28,12.4,8.16333265278342,28.0,10.0,10.821359471588496,0.4466097323130916,0.4839434589707885,IFSp,p6,Matryoshka,141212,2,IFG
47494,langfroi12345,0.4165273796757655,0.665690197873486,0.4250557452347643,0.679320152670039,0.6257075453511879,14,125,60.0,10.430723848324238,46.0,10.0,13.633073119424868,0.5902583857871451,0.3137549820216995,IFJa,p6,Matryoshka,47494,2,IFG
47498,langfroi12345,0.4125125894087231,0.6727576479841002,0.415892155334057,0.6782693072195037,0.6131667037079486,7,186,66.6,38.62952238897085,24.4,10.0,13.657413072754968,0.5551461037870578,0.4734958719912683,IFJa,p6,Matryoshka,47498,2,IFG
33338,langfroi12345,0.4299428664335759,0.6561300577421305,0.4411619332264441,0.6732513255135419,0.65527079785537,12,165,64.8,29.328484447717372,46.0,10.0,9.077050039651796,0.3689337846626577,0.4344391944856855,IFJa,p6,Matryoshka,33338,2,IFG
73372,langfroi12345,0.3856251108205454,0.6534796641890878,0.3962428868611459,0.6714725296087763,0.5901103461254193,7,56,24.8,8.885943956609225,100.0,100.0,11.049671180667966,0.4328423401191998,0.5086454462597163,IFJa,p6,Matryoshka,73372,2,IFG
119874,langfroi12345,0.3851726172209525,0.6521966093811042,0.3933683554266266,0.6660741085337751,0.5905774603557943,4,116,43.4,26.58270114190806,8.002,10.0,15.148931565470791,0.5128650594447159,0.4247437887149081,IFSp,p6,Matryoshka,119874,2,IFG
73379,langfroi12345,0.3865092977815808,0.6438324840804861,0.3992150312191047,0.6649972114702222,0.6003258725498898,5,27,12.6,6.7111846942250075,26.002,10.0,10.280823303849573,0.4468351762112332,0.4631885103740369,IFJa,p6,Matryoshka,73379,2,IFG
73377,langfroi12345,0.4037272309719352,0.6471883641152983,0.4143929681478816,0.6642859004354688,0.6238171965959668,5,28,12.6,6.468384651518492,26.002,10.0,10.507356362684517,0.4505462618375493,0.4489230509337378,IFJa,p6,Matryoshka,73377,2,IFG
73369,langfroi12345,0.4153505647513034,0.6587729960676182,0.4183723414941273,0.6635657304160341,0.6304911816826668,8,115,46.4,22.44638055455712,64.0,100.0,10.837627997024294,0.5995723275353328,0.3637257558757633,IFJa,p6,Matryoshka,73369,2,IFG
25043,langfroi12345,0.4056054111421711,0.6390161018775422,0.4135853955827808,0.651588267855117,0.6347342577916749,10,138,61.6,19.764614845728715,46.0,10.0,12.600967829957508,0.473648385116929,0.4304523289088277,IFSp,p6,Matryoshka,25043,2,IFG
33346,langfroi12345,0.4043046895693008,0.6400619516707322,0.4109821527163558,0.6506331624540314,0.6316649326115353,7,128,50.4,25.152335875619983,82.0,100.0,13.101237498471791,0.5315410858710323,0.4606287416837131,IFJa,p6,Matryoshka,33346,2,IFG
119870,langfroi12345,0.3719917148420629,0.6404682459651855,0.3730899163163456,0.6423590492919445,0.5808121123654952,3,142,50.8,31.795597179483824,46.0,10.0,20.411941201638363,0.6001482646592844,0.3156780312913044,IFSp,p6,Matryoshka,119870,2,IFG
16775,langfroi12345,0.4126118085177472,0.6316231366644408,0.4194287047868901,0.6420583915818894,0.6532563241693811,14,137,63.0,3.4641016151377544,64.0,100.0,10.375447115361064,0.6079566944512826,0.3206854245184649,IFJa,p6,Matryoshka,16775,2,IFG
103922,langfroi12345,0.3922768103446902,0.6311894374915937,0.3969476297430603,0.6387049770058758,0.621488236405912,13,142,58.4,17.269626515938324,46.0,10.0,10.153955049177569,0.6198793705668508,0.2730647580628389,IFJa,p6,Matryoshka,103922,2,IFG
117343,langfroi12345,0.3602563285514921,0.6308651962308658,0.3625423333668402,0.6348683483259806,0.5710512019110592,7,158,46.8,48.3338390778138,44.2,10.0,7.1108950100482335,0.4391862614779609,0.4509409571842477,44,p6,Matryoshka,117343,2,IFG
103925,langfroi12345,0.4059806012170067,0.621769777932007,0.4091418207529486,0.6266112673109694,0.6529436065022162,11,122,53.4,12.43543324536785,46.0,10.0,9.685594732921096,0.6136698360913999,0.3259136745338931,IFJa,p6,Matryoshka,103925,2,IFG
73375,langfroi12345,0.3871457089886993,0.6179518576169146,0.3918790903849595,0.6255071572333537,0.6264981716888075,6,37,17.0,3.5777087639996634,62.001999999999995,100.0,11.50549211030015,0.4850555212436095,0.4507009398512343,IFJa,p6,Matryoshka,73375,2,IFG
33348,langfroi12345,0.384614295065679,0.598351093359971,0.400513529173,0.6230858061196126,0.6427903271738373,8,104,46.6,10.983624174196784,46.0,10.0,8.615100745202259,0.4159182731223365,0.4587321880548224,IFJa,p6,Matryoshka,33348,2,IFG
141193,langfroi12345,0.4001219951051818,0.6172915753832577,0.4035516191697935,0.6225826567727223,0.6481896255537882,7,103,45.4,13.646977687385585,10.0,10.0,10.012401969925625,0.6050248663005735,0.3609341009820163,IFJa,p6,Matryoshka,141193,2,IFG
141209,langfroi12345,0.3454311511042255,0.601613951955855,0.3558896696841971,0.6198288427506982,0.5741741028133145,4,32,13.0,7.37563556583431,44.02,10.0,10.795624491988642,0.4434719250105751,0.4947366847446871,IFSp,p6,Matryoshka,141209,2,IFG
47496,langfroi12345,0.4145267976339732,0.6093433054724077,0.4213279684031111,0.6193408445970271,0.6802844864482455,9,114,52.6,11.534296684236972,64.0,100.0,10.53682753221492,0.6052802375570848,0.3681931858828963,IFJa,p6,Matryoshka,47496,2,IFG
141213,langfroi12345,0.3566294500935437,0.6099453773493835,0.3603567048576871,0.6163201223767402,0.5846907991062,4,67,22.8,18.048822676285564,64.0,100.0,9.914127975148991,0.4355925435762994,0.4436223074059433,IFSp,p6,Matryoshka,141213,2,IFG
103930,langfroi12345,0.3653645782083499,0.5988720765201221,0.3741790284374215,0.6133199141784764,0.6100878510338655,6,177,64.4,35.5786452805612,62.2,100.0,11.62328783196646,0.5338068849095767,0.4804096943555207,IFJa,p6,Matryoshka,103930,2,IFG
73370,langfroi12345,0.3604475431382295,0.5916165235436593,0.3682531544287253,0.604428175901199,0.6092587491965641,6,94,42.6,15.094369811290566,82.0,100.0,11.937063948333035,0.5485672615044452,0.4456132314965552,IFJa,p6,Matryoshka,73370,2,IFG
16778,langfroi12345,0.3686718323257826,0.5891040580778626,0.377557752574385,0.6033029504781428,0.6258178453713092,7,175,68.2,29.013100489261745,62.2,100.0,11.499672909406629,0.5443576978677346,0.4808560988009145,IFJa,p6,Matryoshka,16778,2,IFG
16777,langfroi12345,0.3744831354702268,0.5914470055419027,0.3802288556876326,0.6005216171742772,0.6331643105152142,6,144,58.4,22.68567830151878,8.2,10.0,12.95564176617364,0.5795615727295186,0.4319177597358336,IFJa,p6,Matryoshka,16777,2,IFG
33349,langfroi12345,0.3780516735105777,0.5931534154256392,0.3818820121717968,0.5991631189088732,0.6373590097922521,4,70,22.4,20.751867385852293,64.0,100.0,8.824373180966619,0.4466788840933398,0.4361411705446888,IFJa,p6,Matryoshka,33349,2,IFG
103924,langfroi12345,0.3737664441929637,0.5955682337092951,0.375134899936236,0.5977487632420888,0.627579550146733,8,94,42.0,10.677078252031311,26.02,10.0,9.263336494180257,0.6193702323189281,0.3051706144843135,IFJa,p6,Matryoshka,103924,2,IFG
141202,langfroi12345,0.3844929596889061,0.5942938844588065,0.3862094737919787,0.5969470249346911,0.646974451098457,4,67,21.8,19.446336415890787,46.0,10.0,7.41569902944159,0.4350611801398075,0.4309510963663124,IFJa,p6,Matryoshka,141202,2,IFG
73382,langfroi12345,0.3530946311328688,0.5928579418129678,0.3553752312680426,0.5966871473092381,0.595580502899397,6,86,34.2,18.148278155241066,100.0,100.0,10.086396008278708,0.44768482421379,0.4347578830254875,IFSp,p6,Matryoshka,73382,2,IFG
16776,langfroi12345,0.3802109597220865,0.5865739456592164,0.384484964052759,0.5931677050443737,0.6481893076495061,10,113,49.6,12.8,46.0,10.0,8.952919837717213,0.6086045589704212,0.3543414459966721,IFJa,p6,Matryoshka,16776,2,IFG
45692,langfroi12345,0.3682276125939242,0.5855373403105799,0.3726652473830397,0.5925938477066014,0.6288712730064482,4,146,53.4,36.14194239384486,28.0,10.0,7.602507555869549,0.4499616366355004,0.445285980089012,44,p6,Matryoshka,45692,2,IFG
141201,langfroi12345,0.3805871055147409,0.5763696324246762,0.3902688494228532,0.5910318821349003,0.6603177615615939,9,173,64.4,30.71546841576733,46.0,10.0,9.955530132826128,0.5135831716481775,0.4809261798871038,IFJa,p6,Matryoshka,141201,2,IFG
14972,langfroi12345,0.3389777410835867,0.5874184184913794,0.3407301317341742,0.5904551563646588,0.577063521355283,7,86,31.4,19.825236442474026,64.0,100.0,7.615141198242119,0.4352029269343297,0.4607683122439476,44,p6,Matryoshka,14972,2,IFG
73361,langfroi12345,0.3738304788703358,0.5844288362955304,0.3767627793231178,0.5890130557162337,0.6396509817001903,6,99,41.2,16.749925372968086,64.0,100.0,9.337501961386124,0.6208188249219475,0.2486050282172162,IFJa,p6,Matryoshka,73361,2,IFG
45691,langfroi12345,0.3653116905458244,0.5795574821138834,0.3691302215558349,0.5856154821035054,0.630328659054462,3,125,48.0,27.099815497526915,26.2,10.0,7.447334732950236,0.4316335734626113,0.444733802667682,44,p6,Matryoshka,45691,2,IFG
103923,langfroi12345,0.3611209176510687,0.5735391934213997,0.3645656882945671,0.5790102444733435,0.6296359896467273,12,124,49.8,18.475930287809597,46.0,10.0,9.422571234376909,0.6182412336290997,0.2790147651933942,IFJa,p6,Matryoshka,103923,2,IFG
103931,langfroi12345,0.3350122372671974,0.5673857115516182,0.3412197124121991,0.5778988579692421,0.5904488436112468,4,122,42.0,30.906310035330975,26.2,10.0,10.846604015526848,0.507295113738603,0.4667710469746805,IFJa,p6,Matryoshka,103931,2,IFG
7637,langfroi12345,0.3713577985278751,0.5702332120823795,0.3763417013245659,0.5778861734897593,0.6512384593870805,6,189,62.8,47.13554921712486,60.220000000000006,100.0,11.181539063518391,0.5590970758965038,0.4474700225709089,IFJa,p6,Matryoshka,7637,2,IFG
73363,langfroi12345,0.3848143476646335,0.563286242623286,0.3914753483506134,0.5730365288880451,0.6831594996400246,5,129,47.4,28.993792439072195,10.0,10.0,7.992963266361078,0.5919779687945906,0.2876515072360454,IFJa,p6,Matryoshka,73363,2,IFG
73331,langfroi12345,0.3678392877836435,0.5830488815557767,0.3687758866158305,0.5845334508220543,0.6308892777602466,3,14,6.0,1.095445115010332,10.0,10.0,2.915877958082896,0.5943780506134033,0.0479128118890184,6r,p6,Matryoshka,73331,3,MFG
129814,langfroi12345,0.3161530961427226,0.5541562996019445,0.3179611167593908,0.5573254161684469,0.5705125004801321,4,103,40.6,22.10520300743696,82.0,100.0,5.511269276869416,0.5370660616481244,0.2952281192175863,IFJa,p6,Matryoshka,129814,3,MFG
59383,langfroi12345,0.2858839933373998,0.4988770834109738,0.2955190309528827,0.5156905447316091,0.573054972544989,1,4,2.0,0.6324555320336759,10.0,10.0,4.916556786401558,0.480282613880166,0.2408820052276737,55b,p6,Matryoshka,59383,3,MFG
149421,langfroi12345,0.27579616585739,0.4777963806374629,0.2796541556575895,0.4844800615267206,0.5772253140332086,1,23,6.0,7.042726744663604,46.0,10.0,4.804632649377358,0.3829551153081356,0.0190837792624198,IFJp,p6,Matryoshka,149421,3,MFG
129813,langfroi12345,0.2585152693754668,0.4518647935833949,0.2601510435172318,0.4547240008816846,0.5721075707743891,4,32,14.4,4.586937976471886,262.0,100.0,5.176333416637905,0.5215609857907743,0.2283065884676393,IFJa,p6,Matryoshka,129813,3,MFG
44468,langfroi12345,0.2437152157145574,0.4190806091684005,0.250730174620942,0.4311431849216606,0.5815473452665153,1,44,12.2,14.878171930717832,46.0,10.0,2.8438866572401458,0.3809501237898787,0.2274284744541312,IFJa,p6,Matryoshka,44468,3,MFG
132719,langfroi12345,0.2326715021373528,0.3990362277603282,0.2401525528585258,0.4118663777015028,0.5830836549434844,4,40,15.2,10.007996802557445,82.0,100.0,7.407112189045565,0.4149474582316345,0.3123759058619221,55b,p6,Matryoshka,132719,3,MFG
98476,langfroi12345,0.2335058576455564,0.3914091072585484,0.2394096852529171,0.4013052696782212,0.5965774769040115,1,47,15.6,13.29059818066892,64.0,100.0,3.3079556336884406,0.4248107006483662,0.2058749951310569,IFJa,p6,Matryoshka,98476,3,MFG
103900,langfroi12345,0.2307605347584889,0.3696343430478208,0.2368297786466641,0.379356113625925,0.6242940871125566,1,43,10.4,15.12084653714864,26.2,10.0,8.577272350324968,0.3769349061674986,0.0581410893105482,IFJa,p6,Matryoshka,103900,3,MFG
149525,langfroi12345,0.241506706934677,0.3707297655920918,0.2443173983039152,0.3750443743484906,0.6514359766849773,3,57,24.2,13.934130758680285,82.0,100.0,5.395755310337365,0.5601735073568386,0.1168281511223037,PEF,p6,Matryoshka,149525,3,MFG
29230,langfroi12345,0.2055668660962097,0.3589068354638643,0.2068216751181671,0.3610976531950228,0.5727582920802485,3,32,14.6,4.223742416388575,100.0,100.0,5.282079229205244,0.5284823200037551,0.1961030267959095,IFJa,p6,Matryoshka,29230,3,MFG
40096,langfroi12345,0.4770400609541444,0.776655990383373,0.484128252650371,0.7881960831186648,0.6142231140439255,5,63,27.4,13.124023773218337,64.0,100.0,10.488486770005018,0.1938160427468871,0.6384039402766738,STSda,p6,Matryoshka,40096,4,AntTemp
161325,langfroi12345,0.5659373527202527,0.779638902122829,0.5692487707000816,0.7842007326255416,0.7258967596143522,16,86,42.8,10.609429767899874,100.0,100.0,9.598178427842155,0.1459694793169907,0.6289747515153425,STSva,p6,Matryoshka,161325,4,AntTemp
9954,langfroi12345,0.5742039290805498,0.759527075764041,0.5787914523186429,0.7655952127682718,0.7560019219893293,15,146,63.2,22.65744910619905,82.0,100.0,9.543625431329607,0.1426897856608255,0.675087876270912,STSda,p6,Matryoshka,9954,4,AntTemp
161328,langfroi12345,0.5443766696910468,0.7496169538627278,0.550998116174204,0.7587348107056493,0.7262064536906603,17,95,44.4,10.947145746723209,64.0,100.0,9.523229124412875,0.1043880167510517,0.6593877268437445,STSva,p6,Matryoshka,161328,4,AntTemp
105034,langfroi12345,0.4502175860598803,0.7276329943918352,0.4521990782178985,0.7308354438672561,0.6187426759505015,9,62,30.6,8.284926070883191,100.0,100.0,9.438871842230084,0.1541824733131652,0.5404225119553493,STSda,p6,Matryoshka,105034,4,AntTemp
31788,langfroi12345,0.515921695180573,0.7227375618288995,0.5214038482690517,0.7304173279518441,0.7138437552284186,6,96,31.6,26.027677575995902,82.0,100.0,9.35143399679727,0.2456573637412837,-0.291551193827927,STSda,p6,Matryoshka,31788,4,AntTemp
161243,langfroi12345,0.4631109821100034,0.7117595967697595,0.469645765347504,0.7218029662033878,0.6506564635191155,5,125,45.8,30.7336948641064,46.0,10.0,10.410039657333204,0.2377166315428721,0.5767901205692518,STSda,p6,Matryoshka,161243,4,AntTemp
89990,langfroi12345,0.4540817207415764,0.7062075088705925,0.4602090057317863,0.7157369271920556,0.6429862540937435,9,77,32.8,15.471263684650973,82.0,100.0,12.672676106228293,0.4337942678602056,0.4599789493109213,STGa,p6,Matryoshka,89990,4,AntTemp
89995,langfroi12345,0.4349274575165837,0.6971994785189634,0.4452609414715795,0.7137643090445975,0.6238206867860615,4,42,18.4,9.604165762834375,28.0,10.0,11.197228668539555,0.2129717053284622,0.635422432041388,STSda,p6,Matryoshka,89995,4,AntTemp
89996,langfroi12345,0.5286049963990003,0.7030858318112295,0.5337902632954596,0.7099826407969482,0.7518356543144289,8,106,36.4,28.959281759049205,244.0,100.0,10.701302214669637,0.2293437319406975,0.6607442057524359,STSda,p6,Matryoshka,89996,4,AntTemp
90067,langfroi12345,0.4936006968949651,0.7040684624583993,0.4973562145861948,0.7094253057190198,0.7010691761017915,8,96,35.4,22.55304857441672,82.0,100.0,8.612256727231236,0.0724403564000528,0.6738006509030474,STSva,p6,Matryoshka,90067,4,AntTemp
161246,langfroi12345,0.5064231587138706,0.7013213947380204,0.5116675273800713,0.7085840719758485,0.7220985449945466,10,138,49.0,29.819456735494025,46.0,10.0,10.880174001984477,0.2280124677925463,0.6709062930402356,STSda,p6,Matryoshka,161246,4,AntTemp
89998,langfroi12345,0.5240458736178862,0.6976619694024943,0.5287649307763178,0.7039444474766846,0.751145822190509,9,71,31.6,11.77454882362802,82.0,100.0,8.602493585618651,0.1697207249570461,0.6969042064165216,STSda,p6,Matryoshka,89998,4,AntTemp
89997,langfroi12345,0.5220765843813205,0.6983233419312739,0.5255899715676757,0.7030228062529338,0.7476143972754403,7,93,33.4,22.57963684384671,64.0,100.0,10.752915508068272,0.2342994097851135,0.6747630376475151,STSda,p6,Matryoshka,89997,4,AntTemp
110834,langfroi12345,0.4340483492060146,0.6865454359729053,0.4399326983392482,0.6958528623194922,0.632220864728237,5,51,19.4,12.126005112979296,64.0,100.0,13.014012386844897,0.3932965873107246,0.5700987379434301,A5,p6,Matryoshka,110834,4,AntTemp
161244,langfroi12345,0.4494189924600584,0.6903077721775002,0.4522693881090187,0.694685981161254,0.6510414782705046,7,110,46.0,16.73320053068151,46.0,10.0,10.318779171515056,0.1713104840014248,0.6776467463165277,STSda,p6,Matryoshka,161244,4,AntTemp
161245,langfroi12345,0.4502316120955282,0.6793935123671485,0.457793793685775,0.6908047437727874,0.6626963665384845,5,90,36.2,20.350921355064003,46.0,10.0,11.432061695712962,0.1801657219452944,0.6907915518393097,STSda,p6,Matryoshka,161245,4,AntTemp
7041,langfroi12345,0.3989593359534447,0.6822451540930256,0.402289273457855,0.6879395532988676,0.5847741586143179,5,36,19.2,3.1874754901018454,82.0,100.0,13.343917318759566,0.1730927247926707,-0.1087633605183941,STSda,p6,Matryoshka,7041,4,AntTemp
22319,langfroi12345,0.4772928974827571,0.673128171151931,0.4877665775252081,0.6878992459560772,0.7090668879092685,6,112,41.0,26.570660511172846,64.0,100.0,13.14762970794548,0.224658489874953,0.6894608950898341,STSda,p6,Matryoshka,22319,4,AntTemp
40097,langfroi12345,0.5018767912051604,0.6785203159280355,0.5078856956546344,0.6866441499384666,0.7396636171736822,6,99,35.2,25.435408390666737,64.0,100.0,8.997109249747268,0.2153008432028592,0.6788088879988965,STSda,p6,Matryoshka,40097,4,AntTemp
89742,langfroi12345,0.3911198731906198,0.6760304803841861,0.3970809898686601,0.6863339623796348,0.5785536074769108,13,159,70.0,12.214745187681975,64.0,100.0,8.948872209048067,0.1807397191086805,0.4476442293940554,STSda,p6,Matryoshka,89742,4,AntTemp
40124,langfroi12345,0.4790261134228769,0.6747650938487334,0.4825512195209984,0.6797306238699035,0.7099153732013639,9,123,49.6,23.72003372678884,64.0,100.0,9.148378655956234,0.0767364777386157,0.6697294632488342,STSva,p6,Matryoshka,40124,4,AntTemp
161242,langfroi12345,0.4454134890485113,0.6708906143385603,0.4508322025633095,0.6790523879000964,0.663913728302266,6,92,32.0,23.605084198112916,82.0,100.0,12.32921756463799,0.4360011200410479,0.487372962361143,STSda,p6,Matryoshka,161242,4,AntTemp
