,neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Feature Intersection,Feature Union,Feature Mean,Feature Std,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,Participant
0,288,langfroi12345,0.09754063125048752,0.17092358061205987,0.0980336270699962,0.1717874730189155,0.5706680781037028,1,15,5.0,4.147288270665544,64.0,100.0,9.69362835643005,0.2642774876164557,0.0640852649707057,TPOJ1,p8
1,556,langfroi12345,0.1710538590857444,0.2828464773189004,0.1735110573347367,0.28690958277887874,0.6047586687561486,1,80,22.6,26.948840420322355,10.0,10.0,6.214249001658082,0.4995712106494925,-0.1906346497611727,TPOJ2,p8
2,767,langfroi12345,0.1565914076393004,0.2666324186091178,0.15852564473565048,0.26992589634801933,0.5872932048404169,2,64,18.0,21.004761364985796,622.0,1000.0,10.141085966080064,0.2455099351807328,-0.0864375575365034,STV,p8
3,1000,langfroi12345,0.19666462640324314,0.30472577976593457,0.19966617504529705,0.30937658691505476,0.645382305869575,5,68,27.6,12.753038853543888,64.0,100.0,6.773392040264391,0.5312960336738708,-0.2764001050518936,55b,p8
4,1002,langfroi12345,0.3351478348023278,0.5524123911712246,0.34043708664394146,0.5611304789937401,0.6066986189280574,2,24,9.6,7.391887445030531,10.0,10.0,7.23228198967437,0.5191615415128992,0.1845848537166575,55b,p8
5,1127,langfroi12345,0.25825396056369454,0.39744048648581465,0.2734298996924836,0.42079553055584523,0.6497927849454564,1,39,10.6,12.026637102698325,46.0,10.0,4.128954915267801,0.2374136280421615,-0.3659514217167918,47l,p8
6,1226,langfroi12345,0.3378421765274075,0.49112837935911563,0.34618677294710715,0.5032590971935139,0.6878897468076784,5,82,32.4,15.755633912984907,46.0,10.0,8.194914073414717,0.0939742120591077,0.3985097016133222,TPOJ1,p8
7,1233,langfroi12345,0.33735091338192413,0.5573827172147339,0.33913929849603086,0.5603375482668694,0.6052410721804967,7,41,21.6,8.01498596380555,100.0,100.0,6.241623507045561,0.3986342548508669,0.4108115333857188,STSdp,p8
8,1351,langfroi12345,0.17453102121483455,0.2777893539708428,0.17585652436468524,0.27989906868585673,0.6282854930184026,1,95,27.0,27.2176413379264,64.0,100.0,6.159035570048071,0.4034548813823304,-0.1394695638383803,STSda,p8
9,1538,langfroi12345,0.18423649761869326,0.2946518168803019,0.18759958527770998,0.30003044653221755,0.62526849340127,1,124,34.4,35.0234207352737,28.0,10.0,7.169620779614751,0.3896648459273469,-0.2013401921576751,8Av,p8
10,1669,langfroi12345,0.16719983005184164,0.2819984617424466,0.1726183095442482,0.2911372442481936,0.5929104329815378,1,81,32.8,18.48675201326615,20024.2,10.0,7.375899171946882,0.1331442139754589,0.3054419710482313,PGi,p8
11,1670,langfroi12345,0.13797410835424334,0.22776279082023715,0.14154953703636014,0.23366498235987612,0.6057798460291086,1,13,4.2,4.445222154178574,20422.0,1000.0,7.070610765894109,0.2561226138287678,0.1995384828497531,PGi,p8
12,1671,langfroi12345,0.28426718997014133,0.3955283462439238,0.28620285789384087,0.3982216276346418,0.7187024461575068,6,22,11.6,2.33238075793812,46.0,10.0,6.488868064716573,0.3683842674035587,-0.2874602312946941,PGi,p8
13,1747,langfroi12345,0.3954472550088852,0.579245850769278,0.40020345265816526,0.5862126654806917,0.6826932890131268,4,76,29.0,16.816658407662327,44.2,10.0,5.441247005128766,0.3993423258889648,-0.4443342887191055,A5,p8
14,2310,langfroi12345,0.057877340400874576,0.0854098465357723,0.0632898782411538,0.09339715250224209,0.6776424820835353,1,96,23.4,33.00060605504087,28.0,10.0,6.939451292072844,0.3808662883126402,-0.0759775247506645,PHT,p8
15,2921,langfroi12345,0.27275025279570575,0.46399705072888026,0.27460962887096724,0.4671601825913588,0.5878275570227222,4,20,10.6,3.006659275674582,100.0,100.0,7.358036733939868,0.4733301260912542,0.1548015316411934,55b,p8
16,2922,langfroi12345,0.27179074207240056,0.4702897044509274,0.2739671063295126,0.4740555490689245,0.5779219478974597,3,72,19.8,20.350921355064003,28.0,10.0,7.04614923599996,0.4197913253925308,0.0988931109329269,55b,p8
17,3670,langfroi12345,0.4534368544261529,0.6517466948084265,0.46099733314973984,0.6626137360980086,0.695725590997336,6,60,24.4,9.891410415102591,80.2,100.0,6.48547705436343,0.4341120087823402,-0.4561458082424049,IFSp,p8
18,3742,langfroi12345,0.29326016829379575,0.3982314295027946,0.2947462147359736,0.4002494001069142,0.7364063872606463,3,31,11.8,7.6000000000000005,82.0,100.0,7.806645191497674,0.2050722375743504,-0.3966634349067094,PGi,p8
19,3744,langfroi12345,0.4142156002321128,0.5823118149547051,0.41841625584768977,0.5882171729232017,0.71132954818087,7,59,22.0,14.601369798755183,100.0,100.0,6.101956772266698,0.161892434292819,-0.5161231985338112,PGi,p8
20,4205,langfroi12345,0.07598806012135181,0.1330855126425782,0.07669901871107496,0.13433068574253423,0.5709716904005137,2,33,11.0,6.841052550594828,424.0,100.0,9.885246166599645,0.1132029537548308,0.1031331377044193,PFm,p8
21,4818,langfroi12345,0.22210778757646388,0.3298249180883797,0.22339999284866507,0.33174381297589195,0.6734111808888497,5,123,45.0,24.657656011875904,206.01999999999998,10.0,3.54058777917409,0.2674266696304134,-0.3861414423260614,47l,p8
22,5117,langfroi12345,0.12104590196835499,0.20759524293664527,0.12447516049277756,0.2134764643980391,0.5830861066758464,3,19,9.4,3.2619012860600183,262.0,100.0,8.839270216739592,0.1344678570197712,0.1871450188156893,PGi,p8
23,5118,langfroi12345,0.38181243304289786,0.6003000954022316,0.3842739059457496,0.6041701171472958,0.6360359359714313,9,160,62.4,31.385346899468868,46.0,10.0,7.5253644195720995,0.2223559264780775,0.2542046331047528,TPOJ2,p8
24,5119,langfroi12345,0.26344579849527666,0.42220885780089484,0.26739422961935,0.4285367727060566,0.6239703256522211,4,28,10.6,8.404760555780278,262.0,100.0,6.034780229755483,0.3792945971353687,-0.3704178133491467,TPOJ2,p8
25,5120,langfroi12345,0.05510598296262771,0.08488628379190541,0.056171135652185136,0.08652706485825173,0.6491741716213817,1,59,16.4,19.784842683225964,244.0,100.0,6.853512984556302,0.2609599819805236,-0.1847385090675611,TPOJ2,p8
26,5140,langfroi12345,0.33064992440339475,0.5501663568452526,0.33508321089139853,0.5575428747148913,0.6009998981024532,2,17,6.6,4.673328578219169,82.0,100.0,6.652838445218682,0.3521309655202447,0.405549676706725,STSdp,p8
27,5142,langfroi12345,0.4346422377716227,0.738187812624314,0.4384421293004439,0.7446414735254068,0.5887962796709368,7,39,16.4,6.374950980203691,64.0,100.0,5.900536253624213,0.2408474805174189,0.5090370866022679,STSdp,p8
28,5494,langfroi12345,0.2184136480105224,0.3559675679465576,0.21984570987406496,0.3583015227307829,0.6135773808565432,1,18,9.4,4.498888751680798,82.0,100.0,9.811277450657222,0.324605130059921,-0.2185213064196437,STSda,p8
29,6681,langfroi12345,-0.0869625781487888,-0.15020028506366953,-0.08793013106880494,-0.1518714260014642,0.5789774507546745,1,2,1.2,0.4,80200.0,100000.0,4.582841976624796,0.2873021619171648,0.1396859334284554,44,p8
30,6814,langfroi12345,0.22488069697199395,0.38673777942008486,0.22656788160728122,0.38963930920057976,0.581481067893609,3,14,6.6,3.006659275674582,28.0,10.0,10.563670624607658,0.2919858294598756,0.1283299239914238,TPOJ1,p8
31,6816,langfroi12345,0.19775845531139624,0.3320323841559732,0.20615468694809141,0.3461294846003912,0.5955999015400215,4,30,12.2,7.166589146867567,442.0,100.0,6.948585249955178,0.1598304028870936,-0.1547894760474212,TPOJ1,p8
32,6829,langfroi12345,0.20778006170821542,0.3330366881821246,0.21060891950256197,0.33757087410651987,0.6238954117709359,2,8,3.6,1.624807680927192,100.0,100.0,6.682670160204647,0.3627378756578319,0.2990018284542326,STSdp,p8
33,6832,langfroi12345,0.3842943114899663,0.6308065008263598,0.3869323415098245,0.6351367405310532,0.6092110829335758,6,38,15.6,7.709734106958553,80.002,100.0,7.378229167114718,0.3087789822313307,0.4661244505630298,STSdp,p8
34,7049,langfroi12345,0.08673444263838255,0.14902563295002208,0.08722186833525258,0.14986311942924016,0.5820102281831624,1,18,8.0,4.979959839195493,280.0,100.0,4.980551763140557,-0.0796343468192525,-0.1026528845683907,TE1a,p8
35,7426,langfroi12345,0.11550371610986605,0.20074383469974996,0.11955609519535189,0.20778681257678822,0.5753786475316839,1,1,1.0,0.0,20062.0,100.0,8.855723471365142,0.1549418255664854,-0.1900153840926731,8Av,p8
36,7737,langfroi12345,0.011274166555722592,0.01888830257446547,0.011410480305684704,0.019116677358678457,0.5968861686366566,1,5,2.2,1.6,40420.0,1000.0,7.32410797178382,0.2699707432874245,-0.0040247036619596,PGi,p8
37,7739,langfroi12345,0.11872886332158705,0.20806652104537582,0.1245425328660564,0.21825469233569475,0.5706293483692856,2,9,4.2,1.9390719429665317,442.0,100.0,6.028637692936631,0.0351205567221216,-0.0256189416355243,PGi,p8
38,8650,langfroi12345,0.3319551427001632,0.5567226157203496,0.3350139430855196,0.5618525357982567,0.5962666745101467,5,39,16.8,7.4404300950953095,46.0,10.0,6.544199395267947,0.5811503363644019,-0.0662740245570007,55b,p8
