,neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Feature Intersection,Feature Union,Feature Mean,Feature Std,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,R Fischer SEM,NC Normalized R Fischer SEM,Participant
0,685,langfroi12345,0.37365242945235366,0.6082138404567983,0.3796213029167314,0.6179296917849716,0.6143438452037239,9,70,30.4,12.499599993599796,82.0,100.0,5.692113754632012,0.1382825336851855,0.4987156275346276,STSdp,0.055963279127491994,0.09109439211348148,p4
1,2316,langfroi12345,0.2941549190579855,0.43394356582962634,0.2994336006662941,0.4417307887233463,0.6778644557054586,3,11,6.2,2.4,100.0,100.0,7.977233880452915,0.3399099505958625,-0.0543579945885962,STSdp,0.06162050154912141,0.09090386880514703,p4
2,5146,langfroi12345,0.2741931872811132,0.470560023072546,0.2765393394478077,0.47458640107500016,0.5826954561306644,4,24,10.4,6.945502141674136,460.0,100.0,6.7970433750207135,0.1832087426257498,-0.047381871079445,STSdp,0.04452137829927333,0.07640591295307748,p4
3,5498,langfroi12345,0.22388839963297053,0.3693306626247976,0.22730498322409362,0.37496672542970894,0.6062004114194504,4,51,19.2,11.754148203932091,80.2,100.0,5.787014117507412,0.0970208581958664,0.4334393135130103,A5,0.05666493012882787,0.09347557187588167,p4
4,6816,langfroi12345,0.3881538164388252,0.623727103167881,0.40095577283752215,0.6442986571273388,0.6223135317792188,2,11,6.6,3.2619012860600183,100.0,100.0,7.008822599902304,0.2491237865017398,-0.4063746009789358,TPOJ1,0.08319984550563742,0.133694418097845,p4
5,9919,langfroi12345,0.4153973645240828,0.6287176158411594,0.4228336992705856,0.6399727538167567,0.6607057827834583,6,79,34.2,20.5854317418897,100.0,100.0,5.171969531243122,0.1027073810665729,0.4230011835354056,STSdp,0.05886430334612902,0.08909306514337167,p4
6,9952,langfroi12345,0.16061494431124076,0.26156030168977346,0.16370699343581802,0.2665956818365723,0.6140646851743577,5,88,30.0,23.383755044902433,82.0,100.0,7.4296456668433635,0.1774857336808427,0.3270205521419986,STGa,0.06865519768237358,0.11180450421583778,p4
7,12819,langfroi12345,0.12556568683164024,0.21391102493757935,0.12775638872124162,0.21764305793450509,0.5869996035420855,1,31,11.4,8.63944442658207,20224.0,100.0,7.451831822085042,0.3281819952057223,0.1968247681621285,STSdp,0.061729935021049676,0.10516180019297729,p4
8,12825,langfroi12345,0.23308047552489905,0.36974527926358064,0.236267967849683,0.37480173127709077,0.630381207270919,4,52,18.4,13.720058308913996,244.0,100.0,5.96861739431429,0.3578834264768843,-0.0972722546289065,STSdp,0.05640490762533079,0.08947745740949675,p4
9,15199,langfroi12345,0.3988014858083916,0.5950484507629509,0.41918096465345434,0.625456505260364,0.6702000237074173,7,23,12.0,4.147288270665544,460.0,100.0,5.65550357199718,0.2201913098896285,-0.4424930462560033,TPOJ1,0.09716836561078745,0.1449841273852406,p4
10,15200,langfroi12345,0.3310222471932664,0.4708170490515967,0.34045399265286685,0.4842319376349077,0.7030804170326248,4,50,19.8,13.526270735128733,82.0,100.0,6.220567563688928,0.1629359926083664,-0.3855694318869687,TPOJ1,0.08114890551410026,0.11541909509667758,p4
11,16769,langfroi12345,0.16111095957073002,0.254934268415595,0.16443339167305102,0.26019152589592087,0.6319705882305559,1,13,5.6,3.3823069050575527,262.0,100.0,2.47057524903316,0.4616832256174075,0.0192807642091171,IFJa,0.07127688299279875,0.11278512690339866,p4
12,17658,langfroi12345,0.17433655448801266,0.2992777903363813,0.17642043613459846,0.30285512095613737,0.5825241969745313,1,8,2.6,2.727636339397171,64.0,100.0,5.709486048612743,0.4008558159174281,0.1235477450972047,55b,0.05224264614692295,0.08968322074560461,p4
13,20612,langfroi12345,0.1473290483800148,0.24853956306141034,0.14923528105614153,0.25175531882463154,0.5927790592583122,3,51,17.6,15.640971836813723,64.0,100.0,9.253009295251188,0.0991688917882433,0.36709728222682,A5,0.05411984292131755,0.09129850671350054,p4
14,20879,langfroi12345,0.1097203346806018,0.18886285906593536,0.11183793271048773,0.19250790462144582,0.5809524181898384,1,11,4.6,3.3823069050575527,40240.0,1000.0,5.6038976786844925,0.2171340588096924,-0.1420245923268301,STV,0.06157760592837411,0.10599423291883489,p4
15,21197,langfroi12345,0.2441888968927282,0.37781029605031435,0.24563068770825874,0.3800410420907353,0.6463267397567395,4,53,20.2,14.958609561052123,28.0,10.0,7.993682121929899,0.2927116292249435,0.0549350348543059,STSdp,0.03671723268678173,0.056809088079198364,p4
16,21198,langfroi12345,0.19156842297628524,0.3235247196923801,0.19488223566450516,0.3291211551821796,0.5921291676210583,2,46,13.0,16.637307474468336,64.0,100.0,7.226435304365847,0.3115162662851606,0.0572826407332102,STSdp,0.05771160636213571,0.09746455590762099,p4
17,21199,langfroi12345,0.2912081407339792,0.43176286250981416,0.2934730414591256,0.4351209417789067,0.6744631510019228,2,8,4.6,1.2,82.0,100.0,7.464239571951346,0.3422385075545823,0.0330234141565225,STSdp,0.04225049970777789,0.06264315499670262,p4
18,21200,langfroi12345,0.26863518582571355,0.41608150862927434,0.271602767149541,0.42067791215103517,0.6456311570074257,2,10,4.8,2.3151673805580453,262.0,100.0,6.687102218790218,0.4254329483006647,-0.0491237737688734,STSdp,0.05058816294084911,0.07835458743244524,p4
19,21201,langfroi12345,0.33927864447090694,0.48890870160568634,0.3468056476664048,0.4997552945736333,0.6939509224455188,2,11,5.4,2.8000000000000003,82.0,100.0,5.869560459795116,0.4826470711442462,-0.1765736736869727,STSdp,0.07218566078955246,0.10402127651212924,p4
20,21216,langfroi12345,0.15005532304462238,0.26080268228728065,0.15226246846442104,0.2646387970881558,0.5753595849882123,1,9,2.6,3.2,28.0,10.0,5.108493673339765,0.4489659887309862,0.1092629478299575,STSdp,0.08516313690145513,0.14801723847739484,p4
21,22232,langfroi12345,0.18137052586487973,0.30319095635451404,0.1872149193538703,0.31296083071965347,0.5982055930877023,3,34,13.2,7.934733769950949,82.0,100.0,5.991364432523765,0.1511449181205583,0.3831420869239844,STSdp,0.09212521949550317,0.15400260472321728,p4
22,25046,langfroi12345,-0.0766641959834536,-0.12831565383842822,-0.08214832043835855,-0.13749463244943877,0.5974656535670012,1,2,1.2,0.4,60202.0,100000.0,2.49618342947162,0.3685641461544207,0.0925663214234809,IFSp,0.11366170677895487,0.19023973361542962,p4
23,25176,langfroi12345,0.3852918602557286,0.6452809530874388,0.39097713449123006,0.6548025639899191,0.5970916364604358,5,54,20.2,13.302631318652711,100.0,100.0,6.634197456384314,0.003277235566856,-0.102798226283703,TPOJ1,0.05477244655945679,0.09173206123627574,p4
24,25177,langfroi12345,0.00773310433264115,0.012598545294809572,0.007995248534701271,0.013025622890217905,0.61380930509708,1,13,4.8,4.664761515876241,40060.0,100.0,6.041915458944746,0.0115335053755073,-0.1511973188069909,TPOJ1,0.06990010541284063,0.11387918826317767,p4
25,27272,langfroi12345,0.2679193437077198,0.46532949125684936,0.27428651492165956,0.4763881647394183,0.5757626557991691,3,15,9.6,1.7435595774162693,280.0,100.0,2.567544753497877,0.199516235154207,-0.3450600195890955,IFSp,0.0687106050946682,0.1193384190561936,p4
26,27654,langfroi12345,0.17186055313412224,0.29160985671569456,0.17492039205112828,0.2968017356657459,0.5893509741739558,1,31,11.6,8.662563131083086,40024.0,100.0,6.82462502197146,0.1664063518654205,0.4077582744172895,TPOJ2,0.0653094869709244,0.11081594810709064,p4
27,27695,langfroi12345,0.28788983486870495,0.45934249104928687,0.2883513986125025,0.46007893886430157,0.6267433134937537,6,61,28.0,13.371611720357423,82.0,100.0,7.286946381868636,0.3211649680091157,0.0085192075459613,STSdp,0.019184974029286372,0.03061057631766434,p4
28,27696,langfroi12345,0.2542981038882324,0.40515483915216877,0.2565146433664734,0.4086862917349842,0.6276565878378233,2,6,4.0,0.6324555320336759,100.0,100.0,7.420008875175052,0.2437370658574237,-0.0314497088381146,STSdp,0.04495117884917005,0.07161747318548775,p4
29,29342,langfroi12345,0.32894147353953357,0.5575848525760535,0.3297793965177962,0.5590052060367384,0.5899397589798524,6,33,15.6,7.172168430816444,100.0,100.0,6.311461808083412,0.1110885210827174,-0.1132296658103828,STV,0.023147436331583948,0.03923694916174395,p4
30,34463,langfroi12345,0.23894884576794553,0.39421904059484036,0.24154669803714812,0.3985049906938283,0.6061321782108587,1,3,1.6,0.8,10.0,10.0,3.049891688972189,0.4914214414584728,0.0417765686419311,55b,0.054717122445146815,0.09027259137876038,p4
31,38446,langfroi12345,0.10893083635716994,0.17508814094656172,0.11100235158372711,0.17841775597651663,0.6221485691050685,1,22,7.4,6.829348431585549,20080.0,100.0,6.101358559355694,0.1727409216463742,-0.1408840840884943,STV,0.09217540292123776,0.14815657786343178,p4
32,39993,langfroi12345,0.4625517199515395,0.6703955480966926,0.467942385041311,0.6782084644076333,0.689968364594248,6,80,31.2,18.26909959467078,44.2,10.0,5.126654422229701,0.0789931606679564,0.4042070243501374,STSdp,0.046325996965519645,0.06714220440057816,p4
33,40095,langfroi12345,0.2289799439636762,0.37713485564863286,0.23048846367288933,0.37961941981145514,0.6071566722992349,4,36,16.6,5.351635264103861,82.0,100.0,8.065881277787769,0.2377220237743078,0.3619200735876133,STSda,0.039069907952753447,0.06434897240740194,p4
34,43537,langfroi12345,0.11036619056733792,0.18061210028642777,0.11276094531217803,0.1845310693286053,0.6110675330850547,1,28,10.6,8.404760555780278,280.0,100.0,6.354071513292161,0.3521802446223471,0.1463749559815815,STSdp,0.06623724982640267,0.10839595664982431,p4
35,43538,langfroi12345,0.09913984273451737,0.16929847082818064,0.10077380323649013,0.17208874168949725,0.5855920744560854,2,36,14.4,8.333066662399863,82.0,100.0,5.896577950407889,0.3700571576595021,0.1495053639584378,STSdp,0.06069970191994756,0.1036552654445113,p4
36,43539,langfroi12345,0.11036619056733792,0.18061210028642777,0.11276094531217803,0.1845310693286053,0.6110675330850547,1,28,10.6,8.404760555780278,280.0,100.0,6.354071513292161,0.3521802446223471,0.1463749559815815,STSdp,0.06623724982640267,0.10839595664982431,p4
37,44294,langfroi12345,0.32950673770998956,0.5318686669813244,0.3342707061536718,0.5395583596513192,0.6195265075119749,7,50,20.0,12.13260071048248,224.2,10.0,5.715986071628303,0.1440344290374565,0.4899002794301138,STSdp,0.053628022038374634,0.08656291762840843,p4
38,44295,langfroi12345,0.37365242945235366,0.6082138404567983,0.3796213029167314,0.6179296917849716,0.6143438452037239,9,70,30.4,12.499599993599796,82.0,100.0,5.692113754632012,0.1382825336851855,0.4987156275346276,STSdp,0.055963279127491994,0.09109439211348148,p4
39,45919,langfroi12345,0.3310222471932664,0.4708170490515967,0.34045399265286685,0.4842319376349077,0.7030804170326248,4,50,19.8,13.526270735128733,82.0,100.0,6.220567563688928,0.1629359926083664,-0.3855694318869687,TPOJ1,0.08114890551410026,0.11541909509667758,p4
40,45920,langfroi12345,0.32968591987467344,0.4998499002254329,0.33319893259453875,0.5051761181548575,0.6595698423186335,8,23,12.4,3.773592452822642,280.0,100.0,5.597517347986402,0.0998707964178497,-0.3033435455395042,TPOJ1,0.0477200759537188,0.0723502999863744,p4
41,45921,langfroi12345,0.3573707233915627,0.5233778460456767,0.36082277975713084,0.5284334639426685,0.6828159160568938,7,47,22.4,10.307278981380101,100.0,100.0,6.349668223860762,0.124341393202557,-0.2728213094879538,TPOJ1,0.045905491299275625,0.06722967379607869,p4
