,neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Feature Intersection,Feature Union,Feature Mean,Feature Std,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,Participant
0,133,langfroi12345all,0.40140507574999934,0.5699259944926461,0.41157886726513654,0.5843710242078076,0.7043108747958307,5,28,12.0,4.33589667773576,46.0,10.0,10.794844473994832,0.3623478044840283,0.2654794719047283,TPOJ1,p2
1,288,langfroi12345all,0.029278659051326428,0.05377794388835783,0.02852960538968088,0.05240211018932379,0.5444361932488245,1,15,4.2,5.418486873657627,40420.0,1000.0,8.433314842424986,0.0767217373106512,0.1207115660443766,TPOJ1,p2
2,290,langfroi12345all,0.2073097510651407,0.4169520338353794,0.21089720411861299,0.4241673039287972,0.49720287765040755,6,31,14.2,6.8527366796047255,262.0,100.0,12.314257553363104,0.2719416520876876,0.509927626587379,STSdp,p2
3,363,langfroi12345all,0.40628004539334145,0.5627045463983413,0.41451195133385826,0.5741058715453042,0.7220130848307271,6,85,34.2,18.69117438792972,64.0,100.0,13.903907731458183,0.5201085932004523,0.4729140936339381,55b,p2
4,456,langfroi12345all,0.3162731121299053,0.5357735599406007,0.3226169729510967,0.546520198733409,0.5903111608661117,4,45,16.4,10.707007051459339,46.0,10.0,8.480507568762249,0.4484230820759361,0.3660376009477797,IFJa,p2
5,546,langfroi12345all,0.27362288548632285,0.40513572854600505,0.278319668358206,0.41208995149866773,0.6753857194188483,4,107,43.2,20.63395260244629,64.0,100.0,10.741697054626924,0.5768280863160281,0.3171368240801276,PSL,p2
6,558,langfroi12345all,0.37677689716138574,0.5822337328999548,0.384549387528418,0.5942445703860647,0.6471230982869336,5,74,27.4,18.315021157508937,100.0,100.0,12.842497003333326,-0.0226174529152868,0.6168785806439652,STSdp,p2
7,770,langfroi12345all,0.2175350446375414,0.3766749385001936,0.2209366632392442,0.3825650445276268,0.5775139846141624,2,44,19.6,11.876026271442818,64.0,100.0,8.221960971255388,0.3194273584853805,0.0440830361760652,TPOJ1,p2
8,1152,langfroi12345all,0.27114565397356694,0.4728090081516715,0.27633377740417875,0.4818557749260899,0.5734781894988487,5,89,29.8,23.6930369518135,46.0,10.0,5.2983365764429,0.4551117560445722,0.4338475916289444,44,p2
9,1162,langfroi12345all,0.4246688869087228,0.7489540030457054,0.4351981173274933,0.7675235510258562,0.5670159785270646,6,54,23.6,11.001818031580054,262.0,100.0,7.17051706831751,0.2267489294373915,0.538129007996976,45,p2
10,1164,langfroi12345all,0.4305594921850172,0.7447532688943588,0.43279110998627224,0.7486133734387346,0.5781236688282209,11,44,21.8,6.144916598294887,100.0,100.0,11.028244835960546,0.3320964155473871,0.5424292071741315,45,p2
11,1166,langfroi12345all,0.13345673910812056,0.29137909814822927,0.13668426561410948,0.29842582931257056,0.458017544690968,1,86,24.4,25.350345165302976,64.0,100.0,6.560697149317992,0.5293293941547609,0.1099422406205787,47l,p2
12,1206,langfroi12345all,0.3155864086564723,0.44538108764269724,0.3278730340236243,0.4627209680031256,0.7085761326930176,4,120,43.4,33.356258783023016,28.0,10.0,10.83680157104228,0.5501956518515965,0.4989255043595806,PSL,p2
13,1231,langfroi12345all,0.2201965456054344,0.31971248441690775,0.22701771859817585,0.329616427996725,0.6887330221308976,8,75,31.4,10.011992808627062,82.0,100.0,10.431356173403035,0.5395061655367632,0.2980602996791995,STSdp,p2
14,1233,langfroi12345all,0.42558956747565685,0.6653440410763602,0.42725511799230464,0.6679478739614947,0.6396533841156214,5,42,14.6,11.791522378386938,460.0,100.0,8.351442076542122,0.1221563655660678,0.5196390120455932,STSdp,p2
