,neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Feature Intersection,Feature Union,Feature Mean,Feature Std,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,R Fischer SEM,NC Normalized R Fischer SEM,Participant
0,5837,abstract,0.44508236413692376,0.6273468233995623,0.4520478473683578,0.6371647225813388,0.7094677896431256,11,69,30.4,13.335666462535722,100.0,100.0,0.86560662514645,0.1382343235322748,0.3840282651482836,STSdp,0.05348273098992273,0.07538429759697118,p3
1,5838,abstract,0.29096411056795624,0.4778634499018521,0.29233081139453804,0.48010804416022734,0.6088854684904591,6,33,14.8,5.6000000000000005,460.0,100.0,2.5096170810565366,0.110058351889364,0.3973700490732607,STSvp,0.03167177652434994,0.05201598356891353,p3
2,16232,abstract,0.2955056353280464,0.47665923327319143,0.2970695828788211,0.4791819264177882,0.6199515601508991,6,38,16.2,7.025667228100119,460.0,100.0,3.977590844418789,0.1250940964056921,0.4321800075138263,STSvp,0.03385429617820351,0.054607969967787835,p3
3,21144,abstract,0.3769087966574906,0.5048349804665905,0.38435024393392175,0.5148021208564024,0.7465980196323462,4,57,20.8,14.105318146004363,460.0,100.0,6.2602820988685846,0.0372980624452822,0.3840894541651808,PHT,0.0661103929473063,0.08854884584325796,p3
4,28979,abstract,0.26176839076135455,0.41010465871457613,0.2691650990326784,0.4216928589262205,0.6382965547912481,3,45,17.0,10.079682534683322,460.0,100.0,0.2142306722555762,0.0422914474816851,0.3777035679497801,STSvp,0.07449171292602802,0.11670392447972743,p3
5,38765,abstract,0.49079448789549235,0.7042752666375512,0.501012784256988,0.7189382132925395,0.6968787790017269,10,107,43.2,20.604853797103246,100.0,100.0,1.6068162378281288,0.0978834908013959,0.4731937483970074,STSdp,0.06005944200075308,0.08618348529250344,p3
6,38766,abstract,0.5095547365789266,0.6895870650220924,0.5115496976294435,0.6922868718081024,0.7389273413395622,11,142,53.8,25.568730903195018,82.0,100.0,0.9909581629411458,0.1317242330098032,0.4574400744066934,STSdp,0.026411591884619057,0.03574315146701553,p3
7,63743,abstract,0.377523556024293,0.5397916703617531,0.3852320996006522,0.5508135193212166,0.6993875169864836,5,41,19.8,8.35224520712844,280.0,100.0,0.4971975902434631,0.0853460886649442,0.3995926621390577,STSdp,0.06265725857920867,0.08958875738758659,p3
8,71731,abstract,0.27792865027412694,0.4759816132737934,0.2811069211816079,0.48142473154343507,0.5839062739473032,5,72,25.6,20.597087172704786,460.0,100.0,1.1873983470013891,0.1027174821313839,0.351766085574651,STSvp,0.0477865642084398,0.08183944297326128,p3
9,102947,abstract,0.3473640662967289,0.5732915110550432,0.34817881882088586,0.5746361829743052,0.6059117562328209,5,75,29.0,14.560219778561036,280.0,100.0,6.48709003528763,0.1053759587508948,0.4745989471907423,STSvp,0.022420603899967806,0.037003084474486934,p3
10,106787,abstract,0.3601515039435981,0.5674967065707406,0.36302706077987507,0.5720277692381888,0.6346318838040761,8,80,33.2,12.33531515608742,100.0,100.0,5.478319159599248,0.1351556037985157,0.3453451969261517,PGi,0.04148832120428292,0.06537383680693108,p3
11,111788,abstract,0.4440424886897416,0.6269298411460544,0.45038808263871466,0.6358889887675936,0.7082809902269336,5,57,20.4,16.19382598399773,640.0,1000.0,2.3184176047172285,0.0189691404895432,0.4808641760799202,PHT,0.05176984797371753,0.07309224543373731,p3
12,129127,abstract,0.22783800459894002,0.39861743970081576,0.2333998615552935,0.408348270972036,0.5715705885069778,3,41,15.4,10.011992808627062,460.0,100.0,0.0955332284666644,0.0352020373803172,0.347283240614438,STSvp,0.06875121435653539,0.1202847307733646,p3
13,139203,abstract,0.3253665265703997,0.5305689670292318,0.32561459581695895,0.5309734888012961,0.6132407788419966,6,37,16.0,5.796550698475776,820.0,1000.0,8.40685770313983,0.0967547935475984,0.3857051197749426,STSvp,0.01308778404743638,0.0213419989325408,p3
14,139205,abstract,0.24254748642240057,0.42391552015282713,0.24298844125037664,0.4246862046815459,0.5721599585100329,4,30,13.6,5.388877434122992,640.0,1000.0,7.514176597003855,0.0602501117485202,0.3717759318875555,STSvp,0.021096392232465094,0.036871493572186366,p3
