,neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Feature Intersection,Feature Union,Feature Mean,Feature Std,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,Participant
0,43,langfroi12345all,0.19834741368297287,0.6076998616876099,0.20103564508825114,0.6159361064807132,0.32639042097550125,2,9,5.6,1.8547236990991407,640.0,1000.0,8.56487591053271,0.0470184677589497,0.0777105245826053,55b,p7
1,120,langfroi12345all,0.2965345645879964,1.049747318767312,0.3052829626845806,1.0807170893846363,0.2824818499524327,7,20,11.2,3.9191835884530852,820.0,1000.0,7.2385265730885715,0.2918902428271571,0.1239516576934888,IFSp,p7
2,458,langfroi12345all,0.2819236426880044,0.7445939564520991,0.28731424522304727,0.7588311805137584,0.37862735823338767,5,75,20.8,26.603759132874437,64.0,100.0,8.901425389093243,0.3116543888051628,0.2056894264262845,8C,p7
3,526,langfroi12345all,0.11196636739045931,0.9828356300247452,0.1131694517437648,0.9933962492170283,0.11392176267321556,3,48,18.4,11.60344776348823,262.0,100.0,9.217458212823727,0.0833229905253783,0.1979374379252969,45,p7
4,532,langfroi12345all,0.2849270526628954,0.5813070619602546,0.2893457397220043,0.590322050070532,0.49014896138037384,6,124,44.0,28.79583303188154,82.0,100.0,10.157101431790176,0.1079395369381991,0.082325813854966,A5,p7
5,557,langfroi12345all,0.3422682689935688,0.8099631339802599,0.3536781395810586,0.8369641018658515,0.4225726513151529,4,19,8.2,3.9698866482558417,262.0,100.0,9.1538169056451,0.060709382392072,0.4206524821320629,PHT,p7
6,558,langfroi12345all,0.1955462658250396,2.3838757138267983,0.19817654268276785,2.4159410314401204,0.08202871680383549,3,95,24.4,34.85168575549825,64.0,100.0,7.850812573129528,0.2854803096710769,0.1187557186319407,STSdp,p7
7,1000,langfroi12345all,0.013334663271184233,0.05268139476878182,0.013739507611924641,0.05428081757389616,0.25311902484188115,1,3,2.0,0.6324555320336759,22060.0,100.0,8.356378400342406,-0.0063874444972606,0.1169477554761987,55b,p7
8,1160,langfroi12345all,0.14634555387336295,0.7832491165855107,0.15084728869985645,0.8073426386135484,0.1868441990861611,3,10,4.8,1.469693845669907,820.0,1000.0,7.375780526204961,0.01731058493885,0.3310404063313265,45,p7
9,1167,langfroi12345all,0.17887533069354639,0.7399791936407191,0.18465619458711105,0.7638937210711976,0.2417302165125408,1,53,19.6,13.108775686539152,2080.0,100.0,6.370599818911476,0.1894201078366049,-0.0159173031706588,47l,p7
10,1225,langfroi12345all,0.27033727381095557,0.7395296665777473,0.27551238862641825,0.753686615340414,0.36555298053419577,4,27,10.8,6.11228271597445,100.0,100.0,7.8775338526755,0.0553288806880274,-0.2786524945997665,TPOJ1,p7
11,1229,langfroi12345all,0.050099411218024435,0.09063990070817499,0.05121025007298903,0.0926496313830247,0.5527302085129697,2,67,17.8,23.249946236496978,22042.0,100.0,8.760802870272832,0.3816066385871501,0.154593380919155,TPOJ1,p7
12,1231,langfroi12345all,0.1588564585521321,0.35955210977077096,0.1605066599596459,0.3632871382551405,0.4418176231907234,2,158,45.8,50.32057233378811,4024.0,100.0,11.186563856247384,0.1056446720254663,0.2583034497156018,STSdp,p7
