,neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Feature Intersection,Feature Union,Feature Mean,Feature Std,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,R Fischer SEM,NC Normalized R Fischer SEM,Participant
0,2235,abstract,0.5103747364533715,0.7275844215865452,0.521827828599767,0.7439118195346094,0.7014646291360473,6,122,42.2,33.55234716081723,10.0,10.0,2.4933190199993858,0.0198363567395423,0.7101611494935341,A5,0.06059527258036368,0.08638393165311173,p2
1,5057,abstract,0.49056890142676657,0.7083562254337792,0.4941269829071186,0.7134939118217213,0.6925454789733156,9,57,23.6,13.184839779079608,28.0,10.0,8.662840715044092,0.1187770283854935,0.7426244119267785,PSL,0.036133195537322804,0.05217447320700082,p2
2,27343,abstract,0.45152817175776744,0.6294662073095544,0.4549850746040505,0.6342854050026162,0.7173191610836038,6,106,42.4,26.188547115103578,8.2,10.0,4.6932425356974745,-0.0138053608887932,0.6972833690376007,A5,0.03834741930000529,0.05345935446932232,p2
3,27534,abstract,0.47407041602053557,0.7543691727716336,0.4855146610235566,0.7725799392404505,0.6284329120697626,6,87,30.2,27.694042680692178,26.2,10.0,8.02288843417331,0.0695270322894666,0.6867277557334585,PFcm,0.06420373806300567,0.10216482432714852,p2
4,38432,abstract,0.34591277699796597,0.47804648947935774,0.35000146889660244,0.4836970029575498,0.7235965216995964,7,83,37.6,15.357083056361976,46.0,10.0,8.221559089744224,0.1053765259239644,0.7300542441756287,PSL,0.04951866088303042,0.06843407810573786,p2
5,51730,abstract,0.4823441447154385,0.6898522506350405,0.49438542813938524,0.7070737854283045,0.6991992042809437,7,104,40.8,23.99499947905813,10.0,10.0,2.627191126303776,0.0026340386216093,0.6851409259290601,A5,0.06538687627220774,0.09351680590004616,p2
6,51731,abstract,0.5416292920554548,0.7821563287197932,0.5552953528649942,0.8018912213994092,0.6924821447676262,6,108,51.8,22.903274875004232,10.0,10.0,2.116935660379649,0.0041749911279365,0.708377796373445,A5,0.06251941727674637,0.0902830748043703,p2
7,51733,abstract,0.4681421304400473,0.7020643318673151,0.48822991390337306,0.7321896193790768,0.6668080248357108,5,154,50.0,45.88245852174881,26.2,10.0,2.392812532963396,0.0244679363036852,0.6980173424962339,STSdp,0.08454710016855665,0.12679376525108182,p2
8,61248,abstract,0.5023247831053792,0.7647708620367349,0.5084240139382291,0.7740567148926574,0.6568304416928094,8,58,25.2,10.906878563548783,46.0,10.0,8.153125138860323,0.1269110254479415,0.7349932919475404,PFcm,0.046579389773167224,0.07091539431869355,p2
9,61249,abstract,0.4463359400213939,0.7023434388135366,0.45405051308953115,0.7144829043860247,0.6354952795962411,8,119,37.6,36.75649602451246,24.4,10.0,7.230886655677258,0.0609425892412636,0.7099064283358776,PFcm,0.056688263246544524,0.08920327981438532,p2
10,61250,abstract,0.49054614068224395,0.7418585683065512,0.49624878233233877,0.7504827388366074,0.6612394351689151,8,89,30.0,24.535688292770594,26.002,10.0,8.215296193886577,0.0648022712272659,0.7383408348738113,PSL,0.04544952683220632,0.06873384195634995,p2
11,61251,abstract,0.45850383453633353,0.7318278166431798,0.46071786805037884,0.7353616830811718,0.6265187303749183,7,121,40.4,33.838439680339874,40.6,1.0,8.917217496526778,0.0765165863448757,0.7063821314066067,PFcm,0.030706689756536287,0.04901160694455366,p2
