neuroid_id,parc_lang,parc_glasser,parc_name_glasser,tstat_langloc_SN,top10_tstat_langloc_SN_parc_lang_int,ncsnr,nc,visfAtlas_name,corr_SentPC1,corr_SentPC2
28366,4,123,STGa,10.48004648439259,4,0.6335976391161451,54.63490430455854,,0.0420356690945541,0.633548175213515
62635,4,123,STGa,9.226470540562982,4,0.6045008399109647,52.29608021009516,,0.0990338104795178,0.6195332249774052
127626,4,123,STGa,9.422246987240682,4,0.6913463007627885,58.91332520753097,,0.069991987782988,0.6153495170031086
89986,4,123,STGa,10.486691551971637,4,0.6079412946838055,52.57916814644309,,0.0389641718669514,0.6038213471476762
127628,4,123,STGa,8.956101813512218,4,0.6652110225142773,57.035761660668015,,0.094068215056547,0.5898226505808092
5519,4,123,STGa,8.667701134527375,4,0.5998791234868424,51.91301769015195,,0.0843603454182365,0.5874078951647311
28365,4,123,STGa,9.00607843142621,4,0.4853338643058075,41.40557065456191,,0.0223919530319872,0.5873304764756573
127629,4,123,STGa,8.269209352746993,0,0.6370293496492306,54.90252765927753,,0.0860737514279668,0.5777799913474784
89988,4,123,STGa,9.631164107212348,4,0.5161100667712795,44.41692474103115,,0.0850179648546918,0.5757319126214058
127627,4,123,STGa,8.007167676498554,0,0.5411796924372899,46.76961787430856,,0.1200390566450266,0.5581239869302912
40093,4,123,STGa,10.727128401222735,4,0.4907665006743677,41.94671051935951,,0.0673835546379028,0.5545143314608073
161235,4,123,STGa,10.291732677719686,4,0.4713377389670823,39.99319976022328,,0.040031523766772,0.5504771372340641
89987,4,123,STGa,8.75058796570613,4,0.4349119848727823,36.20192056446881,,0.0166477394880213,0.5409717464389066
96779,5,137,PHT,9.147388952543531,5,0.4000022760026107,32.43268181161639,,-0.0057960160533768,0.5279220774266313
101143,5,125,A5,6.575612280583403,0,0.4119821908098691,33.739201777192065,,0.1144008888412959,0.5276737687051773
96778,5,137,PHT,9.600047510012493,5,0.4451577784491575,37.28427134364772,,0.0513725245117247,0.5135214606414201
161237,4,123,STGa,10.72652874761021,4,0.4724671747423228,40.10812975136896,,0.0643145204414636,0.5121029162448226
28367,4,123,STGa,8.070911054396825,0,0.5291301420550306,45.65028708281617,,0.0843222206726696,0.5099480060433296
96777,5,137,PHT,9.375852931812409,5,0.4169390476633242,34.27601284905853,,-0.0112611203312562,0.5088231889007143
62637,4,123,STGa,8.81429403867201,4,0.516986556640517,44.50072377043386,,0.0836788221490204,0.504759261781234
