neuroid_id,parc_lang,parc_glasser,parc_name_glasser,tstat_langloc_SN,top10_tstat_langloc_SN_parc_lang_int,ncsnr,nc,visfAtlas_name,corr_SentPC1,corr_SentPC2
27107,1,94,47s,2.709787845121601,0,0.3430881528726932,26.097185676067348,,0.0129057929061994,-0.4353800380732435
134191,1,76,47l,2.147733296063525,0,0.3475454763794235,26.59815494555149,,0.1093564356136651,-0.3760826206291893
60813,2,82,IFSa,3.1356743020665303,0,0.4064541003808022,33.13786442739415,,0.1359053113253273,-0.3696706910252779
28414,0,135,TF,1.0628274645745763,0,0.3430512537138847,26.09303712523389,,0.1351310524073795,-0.3385772409415505
96224,1,66,47m,1.7496187386569453,0,0.3535684530516907,27.27441730843366,,0.0749091324137084,-0.337398113479529
43997,0,138,PH,-0.4098839046180509,0,0.3332427703455334,24.98981166406056,,0.1296227649658895,-0.3139750758140139
13276,0,138,PH,-0.5761331661806954,0,0.3249851961461407,24.06098367668329,,0.1356622366187886,-0.3088134608441202
13953,0,107,TA2,-1.8080820907372808,0,0.3299214938464487,24.61617816229235,,0.1006541086352119,-0.3079549936519899
13278,0,138,PH,0.1015918814114657,0,0.3287491725008691,24.48430645855444,OTS-bodies,0.1186608544031683,-0.3021918782262943
96390,2,82,IFSa,6.761169991851649,2,0.361126479889211,28.12152080964804,,0.099892879236056,-0.3004180637069616
60539,1,94,47s,2.165824087308151,0,0.3245235285829434,24.00907232713033,,0.1018328491562677,-0.298940953158949
31968,0,135,TF,-0.1567542172399569,0,0.3263263797131889,24.211805713761,,0.1301803965068656,-0.2945684877257124
91537,0,127,PHA3,-1.8536856880567607,0,0.324547256880929,24.01174034140485,,0.1295694033172934,-0.2905417832732596
37596,0,66,47m,-0.3819316946298635,0,0.3216979052378002,23.69142002920229,,-0.029532611522524,-0.2895432701616015
28795,0,155,PHA2,1.35086940811726,0,0.3334587848980796,25.01411330053429,,0.0698217138795478,-0.2794868155071458
153748,0,66,47m,0.0628133595765663,0,0.3841650028392109,30.68783821195382,,0.003024877220121,-0.2668054853065503
124689,1,76,47l,3.051783593267041,0,0.3457191400015695,26.392931223883306,,0.0136166989223057,-0.2658600527541237
69761,4,128,STSda,9.479058394950323,4,0.357793138370333,27.74815959983192,,0.1054246174766928,-0.2554703424447456
101763,4,128,STSda,9.642351262896934,4,0.3983295461254224,32.24928953358092,,0.1249895993763788,-0.2548650489222948
15574,4,128,STSda,8.281840556456885,0,0.3479120567870569,26.63933921166577,,0.1096625216629058,-0.2540975215428919
