neuroid_id,parc_lang,parc_glasser,parc_name_glasser,tstat_langloc_SN,top10_tstat_langloc_SN_parc_lang_int,ncsnr,nc,visfAtlas_name,corr_SentPC1,corr_SentPC2
151146,0,47,7PC,2.258654789039431,0,0.453413935065087,38.14761723755973,,-0.0075601526392392,0.0094443712232983
148082,0,166,pOFC,0.3761084735608382,0,0.4026155227608813,32.718731391814046,,-0.0358838463905249,-0.0091133588999662
134361,0,88,10v,-0.8116836695691055,0,0.4038327103034089,32.85177192501537,,0.0044604944685651,0.0467275946430614
477,0,47,7PC,1.7492596797310778,0,0.4490584082429513,37.69316528613404,,-0.0228064511020878,-0.0394351065254107
96265,0,91,11l,0.0290750401348166,0,0.4167129240159763,34.25157509591066,,0.0400878930670254,0.0279096948960923
151275,0,144,IP2,-1.086097868780779,0,0.4106863912712803,33.59849384485195,,-0.0370988167276429,0.0331848154949004
54816,0,56,6v,-0.656062763276334,0,0.4043460492069752,32.90784303800599,,0.0174254372428884,-0.0535154587817952
150042,0,148,PF,-0.9660633405283998,0,0.4029738570696781,32.75791087908872,,-0.0573331001951631,-0.0142538963795996
4597,0,117,AIP,-1.2835774604291377,0,0.4426268244522699,37.01801132583643,,-0.059105504689025,0.0139143113461035
151173,0,47,7PC,1.9535409308676848,0,0.4390501745924582,36.64049534986727,,-0.071851680979742,0.006586183028531
19871,0,96,6a,0.8618897720142873,0,0.4039759500017659,32.86742000481578,,0.0314959158977863,0.049134295836973
153546,0,59,a24pr,-0.1548453780518144,0,0.4248038856410536,35.122862082198495,,0.0217379461697765,-0.062481769207087
36735,0,48,LIPv,1.3478576461457474,0,0.4230862309441293,34.93844003291019,,-0.0603374783022434,0.025418958838511
152848,0,43,SCEF,-0.6025994461810087,0,0.4232963231672606,34.961013391061,,0.0212854795676602,-0.0650544075766975
26022,0,149,PFm,0.3068655664209501,0,0.4271910997900777,35.37867191573101,,0.0002309825554018,-0.0903147473232626
83004,0,43,SCEF,0.0787914696724006,0,0.4533504837209882,38.141013104893766,,0.0312327538371566,-0.0650084177730623
12247,0,48,LIPv,2.5592111455405844,0,0.407460838724095,33.247578958124755,,-0.0087246758550437,-0.0952734112286909
76605,0,55,6mp,-0.6655754337168643,0,0.401220413599646,32.56609103585779,,-0.0346905722645678,-0.0702269574713556
58730,0,149,PFm,0.4803044795556814,0,0.432244872565071,35.918257927623706,,0.0199631215801711,-0.0861490030099698
153547,0,59,a24pr,-0.3127849515816719,0,0.4174012378919025,34.32594760656244,,0.0437349820631453,-0.0633524270949043
