,neuroid_id,parc_lang,parc_glasser,parc_name_glasser,tstat_langloc_SN,top10_tstat_langloc_SN_parc_lang_int,ncsnr,nc,corr_SentPC1,corr_SentPC2
6832,6832,5,129,STSdp,10.473896721973736,5,0.4525308085301001,38.05565617304344,0.4919677812350214,0.3488056487528888
6833,6833,5,129,STSdp,13.082295390951858,5,0.4033648669468931,32.80065070664505,0.4235465174910792,0.2661761049180066
7041,7041,4,128,STSda,13.343917318759566,4,0.4161996091183046,34.196081658308344,0.1730927247926707,-0.1087633605183941
7636,7636,2,79,IFJa,9.214517081769264,2,0.5152799733351844,44.3374595809552,0.6078765063967692,0.2847946178170586
7637,7637,2,79,IFJa,11.181539063518391,2,0.4954618517859923,42.4111530984858,0.5590970758965038,0.4474700225709089
7638,7638,2,79,IFJa,11.266675129509926,2,0.4472947541676432,37.50850631547073,0.4590034977520549,0.466808922672026
7650,7650,1,75,45,9.652881674631123,1,0.4873408248844396,41.60594985488029,0.342640694266869,0.2621897388031071
7747,7747,5,139,TPOJ1,15.52836836874122,5,0.4628099316088817,39.12013120210063,0.395538395253465,0.2591365534251834
7748,7748,5,139,TPOJ1,18.103211043286137,5,0.4664161492782888,39.49046394631257,0.522392106372304,0.4203265665912395
7749,7749,5,139,TPOJ1,14.318225834527537,5,0.501530110864973,43.00686727913977,0.552533453491566,0.4088920702756738
7750,7750,5,139,TPOJ1,11.585960452871202,5,0.4498760989770216,37.77865492201508,0.5961529759816944,0.2413073628995979
9270,9270,4,125,A5,14.901902637472771,4,0.5314294365601688,45.86552664373668,0.3845552535950761,0.586357770883132
9495,9495,5,129,STSdp,10.933051572190124,5,0.4120604462173083,33.74769442187963,0.3136295156605701,0.4371960499273126
9497,9497,5,129,STSdp,10.417879665420603,5,0.4680874144083489,39.66153072603983,0.2920755000802523,0.5327073949884635
9498,9498,5,129,STSdp,14.95381528086227,5,0.4634502824025487,39.18601056931378,0.3979610412905556,0.5949521795503991
9499,9499,5,129,STSdp,13.366285166386664,5,0.5848432361415055,50.64469948152508,0.387433209142231,0.5938592573891772
9919,9919,4,129,STSdp,9.56186447063899,4,0.4163732341996002,34.21485473916261,0.1494606008795712,0.4783375373470619
9920,9920,4,128,STSda,11.33906835671388,4,0.4073976081368677,33.240690698650546,0.22744613890556,0.4989807124010679
9953,9953,4,123,STGa,11.671037576793896,4,0.4579896322837507,38.62257431277651,0.2709005504353951,0.5659567322873953
9954,9954,4,128,STSda,9.543625431329607,4,0.6668168661008719,57.15389060515599,0.1426897856608255,0.675087876270912
10285,10285,4,129,STSdp,9.065381444438891,4,0.4897354163315196,41.84431453952909,0.156195138521091,0.4898247195282017
10825,10825,5,139,TPOJ1,9.358620854462954,5,0.5337677375116419,46.08362193681869,0.3234865582893552,-0.1330836141580393
10826,10826,5,139,TPOJ1,9.931419242226532,5,0.6353559993404969,54.77224578227881,0.2961268375185068,-0.2518656654720109
10827,10827,5,139,TPOJ1,9.741245699296275,5,0.5903223261809352,51.11079563449253,0.3052235086295645,-0.1832052160812936
10828,10828,5,139,TPOJ1,10.963280977353133,5,0.6035497724093797,52.217513142948654,0.2931919555567471,-0.2156628499594396
12116,12116,3,11,PEF,6.8885814582720455,3,0.4747830002285806,40.34326575271177,0.4413249474390546,0.3079100837915699
12817,12817,5,129,STSdp,11.710445213796424,5,0.5613876573045046,48.59849439517165,0.4858282512897729,0.5941396879121682
12818,12818,5,129,STSdp,13.187840739547465,5,0.5610863084304094,48.57166904653586,0.3767965226094565,0.6127561560006032
12820,12820,5,129,STSdp,9.632882151479146,5,0.5090354232424599,43.73649914087226,0.2225272629233004,0.6696736794301728
13170,13170,4,128,STSda,12.072223208484449,4,0.492069556653016,42.07590723772795,0.395339644389411,0.3213028650899212
13171,13171,4,128,STSda,11.887413813741793,4,0.4912786494819232,41.99751737193837,0.3887482983662201,0.312795664821332
14972,14972,2,74,44,7.615141198242119,2,0.4079442616828155,33.300230767895926,0.4352029269343297,0.4607683122439476
14993,14993,1,82,IFSa,6.685066845474212,1,0.4900035395163296,41.870955591099445,0.5939549244928799,0.3644527803980083
14994,14994,1,82,IFSa,4.643530517310438,1,0.516121654410384,44.418033328327134,0.7194074787003079,0.1640824874816695
14995,14995,1,82,IFSa,4.286492666215497,1,0.4677554717275602,39.6275822602751,0.6643736044454537,0.265165411747461
15205,15205,5,139,TPOJ1,10.6439952863146,5,0.5288959343507429,45.628319168967856,0.2352874571680736,-0.2918658568379417
15211,15211,5,137,PHT,8.951911331466553,5,0.4072044369853873,33.219644697996145,0.3797339992510271,0.0529814531285035
15222,15222,5,129,STSdp,14.43943456038286,5,0.4548955576043631,38.301688767642574,0.4784362102160767,0.4609109576192493
15223,15223,5,129,STSdp,13.154050152257462,5,0.4673940073750306,39.59059851696829,0.3230704597339197,0.5021840865670878
15224,15224,5,129,STSdp,14.917849112282614,5,0.4450271980880594,37.27055219007955,0.4547295840808699,0.4367583850471238
15225,15225,5,129,STSdp,11.159345098880358,5,0.4701250149525096,39.86961046313873,0.4789185033079612,0.3776199555094244
15226,15226,5,129,STSdp,12.761232067948889,5,0.4585463215444191,38.680183681788414,0.5359126818699228,0.3348122361654667
15228,15228,5,129,STSdp,12.36489210646613,5,0.4407717952105769,36.822393571683406,0.4609882575879199,0.2016006774359579
15230,15230,5,129,STSdp,9.376842758228603,5,0.462958048823569,39.13537410250172,0.4326751076747553,-0.0338779878658249
15574,15574,4,128,STSda,8.759583935587967,4,0.6720343460062164,57.53518026952869,0.1319465648376748,-0.2928021458492749
16773,16773,2,79,IFJa,16.925652100462642,2,0.432050404884317,35.89754508043973,0.6271881919522224,0.2862232604496567
16774,16774,2,79,IFJa,9.712007808658678,2,0.4667356078228155,39.5231905348259,0.6308110179137826,0.2338761477021936
16775,16775,2,79,IFJa,10.375447115361064,2,0.4981367978885001,42.674382506729145,0.6079566944512826,0.3206854245184649
16776,16776,2,79,IFJa,8.952919837717213,2,0.4914543369153198,42.0149378551146,0.6086045589704212,0.3543414459966721
16777,16777,2,79,IFJa,12.95564176617364,2,0.4722859962804384,40.089704411020655,0.5795615727295186,0.4319177597358336
16778,16778,2,79,IFJa,11.499672909406629,2,0.463244036131153,39.1647975585188,0.5443576978677346,0.4808560988009145
16779,16779,2,79,IFJa,12.36296422341451,2,0.4169811355073478,34.280560846060425,0.5226073795456128,0.486175722101522
16805,16805,1,75,45,8.516013996137284,1,0.4354811412048975,36.26235325209372,0.2726070005829171,0.4393450899770095
16806,16806,1,75,45,10.819937033577704,1,0.4749290364792674,40.35806995585332,0.2725495591590617,0.3694258019514754
17010,17010,5,139,TPOJ1,11.230845243968451,5,0.5564241542982704,48.15492498771465,0.328769760234402,0.0796524628880345
17011,17011,5,139,TPOJ1,17.142132317214468,5,0.5221730982428594,44.9943249804652,0.3480450231097559,0.081556301418447
17012,17012,5,139,TPOJ1,18.229152557844284,5,0.4387139929622687,36.60493710701359,0.5779034504057978,0.329121281122289
17013,17013,5,139,TPOJ1,19.030461992820804,5,0.4210614190153487,34.720656714983406,0.5111087910643587,0.3735166215902111
17014,17014,5,139,TPOJ1,18.91644085057152,5,0.4117607156323719,33.715163194641974,0.5720967954956001,0.3937450065213134
17015,17015,5,139,TPOJ1,17.90588752590257,5,0.4865390293802674,41.52596238958191,0.5724935843098026,0.4535681603393411
17016,17016,5,139,TPOJ1,16.296362057401574,5,0.4829598995444076,41.16784626874889,0.5478838593668492,0.3694893104553223
17018,17018,5,139,TPOJ1,11.059622561610716,5,0.4392500592909173,36.6616313327853,0.570565794537409,0.2356984062684511
17023,17023,5,139,TPOJ1,12.865969921882895,5,0.4305557987672411,35.73821858268528,0.5986465325350164,0.2357287817331695
17024,17024,5,139,TPOJ1,12.154032404770016,5,0.4226427746889547,34.89077825464291,0.5628777670815159,0.267411436237259
17392,17392,4,128,STSda,11.650463738539848,4,0.4454024988560862,37.309977057094926,0.3289267027131773,0.533776280580337
20615,20615,4,125,A5,14.905302467598329,4,0.515582009157547,44.366385058428655,0.395352790173211,0.5779915410590284
21172,21172,5,139,TPOJ1,14.712366242696673,5,0.5524527522247161,47.797365438904784,0.3585451278862116,0.3232352496880909
21173,21173,5,139,TPOJ1,11.63825249283174,5,0.5618863781017106,48.64285946090679,0.2728535130709644,0.1806148399683704
21174,21174,5,139,TPOJ1,13.776031447120872,5,0.5152054829265355,44.33032373941433,0.3849796583222796,0.4765020719950103
21175,21175,5,129,STSdp,11.571420782128108,5,0.4792322202676486,40.79303804246018,0.4139197119362973,0.5149388206693264
21176,21176,5,129,STSdp,12.134392295734129,5,0.4261877031707323,35.27122126950037,0.4097757194432448,0.4908141890796621
21177,21177,5,129,STSdp,10.759523447334011,5,0.4378251796953065,36.51086563158184,0.4098305988957161,0.5246231823489892
21178,21178,5,129,STSdp,11.318944918034855,5,0.4820377947161653,41.07530404652181,0.3625177550583216,0.5112377619584678
21179,21179,5,129,STSdp,11.467987962550074,5,0.5057088114378916,43.41408426487766,0.3674075846154314,0.5619270548956122
21180,21180,5,129,STSdp,10.004634873779484,5,0.4691001922059763,39.76502230330405,0.3213817480990577,0.4662804729471579
21181,21181,5,129,STSdp,10.092668472094882,5,0.5319789283974666,45.91685040353608,0.3905833490422252,0.5393301756344044
21182,21182,5,129,STSdp,11.37911700297256,5,0.4515569288909818,37.95413617240649,0.3478533428923129,0.5257269148269008
21183,21183,5,129,STSdp,12.476158599901575,5,0.4773715772655054,40.605263311849896,0.3337761089251383,0.5382636783127621
21184,21184,5,129,STSdp,12.604739001664692,5,0.4766607647773276,40.53340774580749,0.3683932072039059,0.6025969748541553
21185,21185,5,129,STSdp,13.167123458583228,5,0.531505531375547,45.872636712563576,0.3546051654282569,0.5942105928187383
21186,21186,5,129,STSdp,10.97862730776078,5,0.5188524309272851,44.67874640342993,0.3049889247637314,0.6126422763625964
21187,21187,5,129,STSdp,8.870529924156271,5,0.4405314487771655,36.79701979984799,0.2813116325328845,0.6045363956563744
21190,21190,5,129,STSdp,8.857516515542523,5,0.5155057412445129,44.35908224324583,0.1100351938769591,0.6170055813971298
22230,22230,4,128,STSda,14.190529615320488,4,0.6022713418254829,52.11169026994831,0.2426209353336301,0.6249107645967008
22231,22231,4,129,STSdp,12.281240901781064,4,0.4586219292008013,38.68800504287401,0.1396054891059425,0.5725356606351474
22232,22232,4,129,STSdp,14.602352845883068,4,0.5268424315902592,45.43536379752753,0.1990089627993232,0.5967788848382618
22318,22318,4,128,STSda,11.847590781508384,4,0.5001717890605316,42.8739691080902,0.3737992917785893,0.4243367665590621
22319,22319,4,128,STSda,13.14762970794548,4,0.5805644934211778,50.277585152933526,0.224658489874953,0.6894608950898341
22320,22320,4,128,STSda,12.045843426786169,4,0.5563857939547613,48.15148253017826,0.3518135330732274,0.5098842682470044
22338,22338,4,131,TGd,8.620000289331406,4,0.4168419540973506,34.265520304225845,0.2734334508017129,0.1290625440604957
23973,23973,1,75,45,7.856748826251797,1,0.4574062982066875,38.56216663500769,0.582913202159523,0.2473564493282854
23974,23974,1,75,45,12.993082248443937,1,0.4118633888960495,33.72630775724996,0.5332277922096299,0.2215230118983095
24099,24099,5,139,TPOJ1,9.522202507064732,5,0.627363419540502,54.14431275637871,0.3218098105531971,-0.3052269892624098
24100,24100,5,139,TPOJ1,12.079153480542962,5,0.572920005998563,49.614855954385206,0.2682839543464439,-0.2375195825724207
24101,24101,5,139,TPOJ1,9.5182942856135,5,0.4222979514314866,34.85370367094087,0.3798234783394947,-0.0292465105206437
24102,24102,5,139,TPOJ1,8.901778113886003,5,0.4053926496216006,33.02209150695154,0.4153951759148355,0.0025048534631113
25041,25041,2,81,IFSp,21.78968030848224,2,0.4098001835473332,33.50217447348703,0.6293537352439972,0.250125510740959
25043,25043,2,81,IFSp,12.600967829957508,2,0.4742455431981719,40.28875780143484,0.473648385116929,0.4304523289088277
25180,25180,5,139,TPOJ1,10.807129805499274,5,0.4080968798899563,33.31684881948645,0.3088963008843254,0.4657443091721073
25182,25182,5,139,TPOJ1,15.963308190074931,5,0.5070935491751277,43.54848370132341,0.3451592440813291,0.0092072797750509
25183,25183,5,139,TPOJ1,13.22169124769791,5,0.4151220345644578,34.07950546192238,0.3888418723298013,0.0802982482863216
25184,25184,5,139,TPOJ1,15.72658934035669,5,0.4455268450914838,37.32303586521848,0.5657797547354912,0.2626360019716779
25185,25185,5,139,TPOJ1,16.251636570049705,5,0.4939511784638167,42.262056018610366,0.5919129175851424,0.2483165436688127
27679,27679,5,139,TPOJ1,13.908948161822332,5,0.5014464438003218,42.99868877375624,0.411581658872302,0.4973296962479017
27680,27680,5,139,TPOJ1,15.077494037739362,5,0.4818103620945496,41.05246143999619,0.4349919401301225,0.4774358724706468
27681,27681,5,129,STSdp,15.05644807959171,5,0.4974066221525322,42.60262792977058,0.3910112970515539,0.5603823262854697
27682,27682,5,129,STSdp,15.88138896291556,5,0.5203020281098307,44.81670486382187,0.3784015230904701,0.5304163974447693
27683,27683,5,129,STSdp,11.572898872413708,5,0.4919856779494869,42.06759776976964,0.3832656905691201,0.5817778184081663
27685,27685,5,129,STSdp,12.214918916402771,5,0.4495073160652045,37.74010844658006,0.2809738274717944,0.5394744579070351
27686,27686,5,129,STSdp,10.296528731514654,5,0.490625410773957,41.93270761685822,0.2137088433395478,0.6019836948706283
27687,27687,5,129,STSdp,10.372632292063184,5,0.5010246968101447,42.95744779914035,0.1995409940285032,0.5932174300763848
27688,27688,5,129,STSdp,10.42732972868309,5,0.5080327132417972,43.63948202110773,0.1565960143093977,0.544403000525428
27689,27689,5,129,STSdp,10.24810762443951,5,0.4471220983639919,37.490409174430425,0.2159705848177232,0.5312392265372792
27690,27690,5,129,STSdp,8.852642612444583,5,0.5013473799622725,42.98900395428216,0.0999361463814461,0.561504691351462
27691,27691,5,129,STSdp,8.988211348043707,5,0.5128473895610897,44.10401725718218,0.1062399356886735,0.6474994196072625
27697,27697,5,129,STSdp,9.383538015048458,5,0.6263075794715335,54.06065986953165,0.4742361924839952,0.3797920731508767
28314,28314,4,128,STSda,12.445354404636513,4,0.4490164371713653,37.68877507080057,0.3235916127339238,0.5081674668211194
28315,28315,4,128,STSda,13.76167596099177,4,0.4626546244278554,39.104145415190544,0.2398093989816567,0.4621724849208956
28316,28316,4,128,STSda,10.739209064539176,4,0.5268113824227622,45.43244156382888,0.3285645277710825,0.360299317264689
28317,28317,4,128,STSda,10.399949233281967,4,0.54247348175827,46.88852914962953,0.3988311576438923,0.274039862986153
29230,29230,3,79,IFJa,5.282079229205244,3,0.4034065495497821,32.80520611466832,0.5284823200037551,0.1961030267959095
29335,29335,5,150,PGi,9.42865372433296,5,0.4244676219769699,35.08678157994617,0.2139120345453195,-0.0589988439989473
29347,29347,5,139,TPOJ1,8.992263782539911,5,0.4020307436487185,32.65476982113185,0.4654262679798274,0.1240267807910176
30305,30305,3,12,55b,8.652676061343739,3,0.4310105771728393,35.78672368453301,0.5426586590615007,0.1994041242071065
30979,30979,1,75,45,5.565824792668419,1,0.5831119059160094,50.49648276565456,0.6143309867858869,0.3404647025091569
30984,30984,1,75,45,3.527516939821245,1,0.4095375525715388,33.473616228130574,0.2941640560175961,0.1870293884487299
31296,31296,5,129,STSdp,10.293217136233237,5,0.4171711377454178,34.30109029631879,0.1932469771677747,0.523600109999836
31297,31297,5,129,STSdp,10.170003855565218,5,0.4581677401828802,38.64101008727434,0.2383029265186027,0.6217916857724322
31298,31298,5,129,STSdp,9.068924778967604,5,0.5102689617023942,43.85565368878381,0.2834525841864259,0.715134709867058
31301,31301,5,129,STSdp,9.917875014493124,5,0.4745477519971238,40.31941194354774,0.4356910765169857,0.4607012666974205
31302,31302,5,129,STSdp,9.407126826845966,5,0.4834296328489512,41.21494470667081,0.4587289046633007,0.3667185242585443
31303,31303,5,129,STSdp,12.517058960718582,5,0.4082609478696555,33.334711290019655,0.4830989678110495,0.3143332751760823
31304,31304,5,129,STSdp,12.610025834710092,5,0.4676527444019583,39.61707326626563,0.5201348067702861,0.3353822949020121
31307,31307,5,125,A5,9.566088978313568,5,0.5055592406815794,43.39955102451349,0.3850090836986979,0.3109181209886377
31788,31788,4,128,STSda,9.35143399679727,4,0.5885119829216691,50.95729068786103,0.2456573637412837,-0.291551193827927
33338,33338,2,79,IFJa,9.077050039651796,2,0.5008257186907891,42.937981852201325,0.3689337846626577,0.4344391944856855
33345,33345,2,79,IFJa,8.64415293191816,2,0.4900201903938312,41.87260971859536,0.5944535153940991,0.3554186507394414
33346,33346,2,79,IFJa,13.101237498471791,2,0.4704236162591954,39.90005870911355,0.5315410858710323,0.4606287416837131
33348,33348,2,79,IFJa,8.615100745202259,2,0.4844578881099607,41.31794047082488,0.4159182731223365,0.4587321880548224
33349,33349,2,79,IFJa,8.824373180966619,2,0.4775436770806791,40.622650736336006,0.4466788840933398,0.4361411705446888
33350,33350,2,74,44,9.349338444099006,2,0.4475000091861267,37.53001583820685,0.4426794840965495,0.4312130260180816
33353,33353,2,81,IFSp,8.057679051035304,2,0.4265103527371659,35.30578419373736,0.4122486012941758,0.4077614895979415
33383,33383,1,75,45,10.10305827892132,1,0.4289396930258652,35.56567266424147,0.2634198326459622,0.1724439183892976
33384,33384,1,75,45,10.20270470663372,1,0.4671798444800917,39.56867825523405,0.3282923339749153,0.1838622371422858
33644,33644,5,139,TPOJ1,14.533371431445625,5,0.5805743423911337,50.27843334310379,0.3131321396259185,0.1714255976412022
33645,33645,5,139,TPOJ1,14.09580211211832,5,0.4646079788135978,39.30498337724261,0.4167449433411833,0.4270250016886502
33646,33646,5,139,TPOJ1,17.975854748318906,5,0.414152951311694,33.97457234135969,0.4132832324419117,0.2478940656541556
33647,33647,5,139,TPOJ1,18.07906663721315,5,0.4432760980262241,37.08638613357159,0.4658689710726746,0.4203617146988752
33648,33648,5,139,TPOJ1,15.44390949128166,5,0.4868500566469978,41.55700096410879,0.4535602323816094,0.4646505300476596
33649,33649,5,139,TPOJ1,15.675198987969395,5,0.4895240719895253,41.82330817637094,0.5322086249491836,0.4792195324808684
33650,33650,5,139,TPOJ1,15.378630587304274,5,0.5206011394222906,44.84513349118328,0.5554688808537221,0.5050233116003584
33651,33651,5,129,STSdp,9.750282037518517,5,0.5043638956552088,43.28329010297083,0.5602297578790713,0.427776926510901
33652,33652,5,139,TPOJ1,12.60872427658702,5,0.4419236705321503,36.9439079987126,0.5921320029943495,0.2167445574361225
33653,33653,5,139,TPOJ1,13.435883352096637,5,0.4582243340458296,38.646867244238166,0.5995803629922984,0.2371332944469559
33654,33654,5,139,TPOJ1,13.84421369711771,5,0.4627914933081209,39.11823350402615,0.613867710805916,0.2490283212493887
33657,33657,5,139,TPOJ1,12.532568898269728,5,0.4451432017569317,37.28273997186806,0.6112520937013031,0.2642345878980717
33658,33658,5,139,TPOJ1,13.157090607265916,5,0.4341425762343677,36.12016887805402,0.6015437912423405,0.2658046204993824
35327,35327,5,150,PGi,10.409582387317313,5,0.4030992110052226,32.77161425338912,0.2340206262950284,0.1959761654752542
38047,38047,4,129,STSdp,10.95981514632783,4,0.5779491644599652,50.05183895118063,0.3469310549420037,0.5662204682491804
38049,38049,4,125,A5,9.446694371674257,4,0.5142302455165217,44.23682688093539,0.3921230051745089,0.502693328691848
38050,38050,4,129,STSdp,11.63847765677271,4,0.5446860633445308,47.09131103690494,0.3002080606130354,0.5673395288861031
38051,38051,4,128,STSda,15.254589730711832,4,0.5057913545444853,43.42210331946486,0.3920501378095579,0.5511030696041268
38052,38052,4,128,STSda,16.00157489797166,4,0.4927122216156461,42.13954091158093,0.4192732842536697,0.5468339504552995
38722,38722,5,139,TPOJ1,9.987814744993992,5,0.4781611839292758,40.68500585728639,0.358614402280236,0.0517709672444042
38723,38723,5,129,STSdp,11.133068759453696,5,0.4228731710190562,34.91554325865197,0.2579443390893027,0.0545311084871149
38724,38724,5,139,TPOJ1,13.069448842524476,5,0.436387341062039,36.35849957014802,0.413640944803579,0.4911954911703194
38731,38731,5,129,STSdp,10.098036059112427,5,0.4873178597189838,41.60366005453324,0.3542491545084594,0.5949266412322447
38732,38732,5,129,STSdp,13.052187160662044,5,0.4324440454058679,35.93946770539089,0.4228798679128021,0.5948704942886588
38733,38733,5,129,STSdp,13.38179666857112,5,0.4562995678406138,38.44744337434777,0.3499505336197844,0.5979945222485269
38734,38734,5,129,STSdp,15.478480647821184,5,0.4975289556628979,42.6146548563727,0.3897035709071303,0.6170561034537028
38735,38735,5,129,STSdp,13.00563539779419,5,0.479117370113001,40.78146074297044,0.4236316408375527,0.5809718486640307
38736,38736,5,129,STSdp,11.383445129237522,5,0.5509150037983424,47.658284630200434,0.3377644849526041,0.5951612586222803
38737,38737,5,129,STSdp,9.448185169508442,5,0.4509652636489058,37.89240382986085,0.2083853763707914,0.5378451718063925
39991,39991,4,129,STSdp,9.510681637392826,4,0.4678895005159781,39.64129136022107,0.1735198483550636,0.5391095982579299
39993,39993,4,129,STSdp,9.417193773846034,4,0.4033472193591093,32.79872199292742,0.1167837117977583,0.4285749872515179
39994,39994,4,128,STSda,11.271897555081663,4,0.4705716791717958,39.91515234980418,0.1333926653830858,0.4560506080838333
39995,39995,4,128,STSda,10.231886611020396,4,0.4106301115695684,33.59237908447059,0.2019243346734237,0.4681009004189352
39997,39997,4,128,STSda,8.649145100122361,4,0.4086497169784123,33.377027945579826,0.1674141457556237,0.2750474022329031
40094,40094,4,123,STGa,12.959257553206402,4,0.4749324157414437,40.35841249032888,0.4992142872704768,0.4057047955130547
40095,40095,4,128,STSda,13.52537811953732,4,0.5675808556536416,49.14678690397061,0.490830225944116,0.4368958787193205
40096,40096,4,128,STSda,10.488486770005018,4,0.4493819720617785,37.72700338258171,0.1938160427468871,0.6384039402766738
40097,40097,4,128,STSda,8.997109249747268,4,0.6345612616962305,54.71022665704556,0.2153008432028592,0.6788088879988965
40124,40124,4,176,STSva,9.148378655956234,4,0.5819642251155593,50.39798371076317,0.0767364777386157,0.6697294632488342
41546,41546,5,139,TPOJ1,9.741245699296275,5,0.5903223261809352,51.11079563449253,0.3052235086295645,-0.1832052160812936
41548,41548,5,139,TPOJ1,9.111484955901664,5,0.4885980692879932,41.73119713002772,0.3475023278544396,-0.0357624487616349
42142,42142,5,150,PGi,10.428373675951956,5,0.4639504616598282,39.23743316300622,0.1262207602846961,0.149455856483517
42836,42836,3,12,55b,5.071193406138598,3,0.4492840493740161,37.71676399847198,0.4533032861859244,0.3286360752111181
43290,43290,2,79,IFJa,9.66446066304318,2,0.4804176207971971,40.91242807987463,0.3951880619568398,0.4049218983720563
43291,43291,2,79,IFJa,10.291817129619414,2,0.4783791998109273,40.70700878886612,0.3888902048861161,0.426056428101257
43292,43292,2,79,IFJa,10.878965594789069,2,0.4736277561663293,40.22605624103505,0.330204747390155,0.4428036209874084
43540,43540,5,129,STSdp,9.926838827108416,5,0.5290700372335639,45.64465021376103,0.2249172409036371,0.6847679670971565
43891,43891,4,128,STSda,9.398654162396712,4,0.4591977903540859,38.747552787035154,0.3894479392190962,0.2646703115364383
43894,43894,4,128,STSda,8.855452624892335,4,0.4041789079595836,32.8895889568532,0.4013565405969737,-0.0901971736202108
