neuroid,dataset,R,NC Normalized R,R Fischer,NC Normalized R Fischer,Noise Ceiling,Feature Intersection,Feature Union,Feature Mean,Feature Std,Alpha Mean,Alpha Median,Language T-Stat,PC1 Correlation,PC2 Correlation,Parcel Name,Participant,Featurizer,neuroid_id,top10_tstat_langloc_SN_parc_lang_int,fROI
17655,langfroi12345,0.4298662399410685,0.7326193130166485,0.4338644141299462,0.7394333852917311,0.5867525361446484,7,17,10.2,3.1874754901018454,820.0,1000.0,6.640116737414194,0.2917037728976465,0.3574838745373312,55b,p5,Matryoshka,17655,3,MFG
80370,langfroi12345,0.4788721674734238,0.7219125787072848,0.4819586585022538,0.7265655463448395,0.6633381680797573,12,85,35.0,17.308957218735046,46.0,10.0,6.516875254255759,0.5340844761394138,-0.0238888282960284,8C,p5,Matryoshka,80370,3,MFG
48375,langfroi12345,0.4232638943389403,0.7164980681797944,0.4272768896330285,0.7232912376759063,0.5907397565135215,5,60,18.2,20.023985617254123,640.0,1000.0,6.096406625209062,0.2801220490959701,0.4408249101252247,55b,p5,Matryoshka,48375,3,MFG
121105,langfroi12345,0.4561610160991748,0.7033658742513937,0.4653704469478797,0.7175661218649443,0.6485401592516499,5,8,6.2,0.9797958971132712,1000.0,1000.0,5.564908462837792,0.1219764843948384,0.4546506078086861,55b,p5,Matryoshka,121105,3,MFG
42830,langfroi12345,0.4409093413457163,0.693342281680918,0.4473253671825163,0.7034316619136735,0.6359187272940993,9,27,16.8,1.32664991614216,82.0,100.0,6.072662299582114,0.5640955486164794,0.2785880323215139,IFJa,p5,Matryoshka,42830,3,MFG
144438,langfroi12345,0.4172845708632162,0.6976710833478436,0.4194931301046649,0.7013636423979707,0.5981107441931448,4,10,6.2,2.3151673805580453,640.0,1000.0,5.300640247666615,0.2311143697330376,0.5198291895401633,55b,p5,Matryoshka,144438,3,MFG
149711,langfroi12345,0.4147442110030422,0.6935764380508667,0.4182436454092989,0.6994285396264722,0.5979790953807242,7,31,18.2,1.32664991614216,100.0,100.0,5.769588937862121,0.5281060659637868,0.0245584926618816,IFJa,p5,Matryoshka,149711,3,MFG
95524,langfroi12345,0.4237266407141873,0.6793547405212678,0.4329308110695571,0.6941116525552778,0.6237192668870796,6,27,14.4,3.3823069050575527,64.0,100.0,5.815032315217981,0.532868818135134,0.327071997860831,IFJa,p5,Matryoshka,95524,3,MFG
149685,langfroi12345,0.42046681653085,0.6890262698432916,0.422806540999502,0.6928604169381744,0.6102333610973624,9,45,21.2,8.009993757800315,82.0,100.0,5.467105178571672,0.6022547808944292,0.0333505340543573,IFJa,p5,Matryoshka,149685,3,MFG
36236,langfroi12345,0.4210339296996945,0.6800758535116841,0.4271725373237136,0.6899912511193205,0.6190984836847482,8,77,29.8,14.647866738880444,64.0,100.0,5.230918410509867,0.5645066400344113,-0.0909120089642726,8C,p5,Matryoshka,36236,3,MFG
149713,langfroi12345,0.4017909321489146,0.6593670708523447,0.4194602869193263,0.6883637200213689,0.6093585044056433,9,36,19.8,3.762977544445356,100.0,100.0,5.802829687713609,0.5668289436975382,0.1486704242591693,IFJa,p5,Matryoshka,149713,3,MFG
36237,langfroi12345,0.4223381234623072,0.6817834062591811,0.4250314718234894,0.6861312974816822,0.6194608428204466,8,49,22.2,7.959899496852959,100.0,100.0,5.620277364188694,0.546873375475804,-0.0426959188972985,8C,p5,Matryoshka,36237,3,MFG
132716,langfroi12345,0.4325590050801756,0.6744789917205357,0.4372056197879617,0.6817243477672569,0.6413231700171361,4,31,16.4,5.462600113499065,82.0,100.0,4.921955853782795,0.5616240578079954,0.2531760476613734,IFJa,p5,Matryoshka,132716,3,MFG
95525,langfroi12345,0.4299723339030305,0.6543662971116417,0.4470350282185926,0.6803336703997572,0.6570820285227384,4,29,13.2,6.046486583132389,64.0,100.0,6.367464010991984,0.5218573282217941,0.3515798022193416,IFJa,p5,Matryoshka,95525,3,MFG
144437,langfroi12345,0.3912432176271478,0.6743901791972675,0.3936318785233104,0.6785075399008588,0.5801437056702813,5,22,12.2,4.261455150532504,100.0,100.0,6.100283818763054,0.3828679549927538,0.4498666316980315,55b,p5,Matryoshka,144437,3,MFG
132717,langfroi12345,0.4280997071388216,0.6756380477077222,0.4297011661605576,0.6781655118215407,0.6336228526372386,7,36,18.0,5.761944116355173,82.0,100.0,5.290596356708071,0.6108171317462221,0.1205161260192936,IFJa,p5,Matryoshka,132717,3,MFG
12110,langfroi12345,0.4232774979011788,0.6690229863783091,0.4283228595160767,0.676997572581674,0.632680052134756,6,29,15.6,4.029888335921977,82.0,100.0,5.770495593498683,0.5427947500888133,0.2966772978076391,IFJa,p5,Matryoshka,12110,3,MFG
121097,langfroi12345,0.3750906295619972,0.6549236503153958,0.3845185340025497,0.671385158826663,0.5727242089690339,5,35,12.0,11.593101396951552,802.0,1000.0,4.679893263287778,0.1657185797216395,0.3396917747043264,55b,p5,Matryoshka,121097,3,MFG
34468,langfroi12345,0.4013210166746173,0.6648813711949586,0.4031599158994245,0.6679279343882101,0.6035979259778971,4,9,6.0,2.0976176963403033,280.0,100.0,5.894749713699009,0.2652785979594628,0.4966796390964217,55b,p5,Matryoshka,34468,3,MFG
80371,langfroi12345,0.3857835298177443,0.6547949848787188,0.3882183180110853,0.6589275799093952,0.5891668976194117,7,43,21.0,7.127411872482185,82.0,100.0,5.173486915989881,0.5743139255826508,-0.0354905022379807,8C,p5,Matryoshka,80371,3,MFG
95526,langfroi12345,0.4129300396826872,0.63593698431604,0.4256606604046697,0.6555429024435513,0.6493254046653694,6,28,13.4,4.5431266766402185,46.0,10.0,6.767654796667838,0.513082692658194,0.3452235344694142,IFJa,p5,Matryoshka,95526,3,MFG
132715,langfroi12345,0.4018237887553409,0.64188628661485,0.4095261546542016,0.6541902944494354,0.6260046321825328,4,28,13.4,5.4258639865002145,64.0,100.0,4.646737637005612,0.5257278690480416,0.3246301855426156,IFJa,p5,Matryoshka,132715,3,MFG
42832,langfroi12345,0.4164400850344616,0.6416760201687144,0.4243536537586556,0.6538697245376205,0.6489880748932585,8,30,17.0,1.4142135623730951,64.0,100.0,6.015058388146225,0.5867202068857351,0.2428602890789844,IFJa,p5,Matryoshka,42832,3,MFG
76026,langfroi12345,0.3881022346830879,0.6452677307553286,0.3922621932155571,0.6521841738015136,0.6014592334081057,6,12,8.2,1.469693845669907,460.0,100.0,5.065733462954779,0.274820679727362,0.3595090129868237,55b,p5,Matryoshka,76026,3,MFG
149712,langfroi12345,0.39487238893846,0.6383923917008392,0.4022496176719665,0.6503191985053568,0.6185418154599553,9,43,21.2,5.075431016179809,64.0,100.0,5.998158236358102,0.5899436769937784,0.0943092214982063,IFJa,p5,Matryoshka,149712,3,MFG
17662,langfroi12345,0.4522670517832172,0.6448473315534345,0.4546089012839874,0.6481863663018584,0.7013552350347916,6,22,11.8,4.308131845707604,46.0,10.0,7.944490292103309,0.2901146435291859,0.5644984113707154,55b,p5,Matryoshka,17662,3,MFG
34470,langfroi12345,0.3686152185589891,0.6289966762043965,0.3776606859782609,0.6444316573310008,0.5860368305653896,3,21,8.4,6.019966777316965,820.0,1000.0,4.595897895109564,0.1251076055728301,0.4346728291285892,55b,p5,Matryoshka,34470,3,MFG
456,langfroi12345,0.4082528372272307,0.6336250420195558,0.412721979427798,0.6405613328579944,0.6443129771607585,7,38,18.4,6.151422599691879,82.0,100.0,5.8930451928062455,0.6117897444301008,0.1693952136296169,IFJa,p5,Matryoshka,456,3,MFG
76029,langfroi12345,0.3908634615535813,0.6270286872625953,0.3976408483352299,0.637901066890706,0.6233581804047355,7,25,14.4,4.079215610874227,226.0,10.0,5.036583733953653,0.2274136175553855,0.4160068996863405,55b,p5,Matryoshka,76029,3,MFG
48382,langfroi12345,0.4322206601222237,0.6294528521898182,0.4376516319319595,0.6373621008935567,0.6866608970291599,8,41,17.8,8.49470423263812,82.0,100.0,5.20486420679767,0.2551075441447623,0.5157676070838972,55b,p5,Matryoshka,48382,3,MFG
76020,langfroi12345,0.4043454741244223,0.6313954203803023,0.4078646205372339,0.6368906542109974,0.6403997575416002,5,17,9.2,2.9257477676655586,280.0,100.0,8.471989564537362,0.1857962241250755,0.5025327611149291,55b,p5,Matryoshka,76020,3,MFG
8661,langfroi12345,0.3889816281932751,0.6293479024992176,0.3930305317788053,0.6358987748137035,0.6180709058512494,11,73,30.6,12.451505933018703,46.0,10.0,7.584621345911346,0.5056354457368847,0.0485055460215594,8C,p5,Matryoshka,8661,3,MFG
48383,langfroi12345,0.3878093886357933,0.6166767896231335,0.3992312277759848,0.634839276914487,0.6288697664019319,8,23,12.2,3.9698866482558417,64.0,100.0,8.286858981499758,0.3307480102656372,0.4551007958348203,55b,p5,Matryoshka,48383,3,MFG
132714,langfroi12345,0.3764663949803665,0.6091555965781059,0.3856552229524833,0.6240239249597144,0.6180135208395742,6,26,14.2,4.354308211415448,64.0,100.0,4.602322445113621,0.5431534803988128,0.3376814391401185,IFJa,p5,Matryoshka,132714,3,MFG
108125,langfroi12345,0.3845016028526683,0.6189844177794674,0.387103813165061,0.6231735489123572,0.6211813929533506,8,35,18.2,0.3999999999999999,64.0,100.0,6.814274579312562,0.4600244806963905,-0.0701098384377429,8C,p5,Matryoshka,108125,3,MFG
4430,langfroi12345,0.397359549815817,0.5975054624512504,0.413884657286558,0.6223540963545715,0.6650308236273856,4,29,13.4,5.885575587824865,46.0,10.0,5.70633586620407,0.5519812339923432,0.3373803907672328,IFJa,p5,Matryoshka,4430,3,MFG
75993,langfroi12345,0.349040558096329,0.6063968404313975,0.3560995093575212,0.6186605319774238,0.5755975869663463,5,35,12.2,10.925200226998127,820.0,1000.0,5.772900451133117,0.1691894284031936,0.3413715268130781,55b,p5,Matryoshka,75993,3,MFG
105516,langfroi12345,0.4681780325559939,0.6122905918109774,0.4729792923567869,0.618569754865289,0.7646337193770354,8,40,20.0,6.841052550594828,82.0,100.0,6.395554282247133,0.3373602730802238,0.5552360820668487,55b,p5,Matryoshka,105516,3,MFG
17661,langfroi12345,0.4281896312175027,0.609834261430752,0.43090961782371,0.6137081082083621,0.7021409886235533,4,24,12.8,5.979966555090421,640.0,1000.0,6.9896509219400444,0.3243543903214264,0.5272085650898343,55b,p5,Matryoshka,17661,3,MFG
80372,langfroi12345,0.3953534730150101,0.6024347550949111,0.4014907909255921,0.6117867245722619,0.6562594034813345,9,73,28.8,15.992498241363045,64.0,100.0,6.606057873370319,0.5254580204981156,0.0324904375739354,8C,p5,Matryoshka,80372,3,MFG
149684,langfroi12345,0.359657202968839,0.6073130276034645,0.3622686144381224,0.6117226270571597,0.5922105843638703,7,43,19.2,7.166589146867567,82.0,100.0,4.925580072079937,0.593387163941209,0.0245852028844599,IFJa,p5,Matryoshka,149684,3,MFG
95530,langfroi12345,0.3463245794773848,0.5936862681348063,0.3566960243750124,0.6114654983174576,0.5833461174122122,4,28,13.2,6.337191807101944,46.0,10.0,5.511255315619114,0.4771364322353881,0.2897010968881199,IFJa,p5,Matryoshka,95530,3,MFG
76016,langfroi12345,0.3643227703702435,0.5955672196947797,0.368995106075592,0.6032051995627059,0.6117240142211893,6,19,8.6,4.2708313008125245,622.0,1000.0,6.058472446931652,0.3469780806945491,0.3947022744988162,55b,p5,Matryoshka,76016,3,MFG
42834,langfroi12345,0.3829606826721733,0.5911151620036459,0.3902891193108795,0.6024268976645899,0.6478613767477873,8,36,18.2,4.1182520563948,82.0,100.0,6.00572804313651,0.5871549733957324,0.2202073560877223,IFJa,p5,Matryoshka,42834,3,MFG
76018,langfroi12345,0.4021138566493184,0.600090383375625,0.4025284488877515,0.600709095740772,0.670088819599724,5,17,10.4,3.7202150475476543,460.0,100.0,9.567519275862148,0.249420154090922,0.543960157359184,55b,p5,Matryoshka,76018,3,MFG
76015,langfroi12345,0.3555019633450669,0.581198298040396,0.3619498109820354,0.5917396690003993,0.6116706888917247,5,20,9.6,4.454211490264017,460.0,100.0,6.272957503213736,0.16354905418971,0.3388960101467795,55b,p5,Matryoshka,76015,3,MFG
42831,langfroi12345,0.3706480177704262,0.5784624734793091,0.3765406802994762,0.5876590264851433,0.6407468673656042,7,36,17.6,7.08801805866774,82.0,100.0,6.187822524957089,0.5350751207051665,0.306436665745989,IFJa,p5,Matryoshka,42831,3,MFG
149710,langfroi12345,0.3457177367315974,0.5759736990624771,0.3486689837536197,0.5808905444641379,0.6002318114426552,9,44,20.6,8.309031231136396,80.2,100.0,6.581688971866289,0.4838721175391412,0.1085989936713507,8C,p5,Matryoshka,149710,3,MFG
123050,langfroi12345,0.3472904817219446,0.5619395833169936,0.3588912851173669,0.580710471001112,0.6180210329230997,4,29,13.0,6.723094525588644,64.0,100.0,5.648977115048619,0.5048004574831755,0.2495999413387339,IFJa,p5,Matryoshka,123050,3,MFG
95527,langfroi12345,0.3553414543161692,0.5593615693911651,0.3656064692247594,0.5755202662708819,0.6352625453031019,4,25,11.0,6.572670690061994,64.0,100.0,6.334815169989136,0.4717115435524874,0.3455750784474358,IFJa,p5,Matryoshka,95527,3,MFG
12111,langfroi12345,0.3624670096805961,0.552434509495291,0.3764818111944676,0.5737944120332129,0.6561266601750659,4,20,9.2,4.214261501141095,82.0,100.0,6.53664526246737,0.4690326188453454,0.3511565753041749,IFJa,p5,Matryoshka,12111,3,MFG
8052,langfroi12345,0.3314204293580778,0.5639183555733008,0.3367912809515193,0.5730569648149461,0.5877099514186644,8,19,11.8,2.6381811916545836,46.0,10.0,5.075139551000513,0.3368568000973539,0.3803627357760088,55b,p5,Matryoshka,8052,3,MFG
22320,langfroi12345,0.6231777027495597,0.8261320463851446,0.6255579203711449,0.82928744499117,0.7543318352996476,19,61,36.6,1.743559577416269,100.0,100.0,7.556961913503732,0.1347298094601588,-0.023645512920802,STSda,p5,Matryoshka,22320,4,AntTemp
89997,langfroi12345,0.5214675292004676,0.8231437611265939,0.5238407529687729,0.8268899279140697,0.6335072363140579,13,91,43.6,10.55651457631732,82.0,100.0,5.574127457167113,0.1368045101336344,-0.0738910757980633,STSda,p5,Matryoshka,89997,4,AntTemp
53039,langfroi12345,0.5723224145080656,0.7991451383401521,0.5763359843079142,0.8047493654534563,0.7161682991612713,12,48,28.6,7.337574531137657,100.0,100.0,7.054061293778452,0.0998827208973962,-0.0558719335462953,STSda,p5,Matryoshka,53039,4,AntTemp
89996,langfroi12345,0.5717529126431034,0.7928830666430944,0.578308734473231,0.8019744066294671,0.7211062219600538,10,64,30.4,8.284926070883191,100.0,100.0,6.479157545801102,0.1582218278780767,-0.0958280783955925,STSda,p5,Matryoshka,89996,4,AntTemp
113903,langfroi12345,0.5847600152257293,0.785529069266207,0.5911871457394333,0.7941628638469351,0.7444155004626068,13,57,32.0,6.928203230275509,82.0,100.0,6.641851158317709,0.1167218688670782,-0.0429309298637011,STSda,p5,Matryoshka,113903,4,AntTemp
161324,langfroi12345,0.5837476324313766,0.7793115938598636,0.5893628818894134,0.7868080336943803,0.7490554959411352,15,53,28.4,9.156418513807678,100.0,100.0,7.114407110022305,0.127606871270768,-0.047193080507915,STSda,p5,Matryoshka,161324,4,AntTemp
53040,langfroi12345,0.5714384185632586,0.777476905841441,0.5767501060929917,0.7847037814788835,0.7349908585963812,8,54,26.2,5.946427498927402,82.0,100.0,7.030516094470091,0.1766248506649945,0.1039396373562149,STSda,p5,Matryoshka,53040,4,AntTemp
52990,langfroi12345,0.4312706262343062,0.7505111821758643,0.4497004695511445,0.7825833954304752,0.5746358435113207,8,49,21.0,10.256705123966467,62.001999999999995,100.0,7.141590171733444,0.4563099713522273,-0.1150684280756516,STSva,p5,Matryoshka,52990,4,AntTemp
161323,langfroi12345,0.5592560305205184,0.7725262488369558,0.5622100241712189,0.7766067370382898,0.7239314280420668,11,57,29.2,8.704022058795577,100.0,100.0,6.347098751853561,0.1356193923419478,0.0878379313530527,STSda,p5,Matryoshka,161323,4,AntTemp
22318,langfroi12345,0.4849378816413387,0.7502621503148206,0.4990977499963619,0.7721693134431318,0.6463579182794333,11,56,27.0,7.92464510246358,100.0,100.0,6.895327738152402,0.0843038395313227,-0.0825257700365736,STSda,p5,Matryoshka,22318,4,AntTemp
113803,langfroi12345,0.4947916953944536,0.75704794426796,0.5022655690339175,0.7684832224408563,0.6535803962494089,6,31,18.2,2.9257477676655586,280.0,100.0,5.452306184698262,0.4445662550599655,-0.2557065035074605,STSva,p5,Matryoshka,113803,4,AntTemp
161325,langfroi12345,0.577310226358494,0.7604465371330185,0.5810789612645697,0.7654108029260825,0.7591726678577932,14,52,27.0,8.648699324175862,100.0,100.0,6.603360048447701,0.1260560518469837,-0.0603511743871544,STSva,p5,Matryoshka,161325,4,AntTemp
2459,langfroi12345,0.4471903989217399,0.726606130201158,0.4700884325293771,0.7638114271596311,0.6154509029505945,6,41,16.8,9.173875952943773,62.001999999999995,100.0,6.624072989462344,0.44725238393942,-0.1338569673595807,STSva,p5,Matryoshka,2459,4,AntTemp
93446,langfroi12345,0.4577648744800942,0.7541585548518724,0.4628049421526467,0.7624619664157345,0.6069875777912587,5,48,23.2,5.455272678794342,820.0,1000.0,6.02689009266306,0.1910159476068048,-0.4189021855545709,STSva,p5,Matryoshka,93446,4,AntTemp
22319,langfroi12345,0.4745306980751579,0.7469132503292146,0.4772014692476132,0.7511170550259305,0.635322372264785,7,97,35.2,27.84528685433138,64.0,100.0,5.427650488534617,0.1306604090155129,-0.0680104339239573,STSda,p5,Matryoshka,22319,4,AntTemp
53038,langfroi12345,0.5109837759486702,0.7356142859694423,0.5190864019630741,0.747278858761401,0.6946354709183783,10,50,25.0,6.356099432828281,100.0,100.0,7.377417392739334,0.1797551746269065,0.0584010424135096,STSda,p5,Matryoshka,53038,4,AntTemp
90000,langfroi12345,0.5741999849345205,0.7382291373596416,0.5798145954039087,0.7454476485964531,0.7778072631868886,13,117,48.8,15.765785740013088,100.0,100.0,5.248277310113309,0.1419429012996624,-0.1824664562094446,STSda,p5,Matryoshka,90000,4,AntTemp
113904,langfroi12345,0.5539652056942937,0.7333235416651916,0.5584661144594736,0.7392817179594173,0.7554171852118362,15,57,30.4,7.709734106958553,100.0,100.0,6.486121233073943,0.1166746673061383,-0.0562466598415218,STSda,p5,Matryoshka,113904,4,AntTemp
89854,langfroi12345,0.4779408703668714,0.7130296836972468,0.4932412322527046,0.7358559638342328,0.6702958955209578,6,44,18.0,10.256705123966467,100.0,100.0,5.378977950154125,0.4500311440499987,0.4269462199476025,STSva,p5,Matryoshka,89854,4,AntTemp
40123,langfroi12345,0.5382729896267953,0.7233984949746721,0.543727175691728,0.7307285116515628,0.7440891754214134,13,81,35.8,14.469277798148736,100.0,100.0,6.789133236960404,0.1417100084476474,-0.0378202159443396,STSda,p5,Matryoshka,40123,4,AntTemp
89998,langfroi12345,0.4877161282066701,0.7220829769534726,0.4893274078251154,0.7244685400224438,0.6754294780142645,13,73,38.0,3.286335345030997,100.0,100.0,5.543353162899641,0.1380868106037804,-0.0974067772660605,STSda,p5,Matryoshka,89998,4,AntTemp
161327,langfroi12345,0.5428397943809218,0.7130145362056194,0.5447643213591666,0.7155423827728988,0.7613306136361537,13,42,23.2,7.249827584156743,100.0,100.0,6.496066603174585,0.1575381232236732,-0.0872583963000503,STSva,p5,Matryoshka,161327,4,AntTemp
161328,langfroi12345,0.5452429030195713,0.7008430163428737,0.5516715116477072,0.7091062058990868,0.7779815027119025,13,85,39.0,10.01998003990028,82.0,100.0,5.354845346942352,0.1376633278869526,-0.1420928321096084,STSva,p5,Matryoshka,161328,4,AntTemp
90062,langfroi12345,0.4275840353346032,0.6903429566147208,0.4349813076666172,0.7022860003922338,0.619379152401836,3,45,18.6,10.190191362285598,100.0,100.0,5.383106982087527,0.102299308480639,0.1719497005674418,STSda,p5,Matryoshka,90062,4,AntTemp
52985,langfroi12345,0.4040976531197986,0.6750510976917302,0.4130240180532206,0.6899627221473098,0.598617874263993,6,52,23.2,7.277362159464101,100.0,100.0,5.600189565418165,0.4166494585962952,-0.1722591306345809,STSva,p5,Matryoshka,52985,4,AntTemp
113804,langfroi12345,0.4055577663953132,0.6728017980907518,0.4149795535052202,0.6884321122753773,0.6027893616607265,5,51,22.0,8.024961059095553,280.0,100.0,5.851963253863316,0.4142467476037246,-0.1964227174852305,STSva,p5,Matryoshka,113804,4,AntTemp
22264,langfroi12345,0.4275367799256989,0.6735838177887404,0.4369417882467191,0.6884014000615652,0.6347194938994059,4,55,21.6,12.90891165048394,280.0,100.0,6.300552786258539,0.4327408155355692,-0.1597215176656218,STSva,p5,Matryoshka,22264,4,AntTemp
136830,langfroi12345,0.3835653451125044,0.6671243404215237,0.3917993608054476,0.6814455306911086,0.5749533061110437,6,32,14.8,2.9257477676655586,80.002,100.0,5.281238710658736,0.4869911997980019,0.2203661460970159,STGa,p5,Matryoshka,136830,4,AntTemp
136760,langfroi12345,0.3890909623799201,0.6753201720977782,0.3914920546371275,0.6794875935830827,0.5761577670207436,6,23,13.4,3.2,280.0,100.0,8.30849282796266,0.5426484434257692,-0.0706666183963351,STSda,p5,Matryoshka,136760,4,AntTemp
9954,langfroi12345,0.5132931168259468,0.6675031280104186,0.5193347741342536,0.675359896432718,0.7689748486361179,14,84,36.8,12.952219886953742,80.2,100.0,6.4161143124741615,0.1337134472754202,-0.1141136767538544,STSda,p5,Matryoshka,9954,4,AntTemp
127559,langfroi12345,0.4201029463692438,0.6378112808342579,0.432476421649722,0.6565970146293174,0.6586633993361621,7,52,19.6,13.410443691392167,46.0,10.0,6.950318005987311,0.4335804905944278,-0.065858394317959,STSva,p5,Matryoshka,127559,4,AntTemp
161322,langfroi12345,0.3641860805978407,0.6266627173044795,0.3779478640154382,0.6503429100709642,0.5811516634727321,2,34,9.8,10.703270528207725,80.002,100.0,5.355063856565904,0.1772697916157483,0.2491588616038307,STGa,p5,Matryoshka,161322,4,AntTemp
161060,langfroi12345,0.3643901186988471,0.635463451821803,0.3711540988976793,0.6472592223013988,0.573424195607444,6,61,22.4,13.10877568653915,100.0,100.0,6.889804651340815,0.5775516062221813,-0.0985364523670397,STSda,p5,Matryoshka,161060,4,AntTemp
90066,langfroi12345,0.4781581376936258,0.6455804614990756,0.479238043224602,0.6470384852282665,0.7406638927443912,10,33,20.6,1.8547236990991407,460.0,100.0,5.385948736409995,0.1856092068137692,-0.1087801616325575,TGd,p5,Matryoshka,90066,4,AntTemp
13173,langfroi12345,0.3707426468098065,0.6360168409793433,0.3722257887561945,0.6385612023134996,0.5829132546851029,6,23,13.6,4.223742416388575,640.0,1000.0,8.086104044165905,0.5223162086287723,-0.1029138407867749,STSda,p5,Matryoshka,13173,4,AntTemp
127522,langfroi12345,0.3631841539467395,0.6302632351805988,0.3647449705952772,0.632971848262257,0.576242010757094,5,26,13.0,4.427188724235731,82.0,100.0,6.44607067423494,0.5284080021996876,-0.1098514481874168,STSda,p5,Matryoshka,127522,4,AntTemp
62584,langfroi12345,0.363227401711035,0.6210015722903055,0.3671186603355129,0.6276543680667415,0.5849057682276425,5,32,13.8,5.15363949069005,100.0,100.0,5.327126156978711,0.3720633701981028,-0.2729837498792317,STSva,p5,Matryoshka,62584,4,AntTemp
127560,langfroi12345,0.3675384973971011,0.5913544712858255,0.3871201998998364,0.6228606329869499,0.621519774083952,6,49,19.6,10.461357464497617,28.0,10.0,7.7248999780772944,0.4392888111736203,-0.0452234220423831,STSva,p5,Matryoshka,127560,4,AntTemp
15214,langfroi12345,0.5422365040872341,0.9397354420421324,0.5503222839224139,0.9537486887165864,0.5770097410702142,12,50,24.4,6.711184694225007,82.0,100.0,6.708095186205728,0.1386107134447166,0.4720438817265659,STSvp,p5,Matryoshka,15214,5,PostTemp
16998,langfroi12345,0.6014093449767917,0.9370784063584184,0.606929111664055,0.9456789613946402,0.6417919150585588,5,35,14.2,9.173875952943773,100.0,100.0,5.561434483402208,0.3794526396518005,-0.4823410734979031,TPOJ1,p5,Matryoshka,16998,5,PostTemp
104325,langfroi12345,0.5252515841029071,0.8850438039871719,0.5365660738401735,0.904108609006936,0.5934752401368376,5,21,11.6,3.7202150475476543,100.0,100.0,6.66714766881706,0.3335290523951075,-0.4233210466399457,STV,p5,Matryoshka,104325,5,PostTemp
9500,langfroi12345,0.5824398301906324,0.8571308676951186,0.5906080356171456,0.8691513728903895,0.6795226401737829,7,56,26.6,9.024411338142782,100.0,100.0,6.382044333134921,0.4311241579621366,0.5205268204879159,STSdp,p5,Matryoshka,9500,5,PostTemp
157171,langfroi12345,0.4914826800977551,0.8405712227566267,0.5030977363118733,0.8604361791419592,0.5847008162924651,8,89,36.4,14.732277488562316,64.0,100.0,6.155882504271373,0.3833558120466837,0.5048017568284083,STSdp,p5,Matryoshka,157171,5,PostTemp
12823,langfroi12345,0.497109298221829,0.8367811272357202,0.5067701872261251,0.8530432442792574,0.5940732672401609,6,27,13.4,3.1999999999999997,100.0,100.0,5.493928516571008,0.3131175401886735,-0.0132672263731497,STSdp,p5,Matryoshka,12823,5,PostTemp
86578,langfroi12345,0.4810550184678236,0.8400742777642174,0.4866954854464787,0.8499243178665712,0.5726339101205533,14,127,50.2,22.53353057112888,28.0,10.0,5.663301959587973,0.3390280725512201,0.4780178681673043,STSdp,p5,Matryoshka,86578,5,PostTemp
111866,langfroi12345,0.499595460923064,0.8382776726304352,0.5034862435785541,0.8448060670700663,0.5959784892700067,4,45,20.8,10.02796090937734,44.001999999999995,10.0,5.679557703173617,0.3876689566193005,0.4463476729090929,STSdp,p5,Matryoshka,111866,5,PostTemp
6825,langfroi12345,0.4820460987768159,0.8377139971215813,0.4829477492160626,0.8392809119776177,0.5754303980035496,14,85,41.2,11.08873302050329,10.0,10.0,6.938054214534879,0.297058405059907,0.4241766667708874,STSdp,p5,Matryoshka,6825,5,PostTemp
27683,langfroi12345,0.4923840834332617,0.8013130850446121,0.5150835300940765,0.8382544977437261,0.614471537558692,10,54,26.0,10.21763181955584,100.0,100.0,5.579856842405366,0.6277446213899545,0.2332603309340547,STSdp,p5,Matryoshka,27683,5,PostTemp
86598,langfroi12345,0.5490834957687644,0.8236858113464254,0.558157251582383,0.8372974459646463,0.6666176449867619,11,78,34.6,9.76933979345585,60.4,100.0,5.3447972524762655,0.4337701972693298,0.5057507338866672,STSdp,p5,Matryoshka,86598,5,PostTemp
111865,langfroi12345,0.5235509784740291,0.8200517117759446,0.5322554996392878,0.8336858329508597,0.6384365412032385,11,55,25.8,9.431860898041275,80.002,100.0,5.273457060017195,0.4083152670893175,0.4963900897521776,STSdp,p5,Matryoshka,111865,5,PostTemp
38738,langfroi12345,0.4993048405773664,0.802208531254026,0.5146137967394807,0.8268046782163525,0.6224127781299517,8,80,35.0,7.211102550927978,8.2,10.0,6.289494956577827,0.414134515221023,0.5206765352049638,STSdp,p5,Matryoshka,38738,5,PostTemp
157170,langfroi12345,0.4909548215969452,0.8166895555337852,0.4959763334420904,0.8250426994413647,0.6011523206955414,9,64,30.4,7.939773296511683,64.0,100.0,5.45144708479006,0.3846878949202881,0.4980867810019633,STSdp,p5,Matryoshka,157170,5,PostTemp
51908,langfroi12345,0.4804918125053893,0.8116128859760183,0.4872471610144909,0.8230235442984933,0.5920209262419066,7,28,17.6,1.854723699099141,100.0,100.0,5.704625829887123,0.4307175434633594,0.4224028248473046,STSdp,p5,Matryoshka,51908,5,PostTemp
61499,langfroi12345,0.4767722748831209,0.790370063951539,0.4947351460790538,0.820148044769243,0.6032266360133219,10,40,20.8,7.19444229944198,100.0,100.0,5.796195839571833,0.6311394424044684,0.2113162948755436,STSdp,p5,Matryoshka,61499,5,PostTemp
5142,langfroi12345,0.5647367033923231,0.8130015791512909,0.5691590829927694,0.8193680886718729,0.6946317422677867,11,42,21.8,5.635601121442148,100.0,100.0,5.98441486652459,0.3125289532483857,-0.1478482541054389,STSdp,p5,Matryoshka,5142,5,PostTemp
